,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points601,19.038922720456544,14.673234683047095,13.241657893812523,16.284631474692016,6.728721723728228,21.91105950948419,15.304855243210426,11.908825807412548,14.869747331879426,15.364054551546038,13.380641054943608,4.551499596808908
points602,16.240163493626454,15.444529552919146,13.36873344348874,15.583112708821245,3.365883573785805,23.25934384626834,13.17133370616165,12.873891097764092,14.787510341095086,12.441300058458394,11.470579305907819,1.710936562107707
points603,20.51673679819903,22.409090149418056,18.115463762857736,13.241712284010198,9.849707919811225,17.370520515394038,16.64256074159207,21.400897225137932,9.408943207228731,14.942051003922767,16.571223535109844,9.519090826307712
points604,8.6279545788536,7.797278861455978,5.197375835886513,24.47842287538096,15.299265456748135,14.469247415930942,10.238061430266496,6.586609877965265,25.886788058546816,19.748413337838176,10.065048211227685,16.625328831951148
points605,14.758544016591733,16.219270945471518,11.729169557463258,18.38412837785426,9.517197101510057,19.052634838571382,12.408649049841118,15.001848162858133,17.408497254995524,16.594476611980838,10.84982897632765,9.075977989227576
points606,17.74539657081955,17.403602324761753,14.212367204396783,15.976327260984826,11.44783922737225,17.301524312066295,13.379350798440992,18.011645869850998,12.146213708525979,19.509865747100832,14.300430312799767,11.500720366711318
points607,17.80449703051689,12.588221424961061,8.793216621784508,22.10014720929739,10.493328483873606,19.488695224694894,17.748876887835397,14.09859596915781,18.329983349811773,20.70243562736285,17.519202201768273,10.520110063060864
points608,15.567775512759233,16.513459330925624,12.650373386935632,16.101092874445406,10.410702680700325,19.02186975998044,11.058070192296164,13.509548069035072,15.884291696390044,8.430470193137154,11.927727992458637,10.513732321442998
points609,15.9016100778352,10.588792323881929,5.160095821789209,25.224000217947058,11.138456285177957,21.101926391997168,15.607665129054595,11.569949176837351,22.77875144990756,19.917230445277877,15.804564052333,11.879753669837468
points610,16.242860984515925,12.192475332830654,9.015873719056998,20.00720939681401,5.060244712885533,24.89758178132235,13.759446739595068,9.420167666785007,19.366366843895594,14.695734582730067,13.1033129037189,4.3515227403759065
points611,18.704256888069008,14.07142136100696,10.335543880872182,19.373407574595497,6.788038474098667,23.58941368553488,16.031274773085958,12.472968644200144,18.302628744201524,14.470131062208472,15.015752042681951,5.096235444005689
points612,15.394914842707664,14.432482502456967,10.033051072458113,19.066790520120225,9.00830354941498,20.70271078021848,11.141959088757115,12.883364069069332,17.18972733734325,17.105636122479897,11.470626074637556,9.709773015412821
points613,16.083901079498354,12.677786559459904,8.886850393533416,22.403968561780424,14.544650589265972,16.45785387057014,14.50978687745868,11.561418181453774,20.58452938777939,22.389453557514173,14.553637052386073,14.465694823224146
points614,12.472907833432602,16.529818745492253,14.202075378165011,14.365655223490931,11.056852945037758,16.529010383745067,8.417059763549533,14.734667162541513,15.593618064196171,5.9779884514113455,8.940606245451523,11.74775011223107
points615,12.153347832421295,11.227457099753137,5.900068805254899,23.289628030495667,10.435682776474637,19.770747061871084,12.77464697997581,10.08917733959762,22.19748884318679,17.300078861369567,13.126373657128667,12.393345884446136
points616,18.955506098511325,16.894237766105924,10.873338003636427,19.876988244699987,10.33639665118445,20.10286519238007,17.924487832335675,17.823083241592062,17.319387204440346,12.805511075377233,18.2213921951683,11.623461190358945
points617,11.726578799983699,16.601186685183325,13.5934240998388,14.866311611441024,12.964362469613269,15.778033642054353,5.907104000036871,12.055451232479516,16.262125349232267,14.552188197238477,5.734083438232781,13.31213897188528
points618,16.183478897083194,11.353970558069818,9.40694469820809,21.785863718427695,14.602718769554352,16.685122778742926,15.414327666413651,13.81196225278679,18.165317384366478,22.03855828321872,16.215429050818898,15.07832630919627
points619,18.254559729422372,17.688101830359383,13.331977243632691,16.81311622920234,10.67754629309269,19.003773076659023,13.532903760732164,19.586537812305345,14.168400697027927,14.515428219639668,13.444637186314692,10.559306721441647
points620,13.673618342471856,8.833893749590075,3.6013050259171497,25.638357541403547,9.87066859456434,20.810219650174187,13.293969791252717,9.68367731823612,25.12924306229406,19.03693899076544,12.800809527532758,10.441534512645232
points621,18.73512754027928,14.861826681188253,10.171297930895664,19.653354762971606,7.819752475538016,23.407916939263945,15.770493745640435,14.679801975807075,17.049839101070834,16.307314335924296,15.811500361447754,7.321896930194442
points622,13.135692278867365,7.891181350735843,4.273209246164841,25.813855417175503,9.698264805158209,20.00405679140318,15.009640091398216,11.8046896336998,23.45069924328718,20.52946678788724,14.337558639872617,10.956637502134388
points623,11.522993003631152,16.403448760187278,13.58994101454989,15.457065746095639,11.619118369063935,16.138902916605478,7.189021779005009,11.591957131555716,15.824263206552732,13.65948193927607,7.619781381655243,11.859837099808603
points624,19.872603102389142,19.81683547957613,20.019414277309902,11.789599189333492,10.76854713410318,13.332104448044253,19.149209369444385,21.369081997186463,8.368238837737243,12.672830277324248,18.562413768597807,10.14574792129576
points625,17.522573830193,12.920195350746276,10.300075180205562,19.10508840713348,6.952080226839238,23.253267414755616,15.086371617143469,11.297545469728165,18.111215627249404,15.271297887829405,14.153340421976473,5.289100327050713
points626,17.912705725831668,17.674913112653375,17.740397849718796,13.019583848637321,16.394152471901865,12.881978067187523,14.327969742559562,19.13169191582829,10.213244726957816,16.008200862425944,15.126344048869475,16.123945579933714
points627,16.6248244954241,11.399980824670974,10.32196797228173,21.30423047275281,12.136024306800522,14.121692245506374,16.642582750956404,16.034476550588952,17.380004920019246,25.24915335761044,16.285049934693383,12.371480465342145
points628,14.182894414265418,12.37934251291902,7.350648315458266,23.03686628247344,9.838935415833706,20.069274878628406,13.483778251003272,14.271442201887325,20.276697279293025,21.40191621564822,13.280059707837976,11.093701059067483
points629,21.098013776983752,20.045842421227903,17.89628079046733,13.947876032570713,10.117607089761341,16.369621372456432,18.346148160016103,21.915928511872416,10.781025433893408,15.323293567473,17.055078481040038,9.276067348247413
points630,12.750076156957798,15.110470887727871,13.666038307038107,15.219376447191227,9.824253537811016,16.927987075653604,8.619959039471883,11.870921969295983,14.278700746905143,14.659648178132226,9.441596661921357,9.983123305867885
points631,14.69977512498479,9.230085688314434,4.525612081230552,25.555985231208297,11.543558786134195,19.60230870675513,14.17286728900809,8.38618893339447,25.04157396956391,19.43652108734563,14.012224150027563,12.54077960400161
points632,18.51258754605884,12.916484513976716,9.356602789380483,22.18703725915655,12.697903538773533,16.531839652532287,18.08267428057776,15.434706112524733,18.39504513031139,21.802596346909063,17.150079128872637,12.876393490393804
points633,20.475722396134397,14.546860324500939,12.693490577918675,18.601779382168274,11.680718083676695,16.38847361560661,17.669967555810587,17.205879244088944,13.865458414173943,23.54647450897477,17.58639695898996,11.275752992361861
points634,0.0,26.49009185840665,22.251061079012278,6.54263745281916,17.972504620713895,12.845809525219348,23.7534666360021,24.959935238022013,8.14219997343839,10.635590641217657,22.70044276749195,13.722017872483558
points635,17.84876789161701,18.882550561609694,15.60112095215245,14.077469396396417,12.798859985539881,16.60982206737356,12.189933506652578,18.48500264136125,12.589007785227826,11.21665142575673,11.99224818738412,12.59514966115603
points636,20.198308724151858,15.989389659318352,13.490564309388487,17.014046661293527,8.399325955116804,18.771610571644974,18.360589630317676,17.462221840944558,13.321429881353385,18.747332190582085,16.897988141849822,7.891595390917623
points637,16.542713570019874,16.25126641889657,11.473195977240703,18.825136743999323,13.851669719366637,17.164558403177512,14.180147199624312,15.626042231256324,16.95465376404124,16.385537866447343,14.041078005787167,14.099542598572699
points638,12.425189781301066,9.51165258136769,4.518142349999417,24.21911797904461,9.057577344133973,21.874125257906158,11.205513570498466,9.61242299719562,23.685061350464288,17.663860033193522,11.672469646992548,10.882254424728849
points639,14.198851284753966,14.024061988146222,9.964496175814693,20.381496077051306,10.537701854059241,18.150736046414405,13.230147806213745,14.448660846918333,18.041832548873142,19.86343607474437,12.83640758120826,11.209985548630431
points640,11.57120267312444,13.811910627313644,12.2962156891706,15.977886469006478,10.983641872598728,16.684996263212074,6.121119245428212,9.554921405731333,16.988468988958967,16.071839529317145,5.356976505310612,11.225770357273486
points641,19.45290394262758,13.496801886687285,9.51218067097291,20.630711274641403,7.445901488730779,23.282102187719858,17.216987945461646,13.650716772611737,18.352225376189413,16.460458037320286,16.611128428026085,6.189814976344108
points642,10.486657992375722,13.398335658922912,10.167903188320981,18.67680429307567,11.131091493905085,18.31596375652896,7.361609761500145,9.85572147579828,19.596793802554174,15.721589108582641,6.450721219253518,11.248824252991485
points643,17.431565558375336,10.154839977713054,5.234836408540868,24.27587532937769,10.787773861330797,21.38273350164136,16.131908870781125,10.141760540747299,23.111765558781038,18.50218071086128,15.643631163501494,12.35870990320367
points644,19.09240642995341,21.940834086318702,17.471704333539957,13.506940184064097,10.497746932256938,18.094473636757876,15.208044060923726,20.917522119675237,10.911002848258084,12.896899312738578,15.22955167013206,10.371307792434424
points645,17.87787723703922,15.03138187133746,10.478775532630321,19.331601928982778,7.607374866920818,21.703907144345557,16.66504505428858,15.734997165823161,17.065671859754143,14.339718745757933,16.695250588220997,8.37489951609681
points646,15.681616495902771,15.578099832634413,12.312924386437608,17.99560015950319,11.149473186156008,17.669975080957883,13.988092646467294,15.922684416221266,15.280359126805669,18.535526935572523,14.156167082788015,10.94349832869404
points647,20.488762237289095,21.64599492445332,16.863877803069897,14.103178447995074,10.575782452825056,18.63137955176926,16.95141035993033,21.116356995205834,10.87227355533073,13.86752857818316,16.244276483280547,9.977751459217705
points648,21.432732193108496,20.941637993086854,16.480248890148527,14.788614039513957,11.829202625736121,17.512424045830976,18.234542716292598,20.035374614972014,12.42241557467344,12.173311112864868,17.793693286301178,11.284341503769863
points649,16.716645308777817,15.745697282374975,10.090555744171139,19.348466598718538,8.583984827397218,20.93962966284708,14.79631291896267,15.384629648294725,17.509520389601274,13.817420565912302,14.244166389659089,8.939848448885208
points650,16.496616724128536,17.5969680544321,14.961336190284285,15.355988502481873,9.417604396370823,16.597743546746813,15.885094970433853,17.993304977261904,14.110304189537946,12.06661549011538,14.462603753160463,9.851386341683
points651,17.457481273307998,19.98738829098259,16.846005235942435,12.004843308225935,9.836285064244247,17.449235505937057,12.073985722899739,16.572218538360655,11.883055356847748,4.527584676430102,12.163290490561419,9.388724271022026
points652,17.019143713184988,11.132374052492654,8.116938963940841,22.640896204838185,10.505572186863217,18.84458583184047,16.16511359013159,12.645329155127902,19.44657956026553,23.439580066501954,16.62789998721807,11.160417870014443
points653,14.605841394151662,17.19559403412803,15.818871607006672,12.050062560986465,10.326234279840179,14.501166218493754,10.83204121675711,13.702514435314308,13.445978925800341,3.128973604056846,11.680683948332307,10.433573796762172
points654,19.64215698179203,20.875232424940343,16.551232678334344,14.454874924058279,10.513594478755591,18.63272334899794,16.415786216580308,19.497228416653773,11.301053524835327,14.838145387449414,15.679177463265471,9.978820348852125
points655,10.358974701669045,8.97758215664141,6.644792573286072,23.558277202031118,15.769173842846477,13.917075037780261,10.854988898195419,7.1628854949806735,24.594562167075317,19.20436238304927,10.542987801516434,16.428463817645856
points656,14.222107799270974,8.611619340670597,8.085448572432576,23.22224092692943,15.5493101027787,13.360757603956095,14.857687625298613,11.415263993457064,20.768858510308842,25.379604759105153,14.64146912340947,16.655025384763764
points657,19.331955046492787,16.74806663418254,12.343821338801769,17.80878908898279,5.662597915254247,24.500566935630896,15.493193348657128,16.11123835505124,14.68760120398484,15.950407263852416,14.994122941909444,4.934720082576733
points658,20.502940409864994,15.46869906694262,12.217347440160939,17.86630711541701,6.2259804102257394,23.492721837316115,16.740400376271612,13.483410327570903,15.451791160244763,17.034645601790036,15.802303293528698,4.746614940914141
points659,17.71319019461375,14.437759214388832,12.640998226031991,16.594991629764774,6.353249574777614,23.216992525576917,13.029322482979435,11.057835042185273,16.101700180002712,14.814273592614155,12.846789343156317,4.857956212094239
points660,17.261576266265408,15.707068982126916,12.613013393057903,17.927742141353942,11.58858722077302,17.16246863255323,15.69155575082907,17.35953555434973,14.74553939231034,16.640631881236565,15.446773988852483,11.777783420118137
points661,19.413776180150233,16.643279938797804,15.073085048391473,14.237503280749571,2.6176281330250903,23.6141803433434,14.92901024897297,14.541873288147183,12.734808004780726,12.758364333709736,13.684124691129453,0.0
points662,18.616933178151303,18.38489455026063,14.552503559644654,15.391335358273112,5.5128623388125,23.192551522738743,13.452811489695828,14.667442671866478,14.006765990784913,14.52013435091522,12.774059322730292,3.7041903809566907
points663,15.223164720229951,21.28268009805562,19.83905401966641,9.10921944228319,13.806130976431705,13.4354809551988,8.816830993885885,15.887841114480754,9.963553177189727,4.117030746366263,9.390029760799239,12.921104793194573
points664,14.307349863383585,9.168733994151129,6.503132168857361,21.39424454155551,8.683249446011228,19.214024466644187,11.866294655541637,6.8087711699658255,22.411116358843508,17.631288122408137,12.008162083163366,10.088892924730036
points665,18.023308627980953,13.814997004579604,10.389888295032039,21.497406442747966,13.101228111244637,15.992074154140761,16.408024779758087,15.333881028692355,17.941824064657855,23.932798185926515,16.350863795443367,13.571530546084961
points666,19.79988892624676,20.189246137197173,16.302592402057556,13.366235676756785,10.009916666063098,18.568110209500727,15.201200752990776,18.829802298610023,11.535747852287049,6.352554999230198,15.156234599815846,9.409813615735946
points667,19.015685620010522,16.7341074418858,14.67511043117271,15.058658300460163,9.845735516280687,18.57910388892343,17.24472939995493,17.289589405914594,12.787796412390014,10.200674676115899,17.28912530628861,9.194222484016542
points668,17.916840682989143,20.40732550028419,17.076420332166823,14.052490792189959,14.019779490701204,15.30268315228042,14.415337443435293,21.038089004685506,11.691479466611668,14.600501599335631,13.672633328593559,12.941862772067264
points669,16.178562013999098,10.53830377897902,8.05687200206554,23.04828009182988,15.647552393450063,14.915574728174137,15.51408123632323,11.937969788060585,20.975031378663182,22.927469258643196,14.726203772076278,16.233043671775153
points670,18.085649703003575,19.958507999464516,15.243116732342807,15.256335302579034,11.720235102059597,17.969500870259015,15.28290430922911,19.986205041136113,13.413748943365958,11.08681565351827,14.947343966309816,12.315837751378364
points671,17.989438759451104,19.260634657990035,16.78193640761055,12.343272866954425,10.858060924323865,16.63123157514698,12.763871215331253,17.30781236258008,11.304264124162108,5.934813863487298,13.129875058644222,10.159174276717005
points672,18.45520557056407,12.340079689118543,8.313661943563124,22.657671903467556,10.342294698504888,19.07319635537304,17.930334608101102,14.340191183511994,19.01574466754908,22.00323185634112,17.8625951191647,10.684898800771542
points673,15.030379196795113,11.832808968702713,6.912673799948243,23.602467020567328,13.049638759347376,18.095220969642423,14.06052013638044,9.531051907511328,22.690391830284096,21.53925374601153,13.461086604200487,13.420449761540914
points674,15.424336885364127,10.342020048777599,6.14146181475295,23.48289068584065,7.066214466028375,21.532322633231303,15.352985152631424,11.620281081990536,21.18518584820346,19.432445802548006,15.824395483994502,8.658272060642798
points675,20.89103385330797,17.512540122359106,13.863192943792036,16.208933925297767,6.990675637114487,22.759228498290927,15.497753881287816,14.801230437063644,13.778619655342276,16.54544375316696,14.95043146912927,5.2647597304428535
points676,17.056097825281803,16.993249545835063,14.171563348474447,16.23249768061524,11.277855116979435,17.388866766480742,14.268435263241463,16.643389430239733,13.921540828653724,18.707714786783015,13.074871743619237,10.439364207383598
points677,19.928394053786338,20.161761725563736,14.915414993600159,16.311192888983097,11.580776287695581,18.08529362523889,16.73077354026504,19.96395397994516,12.627287717906723,15.579520917998154,16.83989513388415,11.422302204562309
points678,13.855821684738041,11.879049075875088,6.558807962338791,23.69413180292814,12.826968885299708,18.916419564659655,13.099710808956605,10.674479296270157,22.724571299105754,20.137427453614738,12.770720353973726,13.548098243002931
points679,20.045878722977545,14.756615422574045,11.788649180831792,18.08193006942423,8.111250756017336,21.51995998304925,15.323314398931007,12.92562087203337,15.666953044758717,18.01592887008441,14.941324270061825,6.843820247218109
points680,12.576738349329583,16.847113332596596,13.50512633370552,16.455541192067667,14.30452173825668,15.50412469843183,11.050407401719733,16.67901584684021,16.31253578779108,12.065698126684953,10.642503908145716,13.718485834985373
points681,18.740589766910947,14.214312438366049,11.205152352555652,18.829668700389984,6.208989019251531,23.469472202251744,16.20241394834771,13.199847259466752,16.769275030504627,16.31628894934949,14.70728147273388,4.742810539800858
points682,16.574612439253322,10.554899010426855,7.664427663073204,23.492445603645468,11.964710230867768,16.781883289284412,17.07360797845692,12.502536331651127,20.66059519777002,24.084983405636198,16.994466942895897,12.752418819034382
points683,15.524961065608258,17.368777810782554,12.341435492930614,17.811797964851234,10.76201196818647,18.418139851208828,13.384179750693585,15.185859946676848,15.982370265182798,14.65354162854449,13.66743598134445,11.840039587009116
points684,16.38518675380164,18.875860905486636,14.30986986428564,16.03431899266999,10.737609930492825,17.99910772909564,13.985089982825572,20.27939109020234,14.377238762197958,13.589207426586533,13.352187655552624,10.824106966924301
points685,18.733081470293566,16.24850372997163,10.951344977021696,18.590511927106473,4.396652767690541,25.74314259723649,14.888490883553265,14.500763065644849,17.310220856473833,13.309614443842545,13.914161617124286,3.7660205627246515
points686,18.770067248660933,15.194003224519564,10.416967071994177,19.388182654028938,7.88123280341718,21.903534553594813,16.401415130892378,15.676240801795059,16.134725933744136,16.231239505813754,16.332265559097127,7.992888728470335
points687,20.2065711066301,14.537756257778195,10.136011946037346,20.03996127260367,6.453889048731305,24.60566520350016,17.226275848783903,14.502064850366974,17.296243455450238,16.051313735098386,16.802344505880885,5.831843356079214
points688,20.054412262451915,14.701709815285527,11.34533101577377,18.494183865422468,4.736566671098024,24.472934310009258,15.474455965786953,15.48963249113026,15.253879145471332,17.81554706628651,15.677939701044977,4.318730527635824
points689,5.515944525229206,5.349475765082648,5.563257618586754,21.848072456031513,11.429888316995285,14.358258444989088,6.970593014186687,7.249056487625011,22.955185883501766,15.982338722654788,7.568624800079859,13.589852722156055
points690,19.16781105380463,19.618358876502455,15.281210952546461,15.545328607210811,9.825250884982228,18.852072326961565,17.043262794450776,19.898043445458804,12.113138978435856,14.740390931905125,16.693344525031073,9.233808853358203
points691,19.341892510470316,14.394882644444161,11.016795536918162,18.59715833158725,4.867025512015489,24.722519932430224,15.347879797395024,13.989077546809826,16.10256621836699,17.14882276108214,14.61135405536012,3.929730311938848
points692,15.446568055525157,14.8983816056212,9.641494099659178,20.37509200680772,9.905250156371661,19.397970581536136,14.54700215359268,14.95277886629248,18.586566722547484,16.607045953865075,13.59541312409095,11.042325306812169
points693,12.22306507906419,15.816487106678261,13.533585584953478,14.939472465392948,11.253930999083474,15.78222150996294,7.841893135563316,11.932726219577885,16.675865954289485,9.101182203051414,8.499050418353963,11.52398777076318
points694,15.227462155744773,15.982247322760971,11.52530247929098,17.150097797580173,9.810010072013192,19.111078972629077,12.395309726586799,14.593457150512783,16.30993435626028,8.985100155208642,13.43173244719111,10.594349585215983
points695,17.130368028056093,16.878529343925518,13.593804323299405,17.53264783608901,14.406182871427022,14.69738769897385,13.229096554056632,16.166939472276134,15.019554156831976,21.467005645907104,12.04077757161736,13.623622180510297
points696,15.323837121967511,10.042476691555102,5.199989017535895,24.930070210558846,10.925038400223073,20.661593430444185,14.261045685477221,10.867832674803001,23.074919031041002,22.10264382736971,13.875791743280088,11.727138542402402
points697,11.647582167286917,9.141102556734864,6.159624274758167,24.146417308320167,14.723308882685187,15.677513564349596,11.736505460896222,9.232971779214585,24.358711204142946,21.4331786557522,10.741455068056151,15.331406477961178
points698,16.78025983005504,18.696242719607383,15.6330802879081,13.944054881800932,12.01133875356327,15.903138901937547,11.438000205127489,16.632864855474818,12.760127842244861,15.260690182574292,10.950129784856095,12.33236973038868
points699,18.178321741978156,19.513187563791302,14.570169109336476,16.052076744923696,10.166057229257508,18.730694510169506,15.054464159119252,18.431053053104357,13.400218615595744,14.688461880116778,14.40387384465785,10.367396985765227
points700,17.843733810162696,18.719489190473467,15.964836121026655,14.631586051205218,10.80100012621303,15.50459559521888,16.82868371268122,19.791076163080604,12.028105124746732,12.458814803181914,16.126385250745223,10.23115875855258
points701,19.43376021845052,19.781905383610088,17.474527995505195,13.702785077364915,11.481886121573345,15.464969114276332,17.29265983119435,20.4517253139279,10.610053798624788,14.344123280953413,16.62448766627229,10.49778506881072
points702,10.551394805100145,8.44124674473473,4.423688986944317,25.04406151294316,11.657532424544994,18.19667600760183,11.211639264404287,5.999143570574648,26.86203713231505,17.952645210207223,10.532655669895306,13.263476330662524
points703,17.022980575972564,15.0902949513741,16.291060259281682,15.413682800743182,14.617940209508115,12.30969401210345,15.907152543449735,17.98654364699491,11.496999887725313,16.851997782535047,16.696241997560705,13.91185936990281
points704,20.924906197453453,23.39014846315166,21.146619446148854,10.342529012592605,11.803474921912173,14.44855274380394,17.258172864037597,23.195405573550754,7.045503898596354,13.429100632993036,16.456378611358268,10.806590391909145
points705,19.024621207649112,15.986514024862682,13.409137716455335,16.52735942262017,6.156257190920667,22.970481851336224,14.358702386462376,14.521607322454708,13.906605728675633,16.991711857020366,13.174638822077284,4.4167510365511795
points706,19.019814644229495,12.336258619521388,12.44397675462181,19.85305652319126,16.222869519502968,11.612322416572338,18.909443124221195,17.251001167468655,15.462597442687974,23.0139953002989,18.263617501888767,15.657999437376068
points707,12.744411025635445,15.010045904294536,11.825219950523335,18.022521390511713,11.231459387290073,17.67637429242781,11.969593566437945,14.638570076585841,16.932607836344527,16.3574365110201,10.846038358969711,11.437905719555758
points708,15.403153160980745,10.94044010719325,9.003376756699604,19.510061249970235,3.785399241733204,24.701783079393856,13.51769478369173,8.551933995158006,19.26438260055072,15.17753530672554,12.907524017272294,3.440429695040504
points709,18.135328104574906,13.087876066192257,9.871901640883687,21.78070326816287,13.508844312346385,16.901667057300898,16.966118895101502,13.690205414473649,19.039066682592274,23.219124164203205,16.581890019857823,13.675890312488617
points710,15.875153701677775,15.067497726222177,13.927210734703086,14.97477723782697,7.647395138395501,20.629947166826785,10.790335320211891,11.463641894054001,14.66435002162781,13.88883294228079,10.428034554486416,5.453966034990758
points711,7.098249882206922,9.51646435801014,8.264277819037515,20.785542293979233,15.399847082354693,12.388291024448305,6.459375542819581,6.662595818468052,23.133661417222726,18.982143323262,5.85714083038,16.6095349315924
points712,21.471936058098223,19.679940439421372,16.925951613619652,14.265520969100306,9.033566583459145,17.737405257469685,19.77605302253496,21.592001317171878,10.097030631654794,13.14454273950498,19.14453802107674,8.891269307647113
points713,14.39201653625669,15.67728229679926,11.212513728443604,17.561980786261152,9.282831813982893,19.55624269591025,10.578692635977808,13.166101453051304,16.535963364639354,13.321286317132644,10.650623364611898,9.555825194922267
points714,19.004921381039985,17.020310018542638,12.798613703410812,17.29268093744393,8.16393039870385,20.579696998076322,15.521066303247771,18.249060303891042,13.183338903836894,17.14980299212351,16.456242744602587,8.435830864461131
points715,19.969614970623866,14.61691071959445,11.325870231245709,18.921300500091775,8.355652342640793,22.923015140590962,16.290283174023084,14.357906228060314,16.51847828945224,17.286669599882355,15.188217544056288,6.739062150191126
points716,18.137418699041103,15.390113851092567,11.48437508726621,18.37819706623153,7.51512657358818,22.689238178035296,15.126320503180724,16.73528906398251,15.583400677834499,17.243522992640177,14.499435558517803,6.056287023562484
points717,20.281771540530666,20.333637608982343,15.960755646459583,15.361790724463665,12.454354890622975,16.735173021938355,17.55724287385162,20.67304637457616,11.960830408294598,15.641159377756606,16.5679982308301,12.261766939879802
points718,21.472562631027657,15.526736144281818,11.71138845193377,18.49465052078469,7.018189361729652,23.791204633130565,18.084223324075257,14.454639313267966,15.410499783463512,16.1493876030576,17.379667570800862,6.017529371983873
points719,17.24121166865273,17.53191049691141,16.9596255018174,13.829312019856886,10.786178545389095,14.157185575169065,16.527880329418526,19.99101792998791,10.865136717009058,13.224483333158563,16.287808139867238,11.17952880356169
points720,14.512645127557374,11.130302340949362,5.863811116052672,23.99993646859614,11.792668018198754,19.12148259087345,13.810862366142642,9.521622885400516,24.018608498486994,19.946104378050762,13.29246949636605,12.302310106809417
points721,15.972900538252045,16.435683595633336,14.637727310115904,15.046310850870393,10.542537813793006,16.071342609625052,13.397359108683286,15.395107856597717,13.94885137957258,14.155373464143702,12.321990160472701,10.267189133906026
points722,17.231049940646926,15.984161879673696,12.889122060964059,17.765037010074163,8.961721282256017,18.48412955322289,16.034430093800594,16.225499642244852,14.697182184214176,16.803837757520714,15.991059798546818,9.860688460275206
points723,15.606981386960452,12.031815397509677,12.13756857519536,19.155153592583325,17.351172969444846,12.118488534298628,14.723219165665377,13.019091106372086,17.777029409017413,17.80160716536577,14.263318211067574,17.542791047911944
points724,13.2640422774802,6.890042048845895,3.607509474784229,26.227662503452063,10.309471537413007,20.1134699903983,14.34849654510807,10.97922581577759,24.155708954841753,21.00388636651562,14.824907033733579,12.850725779979651
points725,19.935078278729108,19.507767508128552,15.724003582599899,15.907960368526602,13.228339601376314,15.277608704813536,17.99173532562849,20.129475030602546,12.98251251816027,14.098249646260072,17.019805228720294,13.218204144984647
points726,14.285857279461855,9.326889803948173,9.3287134359574,22.315083815982693,15.653978370599194,11.950149542212296,16.048552908962957,12.20384886071877,20.3651979868886,22.379549795277917,14.924348364517343,15.577244703436888
points727,11.248417911415379,7.596167818092512,3.980082763156059,25.325914434149205,12.973736909049798,18.46837527627142,11.99480115039957,7.945966443974301,25.59661553614659,19.470170976950932,11.167654346111236,14.41014014401435
points728,19.176662124676497,15.541318835330925,14.022846486204163,17.4143994804352,12.832772375116036,13.85956024066253,16.416435689481737,17.784286951183983,12.790472325483776,23.48910842876864,17.13243812291347,12.09091054089479
points729,13.299675062040954,12.598762202838575,6.524310168852892,23.52704242036817,10.584364291092278,20.557453398671516,12.073171435606824,12.883082685008475,22.63461985748718,17.16867662050475,11.780028714844413,11.538793385689697
points730,16.646709784911543,20.790131252169974,16.513180946256785,13.40792641954727,9.847428171492275,18.363454626504886,13.959326795790634,16.887882256030966,12.398966033711796,10.078362544793393,13.71302469162038,8.833800717149646
points731,18.360449413872843,18.90372411953082,17.596950840135257,13.052063863005415,10.387357778394172,14.36905403222296,17.7421971087607,21.922762668469492,9.331831918851961,12.67984663033726,17.271211548196106,10.15242402556941
points732,20.473842851664443,15.176591152979464,14.181881131770776,15.71714954976538,6.717781206174827,20.360214499158626,17.277888238370043,17.879551314164882,12.672238332108611,16.559860832600332,16.45345504788504,4.881434438215626
points733,18.56737388556894,19.340646203971275,15.691012557271767,13.46532339088243,8.021135450973002,19.399180090607505,13.042285280605515,16.184756418739674,12.553467030738929,6.723577454856601,13.19107071107273,7.8705173558617325
points734,20.293706490145585,21.742879944981574,17.137170748828527,14.23965831714715,10.946015378054007,18.32694723518759,16.319534315519697,20.389455918561094,11.416588901075716,13.077491491747137,16.099148259807084,10.473531337710302
points735,12.772133280720308,11.125518423784213,8.39396609730374,20.920247498990765,11.758446916971936,18.63868742316434,10.797206126503314,10.125372059341194,20.430462917992426,18.755997538138754,10.382244469057364,12.620186463116523
points736,15.068421416282787,7.589606605351227,3.3785470519119265,26.41834987380812,6.939536576536179,22.857035396045013,15.797637310691414,10.461457913378204,23.754944789996856,21.348323517951886,16.15236983505172,9.396247038817325
points737,18.865318192001485,19.483752788358426,17.06998369079941,14.187580689687644,14.192341073039133,14.487413804021509,16.72344388647622,21.14527658564562,11.300284758970184,13.219279928862328,16.141798422612535,13.182631823753223
points738,18.562264668814095,13.318561380005272,9.563809285286608,21.164204392853435,15.109743788450137,17.312625246559488,15.553345507912416,13.99940885117201,19.25580298138474,19.54550432329653,15.365458120320481,15.460354023282338
points739,16.298704970795505,17.09615537631474,10.845753612537566,19.250030755392693,9.92066842896056,20.07962774903504,14.014122724259904,16.74219500574705,17.05474087969119,16.898644165720807,13.713624672297538,10.163818793595366
points740,12.264161171572864,10.055199757895736,9.06042898596686,21.55438992896372,18.101391694291852,11.253570830320232,12.342391152225744,11.101899114589513,22.121088915573758,18.133336614615068,10.953525154741293,18.122018696792605
