,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
points558,18.414259716057977,13.656236648980196,5.839172630009617,12.731134434286664,15.366844103749273,7.976108416653955,25.749455586815216,19.021480801166902,21.962486280763912
points559,13.549472739705356,14.44955051216442,9.198301101220725,12.804230496218837,13.071050483411241,12.58067439082332,16.971824843391385,19.514035820961855,16.49672553956357
points560,18.131525405618802,19.35878878234505,9.510779484191065,18.182681493084115,16.889695834268434,15.437216687472988,17.6159526130228,15.786344272057855,14.869419586338275
points561,9.091688238514909,11.133688786164157,14.230066693203774,8.136415708594134,7.535908339392344,8.96801514038775,14.225819973565484,20.161911630883317,20.65045585533061
points562,17.483574572710367,19.987992914889563,10.329400371043356,16.404011020419375,11.800565540399301,17.786621221349634,16.24779259714611,20.219219885383247,11.083769980500273
points563,14.116049948213943,14.205737241533711,9.595489536720471,14.452362432419166,14.794765072528644,10.496818094409306,17.801065580829857,18.72250390711083,19.504490620378476
points564,18.557288291919257,16.506550345117038,7.6690728417477825,16.63213461822978,17.24333983556859,14.91601271926516,18.2702685117058,15.201278938562183,15.054754332314534
points565,12.984323484363697,14.138431930198236,12.984404777780965,14.44700634806411,12.963191058321375,10.924636703252842,16.083825680078704,20.24771459021308,19.439112515681927
points566,20.42245978645557,15.642882251279403,4.994554068848542,14.590989418946613,16.737129175784716,10.916913970658467,24.96610911824388,17.72879474931752,19.26190301085548
points567,19.411330196528034,18.69230451844032,7.120431943063771,15.790537740010835,16.708548621893893,15.464954677294832,18.86731604744942,17.780828679673046,14.602898909533197
points568,18.7811384162077,19.167430171740023,11.711713864378343,18.97371347448261,15.559713437995473,14.15502664874166,18.668368153426552,17.958180019402743,16.66590265383556
points569,15.404132463075824,7.762285257866077,14.681828818522575,7.836124399234916,15.549488289099925,5.8061493971981335,16.26573855200099,15.40258012821388,23.962487160540473
points570,18.93331020741986,11.831526271461486,11.492995517390368,14.930370172505803,18.275270354593474,9.994198391545002,16.623983425960056,13.56677100951887,21.405651719973065
points571,17.301688571564966,18.368463179040166,8.480535971460272,14.92654283766999,11.813607945089846,15.39293270808659,18.307047855572577,20.99087760127489,13.097618471042354
points572,19.135794658838385,14.97132482950712,3.2119486326770454,14.943590295205304,15.752789274206497,12.739419598406627,23.841383208681126,15.250941274228083,17.03714792906187
points573,11.072766232260504,14.11901256760156,10.32592277201375,9.726787419458171,7.780504744336755,10.591481135102352,17.834288979803706,23.565400184455463,17.70557435585694
points574,19.29695321378048,11.45443462812157,9.863823733457567,14.534585047837922,18.850814611435673,8.771189654174123,18.30195732651006,13.108920867375856,22.858953077720127
points575,11.069520257712714,16.62489830974045,15.912035161247505,11.823031322378489,4.63438078420779,15.760786508787339,12.906506799525271,26.698776908503163,13.339035923727758
points576,20.459939946008312,20.95415784287504,10.083093510675218,20.578373265914124,16.64082710926093,16.097925803345447,18.942450079864987,18.380448144935706,15.024464918546482
points577,17.158760628118635,16.28900178073987,12.505417667091006,18.71722863131677,16.331241797375963,15.357263316851672,14.93856130446305,16.16677071841211,15.21234979575987
points578,12.094135503389264,13.811924819649573,10.109118077824643,14.881129258606464,11.794116576738238,14.46069631799886,13.31077961258723,18.764441264234073,15.629847331822509
points579,11.4665161726688,8.97135260921392,15.328432166638503,7.968514171776252,10.756935339283011,5.969623798841931,16.580906870345036,22.389164399431902,23.761479261248386
points580,18.987332902133637,12.74001694696501,6.968452896753983,12.028635291235059,16.547833187741006,9.564864092895446,23.435125335910723,14.897942348691107,20.62961557362388
points581,12.841323665894611,13.80660297946221,11.577523379373241,14.083962657961907,12.586750660797192,11.772335926898082,16.257499391287162,20.57435356861445,17.770632715995262
points582,18.531448144550527,18.948121541953732,14.692434324760896,18.212079356211973,14.961420159010183,15.469584435439751,15.174194255196879,19.29130713667386,14.819844010442846
points583,15.875456417371671,13.663806519690613,12.800361749076133,10.364058350169847,13.478829571013259,9.475044344512638,19.125258360712447,21.091196220269964,20.148586074925444
points584,22.328695252311523,21.795271110598307,10.04854107630297,19.971793672556945,18.692318974928273,18.942006875511957,16.96132451509892,15.217440970968727,12.44377055492968
points585,17.775706141540223,15.837097088073072,8.806897594205058,12.419312715678196,12.94956989051342,12.556596334196051,21.500046046464057,19.417569591010693,16.96279457531057
points586,15.50785150537591,18.50355599226949,11.937976568035698,16.60460967714352,10.934744784564428,15.286108197184095,16.357707506823374,22.030062734807892,13.862412177914154
points587,12.987152971140992,16.329991996468408,11.589796491305913,15.02591256421001,11.385378315282383,13.343747866244385,15.393588456657666,21.113213610733848,16.564114705759938
points588,20.460772509822238,15.711191142601233,6.88136841664484,15.112206065018052,15.958121125108955,12.232965165505755,23.064719720478685,17.946989867125325,17.901968277552857
points589,11.834626811010182,16.585428718217273,11.337603255812514,13.259764150700889,6.477928173221868,13.121568312832455,16.31730622037659,25.32394253629329,15.349156048785272
points590,17.353922394601007,15.261059128416635,6.927517535601255,15.91338563641556,16.335903299975065,14.841562206755913,17.830941012045642,13.621504613000713,15.505269915213978
points591,16.455107656294356,18.586790128198352,10.05130011558809,16.926589690175405,12.122280604668548,14.697700031905148,17.82358657501182,21.36320039596745,14.197152136856186
points592,19.646578785079292,20.407917571620395,13.292614573680037,20.694130495677953,16.522136888854813,16.515856025501666,16.151147558785915,16.68526223784129,15.167415880438035
points593,19.589497049018828,19.073454558435284,12.045325885094798,21.663294295679727,18.38407847553586,16.943323799195557,14.894397267605843,14.387597606353584,14.415577645910188
points594,11.239788726117443,17.485167630387625,13.215499177854143,11.616934498131801,5.7730332593152776,13.59736120601029,16.784101746423524,26.747245101858038,15.083657662524752
points595,12.79867145303477,12.202015269265365,10.705158336803438,11.332883671812079,12.915866963430986,7.142518852175639,19.303930268602425,20.46344654004445,22.9224892316948
points596,17.9223707019084,21.446757325204253,9.425229941502842,18.146907130797995,13.669436753621488,15.889824119943897,20.071470437559586,19.887834595913265,14.290528953527383
points597,18.56905063352551,19.443543944098057,11.924801746157595,21.55723474237153,17.819730152071724,17.465290350908536,14.478121563453497,12.727617486764043,13.846847319023949
points598,20.67618125197447,19.5932499136123,10.137123692383605,18.036172041799325,15.954596544832526,15.898811223800177,19.296703227797444,18.618136259765553,13.859833650399056
points599,17.587658809694922,12.1663077174789,16.62396186076676,13.898998189442924,16.565121330610573,12.13462536884634,11.487573101591083,14.127650287112436,20.296447359614533
points600,14.527631493881799,17.010292817255497,10.773647887583413,12.148389939217104,7.12855972297614,15.474488524009502,17.714021502452184,24.489715615113305,12.800664485411275
points601,19.038922720456544,14.673234683047095,6.728721723728228,11.908825807412548,15.304855243210426,13.241657893812523,21.91105950948419,15.411900456429185,16.284631474692016
points602,16.240163493626454,15.444529552919146,3.365883573785805,12.873891097764092,13.17133370616165,13.36873344348874,23.25934384626834,16.18941875390521,15.583112708821245
points603,20.51673679819903,22.409090149418056,9.849707919811225,21.400897225137932,16.64256074159207,18.115463762857736,17.370520515394038,16.322836602855347,13.241712284010198
points604,8.6279545788536,7.797278861455978,15.299265456748135,6.586609877965265,10.238061430266496,5.197375835886513,14.469247415930942,19.65798810514798,24.47842287538096
points605,14.758544016591733,16.219270945471518,9.517197101510057,15.001848162858133,12.408649049841118,11.729169557463258,19.052634838571382,21.37199509112321,18.38412837785426
points606,17.74539657081955,17.403602324761753,11.44783922737225,18.011645869850998,13.379350798440992,14.212367204396783,17.301524312066295,20.035188482402386,15.976327260984826
points607,17.80449703051689,12.588221424961061,10.493328483873606,14.09859596915781,17.748876887835397,8.793216621784508,19.488695224694894,16.46101172924761,22.10014720929739
points608,15.567775512759233,16.513459330925624,10.410702680700325,13.509548069035072,11.058070192296164,12.650373386935632,19.02186975998044,23.01248480791504,16.101092874445406
points609,15.9016100778352,10.588792323881929,11.138456285177957,11.569949176837351,15.607665129054595,5.160095821789209,21.101926391997168,19.30331615864967,25.224000217947058
points610,16.242860984515925,12.192475332830654,5.060244712885533,9.420167666785007,13.759446739595068,9.015873719056998,24.89758178132235,17.511006309661393,20.00720939681401
points611,18.704256888069008,14.07142136100696,6.788038474098667,12.472968644200144,16.031274773085958,10.335543880872182,23.58941368553488,17.052209531147895,19.373407574595497
points612,15.394914842707664,14.432482502456967,9.00830354941498,12.883364069069332,11.141959088757115,10.033051072458113,20.70271078021848,24.122028881128166,19.066790520120225
points613,16.083901079498354,12.677786559459904,14.544650589265972,11.561418181453774,14.50978687745868,8.886850393533416,16.45785387057014,19.248272885991987,22.403968561780424
points614,12.472907833432602,16.529818745492253,11.056852945037758,14.734667162541513,8.417059763549533,14.202075378165011,16.529010383745067,22.209440858564317,14.365655223490931
points615,12.153347832421295,11.227457099753137,10.435682776474637,10.08917733959762,12.77464697997581,5.900068805254899,19.770747061871084,21.02952696944743,23.289628030495667
points616,18.955506098511325,16.894237766105924,10.33639665118445,17.823083241592062,17.924487832335675,10.873338003636427,20.10286519238007,17.198353250702024,19.876988244699987
points617,11.726578799983699,16.601186685183325,12.964362469613269,12.055451232479516,5.907104000036871,13.5934240998388,15.778033642054353,28.432206302205373,14.866311611441024
points618,16.183478897083194,11.353970558069818,14.602718769554352,13.81196225278679,15.414327666413651,9.40694469820809,16.685122778742926,16.941101785721408,21.785863718427695
points619,18.254559729422372,17.688101830359383,10.67754629309269,19.586537812305345,13.532903760732164,13.331977243632691,19.003773076659023,21.833194936363654,16.81311622920234
points620,13.673618342471856,8.833893749590075,9.87066859456434,9.68367731823612,13.293969791252717,3.6013050259171497,20.810219650174187,19.42186708490905,25.638357541403547
points621,18.73512754027928,14.861826681188253,7.819752475538016,14.679801975807075,15.770493745640435,10.171297930895664,23.407916939263945,18.620571784611396,19.653354762971606
points622,13.135692278867365,7.891181350735843,9.698264805158209,11.8046896336998,15.009640091398216,4.273209246164841,20.00405679140318,17.532631855829546,25.813855417175503
points623,11.522993003631152,16.403448760187278,11.619118369063935,11.591957131555716,7.189021779005009,13.58994101454989,16.138902916605478,26.378849896231948,15.457065746095639
points624,19.872603102389142,19.81683547957613,10.76854713410318,21.369081997186463,19.149209369444385,20.019414277309902,13.332104448044253,9.602981639544529,11.789599189333492
points625,17.522573830193,12.920195350746276,6.952080226839238,11.297545469728165,15.086371617143469,10.300075180205562,23.253267414755616,15.947438420529332,19.10508840713348
points626,17.912705725831668,17.674913112653375,16.394152471901865,19.13169191582829,14.327969742559562,17.740397849718796,12.881978067187523,17.46001749173819,13.019583848637321
points627,16.6248244954241,11.399980824670974,12.136024306800522,16.034476550588952,16.642582750956404,10.32196797228173,14.121692245506374,12.594558405614075,21.30423047275281
points628,14.182894414265418,12.37934251291902,9.838935415833706,14.271442201887325,13.483778251003272,7.350648315458266,20.069274878628406,20.595437559155254,23.03686628247344
points629,21.098013776983752,20.045842421227903,10.117607089761341,21.915928511872416,18.346148160016103,17.89628079046733,16.369621372456432,13.69063745085277,13.947876032570713
points630,12.750076156957798,15.110470887727871,9.824253537811016,11.870921969295983,8.619959039471883,13.666038307038107,16.927987075653604,24.5751866065708,15.219376447191227
points631,14.69977512498479,9.230085688314434,11.543558786134195,8.38618893339447,14.17286728900809,4.525612081230552,19.60230870675513,19.256577419660246,25.555985231208297
points632,18.51258754605884,12.916484513976716,12.697903538773533,15.434706112524733,18.08267428057776,9.356602789380483,16.531839652532287,15.438473468680487,22.18703725915655
points633,20.475722396134397,14.546860324500939,11.680718083676695,17.205879244088944,17.669967555810587,12.693490577918675,16.38847361560661,14.547200834221385,18.601779382168274
points634,0.0,26.49009185840665,17.972504620713895,24.959935238022013,23.7534666360021,22.251061079012278,12.845809525219348,13.134667555262117,6.54263745281916
points635,17.84876789161701,18.882550561609694,12.798859985539881,18.48500264136125,12.189933506652578,15.60112095215245,16.60982206737356,21.957974745292216,14.077469396396417
points636,20.198308724151858,15.989389659318352,8.399325955116804,17.462221840944558,18.360589630317676,13.490564309388487,18.771610571644974,15.005985902514695,17.014046661293527
points637,16.542713570019874,16.25126641889657,13.851669719366637,15.626042231256324,14.180147199624312,11.473195977240703,17.164558403177512,21.703936347935663,18.825136743999323
points638,12.425189781301066,9.51165258136769,9.057577344133973,9.61242299719562,11.205513570498466,4.518142349999417,21.874125257906158,21.685431530547273,24.21911797904461
points639,14.198851284753966,14.024061988146222,10.537701854059241,14.448660846918333,13.230147806213745,9.964496175814693,18.150736046414405,20.881665410905377,20.381496077051306
points640,11.57120267312444,13.811910627313644,10.983641872598728,9.554921405731333,6.121119245428212,12.2962156891706,16.684996263212074,25.063919568135002,15.977886469006478
points641,19.45290394262758,13.496801886687285,7.445901488730779,13.650716772611737,17.216987945461646,9.51218067097291,23.282102187719858,15.05127419905783,20.630711274641403
points642,10.486657992375722,13.398335658922912,11.131091493905085,9.85572147579828,7.361609761500145,10.167903188320981,18.31596375652896,25.605150716938464,18.67680429307567
points643,17.431565558375336,10.154839977713054,10.787773861330797,10.141760540747299,16.131908870781125,5.234836408540868,21.38273350164136,18.0506265682896,24.27587532937769
points644,19.09240642995341,21.940834086318702,10.497746932256938,20.917522119675237,15.208044060923726,17.471704333539957,18.094473636757876,18.46429003561264,13.506940184064097
points645,17.87787723703922,15.03138187133746,7.607374866920818,15.734997165823161,16.66504505428858,10.478775532630321,21.703907144345557,17.8609131733731,19.331601928982778
points646,15.681616495902771,15.578099832634413,11.149473186156008,15.922684416221266,13.988092646467294,12.312924386437608,17.669975080957883,19.414374783291237,17.99560015950319
points647,20.488762237289095,21.64599492445332,10.575782452825056,21.116356995205834,16.95141035993033,16.863877803069897,18.63137955176926,17.334793644013214,14.103178447995074
points648,21.432732193108496,20.941637993086854,11.829202625736121,20.035374614972014,18.234542716292598,16.480248890148527,17.512424045830976,15.596053061331615,14.788614039513957
points649,16.716645308777817,15.745697282374975,8.583984827397218,15.384629648294725,14.79631291896267,10.090555744171139,20.93962966284708,21.39675390959011,19.348466598718538
points650,16.496616724128536,17.5969680544321,9.417604396370823,17.993304977261904,15.885094970433853,14.961336190284285,16.597743546746813,14.791242429109035,15.355988502481873
points651,17.457481273307998,19.98738829098259,9.836285064244247,16.572218538360655,12.073985722899739,16.846005235942435,17.449235505937057,20.620920284206942,12.004843308225935
points652,17.019143713184988,11.132374052492654,10.505572186863217,12.645329155127902,16.16511359013159,8.116938963940841,18.84458583184047,15.821090201128442,22.640896204838185
points653,14.605841394151662,17.19559403412803,10.326234279840179,13.702514435314308,10.83204121675711,15.818871607006672,14.501166218493754,17.7878727647346,12.050062560986465
points654,19.64215698179203,20.875232424940343,10.513594478755591,19.497228416653773,16.415786216580308,16.551232678334344,18.63272334899794,18.16880259820409,14.454874924058279
points655,10.358974701669045,8.97758215664141,15.769173842846477,7.1628854949806735,10.854988898195419,6.644792573286072,13.917075037780261,19.781928114058417,23.558277202031118
points656,14.222107799270974,8.611619340670597,15.5493101027787,11.415263993457064,14.857687625298613,8.085448572432576,13.360757603956095,15.147251924386984,23.22224092692943
points657,19.331955046492787,16.74806663418254,5.662597915254247,16.11123835505124,15.493193348657128,12.343821338801769,24.500566935630896,18.795667397850224,17.80878908898279
points658,20.502940409864994,15.46869906694262,6.2259804102257394,13.483410327570903,16.740400376271612,12.217347440160939,23.492721837316115,16.54242804863066,17.86630711541701
points659,17.71319019461375,14.437759214388832,6.353249574777614,11.057835042185273,13.029322482979435,12.640998226031991,23.216992525576917,17.133142830776922,16.594991629764774
points660,17.261576266265408,15.707068982126916,11.58858722077302,17.35953555434973,15.69155575082907,12.613013393057903,17.16246863255323,19.22868284228075,17.927742141353942
points661,19.413776180150233,16.643279938797804,2.6176281330250903,14.541873288147183,14.92901024897297,15.073085048391473,23.6141803433434,15.09625567283422,14.237503280749571
points662,18.616933178151303,18.38489455026063,5.5128623388125,14.667442671866478,13.452811489695828,14.552503559644654,23.192551522738743,19.217547748959408,15.391335358273112
points663,15.223164720229951,21.28268009805562,13.806130976431705,15.887841114480754,8.816830993885885,19.83905401966641,13.4354809551988,21.626671762123813,9.10921944228319
points664,14.307349863383585,9.168733994151129,8.683249446011228,6.8087711699658255,11.866294655541637,6.503132168857361,19.214024466644187,18.614938515269614,21.39424454155551
points665,18.023308627980953,13.814997004579604,13.101228111244637,15.333881028692355,16.408024779758087,10.389888295032039,15.992074154140761,16.172001004145553,21.497406442747966
points666,19.79988892624676,20.189246137197173,10.009916666063098,18.829802298610023,15.201200752990776,16.302592402057556,18.568110209500727,19.228915746288898,13.366235676756785
points667,19.015685620010522,16.7341074418858,9.845735516280687,17.289589405914594,17.24472939995493,14.67511043117271,18.57910388892343,15.266403511261327,15.058658300460163
points668,17.916840682989143,20.40732550028419,14.019779490701204,21.038089004685506,14.415337443435293,17.076420332166823,15.30268315228042,19.336951407605774,14.052490792189959
points669,16.178562013999098,10.53830377897902,15.647552393450063,11.937969788060585,15.51408123632323,8.05687200206554,14.915574728174137,16.71805686927785,23.04828009182988
points670,18.085649703003575,19.958507999464516,11.720235102059597,19.986205041136113,15.28290430922911,15.243116732342807,17.969500870259015,18.71754578772358,15.256335302579034
points671,17.989438759451104,19.260634657990035,10.858060924323865,17.30781236258008,12.763871215331253,16.78193640761055,16.63123157514698,20.647294647734988,12.343272866954425
points672,18.45520557056407,12.340079689118543,10.342294698504888,14.340191183511994,17.930334608101102,8.313661943563124,19.07319635537304,14.747734282926695,22.657671903467556
points673,15.030379196795113,11.832808968702713,13.049638759347376,9.531051907511328,14.06052013638044,6.912673799948243,18.095220969642423,19.156035141437155,23.602467020567328
points674,15.424336885364127,10.342020048777599,7.066214466028375,11.620281081990536,15.352985152631424,6.14146181475295,21.532322633231303,17.680176393456414,23.48289068584065
points675,20.89103385330797,17.512540122359106,6.990675637114487,14.801230437063644,15.497753881287816,13.863192943792036,22.759228498290927,18.219314789239547,16.208933925297767
points676,17.056097825281803,16.993249545835063,11.277855116979435,16.643389430239733,14.268435263241463,14.171563348474447,17.388866766480742,18.68114276141287,16.23249768061524
points677,19.928394053786338,20.161761725563736,11.580776287695581,19.96395397994516,16.73077354026504,14.915414993600159,18.08529362523889,18.300457105231278,16.311192888983097
points678,13.855821684738041,11.879049075875088,12.826968885299708,10.674479296270157,13.099710808956605,6.558807962338791,18.916419564659655,20.876962228313538,23.69413180292814
points679,20.045878722977545,14.756615422574045,8.111250756017336,12.92562087203337,15.323314398931007,11.788649180831792,21.51995998304925,17.454231711779958,18.08193006942423
points680,12.576738349329583,16.847113332596596,14.30452173825668,16.67901584684021,11.050407401719733,13.50512633370552,15.50412469843183,19.913531035147134,16.455541192067667
points681,18.740589766910947,14.214312438366049,6.208989019251531,13.199847259466752,16.20241394834771,11.205152352555652,23.469472202251744,15.51257607549258,18.829668700389984
points682,16.574612439253322,10.554899010426855,11.964710230867768,12.502536331651127,17.07360797845692,7.664427663073204,16.781883289284412,14.07807283198165,23.492445603645468
points683,15.524961065608258,17.368777810782554,10.76201196818647,15.185859946676848,13.384179750693585,12.341435492930614,18.418139851208828,21.32182260809363,17.811797964851234
points684,16.38518675380164,18.875860905486636,10.737609930492825,20.27939109020234,13.985089982825572,14.30986986428564,17.99910772909564,18.64786689192987,16.03431899266999
points685,18.733081470293566,16.24850372997163,4.396652767690541,14.500763065644849,14.888490883553265,10.951344977021696,25.74314259723649,19.09818551098361,18.590511927106473
points686,18.770067248660933,15.194003224519564,7.88123280341718,15.676240801795059,16.401415130892378,10.416967071994177,21.903534553594813,18.878946092165187,19.388182654028938
points687,20.2065711066301,14.537756257778195,6.453889048731305,14.502064850366974,17.226275848783903,10.136011946037346,24.60566520350016,16.043824738246876,20.03996127260367
points688,20.054412262451915,14.701709815285527,4.736566671098024,15.48963249113026,15.474455965786953,11.34533101577377,24.472934310009258,17.45930726153625,18.494183865422468
points689,5.515944525229206,5.349475765082648,11.429888316995285,7.249056487625011,6.970593014186687,5.563257618586754,14.358258444989088,20.021794637372327,21.848072456031513
points690,19.16781105380463,19.618358876502455,9.825250884982228,19.898043445458804,17.043262794450776,15.281210952546461,18.852072326961565,17.073661343766112,15.545328607210811
points691,19.341892510470316,14.394882644444161,4.867025512015489,13.989077546809826,15.347879797395024,11.016795536918162,24.722519932430224,17.72648406485224,18.59715833158725
points692,15.446568055525157,14.8983816056212,9.905250156371661,14.95277886629248,14.54700215359268,9.641494099659178,19.397970581536136,20.8832483254246,20.37509200680772
points693,12.22306507906419,15.816487106678261,11.253930999083474,11.932726219577885,7.841893135563316,13.533585584953478,15.78222150996294,22.210731620475688,14.939472465392948
points694,15.227462155744773,15.982247322760971,9.810010072013192,14.593457150512783,12.395309726586799,11.52530247929098,19.111078972629077,20.539480013524077,17.150097797580173
points695,17.130368028056093,16.878529343925518,14.406182871427022,16.166939472276134,13.229096554056632,13.593804323299405,14.69738769897385,19.88758828804827,17.53264783608901
points696,15.323837121967511,10.042476691555102,10.925038400223073,10.867832674803001,14.261045685477221,5.199989017535895,20.661593430444185,19.409305339639424,24.930070210558846
points697,11.647582167286917,9.141102556734864,14.723308882685187,9.232971779214585,11.736505460896222,6.159624274758167,15.677513564349596,20.113288101226818,24.146417308320167
points698,16.78025983005504,18.696242719607383,12.01133875356327,16.632864855474818,11.438000205127489,15.6330802879081,15.903138901937547,22.454311436780387,13.944054881800932
points699,18.178321741978156,19.513187563791302,10.166057229257508,18.431053053104357,15.054464159119252,14.570169109336476,18.730694510169506,19.68691819933457,16.052076744923696
points700,17.843733810162696,18.719489190473467,10.80100012621303,19.791076163080604,16.82868371268122,15.964836121026655,15.50459559521888,15.60388630113198,14.631586051205218
points701,19.43376021845052,19.781905383610088,11.481886121573345,20.4517253139279,17.29265983119435,17.474527995505195,15.464969114276332,14.80773838697267,13.702785077364915
points702,10.551394805100145,8.44124674473473,11.657532424544994,5.999143570574648,11.211639264404287,4.423688986944317,18.19667600760183,20.31989465747035,25.04406151294316
points703,17.022980575972564,15.0902949513741,14.617940209508115,17.98654364699491,15.907152543449735,16.291060259281682,12.30969401210345,15.638200715671418,15.413682800743182
points704,20.924906197453453,23.39014846315166,11.803474921912173,23.195405573550754,17.258172864037597,21.146619446148854,14.44855274380394,14.709109911203498,10.342529012592605
points705,19.024621207649112,15.986514024862682,6.156257190920667,14.521607322454708,14.358702386462376,13.409137716455335,22.970481851336224,18.561274613103084,16.52735942262017
points706,19.019814644229495,12.336258619521388,16.222869519502968,17.251001167468655,18.909443124221195,12.44397675462181,11.612322416572338,11.123393431296014,19.85305652319126
points707,12.744411025635445,15.010045904294536,11.231459387290073,14.638570076585841,11.969593566437945,11.825219950523335,17.67637429242781,21.76609274887589,18.022521390511713
points708,15.403153160980745,10.94044010719325,3.785399241733204,8.551933995158006,13.51769478369173,9.003376756699604,24.701783079393856,14.98029562248869,19.510061249970235
points709,18.135328104574906,13.087876066192257,13.508844312346385,13.690205414473649,16.966118895101502,9.871901640883687,16.901667057300898,15.969787648395172,21.78070326816287
points710,15.875153701677775,15.067497726222177,7.647395138395501,11.463641894054001,10.790335320211891,13.927210734703086,20.629947166826785,19.689175774023738,14.97477723782697
points711,7.098249882206922,9.51646435801014,15.399847082354693,6.662595818468052,6.459375542819581,8.264277819037515,12.388291024448305,22.532595612153738,20.785542293979233
points712,21.471936058098223,19.679940439421372,9.033566583459145,21.592001317171878,19.77605302253496,16.925951613619652,17.737405257469685,13.304674677735916,14.265520969100306
points713,14.39201653625669,15.67728229679926,9.282831813982893,13.166101453051304,10.578692635977808,11.212513728443604,19.55624269591025,24.051905943237784,17.561980786261152
points714,19.004921381039985,17.020310018542638,8.16393039870385,18.249060303891042,15.521066303247771,12.798613703410812,20.579696998076322,18.301081809632105,17.29268093744393
points715,19.969614970623866,14.61691071959445,8.355652342640793,14.357906228060314,16.290283174023084,11.325870231245709,22.923015140590962,16.607441061122866,18.921300500091775
points716,18.137418699041103,15.390113851092567,7.51512657358818,16.73528906398251,15.126320503180724,11.48437508726621,22.689238178035296,17.835092172219873,18.37819706623153
points717,20.281771540530666,20.333637608982343,12.454354890622975,20.67304637457616,17.55724287385162,15.960755646459583,16.735173021938355,16.881029734344644,15.361790724463665
points718,21.472562631027657,15.526736144281818,7.018189361729652,14.454639313267966,18.084223324075257,11.71138845193377,23.791204633130565,16.193060668834846,18.49465052078469
points719,17.24121166865273,17.53191049691141,10.786178545389095,19.99101792998791,16.527880329418526,16.9596255018174,14.157185575169065,13.831028878581652,13.829312019856886
points720,14.512645127557374,11.130302340949362,11.792668018198754,9.521622885400516,13.810862366142642,5.863811116052672,19.12148259087345,19.42941939453532,23.99993646859614
points721,15.972900538252045,16.435683595633336,10.542537813793006,15.395107856597717,13.397359108683286,14.637727310115904,16.071342609625052,17.707125458896435,15.046310850870393
points722,17.231049940646926,15.984161879673696,8.961721282256017,16.225499642244852,16.034430093800594,12.889122060964059,18.48412955322289,18.48690416905291,17.765037010074163
points723,15.606981386960452,12.031815397509677,17.351172969444846,13.019091106372086,14.723219165665377,12.13756857519536,12.118488534298628,16.841750609019837,19.155153592583325
points724,13.2640422774802,6.890042048845895,10.309471537413007,10.97922581577759,14.34849654510807,3.607509474784229,20.1134699903983,17.453721022629516,26.227662503452063
points725,19.935078278729108,19.507767508128552,13.228339601376314,20.129475030602546,17.99173532562849,15.724003582599899,15.277608704813536,15.144323151407061,15.907960368526602
points726,14.285857279461855,9.326889803948173,15.653978370599194,12.20384886071877,16.048552908962957,9.3287134359574,11.950149542212296,13.71252019106549,22.315083815982693
points727,11.248417911415379,7.596167818092512,12.973736909049798,7.945966443974301,11.99480115039957,3.980082763156059,18.46837527627142,20.091882127167775,25.325914434149205
points728,19.176662124676497,15.541318835330925,12.832772375116036,17.784286951183983,16.416435689481737,14.022846486204163,13.85956024066253,14.560608318677504,17.4143994804352
points729,13.299675062040954,12.598762202838575,10.584364291092278,12.883082685008475,12.073171435606824,6.524310168852892,20.557453398671516,22.527406587925597,23.52704242036817
points730,16.646709784911543,20.790131252169974,9.847428171492275,16.887882256030966,13.959326795790634,16.513180946256785,18.363454626504886,18.375474950134286,13.40792641954727
points731,18.360449413872843,18.90372411953082,10.387357778394172,21.922762668469492,17.7421971087607,17.596950840135257,14.36905403222296,12.46171055863709,13.052063863005415
points732,20.473842851664443,15.176591152979464,6.717781206174827,17.879551314164882,17.277888238370043,14.181881131770776,20.360214499158626,11.823998304931013,15.71714954976538
points733,18.56737388556894,19.340646203971275,8.021135450973002,16.184756418739674,13.042285280605515,15.691012557271767,19.399180090607505,20.723640417346815,13.46532339088243
points734,20.293706490145585,21.742879944981574,10.946015378054007,20.389455918561094,16.319534315519697,17.137170748828527,18.32694723518759,17.406168029284334,14.23965831714715
points735,12.772133280720308,11.125518423784213,11.758446916971936,10.125372059341194,10.797206126503314,8.39396609730374,18.63868742316434,21.558204510932562,20.920247498990765
points736,15.068421416282787,7.589606605351227,6.939536576536179,10.461457913378204,15.797637310691414,3.3785470519119265,22.857035396045013,16.930178980845124,26.41834987380812
points737,18.865318192001485,19.483752788358426,14.192341073039133,21.14527658564562,16.72344388647622,17.06998369079941,14.487413804021509,16.602149620128472,14.187580689687644
points738,18.562264668814095,13.318561380005272,15.109743788450137,13.99940885117201,15.553345507912416,9.563809285286608,17.312625246559488,18.68399933081622,21.164204392853435
points739,16.298704970795505,17.09615537631474,9.92066842896056,16.74219500574705,14.014122724259904,10.845753612537566,20.07962774903504,21.85351985659539,19.250030755392693
points740,12.264161171572864,10.055199757895736,18.101391694291852,11.101899114589513,12.342391152225744,9.06042898596686,11.253570830320232,17.345398615732048,21.55438992896372
points741,14.114827328974629,9.470043568505627,16.777247149566602,10.203907908159605,13.820558861748147,6.442019698926356,15.098147528328573,18.220922497625406,23.800539516128765
points742,20.599583010137767,16.460097316743763,8.525506416219601,15.075607036501431,16.110513313206738,12.633426301014088,22.42030232703078,17.90032087817763,17.836928023228865
points743,14.419086809200412,10.403517151853968,9.449481609838012,12.073844659198636,14.947727070249545,4.1185789540211655,22.209194175802526,20.125885878542707,25.824804036045446
