,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15
points620,13.673618342471856,8.833893749590075,3.6013050259171497,9.68367731823612,9.87066859456434,25.638357541403547,19.5782796722316,20.810219650174187,10.441534512645232,18.820475519807175,25.736798769854914,8.926154036519952,18.698403498824458,20.972098974134216,8.925876168840324
points621,18.73512754027928,14.861826681188253,10.171297930895664,14.679801975807075,7.819752475538016,19.653354762971606,17.939509805088505,23.407916939263945,7.321896930194442,13.848767591411606,19.031986639729023,15.165686422104626,13.710869123435382,15.776901994534326,4.507623685345128
points622,13.135692278867365,7.891181350735843,4.273209246164841,11.8046896336998,9.698264805158209,25.813855417175503,16.313863650601665,20.00405679140318,10.956637502134388,20.97373053031438,25.051106771194494,6.105324545645719,20.858512969967354,18.76657418637835,11.487650305953574
points623,11.522993003631152,16.403448760187278,13.58994101454989,11.591957131555716,11.619118369063935,15.457065746095639,16.974063397588452,16.138902916605478,11.859837099808603,16.588469936312777,15.543191454198938,11.598622578122024,16.459292767850535,18.987783088947836,11.500793719841539
points624,19.872603102389142,19.81683547957613,20.019414277309902,21.369081997186463,10.76854713410318,11.789599189333492,8.525219301490544,13.332104448044253,10.14574792129576,8.494641265438858,8.981782492888282,17.54560370251241,8.339698997280683,8.821085287658143,14.630401785588681
points625,17.522573830193,12.920195350746276,10.300075180205562,11.297545469728165,6.952080226839238,19.10508840713348,22.679041554288844,23.253267414755616,5.289100327050713,15.659761665867508,18.9005668230344,13.534201482204145,15.527628138659674,19.29392568568383,2.2999868490345814
points626,17.912705725831668,17.674913112653375,17.740397849718796,19.13169191582829,16.394152471901865,13.019583848637321,10.803761269572236,12.881978067187523,16.123945579933714,14.797357967279359,11.30756536807071,15.254424964864373,14.662479148791489,11.147624953806105,15.95159776984257
points627,16.6248244954241,11.399980824670974,10.32196797228173,16.034476550588952,12.136024306800522,21.30423047275281,12.44858343644981,14.121692245506374,12.371480465342145,15.375934466985631,18.878224780965624,11.796011311756237,15.24289743213352,14.368249940870545,14.93283072735413
points628,14.182894414265418,12.37934251291902,7.350648315458266,14.271442201887325,9.838935415833706,23.03686628247344,14.385368767919646,20.069274878628406,11.093701059067483,16.68342381859052,21.91051726068126,10.426468500793984,16.554548916996392,16.20153300546059,10.643728229578874
points629,21.098013776983752,20.045842421227903,17.89628079046733,21.915928511872416,10.117607089761341,13.947876032570713,8.530553197335678,16.369621372456432,9.276067348247413,7.109824417433029,11.148483638892815,19.54701424435583,6.9504738592553394,8.25244948368634,10.507103855938404
points630,12.750076156957798,15.110470887727871,13.666038307038107,11.870921969295983,9.824253537811016,15.219376447191227,18.74650255407404,16.927987075653604,9.983123305867885,18.783630698890914,15.465532610860144,11.252084407273863,18.661441389722004,18.697702800369242,11.8904124456328
points631,14.69977512498479,9.230085688314434,4.525612081230552,8.38618893339447,11.543558786134195,25.555985231208297,19.435440532235823,19.60230870675513,12.54077960400161,18.517077456987643,24.793524515824878,9.182654635934961,18.394039628393486,22.321286234260054,10.320435961374116
points632,18.51258754605884,12.916484513976716,9.356602789380483,15.434706112524733,12.697903538773533,22.18703725915655,14.812036487516478,16.531839652532287,12.876393490393804,14.815642534927369,19.863399693926755,13.22817694055637,14.680821921737325,14.991918440326973,12.642623323319752
points633,20.475722396134397,14.546860324500939,12.693490577918675,17.205879244088944,11.680718083676695,18.601779382168274,13.689777340986266,16.38847361560661,11.275752992361861,13.52897941261702,16.45803745913557,15.794974200519865,13.390062962343013,13.150172300244762,11.927667027010019
points634,0.0,26.49009185840665,22.251061079012278,24.959935238022013,17.972504620713895,6.54263745281916,9.504302244923423,12.845809525219348,13.722017872483558,1.2750423966134534,6.704341289736844,28.538619794293645,1.0971179660962815,5.087153252414401,6.997596745276428
points635,17.84876789161701,18.882550561609694,15.60112095215245,18.48500264136125,12.798859985539881,14.077469396396417,12.699066483611325,16.60982206737356,12.59514966115603,11.269587962573784,13.490741194886583,17.75655103621302,11.123479187340884,11.820081786995743,11.595425413910089
points636,20.198308724151858,15.989389659318352,13.490564309388487,17.462221840944558,8.399325955116804,17.014046661293527,12.684010475153327,18.771610571644974,7.891595390917623,12.133880931792676,15.644607414285174,15.744268042195658,11.990523461958496,12.883615643595098,9.355697542287249
points637,16.542713570019874,16.25126641889657,11.473195977240703,15.626042231256324,13.851669719366637,18.825136743999323,12.686731224871876,17.164558403177512,14.099542598572699,14.085899943385849,17.703373056797012,13.743419303297795,13.948756339261848,14.792958467497552,12.07840082289757
points638,12.425189781301066,9.51165258136769,4.518142349999417,9.61242299719562,9.057577344133973,24.21911797904461,19.324373131658863,21.874125257906158,10.882254424728849,19.90222100649991,24.801147529318445,8.078006958446146,19.783592507914776,21.04619244834169,10.114291825696466
points639,14.198851284753966,14.024061988146222,9.964496175814693,14.448660846918333,10.537701854059241,20.381496077051306,13.196738653969646,18.150736046414405,11.209985548630431,15.68095409483526,19.243032060333285,11.126978498232653,15.548888029525544,16.017253021974046,11.212233638213824
points640,11.57120267312444,13.811910627313644,12.2962156891706,9.554921405731333,10.983641872598728,15.977886469006478,19.546778747847487,16.684996263212074,11.225770357273486,18.20668005340046,16.863464608235553,11.470359108764798,18.08265413618051,21.105985210686953,10.687395607572416
points641,19.45290394262758,13.496801886687285,9.51218067097291,13.650716772611737,7.445901488730779,20.630711274641403,20.16218815436533,23.282102187719858,6.189814976344108,14.343815668041186,19.704629283856786,15.076961401586912,14.2074930875179,16.846991455030423,3.195662634720567
points642,10.486657992375722,13.398335658922912,10.167903188320981,9.85572147579828,11.131091493905085,18.67680429307567,19.444599337556483,18.31596375652896,11.248824252991485,18.955461458831987,19.03545104395633,9.555348739300417,18.83381913883727,20.793199657366706,9.327529135663582
points643,17.431565558375336,10.154839977713054,5.234836408540868,10.141760540747299,10.787773861330797,24.27587532937769,19.8649646889676,21.38273350164136,12.35870990320367,17.958251600791783,24.069746584629968,10.973548600390636,17.833434860821683,20.4957632665395,9.81073883972448
points644,19.09240642995341,21.940834086318702,17.471704333539957,20.917522119675237,10.497746932256938,13.506940184064097,9.806204092434468,18.094473636757876,10.371307792434424,7.738198043746408,11.581772596696013,20.031204579781377,7.580847788489206,9.290637725305963,10.321660814093859
points645,17.87787723703922,15.03138187133746,10.478775532630321,15.734997165823161,7.607374866920818,19.331601928982778,14.914027807229928,21.703907144345557,8.37489951609681,14.375066760392345,18.71819945857539,13.941109555868687,14.23884366152882,14.679662185725162,9.036831733264927
points646,15.681616495902771,15.578099832634413,12.312924386437608,15.922684416221266,11.149473186156008,17.99560015950319,13.469779008835205,17.669975080957883,10.94349832869404,14.528555502365357,16.846413040945492,13.112712533785498,14.39282100449649,14.484496471655145,10.833991925372658
points647,20.488762237289095,21.64599492445332,16.863877803069897,21.116356995205834,10.575782452825056,14.103178447995074,10.401406555478404,18.63137955176926,9.977751459217705,7.98554397905591,12.202072002410716,20.435500204503928,7.82898110056955,9.083880205108724,9.378084518634466
points648,21.432732193108496,20.941637993086854,16.480248890148527,20.035374614972014,11.829202625736121,14.788614039513957,10.961579076931839,17.512424045830976,11.284341503769863,7.641148621545671,12.593573154089754,20.302870851787706,7.483489428684261,10.207934703685188,10.239139689241426
points649,16.716645308777817,15.745697282374975,10.090555744171139,15.384629648294725,8.583984827397218,19.348466598718538,14.380128476969341,20.93962966284708,8.939848448885208,14.48637739009762,19.11438569263413,13.650711386414256,14.35050862656638,15.043990218664721,8.402342964080113
points650,16.496616724128536,17.5969680544321,14.961336190284285,17.993304977261904,9.417604396370823,15.355988502481873,10.46899349760314,16.597743546746813,9.851386341683,10.900903835750642,14.14365462935816,14.934175243109049,10.753621427658665,12.331371315277288,13.169637478397151
points651,17.457481273307998,19.98738829098259,16.846005235942435,16.572218538360655,9.836285064244247,12.004843308225935,15.864673070938185,17.449235505937057,9.388724271022026,11.550715611259829,12.220311322697029,18.143084028429428,11.405501750188106,13.809081436849707,10.055944306947879
points652,17.019143713184988,11.132374052492654,8.116938963940841,12.645329155127902,10.505572186863217,22.640896204838185,17.173095557926892,18.84458583184047,11.160417870014443,16.159840994987263,21.1285019816001,11.68658972974974,16.02929937122767,17.892439091282682,11.107596252931272
points653,14.605841394151662,17.19559403412803,15.818871607006672,13.702514435314308,10.326234279840179,12.050062560986465,15.833320772292275,14.501166218493754,10.433573796762172,13.903218616537329,13.26852219813499,15.230745727439174,13.765493482609545,16.793129896469246,14.781804430025034
points654,19.64215698179203,20.875232424940343,16.551232678334344,19.497228416653773,10.513594478755591,14.454874924058279,11.65046459435551,18.63272334899794,9.978820348852125,8.762592167697717,12.521132746473805,19.0129753610138,8.608502868139576,10.767523524162167,9.048342354264221
points655,10.358974701669045,8.97758215664141,6.644792573286072,7.1628854949806735,15.769173842846477,23.558277202031118,19.291553447636712,13.917075037780261,16.428463817645856,20.279567590029846,22.630857481847848,6.227814737258565,20.162140299518157,23.593332623004756,14.96913672530753
points656,14.222107799270974,8.611619340670597,8.085448572432576,11.415263993457064,15.5493101027787,23.22224092692943,16.43536216807356,13.360757603956095,16.655025384763764,19.321405693742157,21.160638570181046,7.871798651954624,19.200928284703547,19.171516626495812,17.09584353099914
points657,19.331955046492787,16.74806663418254,12.343821338801769,16.11123835505124,5.662597915254247,17.80878908898279,17.512150708194433,24.500566935630896,4.934720082576733,12.00745742275709,16.814882069148222,16.776015037189627,11.863697508734042,14.28842953565172,2.633201225432957
points658,20.502940409864994,15.46869906694262,12.217347440160939,13.483410327570903,6.2259804102257394,17.86630711541701,20.931140546004467,23.492721837316115,4.746614940914141,12.774756470158401,16.943951269376544,16.746577871571663,12.633439100604337,17.02096428347589,1.980841841445687
points659,17.71319019461375,14.437759214388832,12.640998226031991,11.057835042185273,6.353249574777614,16.594991629764774,23.9884076061557,23.216992525576917,4.857956212094239,15.01567695586436,16.51160697781831,15.405425735838723,14.881493112614432,19.543187458458508,2.0201485489176276
points660,17.261576266265408,15.707068982126916,12.613013393057903,17.35953555434973,11.58858722077302,17.927742141353942,11.841570990159266,17.16246863255323,11.777783420118137,14.708604443369117,16.54016607221886,13.136830225627168,14.573443095625324,12.990393500940058,13.019762498823937
points661,19.413776180150233,16.643279938797804,15.073085048391473,14.541873288147183,2.6176281330250903,14.237503280749571,20.895414343268293,23.6141803433434,0.0,16.361351702481095,14.211460388898809,11.79330285409526,16.23145154812733,12.78793894058058,27.621669149684326
points662,18.616933178151303,18.38489455026063,14.552503559644654,14.667442671866478,5.5128623388125,15.391335358273112,19.500928804263086,23.192551522738743,3.7041903809566907,11.27221252761312,14.560876690439338,18.349596010608092,11.126112107162943,15.78975375923256,1.0993374781282046
points663,15.223164720229951,21.28268009805562,19.83905401966641,15.887841114480754,13.806130976431705,9.10921944228319,15.87222252138608,13.4354809551988,12.921104793194573,12.171506596116984,9.165843824571668,17.697861073901947,12.028268900129252,14.520728116853846,12.835887656634718
points664,14.307349863383585,9.168733994151129,6.503132168857361,6.8087711699658255,8.683249446011228,21.39424454155551,21.940099171339728,19.214024466644187,10.088892924730036,19.331081790888287,22.77542482182967,9.419105184856765,19.210635183787527,23.96155675627621,11.119749460801426
points665,18.023308627980953,13.814997004579604,10.389888295032039,15.333881028692355,13.101228111244637,21.497406442747966,14.140524871226967,15.992074154140761,13.571530546084961,13.64418097078382,18.80891070248111,14.26689054238737,13.50563124184183,15.096760934639061,13.131334433753839
points666,19.79988892624676,20.189246137197173,16.302592402057556,18.829802298610023,10.009916666063098,13.366235676756785,13.337353900563086,18.568110209500727,9.409813615735946,10.366343302792368,12.77487523364684,18.941537104994136,10.217359227172544,11.46154346766229,9.132642047482737
points667,19.015685620010522,16.7341074418858,14.67511043117271,17.289589405914594,9.845735516280687,15.058658300460163,13.624710553079346,18.57910388892343,9.194222484016542,13.346491167710115,14.435753870468687,14.835353685416186,13.206993802270418,13.063126677950404,9.792207339539306
points668,17.916840682989143,20.40732550028419,17.076420332166823,21.038089004685506,14.019779490701204,14.052490792189959,8.179750146413877,15.30268315228042,12.941862772067264,10.232811984900207,11.985168004511898,17.63632284259363,10.08340283879052,9.165266810892142,11.729570830701586
points669,16.178562013999098,10.53830377897902,8.05687200206554,11.937969788060585,15.647552393450063,23.04828009182988,16.569525196228764,14.915574728174137,16.233043671775153,16.747692587991974,21.18980154469341,10.721317404455394,16.6190222732897,18.627983437981683,14.380415129659257
points670,18.085649703003575,19.958507999464516,15.243116732342807,19.986205041136113,11.720235102059597,15.256335302579034,9.348940194710634,17.969500870259015,12.315837751378364,9.528458553291477,13.856091823164595,17.538470207031555,9.376807237607343,10.259063456266128,11.890783114510253
points671,17.989438759451104,19.260634657990035,16.78193640761055,17.30781236258008,10.858060924323865,12.343272866954425,14.844677033346482,16.63123157514698,10.159174276717005,12.162127958623147,12.285694872356123,17.368376614911263,12.018860407601426,13.044177621248139,10.802466422164798
points672,18.45520557056407,12.340079689118543,8.313661943563124,14.340191183511994,10.342294698504888,22.657671903467556,15.232016341624439,19.07319635537304,10.684898800771542,14.689093602544945,20.92774215748423,13.06258551687095,14.553870145905671,16.130044696788023,10.39632436031329
points673,15.030379196795113,11.832808968702713,6.912673799948243,9.531051907511328,13.049638759347376,23.602467020567328,18.95584803717619,18.095220969642423,13.420449761540914,16.049049378638305,22.357479211287387,11.37848258052321,15.918155071722596,21.130805797352902,10.06395398782846
points674,15.424336885364127,10.342020048777599,6.14146181475295,11.620281081990536,7.066214466028375,23.48289068584065,17.081861428382926,21.532322633231303,8.658272060642798,17.735447378511985,23.144516815135873,9.469411612466338,17.609921385451262,18.958330560871634,9.99253566812661
points675,20.89103385330797,17.512540122359106,13.863192943792036,14.801230437063644,6.990675637114487,16.208933925297767,19.36902446371754,22.759228498290927,5.2647597304428535,11.505001860604018,15.264332271813105,18.642873031531384,11.359642478865743,15.650635174069462,1.9115624314988018
points676,17.056097825281803,16.993249545835063,14.171563348474447,16.643389430239733,11.277855116979435,16.23249768061524,12.906314395950464,17.388866766480742,10.439364207383598,12.676562057382236,14.949633966991538,15.400092617787454,12.534932105373358,13.735074716067563,9.861039515402213
points677,19.928394053786338,20.161761725563736,14.915414993600159,19.96395397994516,11.580776287695581,16.311192888983097,9.888752486364602,18.08529362523889,11.422302204562309,9.137662764408276,14.190518149762315,18.629418114235538,8.984767427770556,10.282201118717557,10.579505815568485
points678,13.855821684738041,11.879049075875088,6.558807962338791,10.674479296270157,12.826968885299708,23.69413180292814,16.780165372150652,18.916419564659655,13.548098243002931,16.496615889044044,22.718606535891215,10.121905125759206,16.367146321424176,19.941818147200923,10.305991440912516
points679,20.045878722977545,14.756615422574045,11.788649180831792,12.92562087203337,8.111250756017336,18.08193006942423,20.76533713446685,21.51995998304925,6.843820247218109,13.72122587241584,17.381446610830547,16.559859770521342,13.582921400650932,17.60097905357775,4.24308907423139
points680,12.576738349329583,16.847113332596596,13.50512633370552,16.67901584684021,14.30452173825668,16.455541192067667,11.49271111405436,15.50412469843183,13.718485834985373,14.454002630488326,15.629746570644679,12.556861481675176,14.318030808325274,13.69802875252534,12.465274335057247
points681,18.740589766910947,14.214312438366049,11.205152352555652,13.199847259466752,6.208989019251531,18.829668700389984,20.983003683709892,23.469472202251744,4.742810539800858,13.6532341061959,17.97691705786121,15.100606893031985,13.514713196116517,17.315826020504083,1.8173447380954248
points682,16.574612439253322,10.554899010426855,7.664427663073204,12.502536331651127,11.964710230867768,23.492445603645468,15.663267802893245,16.781883289284412,12.752418819034382,16.50728619484033,21.590299018972445,10.842528341534251,16.37785059402453,18.0409215443998,13.175230053528658
points683,15.524961065608258,17.368777810782554,12.341435492930614,15.185859946676848,10.76201196818647,17.811797964851234,14.407346058939108,18.418139851208828,11.840039587009116,13.887173563065272,16.817316873655457,13.972191570706967,13.74939735288926,15.250679968072056,12.479251819632825
points684,16.38518675380164,18.875860905486636,14.30986986428564,20.27939109020234,10.737609930492825,16.03431899266999,8.391496519509833,17.99910772909564,10.824106966924301,11.317271576558378,14.808489338938195,16.190659380572445,11.17131459266159,9.95419530725757,11.741453722287918
points685,18.733081470293566,16.24850372997163,10.951344977021696,14.500763065644849,4.396652767690541,18.590511927106473,18.85453896308429,25.74314259723649,3.7660205627246515,12.765907536795654,18.235932675504568,16.611423207225478,12.624561998415736,15.963074772248378,1.5523662033230397
points686,18.770067248660933,15.194003224519564,10.416967071994177,15.676240801795059,7.88123280341718,19.388182654028938,15.2974514992193,21.903534553594813,7.992888728470335,13.475611601653805,18.781276256771566,14.656352361493406,13.336525265528993,14.7407597174828,7.481243268501881
points687,20.2065711066301,14.537756257778195,10.136011946037346,14.502064850366974,6.453889048731305,20.03996127260367,19.446476928260854,24.60566520350016,5.831843356079214,13.346228842905933,19.06799670895181,16.075010281915535,13.20673064240721,15.961721117461915,2.945266748457086
points688,20.054412262451915,14.701709815285527,11.34533101577377,15.48963249113026,4.736566671098024,18.494183865422468,17.897155944323465,24.472934310009258,4.318730527635824,13.909943526628837,17.833861865089624,16.080853351160613,13.772239800119717,14.934803501091144,3.5442822202777657
points689,5.515944525229206,5.349475765082648,5.563257618586754,7.249056487625011,11.429888316995285,21.848072456031513,20.8650269802914,14.358258444989088,13.589852722156055,28.62946683517929,23.734586022852543,1.0971179660962815,28.538619794293645,23.503728117233152,19.14618017849604
points690,19.16781105380463,19.618358876502455,15.281210952546461,19.898043445458804,9.825250884982228,15.545328607210811,11.033046003575308,18.852072326961565,9.233808853358203,9.586517891344139,13.817215892337396,17.776824246197226,9.435051396057627,10.350737881339851,9.212886018459658
points691,19.341892510470316,14.394882644444161,11.016795536918162,13.989077546809826,4.867025512015489,18.59715833158725,20.237150202242788,24.722519932430224,3.929730311938848,14.395162630959724,18.169139040524414,15.627142964694423,14.25900350331794,16.495148578278897,2.1677137756434695
points692,15.446568055525157,14.8983816056212,9.641494099659178,14.95277886629248,9.905250156371661,20.37509200680772,13.226562149689254,19.397970581536136,11.042325306812169,15.023593816286864,19.572662285142552,12.154260543157783,14.889435174793281,15.493048245048458,11.415108456494456
points693,12.22306507906419,15.816487106678261,13.533585584953478,11.932726219577885,11.253930999083474,14.939472465392948,16.757869296469686,15.78222150996294,11.52398777076318,14.835981006228083,15.600703322692768,13.252120796004384,14.701225136531146,18.633435938271553,12.753057033762468
points694,15.227462155744773,15.982247322760971,11.52530247929098,14.593457150512783,9.810010072013192,17.150097797580173,15.559628664401002,19.111078972629077,10.594349585215983,15.187245287447007,17.650197305763793,13.96345695735254,15.053607597982591,15.866687259378198,11.66111846408958
points695,17.130368028056093,16.878529343925518,13.593804323299405,16.166939472276134,14.406182871427022,17.53264783608901,13.052437506431021,14.69738769897385,13.623622180510297,12.19104941910673,15.539248868607022,15.829033560407373,12.047873933823368,14.230508988067179,11.53680915357366
points696,15.323837121967511,10.042476691555102,5.199989017535895,10.867832674803001,10.925038400223073,24.930070210558846,17.64065706641935,20.661593430444185,11.727138542402402,17.958510582195817,24.10530905985522,9.928894924216813,17.833694666641687,19.740760536152916,9.509557749716123
points697,11.647582167286917,9.141102556734864,6.159624274758167,9.232971779214585,14.723308882685187,24.146417308320167,16.763359468360346,15.677513564349596,15.331406477961178,19.300858308929133,23.125981653238878,7.038833372386457,19.180315491362656,21.44076303187853,13.335774861193343
points698,16.78025983005504,18.696242719607383,15.6330802879081,16.632864855474818,12.01133875356327,13.944054881800932,12.674726845846267,15.903138901937547,12.33236973038868,12.482969270157964,13.458126039110262,16.899853059219463,12.340723053873417,13.74601864616895,12.76475683497307
points699,18.178321741978156,19.513187563791302,14.570169109336476,18.431053053104357,10.166057229257508,16.052076744923696,11.059988100017312,18.730694510169506,10.367396985765227,10.005063595068505,14.542848635680059,17.467482008969764,9.85492945709054,11.876181015332275,10.409284462529198
points700,17.843733810162696,18.719489190473467,15.964836121026655,19.791076163080604,10.80100012621303,14.631586051205218,8.957910982582108,15.50459559521888,10.23115875855258,11.096772386577005,13.119562426286903,15.679985111165907,10.950113487203158,10.461967312231875,13.220926523992567
points701,19.43376021845052,19.781905383610088,17.474527995505195,20.4517253139279,11.481886121573345,13.702785077364915,9.48109298511081,15.464969114276332,10.49778506881072,8.755073146312883,11.578890991910473,18.234658630452277,8.600959911440137,9.774994366539644,11.75993454515898
points702,10.551394805100145,8.44124674473473,4.423688986944317,5.999143570574648,11.657532424544994,25.04406151294316,20.658283972780595,18.19667600760183,13.263476330662524,20.42065938088852,24.897539118092176,6.367657773047557,20.303681228134202,24.803444248531605,12.502460476701735
points703,17.022980575972564,15.0902949513741,16.291060259281682,17.98654364699491,14.617940209508115,15.413682800743182,12.330747656585755,12.30969401210345,13.91185936990281,15.872007794510845,12.786644021206934,12.381764323978114,15.740549910794734,12.338402053096829,16.012027202374497
points704,20.924906197453453,23.39014846315166,21.146619446148854,23.195405573550754,11.803474921912173,10.342529012592605,7.356023459673912,14.44855274380394,10.806590391909145,5.245400509389503,7.831446564299224,21.67783302277848,5.08011492715588,6.921991214150212,12.249352157063257
points705,19.024621207649112,15.986514024862682,13.409137716455335,14.521607322454708,6.156257190920667,16.52735942262017,19.998880127231896,22.970481851336224,4.4167510365511795,13.963026777437554,15.72770491772377,16.357141491049322,13.825492030938374,15.941399968787167,2.3428010613230135
points706,19.019814644229495,12.336258619521388,12.44397675462181,17.251001167468655,16.222869519502968,19.85305652319126,12.419111548257682,11.612322416572338,15.657999437376068,15.374967875816067,16.712671418908528,12.719796257766065,15.24192776401251,13.103252478158103,16.526859813602847
points707,12.744411025635445,15.010045904294536,11.825219950523335,14.638570076585841,11.231459387290073,18.022521390511713,13.888480307976337,17.67637429242781,11.437905719555758,16.036783490689103,17.34412539240882,10.609373252010837,15.905850137749725,15.819776793098992,11.825662335258597
points708,15.403153160980745,10.94044010719325,9.003376756699604,8.551933995158006,3.785399241733204,19.510061249970235,24.86185329937627,24.701783079393856,3.440429695040504,17.516204307008476,20.22387408451558,11.594053797969133,17.38998039707496,22.14893700295081,3.065292117334234
points709,18.135328104574906,13.087876066192257,9.871901640883687,13.690205414473649,13.508844312346385,21.78070326816287,14.876286591090418,16.901667057300898,13.675890312488617,14.079347264167911,19.337526676989317,13.108614982723399,13.942182800888103,16.80592937451996,11.443863557683354
points710,15.875153701677775,15.067497726222177,13.927210734703086,11.463641894054001,7.647395138395501,14.97477723782697,21.85950729165004,20.629947166826785,5.453966034990758,15.530260095520289,15.199000806885797,14.304706183707252,15.39771432572536,19.121211091648963,3.3256802379132466
points711,7.098249882206922,9.51646435801014,8.264277819037515,6.662595818468052,15.399847082354693,20.785542293979233,17.604706680229594,12.388291024448305,16.6095349315924,20.45624732250183,20.978139666575004,5.53219118981807,20.33938245690751,24.113556515418008,17.229860226069885
points712,21.471936058098223,19.679940439421372,16.925951613619652,21.592001317171878,9.033566583459145,14.265520969100306,8.968700756448595,17.737405257469685,8.891269307647113,8.78307992956277,12.138724409200721,18.292878221306463,8.629055848734662,8.589283669952762,11.59832062418479
points713,14.39201653625669,15.67728229679926,11.212513728443604,13.166101453051304,9.282831813982893,17.561980786261152,17.147751922517187,19.55624269591025,9.555825194922267,16.980254978899435,17.969404623211464,12.941966128138954,16.852324980483914,17.350916440295354,9.509210814477408
points714,19.004921381039985,17.020310018542638,12.798613703410812,18.249060303891042,8.16393039870385,17.29268093744393,13.43737988840917,20.579696998076322,8.435830864461131,13.10443502264258,16.350757159575082,16.464694653142384,12.964167119431057,12.065425328840218,9.429121800909279
points715,19.969614970623866,14.61691071959445,11.325870231245709,14.357906228060314,8.355652342640793,18.921300500091775,19.866021097922825,22.923015140590962,6.739062150191126,13.75720873437934,17.853721993715737,16.17905867155971,13.619018806925109,16.11162379013762,2.70906686585117
points716,18.137418699041103,15.390113851092567,11.48437508726621,16.73528906398251,7.51512657358818,18.37819706623153,15.792788370525834,22.689238178035296,6.056287023562484,14.07798238375279,17.691964546378948,15.167087404546393,13.940813575646647,13.639513309503513,4.26405708982027
points717,20.281771540530666,20.333637608982343,15.960755646459583,20.67304637457616,12.454354890622975,15.361790724463665,9.800466039077994,16.735173021938355,12.261766939879802,8.867950589225437,13.123726634037157,19.08305927848027,8.71419667732434,9.544854691369752,11.932129139753014
points718,21.472562631027657,15.526736144281818,11.71138845193377,14.454639313267966,7.018189361729652,18.49465052078469,19.47406921960989,23.791204633130565,6.017529371983873,12.711529010087252,17.46029276482035,16.713015587605028,12.570010368443238,16.011036341556515,3.004692144091677
points719,17.24121166865273,17.53191049691141,16.9596255018174,19.99101792998791,10.786178545389095,13.829312019856886,8.35324681191488,14.157185575169065,11.17952880356169,11.46216842713005,12.10435951759092,14.542326152404902,11.316672693644213,10.254058796186618,15.963750907183288
points720,14.512645127557374,11.130302340949362,5.863811116052672,9.521622885400516,11.792668018198754,23.99993646859614,18.240313137179605,19.12148259087345,12.302310106809417,16.46352988872219,23.427865031718106,10.596821410787584,16.333954998376637,21.140610522124224,9.590060809396464
points721,15.972900538252045,16.435683595633336,14.637727310115904,15.395107856597717,10.542537813793006,15.046310850870393,14.18703915795127,16.071342609625052,10.267189133906026,11.90649363578782,14.47390411007301,15.0791698263717,11.762412323556005,15.033094502513032,11.874232122568221
points722,17.231049940646926,15.984161879673696,12.889122060964059,16.225499642244852,8.961721282256017,17.765037010074163,12.858828062913297,18.48412955322289,9.860688460275206,14.255672275118368,16.258391529599898,13.174367685984109,14.119069107570255,14.169615467789352,12.189576291040705
points723,15.606981386960452,12.031815397509677,12.13756857519536,13.019091106372086,17.351172969444846,19.155153592583325,16.56665919411893,12.118488534298628,17.542791047911944,17.401714098411496,17.025367232724626,10.455691076292608,17.275125731586364,17.50378446529158,16.67444495740688
points724,13.2640422774802,6.890042048845895,3.607509474784229,10.97922581577759,10.309471537413007,26.227662503452063,17.55447860270818,20.1134699903983,12.850725779979651,20.49760278474702,25.730467002891636,6.283504695421366,20.38086956607173,19.624928896791722,13.704315354408429
points725,19.935078278729108,19.507767508128552,15.724003582599899,20.129475030602546,13.228339601376314,15.907960368526602,9.568607314613493,15.277608704813536,13.218204144984647,8.713520369017195,13.365336957298823,18.409175913640777,8.559274859112046,10.110084824314779,13.464791852426794
points726,14.285857279461855,9.326889803948173,9.3287134359574,12.20384886071877,15.653978370599194,22.315083815982693,14.832979052452677,11.950149542212296,15.577244703436888,18.434667926428368,19.891861349492736,7.834646391953083,18.31136776342399,18.351510321339276,16.4213944230931
points727,11.248417911415379,7.596167818092512,3.980082763156059,7.945966443974301,12.973736909049798,25.325914434149205,18.912385710855034,18.46837527627142,14.41014014401435,20.91075406997243,25.350248342176883,5.550342736635838,20.795336036543357,22.779049541651094,12.373871610471042
points728,19.176662124676497,15.541318835330925,14.022846486204163,17.784286951183983,12.832772375116036,17.4143994804352,12.688968397782137,13.85956024066253,12.09091054089479,13.773732052587457,15.101402566520537,16.014938488933666,13.635594723842466,12.548717737191808,13.921551639901322
points729,13.299675062040954,12.598762202838575,6.524310168852892,12.883082685008475,10.584364291092278,23.52704242036817,16.468516532520695,20.557453398671516,11.538793385689697,17.007581201556356,22.753812239698224,10.635032460908624,16.87973819075568,17.645212189437256,9.069923560225678
points730,16.646709784911543,20.790131252169974,16.513180946256785,16.887882256030966,9.847428171492275,13.40792641954727,13.817730574338318,18.363454626504886,8.833800717149646,9.865788436227849,12.559965317299351,17.66402511646169,9.715210943380564,13.480839988725517,8.669439666930522
points731,18.360449413872843,18.90372411953082,17.596950840135257,21.922762668469492,10.387357778394172,13.052063863005415,7.7618188455522175,14.36905403222296,10.15242402556941,10.361563104195563,11.45395597515298,16.461592481224947,10.212563811760752,8.245343017746304,15.404872145230941
points732,20.473842851664443,15.176591152979464,14.181881131770776,17.879551314164882,6.717781206174827,15.71714954976538,15.284977611677586,20.360214499158626,4.881434438215626,13.307030295968337,14.9391044581166,16.777298502971405,13.167407314663045,12.449657532584641,6.254510234284057
