,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48
points603,9.849707919811225,17.370520515394038,14.942051003922767,21.400897225137932,20.51673679819903,9.519090826307712,16.64256074159207,22.409090149418056,18.115463762857736,14.04478191866043,8.514109682089394,13.241712284010198,9.154871799426392,6.497747306434719,16.571223535109844,16.322836602855347,8.788002370900196,10.68571579154194,15.945425631407717,16.255747554579653,14.65391657320635,14.128711387666744,17.729696524759767,13.353028597568967,16.843790630284666,8.826575351894357,17.879995711887037,17.729696524759767,17.879995711887037,13.353028597568967,16.843790630284666,10.026630275169675,10.924802932801544,17.729696524759767,17.879995711887037,13.353028597568967,7.557793831704233,9.561357976697504,9.67530482538798,17.729696524759767,17.879995711887037,16.416159270811985,9.311972043212561,16.843790630284666,10.087228489309588,19.875720883531873,9.294764561111899,18.303000271077384
points604,15.299265456748135,14.469247415930942,19.748413337838176,6.586609877965265,8.6279545788536,16.625328831951148,10.238061430266496,7.797278861455978,5.197375835886513,8.052763954009729,15.971410803085545,24.47842287538096,19.371760217156794,21.535011878729836,10.065048211227685,19.65798810514798,24.192570142108437,15.780931650693558,10.249826678612285,8.220878612875305,11.382621741085309,8.69168572932866,6.563178928021014,9.041414121092577,20.13647007415809,15.074274054682267,22.360340325290313,6.563178928021014,22.360340325290313,9.041414121092574,20.13647007415809,15.485575125083539,24.107975865173646,6.563178928021014,22.360340325290313,9.041414121092574,16.19150668987939,15.536083937260486,14.490008132363238,6.563178928021014,22.360340325290313,17.70690232646139,14.832508950271963,20.13647007415809,16.245958152695763,11.025666774939268,15.23787167146096,7.109402789478108
points605,9.517197101510057,19.052634838571382,16.594476611980838,15.001848162858133,14.758544016591733,9.075977989227576,12.408649049841118,16.219270945471518,11.729169557463258,12.457336172684723,9.098194942026133,18.38412837785426,14.327430427570281,13.664270722760888,10.84982897632765,21.37199509112321,15.442023765320418,7.795884877123494,12.044647392658103,11.045472810111571,10.932285151307761,10.124495848444894,12.837083229230469,8.735769589458673,21.82864974440591,7.861106863136931,19.420336547173488,12.837083229230469,19.420336547173488,8.735769589458668,21.82864974440591,8.497646569721022,17.442146782965356,12.837083229230469,19.420336547173488,8.735769589458668,8.490065279041218,7.746042461205378,6.991525141834752,12.837083229230469,19.420336547173488,19.383020915872663,7.245302094467948,21.82864974440591,8.040290738859433,19.952360138449936,6.860649288251506,12.35488486785973
points606,11.44783922737225,17.301524312066295,19.509865747100832,18.011645869850998,17.74539657081955,11.500720366711318,13.379350798440992,17.403602324761753,14.212367204396783,11.201777837043075,9.02283785862699,15.976327260984826,12.183888935003017,13.614545115068909,14.300430312799767,20.035188482402386,12.312299623453578,11.798986269304702,14.11062468308059,13.599264695058187,14.430255964418759,12.178259199932125,14.31206931641423,11.045894539039228,20.50886692855979,7.300752348347481,22.137973525005876,14.31206931641423,22.137973525005876,11.045894539039228,20.50886692855979,11.117619823045183,14.907992797495496,14.31206931641423,22.137973525005876,11.045894539039228,9.628705003558347,10.023527870208527,10.699324912017175,14.31206931641423,22.137973525005876,15.682321787707217,10.338776731938204,20.50886692855979,10.419159081802011,17.450435075207448,10.64716610294385,13.360898138949237
points607,10.493328483873606,19.488695224694894,20.70243562736285,14.09859596915781,17.80449703051689,10.520110063060864,17.748876887835397,12.588221424961061,8.793216621784508,8.57969871901642,9.649052366146357,22.10014720929739,15.897700819415977,15.440698677406896,17.519202201768273,16.46101172924761,16.381266356359042,9.65967355192573,17.706612965559728,16.312882010825444,16.171602849152833,15.633348039414857,11.70524249057105,14.139497623833515,16.980206141847983,6.93654034602387,23.249650853499393,11.70524249057105,23.249650853499393,14.139497623833515,16.980206141847983,10.899932039138408,20.43834680042671,11.70524249057105,23.249650853499393,14.139497623833515,8.15946236364426,7.783834775735758,8.164989694585195,11.70524249057105,23.249650853499393,14.20197515507022,7.727381930984767,16.980206141847983,9.362019658514097,20.96394207441666,8.465467305406815,15.844672585585423
points608,10.410702680700325,19.02186975998044,8.430470193137154,13.509548069035072,15.567775512759233,10.513732321442998,11.058070192296164,16.513459330925624,12.650373386935632,21.126853509482864,10.367028355078293,16.101092874445406,18.088145395410027,15.004861693275593,11.927727992458637,23.01248480791504,16.993785074625993,9.337076890788678,9.04331573338495,10.58314218432714,5.676334638502466,8.582323256866086,18.45308764550679,4.7195736577157055,23.448248363734905,9.788809661820153,11.810098358439415,18.45308764550679,11.810098358439415,4.7195736577157055,23.448248363734905,10.49129714141248,16.50203943437379,18.45308764550679,11.810098358439415,4.7195736577157055,10.757901723017037,9.313112398733365,8.47502310191624,18.45308764550679,11.810098358439415,23.57142839364048,8.65306845404705,23.448248363734905,9.43299594717723,16.61212439860042,8.59983610867538,11.406612031889372
points609,11.138456285177957,21.101926391997168,19.917230445277877,11.569949176837351,15.9016100778352,11.879753669837468,15.607665129054595,10.588792323881929,5.160095821789209,8.940053864696077,10.431476690074218,25.224000217947058,18.075851735307506,18.107255558954492,15.804564052333,19.30331615864967,19.01066795826485,9.344263224510811,15.67406234798276,14.41082425988733,12.985235597729735,13.72587148454123,10.977093311603499,10.667946190755714,19.786314758349864,6.364577589629613,22.517706492345727,10.977093311603502,22.517706492345727,10.667946190755714,19.786314758349864,11.505908954911229,24.146020882017037,10.977093311603502,22.517706492345727,10.667946190755714,10.626081219390636,7.8442251926582856,8.115257650545265,10.977093311603502,22.517706492345727,16.71163472032268,7.724178387919638,19.786314758349864,9.374861567265253,18.937287883042142,8.450387405810044,12.806704413533177
points610,5.060244712885533,24.89758178132235,14.695734582730067,9.420167666785007,16.242860984515925,4.3515227403759065,13.759446739595068,12.192475332830654,9.015873719056998,13.226549232310754,4.527926709331797,20.00720939681401,25.01222390809098,17.231860872933968,13.1033129037189,17.511006309661393,21.246108259158714,2.2515715924008277,12.777795231229872,12.830247860414792,12.64045967579577,11.353559803896845,14.631098195487981,11.194765415114722,18.016829386318395,2.9091163345358524,17.65038704441388,14.631098195487981,17.65038704441388,11.194765415114722,18.016829386318395,4.301429496774027,20.211120678839887,14.631098195487981,17.65038704441388,11.194765415114722,8.763628036225484,2.1097755579066,1.9221163971816997,14.631098195487981,17.65038704441388,16.07370252004357,1.9413303316006725,18.016829386318395,2.7371420676215936,15.227111972053365,2.1639157590307003,11.640710099903542
points611,6.788038474098667,23.58941368553488,14.470131062208472,12.472968644200144,18.704256888069008,5.096235444005689,16.031274773085958,14.07142136100696,10.335543880872182,13.634571623338612,6.349541565972822,19.373407574595497,21.230455122643956,14.53817624165383,15.015752042681951,17.052209531147895,18.071667366625498,1.7974525872325688,14.780116067759732,14.931956006781359,12.818525250609085,13.552794873891745,16.176487693023155,12.026462150361601,17.563875234014287,3.8702771438187744,17.440086312236176,16.176487693023155,17.440086312236176,12.026462150361601,17.563875234014287,5.876889778769516,18.86437028859231,16.176487693023155,17.440086312236176,12.026462150361601,8.367751197560123,1.5923184140808282,0.9654384561505958,16.176487693023155,17.440086312236176,16.536444107502653,1.2888018277063051,17.563875234014287,2.327836175891953,18.387163706203225,1.3133238419045254,14.855276333096171
points612,9.00830354941498,20.70271078021848,17.105636122479897,12.883364069069332,15.394914842707664,9.709773015412821,11.141959088757115,14.432482502456967,10.033051072458113,13.108174100817244,8.44677681978665,19.066790520120225,17.680361027150006,16.490198720000308,11.470626074637556,24.122028881128166,17.644919593530783,8.834928783520926,11.451349861610495,11.249620434824129,9.682043649399871,10.123253592799195,13.715425154795362,6.5955413849056335,24.543662757782393,6.233648281143868,19.89682387799623,13.715425154795366,19.89682387799623,6.5955413849056335,24.543662757782393,9.382630785035229,19.173070386212448,13.715425154795366,19.89682387799623,6.5955413849056335,9.453190408130293,7.79670070271809,8.143441249350031,13.715425154795366,19.89682387799623,20.037977444136875,7.825141671449401,24.543662757782393,8.195042846043986,17.837459104321834,8.058060118184173,11.014406181717954
points613,14.544650589265972,16.45785387057014,22.389453557514173,11.561418181453774,16.083901079498354,14.465694823224146,14.50978687745868,12.677786559459904,8.886850393533416,5.764149078574806,13.700484642725867,22.403968561780424,17.324489229672785,16.12748688293893,14.553637052386073,19.248272885991987,19.01953887412212,11.281288387264004,15.355526836231743,14.18508224377898,14.9529306222186,13.001256265723633,10.326096486915596,11.518784738380202,19.73197244368173,9.819419189635985,24.82223759810108,10.326096486915596,24.82223759810108,11.518784738380202,19.73197244368173,14.265628693998256,20.342791621343363,10.326096486915596,24.82223759810108,11.518784738380202,14.05862933737098,10.580497030020648,10.021226059391605,10.326096486915596,24.82223759810108,15.482898844243367,10.120699364024318,19.73197244368173,11.133050106951432,15.038036633260251,10.626917239253403,13.046707782699569
points614,11.056852945037758,16.529010383745067,5.9779884514113455,14.734667162541513,12.472907833432602,11.74775011223107,8.417059763549533,16.529818745492253,14.202075378165011,21.801325223299113,11.820643554167336,14.365655223490931,15.254655528898121,14.528455202393703,8.940606245451523,22.209440858564317,15.719850685380942,13.534151211382863,5.472166992124611,7.652027876170497,3.1163623135727967,5.373233924393109,18.473072696438262,3.466505968302269,22.65543091519129,14.543713452025285,9.523969557146986,18.473072696438262,9.523969557146986,3.466505968302269,22.65543091519129,11.878044106500614,14.91849581665518,18.473072696438262,9.523969557146986,3.466505968302269,13.731554878898491,13.58042751646643,12.722989125490443,18.473072696438262,9.523969557146986,25.756424309642323,13.050618540822713,22.65543091519129,14.222281810015115,10.35143794350552,12.94377483542276,9.399710471371566
points615,10.435682776474637,19.770747061871084,17.300078861369567,10.08917733959762,12.153347832421295,12.393345884446136,12.77464697997581,11.227457099753137,5.900068805254899,12.242491763293385,10.8127747679278,23.289628030495667,18.382342304833703,18.326730285865974,13.126373657128667,21.02952696944743,20.55044166360002,12.230115946112972,11.961637537359605,10.555079853279627,9.91091730251642,10.736102593578257,10.001458175203,8.540080324285878,21.49054284172139,9.525583460409552,20.07807747838595,10.001458175203,20.07807747838595,8.540080324285878,21.49054284172139,12.084544485945855,23.390863318338898,10.001458175203,20.07807747838595,8.540080324285878,9.376464904455807,11.40174326608903,11.272033301033774,10.001458175203,20.07807747838595,19.522765655889398,10.907139566692239,21.49054284172139,12.347792095520921,19.90336861765027,11.524046248074088,10.234489837429912
points616,10.33639665118445,20.10286519238007,12.805511075377233,17.823083241592062,18.955506098511325,11.623461190358945,17.924487832335675,16.894237766105924,10.873338003636427,15.533073593216436,10.933936002271631,19.876988244699987,11.461906608929853,11.663131712416709,18.2213921951683,17.198353250702024,12.508375595119283,11.60775654930446,17.006091230107284,16.205731500451297,12.216364045830794,15.806968233917178,15.577030093160523,11.564734824320844,17.708157861324107,10.019395561497117,15.888378248377574,15.577030093160523,15.888378248377574,11.564734824320844,17.708157861324107,11.593335937409103,18.315540387255925,15.577030093160523,15.888378248377574,11.564734824320844,10.069453656992742,10.293844078426746,10.659467058154394,15.577030093160523,15.888378248377574,17.7408572928325,10.422241462180981,17.708157861324107,11.725636506919773,18.60764106754746,10.604509569757276,17.17055830186488
points617,12.964362469613269,15.778033642054353,14.552188197238477,12.055451232479516,11.726578799983699,13.31213897188528,5.907104000036871,16.601186685183325,13.5934240998388,15.932171887999607,12.692131527333009,14.866311611441024,16.425996498873666,16.186534484571965,5.734083438232781,28.432206302205373,18.505820904611063,12.254591754214381,6.030222019257301,5.691491152918555,5.551588303759424,4.725166408124956,13.607743976765995,2.4571362816253486,28.798951485767446,12.16258666686019,17.51657747486217,13.607743976765995,17.51657747486217,2.4571362816253486,28.798951485767446,12.74006236912497,15.539636894424968,13.607743976765995,17.51657747486217,2.4571362816253486,13.141744822985336,12.851525220815121,11.796491741955977,13.607743976765995,17.51657747486217,23.96603544134271,12.233905812498081,28.798951485767446,12.332119987534956,14.366279665545752,11.68054431299077,7.256464165288788
points618,14.602718769554352,16.685122778742926,22.03855828321872,13.81196225278679,16.183478897083194,15.07832630919627,15.414327666413651,11.353970558069818,9.40694469820809,7.750632322698529,13.280305964876865,21.785863718427695,16.55653918928124,17.846756660692666,16.215429050818898,16.941101785721408,16.679321092700665,13.829542790749988,15.483871360451172,13.793481665100408,15.68701991607743,13.157981826260713,10.967905281273898,12.980638013387003,17.454182409214745,10.090206072906604,24.495143708203358,10.967905281273898,24.495143708203358,12.980638013387003,17.454182409214745,15.21803586862168,19.81202474636703,10.967905281273898,24.495143708203358,12.980638013387003,13.017230961743646,11.787327523263059,11.912583796583188,10.967905281273898,24.495143708203358,14.507813217008556,11.41270047871776,17.454182409214745,13.108296473975006,16.581539005364345,12.102438615218752,12.918874368353071
points619,10.67754629309269,19.003773076659023,14.515428219639668,19.586537812305345,18.254559729422372,10.559306721441647,13.532903760732164,17.688101830359383,13.331977243632691,15.650437118106149,9.80671969779753,16.81311622920234,11.199727903281003,12.588174772685765,13.444637186314692,21.833194936363654,10.6746555646256,9.995463958826688,11.862507087149732,13.164273944806704,7.908297780598479,10.683635364511403,17.64688722311465,6.768594718681988,22.28397636117187,8.51505684168498,17.482310943090006,17.64688722311465,17.482310943090006,6.768594718681988,22.28397636117187,11.336237357077215,15.806448758338192,17.64688722311465,17.482310943090006,6.768594718681988,9.303351287381963,8.73261191666152,8.55071284359034,17.64688722311465,17.482310943090006,22.674287345679975,8.333784809813583,22.28397636117187,9.439684934888863,19.746751480389836,8.462462495080972,14.21065592978585
points620,9.87066859456434,20.810219650174187,19.03693899076544,9.68367731823612,13.673618342471856,10.441534512645232,13.293969791252717,8.833893749590075,3.6013050259171497,9.41895363711142,9.894627494345125,25.638357541403547,19.5782796722316,18.820475519807175,12.800809527532758,19.42186708490905,20.972098974134216,8.925876168840324,12.591362983494255,12.531845136476582,10.940091601743285,11.31676338323225,10.694550508660944,9.091133604230613,19.90335597752028,7.358166580859821,21.697125603422847,10.694550508660944,21.697125603422847,9.091133604230613,19.90335597752028,10.612054572858991,25.736798769854914,10.694550508660944,21.697125603422847,9.091133604230613,12.157512763855728,7.757823565735189,7.798735702533193,10.694550508660944,21.697125603422847,18.60129341382074,7.610265058381886,19.90335597752028,9.124689131018826,14.555944006890636,8.51346354138016,10.853288526250036
points621,7.819752475538016,23.407916939263945,16.307314335924296,14.679801975807075,18.73512754027928,7.321896930194442,15.770493745640435,14.861826681188253,10.171297930895664,12.59269641687824,6.791640550233342,19.653354762971606,17.939509805088505,13.848767591411606,15.811500361447754,18.620571784611396,15.776901994534326,4.507623685345128,15.020371269706391,14.935425524624668,12.657910195652155,12.951204869137825,15.690770184419907,11.116960696507773,19.112264909558668,3.0532304906183962,19.152652617557127,15.690770184419907,19.152652617557127,11.116960696507777,19.112264909558668,7.61303414107691,19.031986639729023,15.690770184419907,19.152652617557127,11.116960696507777,7.430453049331234,3.2729952186198283,3.5990275222819075,15.690770184419907,19.152652617557127,17.088672821660502,3.2196222255621194,19.112264909558668,4.653752543833155,21.214248589843837,3.536148586860782,15.08161986603913
points622,9.698264805158209,20.00405679140318,20.52946678788724,11.8046896336998,13.135692278867365,10.956637502134388,15.009640091398216,7.891181350735843,4.273209246164841,8.957945253164798,9.491772278126422,25.813855417175503,16.313863650601665,20.97373053031438,14.337558639872617,17.532631855829546,18.76657418637835,11.487650305953574,15.326052579008717,12.699600692908339,15.081893716784139,13.087340854829197,8.150523902673655,12.334847399282165,18.038179538262465,8.451375768562238,23.08841456826081,8.150523902673655,23.08841456826081,12.334847399282165,18.038179538262465,9.954524856103669,25.051106771194494,8.150523902673655,23.08841456826081,12.334847399282165,9.769670502057426,9.967425820677551,10.406008907435352,8.150523902673655,23.08841456826081,14.576767313613066,10.112070329953449,18.038179538262465,11.444658189908928,17.066341256104913,10.708566668085579,10.932804723473845
points623,11.619118369063935,16.138902916605478,13.65948193927607,11.591957131555716,11.522993003631152,11.859837099808603,7.189021779005009,16.403448760187278,13.58994101454989,17.29021862350684,11.069354510323308,15.457065746095639,16.974063397588452,16.588469936312777,7.619781381655243,26.378849896231948,18.987783088947836,11.500793719841539,8.173572621554035,6.587955861531861,8.467977017946115,6.643393426973826,12.8838912751516,4.560149893389826,26.771743898871662,11.103877225025709,16.684423884195393,12.8838912751516,16.684423884195393,4.560149893389828,26.771743898871662,10.54872913457435,15.543191454198938,12.8838912751516,16.684423884195393,4.560149893389828,11.191485765419435,11.832454351063866,11.192531173726966,12.8838912751516,16.684423884195393,21.0788688537724,11.605665297647404,26.771743898871662,11.215601444550343,15.359254543866275,11.121547622349683,8.089092839319319
points624,10.76854713410318,13.332104448044253,12.672830277324248,21.369081997186463,19.872603102389142,10.14574792129576,19.149209369444385,19.81683547957613,20.019414277309902,14.646901309842555,10.166147618653804,11.789599189333492,8.525219301490544,8.494641265438858,18.562413768597807,9.602981639544529,8.821085287658143,14.630401785588681,17.799277233666075,17.222142931438718,18.689977800850283,15.44582391643393,16.448292340712026,18.40048385285164,10.2095108117234,14.459707474698714,15.76469724857778,16.448292340712026,15.76469724857778,18.40048385285164,10.2095108117234,10.182912129565729,8.981782492888282,16.448292340712026,15.76469724857778,18.40048385285164,9.149455155629138,14.016524863303541,13.696234759195518,16.448292340712026,15.76469724857778,11.860718602231518,13.6194152577069,10.2095108117234,15.061484634765558,14.402934031356706,13.54857247459827,19.312120419546773
points625,6.952080226839238,23.253267414755616,15.271297887829405,11.297545469728165,17.522573830193,5.289100327050713,15.086371617143469,12.920195350746276,10.300075180205562,12.974112565967955,5.780974982468319,19.10508840713348,22.679041554288844,15.659761665867508,14.153340421976473,15.947438420529332,19.29392568568383,2.2999868490345814,14.478940613824511,14.324679283108283,14.824933071278952,12.647753814164606,15.200426304380699,13.20281627662836,16.473173020451163,3.113092807921214,18.186909631460225,15.200426304380704,18.186909631460225,13.20281627662836,16.473173020451163,5.2065890480008035,18.9005668230344,15.200426304380704,18.186909631460225,13.20281627662836,9.679048066548193,1.8712060457989315,1.7526842734295862,15.200426304380704,18.186909631460225,13.950331243355114,1.8497569587495,16.473173020451163,2.7969028452431806,14.842989411233601,1.9084239143849628,13.5823237068297
points626,16.394152471901865,12.881978067187523,16.008200862425944,19.13169191582829,17.912705725831668,16.123945579933714,14.327969742559562,17.674913112653375,17.740397849718796,13.553868124322646,15.44175519135375,13.019583848637321,10.803761269572236,14.797357967279359,15.126344048869475,17.46001749173819,11.147624953806105,15.95159776984257,13.907610510208555,11.964435936883234,14.207555173568231,11.980557127957095,14.597919970658545,12.347466112201575,17.966489894236034,14.957672091474812,18.873828145600807,14.597919970658545,18.873828145600807,12.347466112201575,17.966489894236034,15.731734528779473,11.30756536807071,14.597919970658545,18.873828145600807,12.347466112201575,12.769536187516684,15.274073285332324,14.650395414455275,14.597919970658545,18.873828145600807,15.126592473970756,15.106637962017125,17.966489894236034,15.73770339306618,17.348966456850718,14.521741673351016,13.147889667574413
points627,12.136024306800522,14.121692245506374,25.24915335761044,16.034476550588952,16.6248244954241,12.371480465342145,16.642582750956404,11.399980824670974,10.32196797228173,2.760771215520482,11.008061648358874,21.30423047275281,12.44858343644981,15.375934466985631,16.285049934693383,12.594558405614075,14.368249940870545,14.93283072735413,17.112831846542772,16.379609463031677,20.340471961163328,14.602151466870898,9.607157426163232,17.295077773652682,13.162990830737616,11.75634796279492,27.487962673570852,9.607157426163234,27.487962673570852,17.295077773652682,13.162990830737616,12.77801822598659,18.878224780965624,9.607157426163234,27.487962673570852,17.295077773652682,11.516057621131727,13.117313351258622,13.497785438592233,9.607157426163234,27.487962673570852,10.792446825666195,13.042912285947647,13.162990830737616,14.53386837581813,13.036691112214257,14.10411323124653,14.63741990133696
points628,9.838935415833706,20.069274878628406,21.40191621564822,14.271442201887325,14.182894414265418,11.093701059067483,13.483778251003272,12.37934251291902,7.350648315458266,9.264723550637715,9.312879659068265,23.03686628247344,14.385368767919646,16.68342381859052,13.280059707837976,20.595437559155254,16.20153300546059,10.643728229578874,14.683741916440278,12.930894686950914,14.012038109041537,12.966211863181051,9.636076259516296,10.502467190907568,21.061981417423382,7.311075898729939,23.90168535863657,9.636076259516296,23.90168535863657,10.502467190907568,21.061981417423382,10.622398674988712,21.91051726068126,9.636076259516296,23.90168535863657,10.502467190907568,10.431475753049074,9.259103522088898,9.619479412986635,9.636076259516296,23.90168535863657,16.453693481371268,9.276629376502667,21.061981417423382,9.717379335228856,16.92038179435543,9.589595843910239,12.050044235504622
points629,10.117607089761341,16.369621372456432,15.323293567473,21.915928511872416,21.098013776983752,9.276067348247413,18.346148160016103,20.045842421227903,17.89628079046733,14.200064930263625,9.211210374309157,13.947876032570713,8.530553197335678,7.109824417433029,17.055078481040038,13.69063745085277,8.25244948368634,10.507103855938404,18.00031826318469,17.715196262969148,18.357869956390562,15.901655756254577,17.086769263862678,16.376948863451315,14.245111669517186,10.369020088320388,18.2353784207497,17.086769263862678,18.2353784207497,16.376948863451315,14.245111669517186,9.460532953693022,11.148483638892815,17.086769263862678,18.2353784207497,16.376948863451315,9.930007449840796,9.778249938987662,9.254506196961287,17.086769263862678,18.2353784207497,12.986145889929364,9.206287927230003,14.245111669517186,10.070201020937718,14.609712342240721,8.89468106364507,20.02602112048895
points630,9.824253537811016,16.927987075653604,14.659648178132226,11.870921969295983,12.750076156957798,9.983123305867885,8.619959039471883,15.110470887727871,13.666038307038107,16.821741656176158,8.64613703741206,15.219376447191227,18.74650255407404,18.783630698890914,9.441596661921357,24.5751866065708,18.697702800369242,11.8904124456328,9.536654484351331,7.672702445685716,10.44070296447127,7.736005667146897,12.691729744833925,6.5780423388885785,24.991049668503443,10.127300155723036,17.616748396882844,12.691729744833925,17.616748396882844,6.5780423388885785,24.991049668503443,8.690957753391041,15.465532610860144,12.691729744833925,17.616748396882844,6.5780423388885785,8.857964813337095,11.427179716434077,11.295922787719823,12.691729744833925,17.616748396882844,18.84048642495484,11.267194572492903,24.991049668503443,11.019556483990314,16.12470055143009,11.094706312232073,7.5584735427347445
points631,11.543558786134195,19.60230870675513,19.43652108734563,8.38618893339447,14.69977512498479,12.54077960400161,14.17286728900809,9.230085688314434,4.525612081230552,8.770477078785884,11.718201602163758,25.555985231208297,19.435440532235823,18.517077456987643,14.012224150027563,19.256577419660246,22.321286234260054,10.320435961374116,14.49189162687398,13.541738083149726,13.37831305479508,12.779787120605572,10.763857059891274,10.90573997469499,19.740171221842676,8.856706959161968,22.069603866535193,10.763857059891274,22.069603866535193,10.905739974694994,19.740171221842676,12.246999009201101,24.793524515824878,10.763857059891274,22.069603866535193,10.905739974694994,12.81292051435664,9.484030145566322,9.33851451384288,10.763857059891274,22.069603866535193,16.66699994915672,9.134719223316027,19.740171221842676,10.087585149831995,15.267212029197891,9.912938317805576,12.012924321297216
points632,12.697903538773533,16.531839652532287,21.802596346909063,15.434706112524733,18.51258754605884,12.876393490393804,18.08267428057776,12.916484513976716,9.356602789380483,7.021862617957222,12.496865108111368,22.18703725915655,14.812036487516478,14.815642534927369,17.150079128872637,15.438473468680487,14.991918440326973,12.642623323319752,17.89926248047285,17.198184285538716,16.369743024195998,16.522275227420188,11.8801450767791,14.667214927530635,15.97068957001339,10.773443269837434,24.275187176242945,11.8801450767791,24.275187176242945,14.667214927530635,15.97068957001339,13.592289614174897,19.863399693926755,11.8801450767791,24.275187176242945,14.667214927530635,10.807489449511356,10.880713452217188,10.829504268008415,11.8801450767791,24.275187176242945,13.917144246711189,10.745208095150868,15.97068957001339,12.80364909251636,17.873541833383783,11.47592734672823,15.810355436531848
points633,11.680718083676695,16.38847361560661,23.54647450897477,17.205879244088944,20.475722396134397,11.275752992361861,17.669967555810587,14.546860324500939,12.693490577918675,6.132175018713764,9.6319195541493,18.601779382168274,13.689777340986266,13.52897941261702,17.58639695898996,14.547200834221385,13.150172300244762,11.927667027010019,18.177483477207698,18.015447934110163,19.404804361192422,15.89153083921162,13.48194152250657,16.45912753793447,15.09076699967347,8.034814063613748,25.900777297634786,13.48194152250657,25.900777297634786,16.45912753793447,15.09076699967347,11.889819410047748,16.45803745913557,13.48194152250657,25.900777297634786,16.45912753793447,9.860879786007674,9.625679848041074,10.322218600407178,13.48194152250657,25.900777297634786,11.344485642359976,9.856673865605316,15.09076699967347,11.214060556702329,16.51145435935839,10.659238264544834,16.658045899762996
points634,10.62167243200892,9.823669858897624,17.46941983759196,4.89222100740968,0.0,13.722017872483558,23.7534666360021,26.49009185840665,22.251061079012278,15.737882926333297,15.076191700130419,6.54263745281916,9.504302244923423,1.2750423966134534,22.70044276749195,13.134667555262117,7.185171359766698,6.997596745276428,22.529700515996343,27.014176538731423,15.653315450243795,22.91015462728078,30.15010572078277,14.00461196994455,13.696221867849887,9.4917601740282,8.509441742800384,30.15010572078277,8.509441742800384,14.00461196994455,13.696221867849887,15.860221885402472,6.704341289736844,30.15010572078277,8.509441742800384,14.00461196994455,14.194212198917558,7.227538851316201,7.665479860756806,30.15010572078277,8.509441742800384,13.24214968088111,7.43531948124134,13.696221867849887,6.305645663240842,17.511936905839743,7.339846293037727,27.439014866211703
points635,12.798859985539881,16.60982206737356,11.21665142575673,18.48500264136125,17.84876789161701,12.59514966115603,12.189933506652578,18.882550561609694,15.60112095215245,17.028882660777054,12.644833540030149,14.077469396396417,12.699066483611325,11.269587962573784,11.99224818738412,21.957974745292216,11.820081786995743,11.595425413910089,9.393954447500226,11.943218054538582,5.106177762836508,8.881114127891282,19.641833580392433,5.2569730674732735,22.40716714023755,11.766264086002755,14.407291663956054,19.641833580392433,14.407291663956054,5.256973067473272,22.40716714023755,13.660128645971097,13.490741194886583,19.641833580392433,14.407291663956054,5.256973067473272,12.25770296125173,11.152091681084872,10.408393091080555,19.641833580392433,14.407291663956054,24.670160908868894,10.452762717581692,22.40716714023755,11.844847954295195,16.521577377052402,10.431685382614122,14.117922071992481
points636,8.399325955116804,18.771610571644974,18.747332190582085,17.462221840944558,20.198308724151858,7.891595390917623,18.360589630317676,15.989389659318352,13.490564309388487,10.984670506668323,7.389015263591198,17.014046661293527,12.684010475153327,12.133880931792676,16.897988141849822,15.005985902514695,12.883615643595098,9.355697542287249,17.002957846349393,16.576619882985586,15.987615951752993,15.187675213066251,14.611451289856305,15.100821914059265,15.543709590883193,7.288099802761453,21.427162962851504,14.611451289856305,21.427162962851504,15.100821914059265,15.543709590883193,8.620497957776548,15.644607414285174,14.611451289856305,21.427162962851504,15.100821914059265,4.8682540595522354,7.773379356241384,7.993886026393336,14.611451289856305,21.427162962851504,14.566904473582863,7.60081825626765,15.543709590883193,9.169502838690464,23.493513171891312,7.849947728857181,17.811152848888423
points637,13.851669719366637,17.164558403177512,16.385537866447343,15.626042231256324,16.542713570019874,14.099542598572699,14.180147199624312,16.25126641889657,11.473195977240703,13.346342082471725,13.344973898478813,18.825136743999323,12.686731224871876,14.085899943385849,14.041078005787167,21.703936347935663,14.792958467497552,12.07840082289757,13.086508030545332,12.62559262149286,8.913602129384502,11.826792248794227,13.598985178295457,7.761217546892874,22.156363838391908,10.673327333088459,19.225570210795418,13.598985178295457,19.225570210795418,7.76121754689287,22.156363838391908,14.317490861686718,17.703373056797012,13.598985178295457,19.225570210795418,7.76121754689287,10.35260584806858,11.44379358801779,10.790779804435719,13.598985178295457,19.225570210795418,20.998803018651884,10.795066093130115,22.156363838391908,12.525133035514317,21.78182020111861,10.84065627469715,13.893673078384598
