,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54
points640,10.983641872598728,9.554921405731333,16.684996263212074,11.57120267312444,16.071839529317145,11.225770357273486,6.121119245428212,25.063919568135002,19.546778747847487,5.356976505310612,7.1972922869261895,10.109289264656475,21.105985210686953,6.280852825096531,6.1845264886492926,25.473558776404424,19.192404050372048,6.184526488649295,10.17017561277601,25.473558776404424,10.171899959754642,6.184526488649295,13.811910627313644,20.34611673698628,25.473558776404424,6.184526488649295,10.113293087537546,13.265931329517521,20.34611673698628,25.473558776404424,11.785694621341293,13.064835330950519,14.651352321584785,18.200685801351487,13.265931329517521,20.34611673698628,14.692820823927828,13.265931329517521,18.20668005340046,15.306873351291074,20.34611673698628,6.184526488649295,17.898380403954572,5.45007730506801,25.473558776404424,17.789266869417638,6.184526488649295,15.789210400717263,11.46883077593366,25.473558776404424,17.364596153984035,6.642726519901706,16.658785260839714,6.184526488649295
points641,7.445901488730779,13.650716772611737,23.282102187719858,19.45290394262758,16.460458037320286,6.189814976344108,17.216987945461646,15.05127419905783,20.16218815436533,16.611128428026085,16.215617420558907,14.910671084357194,16.846991455030423,16.41935361423272,14.014110884135881,15.58842115585202,13.56133417217546,14.014110884135881,6.632626220724305,15.58842115585202,3.511300919689383,14.014110884135881,13.496801886687285,18.937319060194465,15.58842115585202,14.014110884135881,6.98559933154164,12.94712076255146,18.937319060194465,15.58842115585202,14.158866109502569,8.7415041846738,11.687968587548921,21.473660915610502,12.94712076255146,18.937319060194465,19.023212293004256,12.94712076255146,14.343815668041186,18.168848502849784,18.937319060194465,14.014110884135881,21.46551987197954,14.571407893661739,15.58842115585202,20.931710638319448,14.014110884135881,11.369199080812495,18.0071467758189,15.58842115585202,22.50213665181872,15.450352023337915,23.191490536289276,14.014110884135881
points642,11.131091493905085,9.85572147579828,18.31596375652896,10.486657992375722,15.721589108582641,11.248824252991485,7.361609761500145,25.605150716938464,19.444599337556483,6.450721219253518,7.900095682687488,7.667421816496697,20.793199657366706,6.111983432409972,4.7137755288331515,26.007897524381573,20.7407740485332,4.713775528833153,10.870969063565417,26.007897524381573,9.500290624147494,4.713775528833153,13.398335658922912,20.360306746197686,26.007897524381573,4.713775528833153,10.127988612456262,12.847497775774997,20.360306746197686,26.007897524381573,14.343119516510463,12.998960356602849,14.41834555593544,17.190665806690482,12.847497775774997,20.360306746197686,14.758803377030764,12.847497775774997,18.955461458831987,15.630541050604336,20.360306746197686,4.713775528833153,17.191725117992767,6.145787065550788,26.007897524381573,17.774502041300106,4.713775528833153,13.100138739003391,14.560606091170163,26.007897524381573,17.341077215882915,6.634378973563081,17.31749866234767,4.713775528833153
points643,10.787773861330797,10.141760540747299,21.38273350164136,17.431565558375336,18.50218071086128,12.35870990320367,16.131908870781125,18.0506265682896,19.8649646889676,15.643631163501494,15.751820911646949,13.214150434105932,20.4957632665395,15.331944378840841,11.54376729398825,18.54957775827732,17.28560012637633,11.543767293988255,11.414115849262107,18.54957775827732,7.65266048814787,11.543767293988255,10.154839977713054,21.824978123478633,18.54957775827732,11.543767293988255,12.266037341977944,9.565898239617963,21.824978123478633,18.54957775827732,12.206753085181694,13.620652152729553,10.102957805556732,16.59463516724017,9.565898239617963,21.824978123478633,14.136096311748384,9.565898239617963,17.958251600791783,16.787364284803825,21.824978123478633,11.543767293988255,16.644035143531127,14.35747116658083,18.54957775827732,15.626370404430656,11.543767293988255,14.171375645427307,19.490705472922755,18.54957775827732,16.208802990911842,13.73917414980297,19.129651452797894,11.543767293988255
points644,10.497746932256938,20.917522119675237,18.094473636757876,19.09240642995341,12.896899312738578,10.371307792434424,15.208044060923726,18.46429003561264,9.806204092434468,15.22955167013206,14.068022801964325,11.428475066059224,9.290637725305963,14.188209430009843,10.50084017995587,18.95797335727775,9.157793121602278,10.50084017995587,9.985441474497108,18.95797335727775,9.59925375279308,10.50084017995587,21.940834086318702,11.075193045120399,18.95797335727775,10.50084017995587,10.677690023776163,21.490351545972572,11.075193045120399,18.95797335727775,17.336684612312098,9.671596907904387,15.275840430786081,17.73388701919913,21.490351545972572,11.075193045120399,18.091600658860422,21.490351545972572,7.738198043746408,6.346230566328529,11.075193045120399,10.50084017995587,18.084659763679376,12.313092890072921,18.95797335727775,17.22220827166641,10.50084017995587,3.045896873999917,13.364432837849236,18.95797335727775,18.23629490798178,16.736128027574473,17.22043577826034,10.50084017995587
points645,7.607374866920818,15.734997165823161,21.703907144345557,17.87787723703922,14.339718745757933,8.37489951609681,16.66504505428858,17.8609131733731,14.914027807229928,16.695250588220997,14.286559679790592,10.298626973043019,14.679662185725162,14.341934278388065,10.574399688686936,18.362280301103453,14.211664397557074,10.574399688686936,8.21983538311784,18.362280301103453,8.285022105954578,10.574399688686936,15.03138187133746,16.899203430269942,18.362280301103453,10.574399688686936,9.287561434120033,14.499728646384204,16.899203430269942,18.362280301103453,16.088720800265115,6.483795534254244,14.896471309404419,20.356354586953348,14.499728646384204,16.899203430269942,21.284607950345176,14.499728646384204,14.375066760392345,10.381718149430188,16.899203430269942,10.574399688686936,19.865034389033077,13.690062875944664,18.362280301103453,18.61889262292771,10.574399688686936,9.978499546458178,14.606345482449912,18.362280301103453,20.272974662678887,14.851170529285815,18.509432152433394,10.574399688686936
points646,11.149473186156008,15.922684416221266,17.669975080957883,15.681616495902771,18.535526935572523,10.94349832869404,13.988092646467294,19.414374783291237,13.469779008835205,14.156167082788015,13.818548458890373,13.222197121928307,14.484496471655145,11.946418523174042,11.025911501336031,19.89595908790153,15.371056212115496,11.025911501336031,10.017389967174335,19.89595908790153,9.204360048880247,11.025911501336031,15.578099832634413,16.620028886363496,19.89595908790153,11.025911501336031,11.240062275410514,15.052869326852617,16.620028886363496,19.89595908790153,11.55591756521159,6.9086491829075625,11.346644161230765,18.75980487859994,15.052869326852617,16.620028886363496,20.859060483938684,15.052869326852617,14.528555502365357,7.628465456663256,16.620028886363496,11.025911501336031,18.052444035630767,11.524829922415895,19.89595908790153,16.657183906808502,11.025911501336031,10.063965363650711,16.611425146225283,19.89595908790153,17.652562164112826,13.147904069837244,17.607746914582386,11.025911501336031
points647,10.575782452825056,21.116356995205834,18.63137955176926,20.488762237289095,13.86752857818316,9.977751459217705,16.95141035993033,17.334793644013214,10.401406555478404,16.244276483280547,15.498364787217044,12.42642138765238,9.083880205108724,15.622126339289762,11.846006967158713,17.84286073106209,8.65982538647052,11.846006967158717,9.370378037458382,17.84286073106209,7.987806485704336,11.846006967158717,21.64599492445332,11.30200587854472,17.84286073106209,11.846006967158717,10.243807306186218,21.192048680202312,11.30200587854472,17.84286073106209,17.11709382135459,8.79213468888499,14.99992091980685,18.136191870419996,21.192048680202312,11.30200587854472,18.972499105396594,21.192048680202312,7.98554397905591,6.546212418379874,11.30200587854472,11.846006967158717,18.70486794127529,13.727613502452657,17.84286073106209,17.658137153677608,11.846006967158717,2.2222667925059656,14.824161688961732,17.84286073106209,18.63779004587299,17.594880142550167,18.800940774807362,11.846006967158717
points648,11.829202625736121,20.035374614972014,17.512424045830976,21.432732193108496,12.173311112864868,11.284341503769863,18.234542716292598,15.596053061331615,10.961579076931839,17.793693286301178,16.90699819786455,13.545561053076282,10.207934703685188,17.10008959333918,13.066033400592897,16.126262438334262,8.410209645513632,13.066033400592897,11.45218792084827,16.126262438334262,10.217531695372715,13.066033400592897,20.941637993086854,11.65949842399944,16.126262438334262,13.066033400592897,11.601180110234095,20.479417122635695,11.65949842399944,16.126262438334262,17.94260106561769,11.405145312586582,16.28815161747166,16.064216905264733,20.479417122635695,11.65949842399944,16.35522124010323,20.479417122635695,7.641148621545671,8.527224659711527,11.65949842399944,13.066033400592897,16.605644615475295,15.071338891015078,16.126262438334262,16.29436306231078,13.066033400592897,3.198012340574544,13.91048712810173,16.126262438334262,17.30484351235633,19.096744525111134,16.614029724857595,13.066033400592897
points649,8.583984827397218,15.384629648294725,20.93962966284708,16.716645308777817,13.817420565912302,8.939848448885208,14.79631291896267,21.39675390959011,14.380128476969341,14.244166389659089,13.421315454567514,9.102155038885362,15.043990218664721,12.937224253801643,8.287809425007115,21.85309326745562,15.036357859506083,8.287809425007115,8.773051585808263,21.85309326745562,7.6903114158211245,8.287809425007115,15.745697282374975,16.65597675560817,21.85309326745562,8.287809425007115,9.088140592595082,15.222435673592623,16.65597675560817,21.85309326745562,17.97057171774714,6.366756893492899,16.021613302035465,19.961869831869233,15.222435673592623,16.65597675560817,21.40183772395197,15.222435673592623,14.48637739009762,9.178159568619304,16.65597675560817,8.287809425007115,19.307190771244503,12.469267345190216,21.85309326745562,18.819253920972923,8.287809425007115,8.256124852499669,14.949626575241686,21.85309326745562,19.696629599654674,13.77233073526392,19.092723480950742,8.287809425007115
points650,9.417604396370823,17.993304977261904,16.597743546746813,16.496616724128536,12.06661549011538,9.851386341683,15.885094970433853,14.791242429109035,10.46899349760314,14.462603753160463,14.470405144726026,13.614659112233396,12.331371315277288,13.518606567111384,13.2719421479129,15.331700805044614,12.626387064834844,13.2719421479129,9.391237690649007,15.331700805044614,12.7718822854639,13.2719421479129,17.5969680544321,13.79590067195126,15.331700805044614,13.2719421479129,9.457555023320042,17.095454756700406,13.79590067195126,15.331700805044614,14.605275506105274,8.96090848892842,16.825459725139567,18.138333957290765,17.095454756700406,13.79590067195126,18.803449685126974,17.095454756700406,10.900903835750642,4.908500379703511,13.79590067195126,13.2719421479129,18.68383380607628,12.254250282737543,15.331700805044614,18.448097354333797,13.2719421479129,7.901935743669246,9.678263436058977,15.331700805044614,18.766704196166426,15.852799903570968,14.108726601991203,13.2719421479129
points651,9.836285064244247,16.572218538360655,17.449235505937057,17.457481273307998,4.527584676430102,9.388724271022026,12.073985722899739,20.620920284206942,15.864673070938185,12.163290490561419,8.669951384425486,4.869755272320891,13.809081436849707,11.580636062283121,5.827884064796766,21.087139628345394,12.344050378964852,5.827884064796766,9.84253213332854,21.087139628345394,11.725017039480006,5.827884064796766,19.98738829098259,14.17447361186693,21.087139628345394,5.827884064796766,9.524093009217559,19.51395711048138,14.17447361186693,21.087139628345394,26.38260530278185,10.1056677900494,23.725139679634893,18.4500406987188,19.51395711048138,14.17447361186693,17.656820906531234,19.51395711048138,11.550715611259829,14.039282657922051,14.17447361186693,5.827884064796766,18.228764479892586,8.658855410314024,21.087139628345394,18.381245579354836,5.827884064796766,7.692763261518949,7.15020585929682,21.087139628345394,19.238699070035654,13.023913294379142,15.135490422180084,5.827884064796766
points652,10.505572186863217,12.645329155127902,18.84458583184047,17.019143713184988,23.439580066501954,11.160417870014443,16.16511359013159,15.821090201128442,17.173095557926892,16.62789998721807,16.374881640256703,16.651867696431367,17.892439091282682,16.014259246019183,14.173617690635288,16.348433804105117,16.90446693338009,14.173617690635288,9.746986141598018,16.348433804105117,7.666300188728692,14.173617690635288,11.132374052492654,21.165601716817644,16.348433804105117,14.173617690635288,11.676683400648557,10.554916164000662,21.165601716817644,16.348433804105117,7.3216124957013164,10.318195668665565,4.674943390625259,18.0520320875997,10.554916164000662,21.165601716817644,17.443945954009273,10.554916164000662,16.159840994987263,12.206412516527378,21.165601716817644,14.173617690635288,18.325109672663412,14.1668884651392,16.348433804105117,16.218503702985824,14.173617690635288,14.577087827460227,23.62834517170377,16.348433804105117,17.431266929344556,14.386032561136405,19.11627365548508,14.173617690635288
points653,10.326234279840179,13.702514435314308,14.501166218493754,14.605841394151662,3.128973604056846,10.433573796762172,10.83204121675711,17.7878727647346,15.833320772292275,11.680683948332307,7.080910002653965,6.236160750336541,16.793129896469246,10.002788704219935,7.943813608925848,18.290170038067195,14.991649225289652,7.9438136089258515,10.681161982177843,18.290170038067195,15.503712050958946,7.9438136089258515,17.19559403412803,16.652757687114143,18.290170038067195,7.9438136089258515,10.097692906159459,16.689365485027928,16.652757687114143,18.290170038067195,24.054771819398244,10.365798497142393,23.93680215459614,17.60858395925393,16.689365485027928,16.652757687114143,17.39626538655668,16.689365485027928,13.903218616537329,11.015121775467934,16.652757687114143,7.9438136089258515,17.383119853808896,7.0443893398447806,18.290170038067195,17.804940620299206,7.9438136089258515,11.89431114986719,4.435541768391597,18.290170038067195,18.172772875978964,10.488300170011568,11.429352177359148,7.9438136089258515
points654,10.513594478755591,19.497228416653773,18.63272334899794,19.64215698179203,14.838145387449414,9.978820348852125,16.415786216580308,18.16880259820409,11.65046459435551,15.679177463265471,15.66833313842012,12.954563582357466,10.767523524162167,14.813393037905907,11.859193252239844,18.666248855284607,10.821148379062048,11.859193252239844,9.720827189989226,18.666248855284607,8.08615526487344,11.859193252239844,20.875232424940343,12.708503492907035,18.666248855284607,11.859193252239844,10.181872013053841,20.41223143686763,12.708503492907035,18.666248855284607,16.005470902140033,7.80702740598024,14.174458951899341,18.35102349685113,20.41223143686763,12.708503492907035,19.95921514210121,20.41223143686763,8.762592167697717,6.565651417430046,12.708503492907035,11.859193252239844,18.35148743262785,13.54381644221221,18.666248855284607,17.72036452987319,11.859193252239844,3.9494278728543364,15.152180761145141,18.666248855284607,18.636699594634017,17.322238292662444,18.70448044373994,11.859193252239844
points655,15.769173842846477,7.1628854949806735,13.917075037780261,10.358974701669045,19.20436238304927,16.428463817645856,10.854988898195419,19.781928114058417,19.291553447636712,10.542987801516434,11.599273703315594,13.211573224221993,23.593332623004756,9.468457103441253,9.948206686418558,20.258831747782914,22.57023874767375,9.948206686418562,16.16559787674571,20.258831747782914,14.789195367013008,9.948206686418562,8.97758215664141,23.34126895911904,20.258831747782914,9.948206686418562,15.24362962514361,8.374810259465356,23.34126895911904,20.258831747782914,9.014787149412447,16.658418364827654,8.606649649711676,12.56222359103243,8.374810259465356,23.34126895911904,11.093369200445062,8.374810259465356,20.279567590029846,15.008901404090764,23.34126895911904,9.948206686418562,11.852809016786402,9.9392872770558,20.258831747782914,12.63473597774598,9.948206686418562,17.415218620744493,20.407872489109188,20.258831747782914,12.056954141963276,8.499943008751792,12.1301490400036,9.948206686418562
points656,15.5493101027787,11.415263993457064,13.360757603956095,14.222107799270974,25.379604759105153,16.655025384763764,14.857687625298613,15.147251924386984,16.43536216807356,14.64146912340947,15.686216475393776,18.78436529281737,19.171516626495812,13.666928438415583,15.182847133153967,15.683176636388296,18.715960641646532,15.182847133153967,15.023790687707836,15.683176636388296,13.965657772390982,15.182847133153967,8.611619340670597,21.743745318394048,15.683176636388296,15.182847133153967,16.37415129452177,8.00454819495952,21.743745318394048,15.683176636388296,3.161873353424984,15.518461080499891,2.8338053474281346,13.049384429412767,8.00454819495952,21.743745318394048,12.235188120195357,8.00454819495952,19.321405693742157,13.081905096303547,21.743745318394048,15.182847133153967,13.004166930839276,13.322318389323868,15.683176636388296,11.49888283715784,15.182847133153967,19.34545298328677,23.794827138578768,15.683176636388296,11.825822382788253,12.00060113984757,12.937873443853265,15.182847133153967
points657,5.662597915254247,16.11123835505124,24.500566935630896,19.331955046492787,15.950407263852416,4.934720082576733,15.493193348657128,18.795667397850224,17.512150708194433,14.994122941909444,15.021399190792925,13.124079596233285,14.28842953565172,15.24530584997874,11.140176187849415,19.285130737700992,12.947042114044718,11.140176187849415,4.263030677818269,19.285130737700992,1.4433417939974602,11.140176187849415,16.74806663418254,16.702752570811313,19.285130737700992,11.140176187849415,5.2461395636872705,16.236580634230513,16.702752570811313,19.285130737700992,15.737980205959268,6.522270441111478,13.551162194884716,23.58594790670166,16.236580634230513,16.702752570811313,21.24607021109021,16.236580634230513,12.00745742275709,13.64710677037337,16.702752570811313,11.140176187849415,23.85493606030131,12.96667301391927,19.285130737700992,22.679373592299683,11.140176187849415,8.227824629311314,15.870344576789723,19.285130737700992,23.782549276158818,15.965574311938074,25.21974166033372,11.140176187849415
points658,6.2259804102257394,13.483410327570903,23.492721837316115,20.502940409864994,17.034645601790036,4.746614940914141,16.740400376271612,16.54242804863066,20.931140546004467,15.802303293528698,16.463900494548923,16.056845349289645,17.02096428347589,16.890518969309117,13.932463032206131,17.060585651157872,13.773705683763396,13.932463032206131,4.742644920249662,17.060585651157872,1.8946347241808403,13.932463032206131,15.46869906694262,18.72695447566235,17.060585651157872,13.932463032206131,5.175392205546709,14.942183345665956,18.72695447566235,17.060585651157872,13.26109374373381,8.018920866813872,12.160704659807367,23.502023643622266,14.942183345665956,18.72695447566235,19.746975643413432,14.942183345665956,12.774756470158401,18.11803157528539,18.72695447566235,13.932463032206131,23.371310051446727,14.630091611633508,17.060585651157872,22.75045459066433,13.932463032206131,10.889668149627607,16.27982643047821,17.060585651157872,23.97444886820091,16.49209621817182,24.777114249788802,13.932463032206131
points659,6.353249574777614,11.057835042185273,23.216992525576917,17.71319019461375,14.814273592614155,4.857956212094239,13.029322482979435,17.133142830776922,23.9884076061557,12.846789343156317,12.769862196117765,14.663565322953737,19.543187458458508,13.167261543457203,12.428459571856832,17.643777874667993,15.218963210065438,12.428459571856829,5.124240732177218,17.643777874667993,3.1676697915717043,12.428459571856829,14.437759214388832,19.817730604560218,17.643777874667993,12.428459571856829,4.9546844750264505,13.899132244489724,19.817730604560218,17.643777874667993,12.906434604274788,10.224671912124444,13.983007560728309,23.059636291799844,13.899132244489724,19.817730604560218,17.537622441832895,13.899132244489724,15.01567695586436,22.13252440840549,19.817730604560218,12.428459571856829,22.986522355021,11.181287818384552,17.643777874667993,22.97220316537446,12.428459571856829,13.900239096810992,12.404726881313467,17.643777874667993,23.860861624768546,12.560869905819635,23.528523417259855,12.428459571856829
points660,11.58858722077302,17.35953555434973,17.16246863255323,17.261576266265408,16.640631881236565,11.777783420118137,15.69155575082907,19.22868284228075,11.841570990159266,15.446773988852483,14.770336924253554,11.85989729740336,12.990393500940058,13.45477266243858,10.63911109251814,19.71263187273968,14.024137536091011,10.63911109251814,11.020116020184007,19.71263187273968,11.216144245578898,10.63911109251814,15.707068982126916,15.277733859069963,19.71263187273968,10.63911109251814,12.324360675116985,15.183353576794739,15.277733859069963,19.71263187273968,14.055442099084626,7.185064266295948,13.925941050856817,17.455837380877643,15.183353576794739,15.277733859069963,20.58219399406548,15.183353576794739,14.708604443369117,6.542818338862585,15.277733859069963,10.63911109251814,17.041330611364714,13.604761407978804,19.71263187273968,15.567772022011336,10.63911109251814,11.040694905912238,15.738096527609265,19.71263187273968,16.801447902822446,14.65429455780362,15.634592074336876,10.63911109251814
points661,2.6176281330250903,14.541873288147183,23.6141803433434,19.413776180150233,12.758364333709736,0.0,15.649657347408805,18.160095428135026,7.812851095966015,16.093790888553066,15.602717221614641,10.921727226656344,11.872848031821288,14.50600132316704,7.791318589488308,18.657652568165123,13.973387201755084,7.791318589488308,26.72644597738609,18.657652568165123,25.640016866231708,7.791318589488308,13.676264501307015,16.00640380430598,18.657652568165123,7.791318589488308,26.944295193719643,13.128691663448716,16.00640380430598,18.657652568165123,12.520893324705916,22.170255027474383,12.130570944818242,0.7826263325983149,13.128691663448716,16.00640380430598,5.572531296685663,13.128691663448716,16.361351702481095,8.225242710923363,16.00640380430598,7.791318589488308,1.2036239735319718,16.410538921280818,18.657652568165123,0.8788907843063287,7.791318589488308,13.650745385033222,14.872837825700387,18.657652568165123,0.0,15.058888266644693,26.200803406022082,21.00763289627914
points662,5.5128623388125,14.667442671866478,23.192551522738743,18.616933178151303,14.52013435091522,3.7041903809566907,13.452811489695828,19.217547748959408,19.500928804263086,12.774059322730292,13.308026202003202,13.120773307665623,15.78975375923256,13.713406423869033,10.863208897046672,19.701638581172695,12.833119796461173,10.863208897046672,4.282162040953177,19.701638581172695,2.596018940868258,10.863208897046672,18.38489455026063,16.440809474206997,19.701638581172695,10.863208897046672,3.952877702020575,17.892637635104066,16.440809474206997,19.701638581172695,15.698562460550594,7.490319923820581,14.175297828588205,23.99403259867879,17.892637635104066,16.440809474206997,20.276439831243515,17.892637635104066,11.27221252761312,17.39889532559494,16.440809474206997,10.863208897046672,23.835644671559432,11.535756179484938,19.701638581172695,23.978734397993023,10.863208897046672,7.88537606396486,13.80837074906318,19.701638581172695,25.037901180149422,14.35302380824829,24.089197690796222,10.863208897046672
points663,13.806130976431705,15.887841114480754,13.4354809551988,15.223164720229951,4.117030746366263,12.921104793194573,8.816830993885885,21.626671762123813,15.87222252138608,9.390029760799239,6.658978095096555,5.256576137846764,14.520728116853846,8.50312667013468,5.037337212195534,22.08008319169049,13.245055760111294,5.037337212195534,13.314284348866664,22.08008319169049,15.390045613389894,5.037337212195534,21.28268009805562,13.26596117431698,22.08008319169049,5.037337212195534,12.448251115772324,20.824465713253225,13.265961174316983,22.08008319169049,23.728832768463914,14.3997682215753,22.976777401567034,14.886330555409042,20.824465713253225,13.265961174316983,13.355707888146922,20.824465713253225,12.171506596116984,14.251547807617493,13.265961174316983,5.037337212195534,14.727972553404017,6.606812951059756,22.08008319169049,15.443297321597486,5.037337212195534,9.278142096392411,5.450194399806603,22.08008319169049,15.635063490747669,10.425464514302194,11.540836044182884,5.037337212195534
points664,8.683249446011228,6.8087711699658255,19.214024466644187,14.307349863383585,17.631288122408137,10.088892924730036,11.866294655541637,18.614938515269614,21.940099171339728,12.008162083163366,11.622538202459321,12.697740631417325,23.96155675627621,12.270331499488382,9.951852105641226,19.106703378050817,20.60462497215638,9.951852105641223,9.304368037467016,19.106703378050817,9.491431657673143,9.951852105641223,9.168733994151129,24.385035722112754,19.106703378050817,9.951852105641223,9.55256260809924,8.56820770560393,24.385035722112754,19.106703378050817,10.194571476500103,12.987119313994356,10.403545229763745,18.93261324280342,8.56820770560393,24.385035722112754,14.770663756946593,8.56820770560393,19.331081790888287,19.043987713474092,24.385035722112754,9.951852105641223,18.771430086466133,10.780637129370467,19.106703378050817,18.35264171958201,9.951852105641223,18.949108462086684,15.12478289698814,19.106703378050817,18.524406638581375,10.532292640807777,17.326187523015285,9.951852105641223
points665,13.101228111244637,15.333881028692355,15.992074154140761,18.023308627980953,23.932798185926515,13.571530546084961,16.408024779758087,16.172001004145553,14.140524871226967,16.350863795443367,17.013234438819662,17.21498499494549,15.096760934639061,16.76664779411162,14.33175819170268,16.69487587335843,13.79953147932166,14.33175819170268,12.328063144960934,16.69487587335843,10.728818566929219,14.33175819170268,13.814997004579604,18.062305563625042,16.69487587335843,14.33175819170268,14.268218945251185,13.269053964846764,18.062305563625042,16.69487587335843,7.494916594599652,12.562639844165034,4.975622892628136,15.12854703257544,13.269053964846764,18.062305563625042,15.195836433467111,13.269053964846764,13.64418097078382,12.816323430884424,18.062305563625042,14.33175819170268,15.722443072616999,15.4231950731585,16.69487587335843,13.614746634886622,14.33175819170268,12.365794527748218,24.364426761666905,16.69487587335843,14.971517372177347,15.41710379311725,16.112560349056142,14.33175819170268
points666,10.009916666063098,18.829802298610023,18.568110209500727,19.79988892624676,6.352554999230198,9.409813615735946,15.201200752990776,19.228915746288898,13.337353900563086,15.156234599815846,12.270777682875856,7.685287515032563,11.46154346766229,14.259215805462116,8.402217829607585,19.71286181079182,10.251137897199357,8.402217829607585,9.406977435851669,19.71286181079182,9.4721095295775,8.402217829607585,20.189246137197173,12.811963342632884,19.71286181079182,8.402217829607585,9.484408747418685,19.718186337097872,12.811963342632884,19.71286181079182,25.653707312688184,8.91651917608809,21.784478981494193,18.83087759512444,19.718186337097872,12.811963342632884,18.847911489031926,19.718186337097872,10.366343302792368,10.276633883528806,12.811963342632884,8.402217829607585,18.66796240468886,11.587056823571437,19.71286181079182,18.42111698971088,8.402217829607585,5.798022917504405,9.892313046581053,19.71286181079182,19.217184311793186,15.952100983851764,17.34513863647881,8.402217829607585
points667,9.845735516280687,17.289589405914594,18.57910388892343,19.015685620010522,10.200674676115899,9.194222484016542,17.24472939995493,15.266403511261327,13.624710553079346,17.28912530628861,15.266842900600356,13.255241441529181,13.063126677950404,14.69517465430901,13.073808033002974,15.800810866958143,12.533078243533208,13.073808033002974,8.976887606767043,15.800810866958143,9.190202081547774,13.073808033002974,16.7341074418858,14.489248080781874,15.800810866958143,13.073808033002974,8.74409253639417,16.22245745249437,14.489248080781874,15.800810866958143,18.154098427598587,8.48102615972749,18.560628782899148,19.234362435423783,16.22245745249437,14.489248080781874,19.284115698028135,16.22245745249437,13.346491167710115,8.852299484373047,14.489248080781874,13.073808033002974,19.101649749824155,14.095002654763803,15.800810866958143,19.164924486813558,13.073808033002974,10.040482494994329,9.913903911155868,15.800810866958143,19.43712434032815,16.22171347418397,17.621633027126634,13.073808033002974
points668,14.019779490701204,21.038089004685506,15.30268315228042,17.916840682989143,14.600501599335631,12.941862772067264,14.415337443435293,19.336951407605774,8.179750146413877,13.672633328593559,13.8604465053678,11.961241317157869,9.165266810892142,12.60510418161553,10.199719194222245,19.81952167346337,9.271796755863816,10.199719194222245,12.780390027943938,19.81952167346337,11.384824118389211,10.199719194222245,20.40732550028419,10.450537079384363,19.81952167346337,10.199719194222245,12.796605589782638,19.938827647304528,10.450537079384363,19.81952167346337,15.363304052154321,11.660944790405662,14.65195139107661,14.902986636289828,19.938827647304528,10.450537079384363,16.099004022623625,19.938827647304528,10.232811984900207,4.238492089602974,10.450537079384363,10.199719194222245,15.266332670211685,11.727687333778965,19.81952167346337,15.093300029143826,10.199719194222245,4.5010114964301025,14.973724470374828,19.81952167346337,15.613886782646654,15.354684001136635,15.469151114996484,10.199719194222245
points669,15.647552393450063,11.937969788060585,14.915574728174137,16.178562013999098,22.927469258643196,16.233043671775153,15.51408123632323,16.71805686927785,16.569525196228764,14.726203772076278,15.194291784922486,14.610177556473069,18.627983437981683,15.057593654364263,12.639469313423282,17.23397789648741,17.242663942106358,12.639469313423282,15.890833893163702,17.23397789648741,13.008372257083716,12.639469313423282,10.53830377897902,21.157443404699418,17.23397789648741,12.639469313423282,16.795190016944964,9.953866887042837,21.157443404699418,17.23397789648741,7.984620166411466,15.955526407785076,4.590678472568874,12.09981724613955,9.953866887042837,21.157443404699418,11.797409032573341,9.953866887042837,16.747692587991974,12.62294138727642,21.157443404699418,12.639469313423282,12.12987128266722,13.74372260760597,17.23397789648741,11.075858521810872,12.639469313423282,15.557988411116002,26.36639766492032,17.23397789648741,12.256316296224108,13.851837290405534,13.876777602224273,12.639469313423282
points670,11.720235102059597,19.986205041136113,17.969500870259015,18.085649703003575,11.08681565351827,12.315837751378364,15.28290430922911,18.71754578772358,9.348940194710634,14.947343966309816,14.008205750080323,10.731673842230238,10.259063456266128,13.648074983805428,9.876524944173301,19.208003980607796,10.106448113214594,9.876524944173301,11.731647387634943,19.208003980607796,11.125862541245139,9.876524944173301,19.958507999464516,11.576601185744204,19.208003980607796,9.876524944173301,12.173381383652815,19.484737539819132,11.576601185744204,19.208003980607796,18.62366083164641,11.771960046513334,17.810498938763196,16.029787835797183,19.484737539819132,11.576601185744204,15.987807470307704,19.484737539819132,9.528458553291477,5.607866755264436,11.576601185744204,9.876524944173301,16.323847590696577,12.264943398573122,19.208003980607796,15.719463322601515,9.876524944173301,3.9753666172167117,11.794598930531206,19.208003980607796,16.252539958293635,16.343887740010263,15.723140230836018,9.876524944173301
