,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
point563,2.93794695874,1.87880379999,6.74383806798,10.1692986958,7.36165432868,3.29601682253,7.83804412613,3.75002759574,10.2052556507,9.19948831587,3.21771153444,9.94003751305,7.74994315209,13.6090863731,6.89239102591,8.90528470393,8.05062140918,4.66620553619,10.0429862585,8.45223712138,11.7648715907,8.84469321236,9.95446097411,10.2557249566,9.27997266019,7.49214160649,7.52908692144,10.4215704638,6.17183130488,8.29665012094,3.8572345805,7.13444685666,6.86052833528,3.44093891348,10.2008128007,9.93470667428,11.0476215424,9.38784070589,6.86052833528,6.15091299611,9.77639355108,5.79413249842,5.18142461596,8.20574927157,5.118164507,3.80463184313,0.603026890082,8.43499094062,8.51087886701,9.53537453419,5.77511640444,9.07868721439,2.62979956146,9.4253460023,2.74596871466,11.8628000584,9.7505529119,9.26787985778,6.53687661803,7.65328936216
point564,4.08448952494,4.57692115178,6.8802814553,9.46510311717,8.10235368891,4.08856565702,9.16557282556,4.15491529787,9.64610864151,9.71713316839,3.10537636755,7.45177983376,7.19804225845,15.3176917132,7.59362268244,9.4395462638,9.64610864151,7.29210072478,9.95216463628,9.75371817827,10.8224672655,9.08882268282,8.77529751205,11.4883071262,9.35034032778,7.92835255573,9.50698190449,10.2132986726,9.3645768094,7.75203937745,4.71679888799,7.93436316581,2.96449105045,2.43392088351,10.5474440451,10.3655241395,12.6558526774,8.23861491799,8.15964432145,7.11594879064,8.78055945164,8.12322128585,5.17905715097,8.84603252773,5.62758641148,2.96449105045,1.13815914523,8.68912440491,8.49862186694,9.38011469012,7.87000091728,9.87492296265,2.20254309973,11.537320337,3.17096657178,13.4077723006,11.9779488755,10.1703382143,7.42910540753,7.7706704994
point565,3.80883807432,3.90244988546,6.15032205098,9.64157854138,8.60602389845,2.58549139195,10.1451169775,5.08067471638,9.67995329624,8.48514099711,4.21850220944,8.01721485872,7.22843392051,13.6472897724,9.30708466011,9.42497455958,9.57772715559,3.62167681648,10.1278396001,9.75340731276,11.4894917574,8.85997265319,9.01791912502,11.4428035725,9.5048587034,7.46361428347,7.2286070797,10.3753870268,5.85751577535,8.18334259508,2.63684499532,6.86821757612,9.09338322982,3.64694601683,10.5470583932,9.54323873353,12.0360980408,8.59145876561,5.95177427385,6.19815622797,9.44041241487,4.71305789706,5.3733837278,8.86009374183,4.81689149256,4.05822989665,0.724650271733,9.42793504898,8.66904803149,10.7833420567,7.02339952587,9.4199454349,2.68641088121,11.3020219627,5.17053401079,12.2829725623,8.14617151402,9.70046399406,5.52417653867,6.15477558689
point566,2.47928230687,3.1585955515,6.94770121863,9.53498758664,6.89053181209,3.42313440342,9.25284989642,1.82680268429,7.90689059561,9.38465209951,6.81539610548,6.16062376326,7.04366165642,15.2638633533,8.77252242582,9.2533984191,10.0961353249,8.44931787864,9.84322072684,10.554598444,11.4291974885,9.37855063792,9.10960346088,11.9338860989,9.54977504353,8.56322678494,9.35076684321,9.77964221239,6.06614948093,12.0325658026,3.65299120648,6.82187600321,2.08481263883,1.62494309841,9.42987954159,11.5821796249,10.1955075498,2.36977355586,8.94377777641,5.63324519417,8.52382851638,8.55703092391,4.16237118628,8.71166353243,8.65891123438,3.96255827687,2.08481263883,9.80688146007,8.46831042374,9.61471168429,6.35596945056,9.1454431001,4.40246297045,11.3732403731,1.72940049909,8.35552729269,12.7958367409,9.12044785002,3.45395210014,3.67931118873
point567,4.5886486823,4.87002435137,7.70237357489,10.847707274,6.25260110101,3.4932502308,7.08854445698,2.39928048835,8.31393963722,8.25054476844,3.69722892585,10.2500259621,7.58173537234,13.6301533433,8.04637646249,8.78861720185,8.75474723333,8.49921606505,10.9732883893,7.3300115494,11.3750448632,7.15063075355,7.94989672864,10.4859399714,10.3065744046,8.57880288813,9.19864639079,8.42578237776,6.1346542583,7.69994023725,5.66090580512,8.34370983275,3.95757105891,0.0,9.07600585764,7.84649331596,9.23799384713,3.87589798972,8.95941952195,7.17645243382,9.08512186758,8.04170295196,5.75528018237,9.7545050705,5.58583686957,4.82590771215,0.0,9.33850018459,8.23833785787,9.35940476551,5.60167571966,7.84649331596,0.891496958067,8.51278786063,3.12030216852,11.2479156491,9.61673996524,9.04831521168,6.00619926728,8.79140386038
point568,2.00500467467,1.57221059331,6.16479834345,9.81178568664,3.93074679783,3.20066128241,8.37020788164,1.04879418026,9.30685461189,9.50235646165,5.20873183771,4.91094367899,5.91079980705,15.2367504544,10.8409903004,9.93660996811,9.03140071048,6.96139181179,9.49809725382,9.94497700658,11.6143923795,8.73714930067,9.65295429109,12.1733960644,10.2510562852,7.34640735542,7.77261149603,10.4438552563,7.08498904548,10.4578015183,2.07255174904,4.91435881955,8.46488877079,3.30834631186,9.83615137174,9.76411356216,10.5494766548,1.94485844581,8.35772353438,2.88996019966,6.46404414028,5.43942367284,3.25551583982,8.78687076148,8.76103921755,4.31334744645,1.80479702461,10.7348958716,8.72626925743,9.42894425172,7.06934772117,7.23823275218,3.75154941479,10.7700691851,9.95225929782,11.9725526564,9.90211127465,7.94101825314,5.23626299347,7.33690818234
point569,2.43189034829,2.89495353998,6.94437824823,9.33518487885,7.99777224752,4.78366094311,10.190972823,4.60250438961,8.09243474447,8.62308769798,7.14817148665,7.03913839391,4.48562003232,12.3978644488,6.94116501316,9.83442680455,10.0365857523,5.1456244739,10.870002459,9.51150164252,11.1868385011,8.61412823247,9.05348065388,12.3678706407,9.75292918455,9.16319176465,9.05861955095,11.2597314961,5.26221138411,9.50828602405,3.94067418913,7.29498826769,3.96589507939,2.48661141164,8.48479470455,11.2470849044,11.1762417285,3.05538656612,10.1147834472,4.279337569,8.68895312386,5.53927670395,4.17503749951,9.62620913408,6.37624349221,6.16920748301,0.624522057977,9.36567285536,8.91463029473,9.27527482664,9.34116741889,8.39136389852,13.9559949217,7.8531660586,5.30237389133,8.55614581492,5.82082994337,11.8069805134,0.0,0.8580605899
point570,4.11287524695,2.83935497965,6.35150466019,9.23501376795,8.3586995463,2.45727908647,10.4972930087,3.22371600195,8.49836656575,10.2050845545,4.90091509822,7.0142102127,6.52161300191,14.480443115,9.02004375798,9.13482672804,9.52806139421,5.33855990623,10.2109513334,9.99254185911,10.9605812114,8.93643476968,8.58408684976,10.8306340402,9.14131016318,8.34025069586,9.12822379309,9.77416274483,5.57053579257,10.6105727312,7.62700121099,6.7140531455,8.63387435541,3.31956013276,9.93687051803,10.9977299151,11.1043825297,4.83756990886,8.27001026383,9.31349755762,9.22576656876,10.1572458674,8.91272470396,8.88753440941,7.92050173267,5.80385472024,3.45235821653,8.50781842069,8.66955123499,9.71094759743,6.93286433531,9.03864742988,10.0128340147,10.3497345918,3.94841395779,7.8500242713,7.8837368821,9.01199592878,2.76026353462,3.79012559904
point571,3.22371600195,3.02749026362,9.1733873191,10.0574096552,7.23642564822,3.36422222109,8.58401542131,2.62417109706,6.7117977307,9.77393700255,1.35027092423,3.63104606105,7.27706417783,12.2306989794,7.52239321343,9.99450901323,10.0383977696,8.1708764656,10.5083692257,9.48772348829,11.8105354866,9.13942089003,9.18894731151,12.2418223118,9.57433618435,8.23411327201,6.4557694146,10.9992742433,9.08163255992,9.12898414202,2.49794442188,6.73905148491,0.0,0.600745497962,8.08840664907,10.2805040092,5.60052845902,2.35957739283,7.60126566389,2.62417109706,7.23148041044,2.49794442188,2.20654945826,9.06085262039,8.97312333067,4.13166355965,0.600745497962,8.74426539112,8.99811368341,9.40550102815,6.69902407291,9.72985862418,1.61640475086,11.1143344869,3.56646204619,11.6155744659,8.28517099921,9.21926776285,6.53022059889,5.27450768129
point572,2.19880843205,5.44665655531,6.29432666643,9.32516826322,9.15153414135,1.90485014436,7.27764076482,4.16397364857,9.6317500175,9.74759887379,7.36029403652,5.7333651879,7.77307325344,13.7199876803,8.88877368518,9.71105604311,9.65157914741,8.19630704155,9.69123578261,10.7176592888,11.8348186455,9.51566830362,9.95730232134,11.1044808173,9.50384362253,7.98071654027,8.93804461673,9.92914742783,8.02233451968,9.01787459662,5.30108642055,7.63454244798,0.937269053627,3.40689036196,8.68738618209,11.3857276134,10.0253749156,1.71690312322,9.24911819451,6.99161254311,7.05750442639,9.54959024231,7.70834590167,8.64844387147,7.64381290827,3.40689036196,1.90485014436,10.3022390717,8.82326213923,9.51753357552,7.32285653101,8.01428833466,3.40689036196,10.8476211558,3.52625665036,5.53257255681,13.7132791036,9.19158979178,2.79636933002,2.88838283449
point573,3.37640152659,0.0,6.95211220567,10.3721032553,6.47755752969,2.85927386638,9.46438646311,3.44707661212,6.47755752969,9.97919651826,2.95938068625,5.89022049383,6.04188470909,13.1074263362,5.53479932538,9.94526824415,9.21637725708,1.62550429458,9.81605084815,9.2963128553,11.0272356233,9.3188432928,8.44823609473,11.9456962128,9.98588461966,7.86103105865,5.74574826338,10.3200897422,3.86352222836,6.62201373766,0.605399510162,6.53246190737,1.35845252822,5.05854595765,9.45691495495,8.38888694675,10.5760591284,2.37044330482,5.41650537075,2.63547580701,7.21985581543,2.63547580701,2.63547580701,9.89638235996,7.30317797751,3.96333539663,0.0,8.50364688042,9.12368171411,8.03170395926,8.74254523387,9.06871111185,1.85075942548,10.992952494,2.21710660808,6.89276743763,9.39122210461,10.1033664987,0.0,2.04554781397
point574,1.13119435171,0.0,6.63936386395,9.65463602853,5.76996739943,2.19257294139,8.71940251193,1.9913177569,7.7258706443,8.39909417083,5.51221108127,6.5377138414,6.32733886238,15.5253831641,9.09720519231,9.4810668005,9.49541535753,4.84179704707,10.4637287065,9.8699824164,10.9950816726,8.86087901883,8.86831019134,11.4870511583,9.58255035807,8.58610793648,8.30177053246,10.1711767977,5.11388799067,10.5112782651,5.47408230272,6.3881154714,6.04168324198,2.36915934606,9.34110736021,10.3603972004,10.1126610419,5.98858017279,7.44214730651,8.96254902292,7.99855094195,10.747622369,8.84981791071,8.5337774629,8.72347323681,5.65538331566,3.87671338528,8.63943839253,8.71327996295,9.36865923504,7.17332734965,8.41301856843,10.5027224295,10.234194723,2.09545188109,8.26455988774,7.7756958688,10.0370252382,2.73428690962,4.52495379879
point575,4.38838243477,3.52857131887,6.96298851989,9.73103216079,6.63212422968,2.43205075765,9.41894888389,6.53058112769,5.02924525705,7.36496631831,0.910195388187,3.93025478181,5.5449242608,12.9787962462,6.66583331248,9.340239567,10.8955828556,8.31484151285,10.2757287734,9.56789714991,10.7580399508,9.18974550493,9.01200431205,12.7469362351,10.2757054975,7.91320657453,6.16854777277,10.0965438655,5.53702266228,6.46028550693,1.46393627951,7.02663409561,10.0719985808,1.11928976837,8.85731546074,9.68091152788,11.6356138363,2.35148699234,7.32860312734,3.29176561639,6.85669941236,3.49296834932,2.17546072829,9.76642124077,3.33431083288,3.24792751344,0.0,9.52312672968,8.08187751231,9.21348823899,7.71857397303,8.45036585717,1.74191994849,10.3964121236,3.45491284838,11.1872097764,8.99635767303,8.37212067247,0.370833848176,1.60961314376
point576,2.38631433117,2.32201465399,5.79321181846,8.9949671589,5.69914626178,2.35450858087,10.2684016421,2.44113816883,7.69588944771,8.62114710519,5.07028198052,5.19792041899,6.06073915786,16.1290917989,10.006929121,8.97786375334,8.94396526762,5.8883170735,9.12004083815,10.358442418,10.6296753622,8.54601854759,8.626931876,11.4130196266,10.1548307642,8.12344893167,8.57399929843,9.94574375701,7.16406217499,7.65796148918,3.98864833494,5.81470422071,6.10280298142,2.87373446797,11.3517619238,10.9326872052,10.2772525239,3.77180108438,8.54861772088,6.95179758203,7.52298162504,7.61900943388,6.04173799126,9.09604569409,9.90298553026,6.7289000657,2.74345033938,9.41653154907,9.00210896283,8.3176975066,5.77573273593,8.30764709879,0.396707521384,11.2965950625,6.99181659059,11.7915495637,10.2587426796,9.54668999931,5.05662687793,5.48137321879
point577,3.22459600002,3.75062794145,6.83488815451,9.3719225397,8.87398540611,2.70221425101,10.1485147146,4.92485050001,8.90378546205,9.60406020087,4.5255552611,8.1111461056,6.24769590433,15.0164383408,8.70656163286,9.45478045449,9.22916249185,7.10943369533,9.43195301031,10.0419876217,11.2336076942,9.0788979863,9.4165336602,11.78585702,9.44973881189,7.75770335104,8.75641287982,10.4637900009,8.11436702495,7.89756717352,4.18077643619,5.66531033222,7.74129169505,2.70221425101,9.93872098159,10.5957330168,12.6818467283,9.44847564353,7.8370728224,7.00332113561,10.2520503822,8.07175194514,6.26467528934,9.4722887373,5.88605014101,2.95082297867,2.02147972741,9.73072146181,8.39129085491,10.0149410457,6.96517245225,10.0849013762,1.50385753258,11.270172663,9.80890144768,13.3898464101,8.76860780612,10.3439074377,5.08948543907,6.15743586934
point578,2.81510401682,2.30777822706,7.63116250133,10.6590861193,6.12541140395,3.45797507317,7.49825086753,2.11423374443,10.6117809993,8.97663571941,3.5967920581,11.9073263439,5.60822376812,12.9083719785,8.65383391058,9.19725355878,9.88663549694,4.31236748536,9.54250570148,7.78630883966,11.9110810933,8.49425558654,8.37392656268,11.2137300215,9.92502473634,6.83550726916,8.02015768782,9.75012912264,3.72341657844,6.70347450681,1.07717462314,7.44961914729,8.21595519017,3.94751655007,9.48780185615,7.6334166787,6.84946140014,12.7867760342,8.54229287836,5.98078393273,6.95647489898,6.07879553899,5.05252457911,9.12739855445,3.83980845928,2.71136274533,2.11423374443,11.2911822132,9.26648672876,9.68353856318,6.37731466101,8.84005403458,0.0,11.4637951086,2.44347404473,10.8790854186,8.14419426276,11.2035804796,5.14593010847,5.82002319401
point579,3.06896310305,3.83807439002,7.82566480433,10.4129614277,7.5412825077,3.1986355874,7.57079684956,2.12717101504,7.2580383232,8.99475790053,2.65388548872,7.81848631416,6.48511120311,12.8228555977,8.35435959126,9.08061236525,9.90775745496,6.6248334643,10.1457538671,9.87041712422,11.611269223,9.08047113265,9.27692929761,11.3130587447,9.5326559279,7.28054808619,7.49969443601,10.0702685615,6.24929742313,8.18578231958,0.566766454622,6.49191400883,8.86527240076,3.99260530276,8.81678207972,9.63137352538,9.95328706788,5.05495697886,5.50058856428,5.19421315631,9.08061236525,1.28906718406,2.85917445587,7.81540891503,4.11785293268,4.90081368685,1.28906718406,9.19646196868,7.06414993912,9.36379309648,8.13583239083,9.1773198665,10.0869588708,10.3955448459,2.65388548872,10.7689947858,6.26743467104,8.31566132247,1.28906718406,4.56180878721
point580,2.14473165018,3.4707060481,7.43162295971,9.53544646777,6.97243993051,3.82101624856,8.27876537617,2.35828372285,8.4649336841,9.45365749607,6.50272998657,5.11981680301,7.99711172068,13.4722085066,9.14969377944,9.75808326985,9.22037107188,8.47865638319,10.5959287799,10.2726531105,11.8851663219,9.2302390457,9.16675058814,11.0274222533,9.55428953815,7.95363773967,8.63116613994,9.91827292309,7.40816837071,10.9938370859,3.02316662294,7.16373017288,2.12997534442,2.2486259125,8.55404773957,10.829532477,10.6181376898,2.35828372285,8.71342775876,3.52438970005,8.26651483877,7.67243948597,5.1956350062,8.58539073725,7.29552100371,4.38456101618,2.12997534442,9.69503858812,8.57974208258,10.0301843181,6.59061848573,8.55116606781,10.5615934472,11.3371312577,2.2486259125,6.95509189943,15.0978593046,9.6052220694,2.95497794624,3.57068150463
point581,5.076465033,4.39543988059,6.2481647793,9.64237666897,9.73926924828,0.0,10.4793963025,5.93235177934,8.24177822718,9.47349876586,3.51934060766,7.82797776314,6.04670495155,12.9268667324,8.92779869882,9.60997652553,10.2419950629,6.63362737332,9.4881996581,10.1074263362,10.5058214761,9.19719948881,9.35818964046,11.476128497,9.82862047559,9.77417757338,8.22651334649,11.0063050376,6.54500614867,6.94733887193,2.47264373006,6.88620869836,6.11393798429,4.04195258841,10.5814642358,11.3597934773,11.6443069615,7.13184667398,8.44382625458,4.48464730366,11.0120378446,4.36230856721,4.67657207545,8.90743450932,4.22861862291,6.15136365752,0.933648170056,8.86223130031,8.59239349749,10.5840417375,9.31527412238,10.3384467004,1.49584863266,9.97540377306,3.12698937053,12.5995014481,7.70081421536,11.7588020091,5.2074985548,6.52375796109
point582,2.91031053511,3.1599036205,6.61725586675,10.2313291988,6.07671513923,1.38194780069,10.4455425646,2.27941186311,6.65683383706,8.88928187623,2.18065710756,6.35340269367,6.53023152532,14.8307627652,8.02545520382,8.92118041827,10.0587088319,5.42899992576,10.0621810888,10.0028993813,11.430154573,9.05698717074,8.69385629591,11.5335146814,9.71765757538,7.99671074066,9.59956885971,10.047805554,9.02962404659,7.23548773946,2.69175747504,6.22973210814,8.13336829827,1.19213102626,10.9522971607,9.64253010444,12.6029423862,3.72321996348,7.36482628227,6.67962084338,9.26264691128,7.63108244965,5.25788185758,9.76689657506,5.17050596995,4.11959688283,1.5496198891,8.53960473662,8.7171691632,9.60255412436,6.07623626541,9.93207889302,1.96017805758,11.1033927279,11.193420635,11.9760735953,8.02900556331,9.0500445249,4.24709962458,5.36296776757
point583,5.77440492538,5.22973018576,6.08389412562,9.4107163336,5.75948876599,3.70755792038,9.55738328371,3.65735418152,7.72726020247,8.37741010748,5.19952316049,6.75866295312,6.55531615497,13.0488529506,8.89745524043,9.10251116717,10.408711861,4.65126413212,12.0192883979,9.72366776968,11.1399286036,8.67263748741,9.13841516647,11.4776368564,10.1399989277,8.29770958564,9.32083664401,10.1760983315,5.64820656304,9.48546305511,3.93531830018,7.55264604495,3.70755792038,2.76740055645,9.92673629801,11.0825216451,11.6625971735,6.15283037706,9.39452485992,6.2909625125,7.76034072245,4.9512800517,5.79475375535,9.48546305511,5.01247481482,5.48507577161,0.0,9.42983352362,9.12808198879,8.34208800564,7.32794778736,8.36963660275,4.70167657623,8.17147706719,4.54481919031,11.493149937,9.1246228068,11.3041801733,0.0,0.532865503106
point584,1.76494057313,1.93500706658,6.47763038094,9.17511786264,5.64001061484,1.85247832364,10.4606504269,1.69519209314,7.84807830632,8.87046952695,5.36762267656,4.51448841201,6.93799167045,15.724793604,10.6233511244,8.91239837721,8.97469564416,5.65076455912,9.30756286081,10.4724370001,11.0390149829,8.4002048827,8.8296498058,11.4858846411,10.2606137957,7.72883885949,8.44260351041,10.1593541943,7.02312225621,8.60896813732,2.54828864839,5.12919645265,4.98132752631,3.14300150624,11.0243640091,10.8234150106,11.227892664,1.85247832364,8.91463029473,10.4301598012,7.33785378488,4.50052801693,6.16743219636,9.37962096206,10.7434291325,7.53644150497,0.0,9.5449509135,8.99909239464,8.8750612391,5.2226732043,8.27551462142,1.31736196026,11.6868156446,8.15984611462,11.8890666016,11.5209181879,9.07987673829,5.7837002261,6.59239274994
point585,4.55777767139,4.58722695611,6.66146458923,9.27826591529,8.79123453303,3.68851609028,8.69446584588,3.5117589779,6.19670342512,9.39648276769,4.89439580423,4.53914640077,7.62611785304,12.0296668336,7.90001542711,9.66920574443,10.2695942517,10.0936420395,10.4567240263,10.2902953754,11.7614515035,9.29650329389,9.47292230165,11.806855689,9.49576710373,8.54552826765,8.79606557386,9.97505978624,7.03157164036,10.2008005426,3.63196568321,7.12600231085,2.89569039046,2.44887452792,10.6367333623,11.5390279155,10.5067141962,0.993565680065,9.30224364202,2.3115903023,6.76855487775,6.57966591369,4.2356811134,8.84508227516,6.6945598678,3.07606306207,0.0,9.64927773693,8.84818787568,9.21471252944,6.79048534671,8.3247341112,6.88804912737,11.6439508635,3.38063248993,6.77509005962,13.877437522,10.2403381832,3.31029649006,1.7981334855
point586,3.00277451834,2.63096454727,8.22552077026,10.4915124198,7.94188685513,2.99584627792,7.30679994157,2.7929386224,7.29403252401,10.0105281059,1.45638563038,4.0311657867,7.22044604691,11.8167116928,6.62974711498,9.73680779077,9.71182009586,8.73554925465,10.5012599914,10.4536101728,11.4525552833,10.2754261581,9.42309489477,12.0012815132,9.2668380646,6.90638556396,5.87184857574,10.6201831619,7.73853142077,9.17926719669,4.09145442819,6.52396021037,6.3127232519,0.763581543254,8.31484604346,10.1486163961,6.91475584967,0.431676441393,8.3722600023,2.04949137017,8.05974462813,2.63985727284,2.16623339505,9.52839354951,8.66290687664,3.33200610482,0.0,9.73233704474,8.62261560531,10.0796047812,7.25834931893,10.9084826926,1.92250234292,10.1008331398,7.75183189992,11.8715010109,6.97999101525,9.68333327889,5.17926421047,7.20132019772
point587,1.09808262905,0.902498122738,6.46116017731,11.1206461295,5.09448100313,3.81406841924,8.37353076575,1.32624970084,8.82739351923,9.24920354425,2.00543591992,8.34612364306,7.46251863191,13.7142991884,8.20687761163,8.99590279457,10.0128479787,3.96096572434,10.6020214279,7.88371855654,11.1917933336,7.39084821748,8.68317008335,10.7287538466,9.90128325815,7.87756635566,5.63644191593,10.2197251578,5.66529896098,5.88975339044,1.32624970084,7.87543605526,7.21663916756,1.58981141626,9.75370480909,6.62186725986,10.2318331761,9.62835804619,5.15677681923,6.52285297953,6.09458867615,5.11554518895,3.5915956482,9.40916602791,5.05140690697,2.00543591992,0.587364990936,8.05280168871,8.99021177185,9.86131337583,7.64917712357,8.70069979597,0.587364990936,9.5219360481,5.25496812176,10.5342153258,9.58465063449,8.55024271587,4.67937312498,5.98439795045
point588,3.76346469187,3.7207381279,6.99191860351,10.0870384568,7.12088066022,2.89506990982,9.46817803155,2.31103803002,6.98646782274,9.54670928928,6.15647347414,4.91494236827,6.65835431677,15.4559051074,8.60110220338,9.22717307997,10.4058009517,7.59005553127,9.83264796278,11.24404862,11.2012907883,8.82244017789,8.93912664836,12.1429207376,9.23193395041,7.98076794159,8.26485071963,9.82951027864,8.1688024687,10.1860399357,2.79566306335,6.85128680533,3.15780367438,0.993203348636,10.0890001894,11.827731711,10.6107019074,3.15780367438,8.73122397975,6.44594681142,7.29932709306,8.82244017789,5.84457647306,8.61575100582,9.89401587487,5.72808104753,3.63131385964,9.69760356238,8.5863068867,9.66409523467,6.07221944469,8.63024892056,4.19655196633,11.1053061689,1.98979297778,9.63203368578,12.7899879816,9.16130827159,0.580434959402,2.15933855101
point589,3.97339085969,2.26396584564,7.04839968299,9.96236682374,5.40014168051,2.78446210438,9.89893840513,2.12617994882,8.57323438892,9.95993240292,2.25891082624,3.62747843723,7.37826884164,11.8048408978,7.46639872419,9.74122932664,9.93162396775,6.04893800326,10.1762728999,8.97531491765,11.5754919756,9.05264683991,8.83881943822,11.900666839,9.42978959599,7.48345304297,6.08514843054,10.6582650472,9.13172580055,5.69778771721,3.02713635396,6.17869074211,8.78342391309,0.880803051638,8.21310908129,10.6148018498,6.3235736318,0.506601942191,7.11445031903,3.29788104487,8.22532795781,2.25891082624,3.0997328284,9.26889751328,5.40014168051,2.59655355274,0.506601942191,8.50704138849,8.71140542374,9.51355390949,6.22014999376,8.6538016733,1.42373950717,11.0910915317,2.38045240673,11.621104053,7.25220180349,8.16528388832,4.98691146814,4.73674556639
point590,5.80397867487,5.4219200688,6.41830803087,9.16479633257,8.71800536116,1.64979937659,9.23045041727,4.82059766623,8.30044408447,10.6569432107,9.22788063382,6.19107106211,5.82249052852,14.5740967763,9.92501731614,9.62158488193,9.79651826399,7.16158541013,9.70894074251,9.84762585328,11.4059126094,9.1042134593,8.57974585322,11.3670324574,9.43143701188,7.92867233347,9.96337007972,9.6303672455,9.29937975757,9.32124265194,6.73911901195,6.28256212494,6.81640770986,3.40877978293,8.89688333857,10.8219254171,13.970977645,5.5535048885,9.96645642395,7.22995316443,10.4814462813,8.97863610621,7.54273783635,9.01635145477,6.11712566414,2.89019373678,1.04886391441,10.0704698332,8.44241689898,10.0157077434,6.66392806981,10.2452199211,2.07272323102,11.414695805,4.22014418819,11.2710777909,10.284696883,11.1945106397,6.21379246528,6.51295374076
point591,3.19116781366,2.92789645373,7.77664358146,10.637430927,7.10200717623,2.66086018053,6.82812378715,2.83655031851,8.09241888705,10.5522464086,1.15613769789,4.39695406802,8.55256535806,11.7519038512,6.05586373532,9.66150378153,9.40943548927,6.03799053851,10.6433511581,7.50468394585,11.4941505612,8.80010717032,9.38578476474,10.8174793645,9.39371006748,7.48832219114,5.89638326823,10.4135856206,7.35392311302,8.74886371454,2.75137802245,6.53699003666,2.75137802245,1.39955393838,6.59131139661,9.48805903358,5.02391178002,3.59187087006,7.46510924089,2.66086018053,7.64117027833,3.97668440265,2.09636306759,9.99774402606,8.98755962766,4.08510167941,0.0,8.94271975223,9.54690410354,9.90341643376,6.71704574869,9.48888048868,1.15613769789,10.1951137911,7.49161262712,10.7359959577,8.66255445062,9.19533775457,5.48610293202,6.74793783909
point592,0.0,3.25076455341,6.23633762558,9.52536419869,5.38198931729,1.94095602239,10.1429622071,1.53256632327,7.76968579903,9.16044124007,5.39827169316,4.96756981283,6.34153572408,15.1500328363,10.3585193416,9.56826777031,9.46963774757,6.93256910641,9.3730652392,10.2026993174,11.1507627444,9.22799130813,8.7314615962,11.810041371,10.4438345408,7.48338048517,8.00315807188,10.1875623993,5.70525084342,8.85308806522,3.17718430221,5.58267040251,9.39249774839,5.39827169316,10.1483748908,9.85448039258,11.0144947795,1.27488781158,8.91804627369,3.9700345452,7.20200624797,4.70502684671,4.6242763943,9.67568892778,9.76785339347,7.10117730761,2.25885054063,10.5856198292,8.44840543507,9.07693314519,7.27046353374,7.84881695578,3.45134300935,10.9235651911,10.1692986958,12.3154524511,10.563711088,8.67076599598,6.56537783054,6.44515558974
point593,3.64065563003,2.12901918573,6.04833428628,9.93791371822,8.95385304775,3.50430258316,9.11001081671,3.38512727995,9.61519556781,9.19330604433,5.8160082749,6.19507785528,6.33495435372,14.7710199808,9.81504059503,9.95828300049,9.56637756147,6.54269295986,9.37241455558,9.91591074143,11.015456869,8.96038428249,9.05249740864,11.788008636,9.62251860591,7.35236129144,8.12662188329,9.93923686418,6.97292236423,7.66535013086,3.66643848232,6.71587964621,8.30754236974,6.56342967815,11.4552450131,10.61717357,9.76891706745,3.50430258316,8.22100219165,6.73775435236,8.68405778451,5.37470566088,5.8160082749,8.77427972147,9.50517241952,7.84828491588,2.33599767739,10.2821965243,8.0429616429,10.169148342,7.87415759331,8.85919309586,2.20135156713,10.7096008149,10.0505289055,13.0381130767,8.842322055,9.83365545186,8.62116176096,8.55367152788
point594,3.31743432187,3.03822545131,7.70961459909,10.2566804659,5.84907852228,2.21859520155,9.88597695481,3.00859445244,7.14663485873,6.4190871359,1.2048293391,5.23771284416,7.27105210478,12.6739781436,8.9286545699,8.73012704236,9.29399805026,6.39243764236,10.4448595977,9.41312437866,10.8312518154,8.78658982793,8.15349123204,12.9204942892,9.04229686256,8.26664132707,5.47870653178,9.9698613453,3.22621564532,5.5285056835,3.09926153545,5.9786418258,4.73231262082,1.62676618838,10.1595686417,7.66744511565,9.04657563837,2.21859520155,8.21688163487,3.18458181633,8.45226595448,1.2048293391,2.21859520155,10.1642030013,5.45314549897,3.4138783693,0.0,7.82555669084,7.95532442903,8.04217919463,6.40786596557,9.13027195452,1.95281811123,9.90927058105,4.32589725471,7.44777753695,10.0702953994,9.24083902377,0.0,1.35963361305
