,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36
points567,19.411330196528034,18.69230451844032,15.790537740010835,7.120431943063771,18.86731604744942,15.37127116580924,16.708548621893893,11.53885615810505,17.780828679673046,15.932418347581352,15.464954677294832,7.397792363542119,12.313628456659998,7.386242604257531,10.486654769887666,13.444798052682064,9.819629687096125,9.508600029152257,16.720489580465532,14.621908578070917,15.301927896637611,12.333826407354271,16.36777661684129,11.890584297984773,11.393604544814286,9.549356975910358,18.283215657114145,9.953202529070014,14.709163035593903,8.33390044789003,15.489614798456026,13.912814468065694,15.233006166563515,12.170843177452355,4.556333960961144,21.792627776385974
points568,18.7811384162077,19.167430171740023,18.97371347448261,11.711713864378343,18.668368153426552,10.79586078620471,15.559713437995473,9.842066410510498,17.958180019402743,15.590161389335334,14.15502664874166,12.074266949281066,11.810454805442967,12.0834818825674,10.595321669139825,14.763470952818215,10.019642492967154,9.549566775186959,18.229859276173304,11.31189810100976,14.108561102908762,10.740186864084416,16.872552021667786,10.154801285965881,9.691413403295108,9.903911374660629,18.45830848581172,10.741964648354925,12.138313717568032,12.199658823317696,14.40052725882118,17.663864083717645,13.910135532558769,11.666067772625858,13.02559239813993,14.889619745325998
points569,15.404132463075824,7.762285257866077,7.836124399234916,14.681828818522575,16.26573855200099,21.625683419417687,15.549488289099925,19.698747480431027,15.40258012821388,15.882797192514479,5.8061493971981335,15.48658027363417,23.888877364019095,15.05290169732207,13.534073391243446,23.16808398360716,12.588090610939307,12.192483793756962,8.14478248708445,22.893268280808925,15.460373001290852,15.801762479626818,4.755680198343672,13.513935008558036,19.57947126419608,12.313374543251646,15.93525331944274,12.137869232794381,19.427313151963297,15.174753457091981,15.090242451844196,8.217423408510468,5.478768081649312,23.782939595949973,16.8020176007553,9.433747568022838
points570,18.93331020741986,11.831526271461486,14.930370172505803,11.492995517390368,16.623983425960056,15.131547325587917,18.275270354593474,15.294665170819698,13.56677100951887,18.09222177477254,9.994198391545002,11.752187302406039,19.5794176573647,10.73076446768319,12.715577337759177,18.952076238977458,10.595989174518905,10.987986471409094,12.733135916648411,15.516349821021123,18.471439438883817,19.242565204188985,9.078858216009156,16.848685257719602,15.161369431267612,10.520952312392222,14.12282262660998,9.47842726094143,24.36704801018161,12.351246662204318,17.875994595296554,5.841464800349423,9.70819665148749,19.459761578284493,9.998818469253656,16.798278169343245
points571,17.301688571564966,18.368463179040166,14.92654283766999,8.480535971460272,18.307047855572577,17.26125760927912,11.813607945089846,13.032411374787557,20.99087760127489,11.951046240158384,15.39293270808659,8.051835794456887,12.656587057251922,8.438208723853183,9.528118829375149,13.517300829124101,9.356426655345182,8.709054535941409,17.091990357996533,15.520329657342621,8.709716127217757,5.3817592493547615,16.023726275505258,6.014112637917757,12.891914198565331,8.898434685883647,21.452385660551975,10.744723900108344,5.503390935802568,8.54562070477667,11.406779847000607,25.44668504115663,15.160272591899869,12.514893518788387,8.675311997602641,16.33033268131731
points572,19.135794658838385,14.97132482950712,14.943590295205304,3.2119486326770454,23.841383208681126,19.90589420770371,15.752789274206497,13.596323921391019,15.250941274228083,14.749951916148662,12.739419598406627,2.1200820188207805,16.25426799734151,1.5543661854185598,2.7015278487847554,16.188528371110348,1.811011630486191,2.6184167742709623,15.940963775675668,15.50260293794159,15.346317372679222,16.431141479486573,12.41459283106144,14.545643889641052,13.457621849015672,1.8619539841422867,15.78554553643248,1.3800426106478352,16.524152270251353,2.3922401436381637,15.514719865386883,12.199870770145397,12.480541726365706,16.124026963232204,4.884397134076291,18.22516648137416
points573,11.072766232260504,14.11901256760156,9.726787419458171,10.32592277201375,17.834288979803706,18.938384175337433,7.780504744336755,16.89139085636812,23.565400184455463,7.905622149177873,10.591481135102352,11.716108639175504,17.156894638992355,10.010426200215091,11.840637853253163,18.35080613063572,12.070384935365539,11.816627305661006,11.173949692297253,20.927271135957753,8.360603841442632,10.07377429865431,11.509092856361924,6.86432398579059,16.763177976627887,11.83327849043017,23.99412254464833,10.223673569939738,12.84115436087553,10.060421174157762,7.683359309317324,15.888678538239294,10.311380784071106,17.029526937931724,12.91881389748906,11.386986502106234
points574,19.29695321378048,11.45443462812157,14.534585047837922,9.863823733457567,18.30195732651006,15.982665936462388,18.850814611435673,15.4717939433108,13.108920867375856,19.595285163079954,8.771189654174123,11.097980787437326,19.978770076466965,9.389560668548746,12.934112384628447,20.1832495885408,10.583089608220774,11.49571134414782,12.837098227079501,15.927905141429171,19.582020817509967,20.32745398323803,8.67823453761659,17.49406704010413,15.339062058106,10.634124911576201,13.67080305557325,8.93983073638186,23.699126573871986,11.635529391731383,18.914135886715158,6.309846815982202,8.473104105535844,19.860385256677056,9.630662162376506,15.913092690326032
points575,11.069520257712714,16.62489830974045,11.823031322378489,15.912035161247505,12.906506799525271,16.2899252530715,4.63438078420779,15.70560660179587,26.698776908503163,4.541965488636352,15.760786508787339,15.426843381513894,14.503079443689948,15.187385982052762,13.33980850123112,13.14699129484233,14.216437877357043,12.64377276692533,12.888592262444819,18.74750166674457,4.4303052588207645,5.639026611357335,14.171355946457014,2.394644931183749,15.573619012856904,13.237479796034217,27.087596745772665,14.008303536068336,16.01149460000582,15.549888186645529,4.493977202733481,13.056873629873479,15.53176093320327,14.367263847836634,16.02153643487718,12.255635664337477
points576,20.459939946008312,20.95415784287504,20.578373265914124,10.083093510675218,18.942450079864987,9.807316457662118,16.64082710926093,8.190870636924561,18.380448144935706,16.783703809637665,16.097925803345447,10.131265293185063,9.918251596098642,9.024257116985812,10.031582266475459,12.807601311870643,8.621020618714327,8.90854692646654,19.773623704523217,9.643300082924387,16.17475482947546,13.412050874344793,18.770778684968978,11.85475103688386,8.034961375165876,8.514811625294248,18.87519916552735,7.678417003669408,15.646327622276873,10.52426171722356,15.935084062748656,15.94573751218628,15.872231296932032,9.767841109324673,7.9778275708912,20.916365365040594
points577,17.158760628118635,16.28900178073987,18.71722863131677,12.505417667091006,14.93856130446305,10.61817576806386,16.331241797375963,14.685258813570046,16.16677071841211,16.51366298863045,15.357263316851672,12.009798995304967,14.858804885485311,11.600404851738386,14.23583449614687,13.553208343552813,12.891335452288747,12.66932816198974,13.187943150668374,11.578602671823282,14.897422043425141,14.195610774720624,13.814498123208452,13.462518956183654,14.550023149639975,12.734028802059365,16.68971219359508,12.814743641164826,16.673739737098483,12.564700389387863,12.914194298263798,11.431183677747574,15.124250773014426,14.724121671085191,7.171543979215662,22.710699357801886
points578,12.094135503389264,13.811924819649573,14.881129258606464,10.109118077824643,13.31077961258723,12.814861349014443,11.794116576738238,18.498038407396166,18.764441264234073,12.740927018940551,14.46069631799886,11.758400470565718,17.48211063671401,10.210101346977442,19.14302412945138,14.455760681370514,18.643680938431814,18.30823337702356,8.768336314298555,15.567552756235107,13.055921687815255,15.854341664051876,11.182841597956509,12.493297432059293,18.374939971760423,18.060026437001238,19.254302258635235,17.271395664439925,17.248295919304667,11.03743514542079,9.229215403353521,7.089541582449852,14.218825338679578,17.355778196337134,6.752931150662506,17.053810708924683
points579,11.4665161726688,8.97135260921392,7.968514171776252,15.328432166638503,16.580906870345036,19.131900386606347,10.756935339283011,21.235580682245978,22.389164399431902,10.226113442756354,5.969623798841931,16.854752917033274,22.608435380893308,16.255577333341066,14.754273273208018,23.003518252807623,14.3643205231372,13.497194460660236,6.709176371191357,22.755603391804524,10.203586821375124,8.488469239900892,6.040198214789609,6.660250442418871,21.12119666996924,13.759100020348559,22.832865735824786,13.975243292677098,17.846956755797372,16.339188681770406,8.781563709841059,12.220669065176992,5.64385767484241,22.49842157950404,16.589504061093113,12.750742216280454
points580,18.987332902133637,12.74001694696501,12.028635291235059,6.968452896753983,23.435125335910723,22.61836929668609,16.547833187741006,15.273185176501805,14.897942348691107,15.256851295805157,9.564864092895446,5.996371002487704,18.617296233031954,6.069927827631597,3.2869621384524055,19.38427670525304,2.594896672452629,2.474929383181835,14.607201949745413,18.533705336347015,15.493503764305284,15.428107062185289,10.044042363241724,14.171934967919897,15.139821059644298,2.2604498695202326,15.437041936213415,3.3128890525629457,16.846128943926594,6.392041472431386,15.798208109498106,13.116184684304075,9.274620360672623,18.49457743105192,9.900592648367416,15.756443082614423
points581,12.841323665894611,13.80660297946221,14.083962657961907,11.577523379373241,16.257499391287162,13.882339159351599,12.586750660797192,17.002948280191383,20.57435356861445,11.52465727997474,11.772335926898082,11.64275614775279,17.4877466400316,11.421568697724796,12.975107391088775,17.162068139696746,12.467978784976554,11.736543402267245,9.315255126808047,16.396482736921378,11.637567693615399,10.671832205408807,11.177187653539196,9.334376861605548,16.875090521403614,11.76945865659372,21.04116592457371,12.59667551638919,15.406378720691041,11.608583389380907,9.067168803034685,13.966180287054673,11.503902886843223,17.361432140754452,7.612550412249548,21.616178455405073
points582,18.531448144550527,18.948121541953732,18.212079356211973,14.692434324760896,15.174194255196879,10.461525804748684,14.961420159010183,11.793840113673575,19.29130713667386,14.740879111048766,15.469584435439751,14.634288548662484,12.042709837825667,13.991553619626819,13.941814908521396,13.440137387006684,12.96539888163393,12.473491026899133,17.170578904031007,12.103879795222255,13.12555924965665,10.174770222694926,16.63955765141329,9.954262860467523,11.649400191277593,12.708921753385214,19.774458667322634,12.43088405123714,15.731687982542716,15.079521322790418,13.227587138091907,14.971347985560469,15.237681668544507,11.899062142880354,11.917145083850448,19.02683233540406
points583,15.875456417371671,13.663806519690613,10.364058350169847,12.800361749076133,19.125258360712447,18.828612624012777,13.478829571013259,16.075252820040575,21.091196220269964,13.478868392737274,9.475044344512638,13.134280062723318,17.63897277472911,12.081616095183564,9.621799743270518,19.474696076018226,9.00602192047269,8.476151017740643,12.096361394130087,20.264607923701206,13.579972319018857,11.836109909744781,11.025480120408938,9.387310487929199,15.944441926588079,8.480881193234438,21.5514267548998,7.6961248829276725,18.22288317355461,12.579002241282792,12.48667776918716,12.034021749762802,9.183913157758163,17.513139673884705,11.500863847721044,18.99835526349388
points584,22.328695252311523,21.795271110598307,19.971793672556945,10.04854107630297,16.96132451509892,10.736793014032433,18.692318974928273,6.955236011653838,15.217440970968727,18.438783681609813,18.942006875511957,10.015425344905863,9.027485056619783,9.377180672972868,11.42303230927056,9.944533605930706,10.26120581110266,10.553482698597946,20.71667265701842,10.274049050831094,17.906171517817626,15.98063803557988,19.66438080321145,14.956989701430187,6.795393351919683,10.061813106752766,15.752471848526616,9.674130080687213,13.538211974503332,10.19932923493927,17.949455298326797,15.367250607418157,18.744413011566667,8.874238991082198,8.672456165750173,17.993059343922553
points585,17.775706141540223,15.837097088073072,12.419312715678196,8.806897594205058,21.500046046464057,21.87458850168485,12.94956989051342,13.739197023200683,19.417569591010693,11.252140424570532,12.556596334196051,6.794839037865136,15.337386777732316,7.685160364047797,2.480243870048645,16.37257213441175,2.7996413634318458,1.864979852258878,16.409345023579686,18.127461234252973,12.03397631985761,11.493617490849296,13.334392760343546,9.911666361744842,13.600949759033126,2.2584718649261535,19.89911321079453,4.3697729925259905,14.598616043542963,7.10678535965305,12.488717153791038,16.205659518778553,12.295912096214058,15.2042270339501,10.951914769944263,15.914347232144177
points586,15.50785150537591,18.50355599226949,16.60460967714352,11.937976568035698,16.357707506823374,13.9526223157024,10.934744784564428,12.778113974598092,22.030062734807892,11.15358901329465,15.286108197184095,11.579590091931857,12.513519336926372,12.243996185533614,11.307981436321107,13.624838483504249,11.578609212147294,10.37318121701794,15.902326710713044,13.775399661893283,7.615763499567227,3.5574435097617205,16.167249423568084,3.9925282664236152,12.636807292994083,11.063789533266606,22.47833711289555,13.047011536229977,6.913079433324543,11.939113105799482,10.326063371315497,24.35787053099392,15.052392612706724,12.371370370725563,12.539456763753927,14.080809229436953
points587,12.987152971140992,16.329991996468408,15.02591256421001,11.589796491305913,15.393588456657666,13.167587555696791,11.385378315282383,16.047286423931784,21.113213610733848,11.768108447592166,13.343747866244385,13.428802518225766,14.815394902528043,11.959184612877978,16.82258947665242,15.580165703686497,16.307699959909407,15.941821157928207,11.906959873272221,15.417000509539621,11.08158662420386,10.755957849141573,13.858046293244321,8.80010114281022,15.916386504999117,15.947208141003967,21.573163761131248,14.916932784627008,14.950814052991658,13.007474402382371,8.906282574892677,12.913312579403556,13.09084099578781,14.680573501049322,9.89300662130596,17.730085550737464
points588,20.460772509822238,15.711191142601233,15.112206065018052,6.88136841664484,23.064719720478685,18.0226404664402,15.958121125108955,12.485183456808176,17.946989867125325,15.541643448742203,12.232965165505755,6.516312850617108,15.470725303768578,5.292024818720378,4.69176693408722,16.698363813411593,3.453739177155394,3.855720818499854,17.087763047469764,15.327268614223982,15.437741875628705,14.582886068772456,13.200629777532088,12.4110163344578,12.342944288948068,3.0999903757949228,18.447260836446365,2.2357952376481807,18.418543758964148,7.109909436092521,16.031427692328432,13.58466722784164,11.969083323963183,15.337990016761557,7.808017085958716,18.967413777567792
points589,11.834626811010182,16.585428718217273,13.259764150700889,11.337603255812514,16.31730622037659,15.39871703694272,6.477928173221868,14.567083341338806,25.32394253629329,6.92053557263584,13.121568312832455,12.144887272656888,14.544879035736463,12.158825310439365,12.942675110637449,15.803828492528618,13.185969031625119,12.050413985394586,13.945588883379289,17.253521719930855,4.046770548700345,1.6841564492467334,14.129423293692245,1.3953722211924249,14.431471489210606,12.32196017613239,25.730270437509237,13.728917827504617,11.009429401841864,12.823329288695149,6.6247219236994805,20.3065788143164,12.86646622077855,14.409196500601396,12.65794925421965,13.837641274025076
points590,17.353922394601007,15.261059128416635,15.91338563641556,6.927517535601255,17.830941012045642,14.770452544679046,16.335903299975065,13.115677614279937,13.621504613000713,15.30533111911484,14.841562206755913,5.757890825472308,15.947429871358139,6.292539480317916,9.061926393453877,14.07235219239809,7.83565523133704,7.730121855239681,14.173976752005228,14.494165764571482,14.859443778387098,16.446878429836243,12.722407715415661,16.020367607837734,12.97544549963105,7.620396901513147,14.176859215637467,8.921992427674695,18.35273269284285,6.7690826422635135,13.990702579220047,9.046739355251297,14.603454332600197,15.816212078877987,3.3394600331207083,22.647034608686763
points591,16.455107656294356,18.586790128198352,16.926589690175405,10.05130011558809,17.82358657501182,14.834837371249996,12.122280604668548,13.230367957860471,21.36320039596745,12.451202860697409,14.697700031905148,10.116503675025442,12.42537165685404,9.914897947999467,11.117313934180114,14.217174768291732,11.00984593027974,10.371989088119953,16.329208984670128,13.440590243425316,9.114380400943128,4.89920938704611,16.25567770431253,5.365960898423997,13.090500937193266,10.626131265580367,21.81996704680294,11.497057728933271,5.6959494039794185,9.84981988861692,11.389116264484208,25.389046572963743,14.458170742734321,12.282942089981113,9.886892547017888,16.020119976934712
points592,19.646578785079292,20.407917571620395,20.694130495677953,13.292614573680037,16.151147558785915,8.891485076999194,16.522136888854813,8.296427409470715,16.68526223784129,15.918732951782893,16.515856025501666,12.997585604135425,10.49673796032703,12.73543898756969,12.011367229143232,12.386881053892807,11.405399764843189,10.9066473752834,19.185555923274066,9.522930466140584,15.527142811499349,13.163132241768484,18.19045082403326,12.085282195416562,8.140854166780235,11.072043627961234,17.20160089390557,11.797506139320175,13.323724325687163,13.018585585391923,15.31952128891326,16.109800096706877,16.29429083448097,10.348168970260387,13.268536408092785,14.492400806170965
points593,19.589497049018828,19.073454558435284,21.663294295679727,12.045325885094798,14.894397267605843,7.408335412011745,18.38407847553586,9.758073743816437,14.387597606353584,17.541268083401665,16.943323799195557,11.85976244900671,11.909978062382496,11.741207246206736,14.189479630333352,11.956559573197211,13.114787904138248,12.97825284656078,16.681651375253143,8.515149997957732,17.113256238224015,14.91370560765483,16.77271195216138,14.566480129215819,9.607153362590664,13.006417889646743,14.933196266465428,13.439585178974154,13.229826886042186,12.217496756189751,16.039720667484307,15.200395239449096,16.725982158337604,11.765907842132263,9.004538458977004,18.54621677094143
points594,11.239788726117443,17.485167630387625,11.616934498131801,13.215499177854143,16.784101746423524,17.664897919582987,5.7730332593152776,15.282530716714962,26.747245101858038,6.272772661574353,13.59736120601029,13.682002632013607,13.592026015836003,12.677125392602235,11.48085202740763,15.32485928152244,11.706262747369868,10.838247564826423,13.389667958858015,18.961810490526418,6.324101668547741,6.4674298164540405,15.085309532363654,2.9301439831590583,15.149196349532806,11.394994697183028,27.135447712612265,10.813749252525866,13.318763609759454,12.603535554313886,5.841300608016447,16.363050022033004,13.346960135355149,13.453310261929992,15.246524793667282,11.681080934291678
points595,12.79867145303477,12.202015269265365,11.332883671812079,10.705158336803438,19.303930268602425,16.256387367978583,12.915866963430986,17.4214982481599,20.46344654004445,12.23353144618836,7.142518852175639,12.071416458734655,19.18705765645537,10.64177499508257,11.276946089698688,21.822793138281124,10.791398214535345,10.40856623493127,9.121371128369002,19.257179420665672,13.429085325597736,12.303529783618703,9.472467217231097,9.330522587924111,17.294972860255047,10.35853990633625,20.931671260567448,9.028771518883232,18.20020035277542,10.588241699981182,11.56708749430003,12.025239552913979,6.828341393797823,19.066152577062553,11.921709348032246,14.847084655693076
points596,17.9223707019084,21.446757325204253,18.146907130797995,9.425229941502842,20.071470437559586,12.422426660840879,13.669436753621488,8.309559386887578,19.887834595913265,13.912008474514618,15.889824119943897,9.80067330153232,9.396572586788526,9.154869831774159,8.560122258665663,13.017092249076892,8.275637150167961,7.890064828803498,19.717748309136276,12.171648830590787,13.07273731177844,11.19717324159658,19.294118356029013,9.692476469234244,8.154027947244968,8.081043327009331,20.363389545393215,7.925423782842323,11.342991381805218,9.297401566814504,12.967363841488897,18.498202939431273,15.662073486840038,9.244501438264633,10.790347517326197,15.952689201945539
points597,18.56905063352551,19.443543944098057,21.55723474237153,11.924801746157595,14.478121563453497,7.375414034039296,17.819730152071724,9.108201955230456,12.727617486764043,16.092169846852432,17.465290350908536,11.033777839289899,11.51804126383808,10.805809697646096,13.309510220629775,11.431108455641033,12.460383794102677,12.024918679865259,17.127107679389876,8.625435530999725,16.601290347775112,16.500904544418614,17.16589640383754,16.003849663501818,8.955212835944689,12.365546586479525,13.294355448213619,13.042112001814774,12.7496292750054,10.664619666332896,15.318794783947006,14.395891697941138,17.253105945402826,11.372723390456109,10.447979727468677,14.634214568860056
points598,20.67618125197447,19.5932499136123,18.036172041799325,10.137123692383605,19.296703227797444,14.132991893005336,15.954596544832526,10.51411901678633,18.618136259765553,16.011288298373128,15.898811223800177,9.341374611793665,11.359497731687537,8.909359556234712,7.608521861047603,13.008045148741864,7.198169557354476,6.840726155336109,18.56138823028431,12.286796197666547,14.063289373446702,10.784986508017369,17.3249446279056,9.98247779245871,10.365605355868688,6.899163158636513,19.109860400321406,7.222004986954482,8.29302763099584,9.04627654302971,15.428503659584647,23.012871355089842,15.671149386826196,11.213675166388041,9.520465438273272,17.954049953950342
points599,17.587658809694922,12.1663077174789,13.898998189442924,16.62396186076676,11.487573101591083,15.25847597006885,16.565121330610573,14.56099114445661,14.127650287112436,15.741858591489487,12.13462536884634,16.34092165553366,19.22487312502382,16.428745212244795,16.084562640684315,16.797360110943224,15.06889973971447,14.236828216808606,12.600433949574667,16.588817178922735,16.9644767591197,18.71477734728745,9.434531370611994,16.10479299943588,14.42535989902687,14.32739001865855,14.676559290913655,15.675299543119559,23.43513798828014,17.22522032763533,16.132691303992612,5.9256144057518,11.869771891335532,19.104088423681656,15.82392387583642,11.318717904826665
points600,14.527631493881799,17.010292817255497,12.148389939217104,10.773647887583413,17.714021502452184,19.141634147254095,7.12855972297614,15.558486339205817,24.489715615113305,8.832190212408678,15.474488524009502,11.922818411428239,14.094934019087885,10.47401674856027,12.139184295249159,13.435200559520116,12.518826447714668,12.231723041436286,15.043443429186476,18.40917902282788,7.286488847231328,7.485944467128233,14.580800621139959,4.859720339228014,15.426030422064333,12.073493519672253,24.906667122035582,11.062674433306947,10.657984555407268,11.317641112360954,8.501732224032637,17.129444156491314,15.242634211443098,13.957819173153686,13.85188011211307,10.04550760841356
points601,19.038922720456544,14.673234683047095,11.908825807412548,6.728721723728228,21.91105950948419,23.59211803228645,15.304855243210426,14.793979310895958,15.411900456429185,13.380641054943608,13.241657893812523,4.551499596808908,16.5699552399571,5.27938177929627,2.3449217985634214,15.682937212568733,2.243658364264152,2.20133049088806,15.671865513824839,18.658288670659722,14.903957639041641,16.352066803449585,12.097900660665754,14.567873845442227,14.659089737125006,2.334941188637508,15.944454956340968,3.681234565230047,15.364054551546038,4.671275041766793,14.509797070886425,11.751395617051543,12.987742334172301,16.44071913362789,9.492339804550626,14.33375239735407
points602,16.240163493626454,15.444529552919146,12.873891097764092,3.365883573785805,23.25934384626834,21.214990125653696,13.17133370616165,14.74577663685329,16.18941875390521,11.470579305907819,13.36873344348874,1.710936562107707,15.753128673883047,1.552494796559405,1.8550161606514692,15.555013326694624,2.0143551762023515,2.111971833710372,14.730688855722443,17.65477001866744,13.19905937649278,16.063199131116747,12.917327432250072,13.652175009225404,14.610733619421392,2.1922514443620074,16.712071813798538,2.3422506024637224,12.441300058458394,0.0,16.89098348998271,13.200107807789719,15.422546353906032,12.917327432250072,20.6946809486747,13.170842142254893
points603,20.51673679819903,22.409090149418056,21.400897225137932,9.849707919811225,17.370520515394038,9.154871799426392,16.64256074159207,6.497747306434719,16.322836602855347,16.571223535109844,18.115463762857736,9.519090826307712,8.377430560920642,8.514109682089394,10.68571579154194,10.776594589201027,9.561357976697504,9.67530482538798,21.251799226932082,8.788002370900196,15.945425631407717,14.65391657320635,20.316504618582474,13.353028597568967,6.336448322063725,9.311972043212561,16.843790630284666,8.826575351894357,14.942051003922767,10.026630275169675,16.255747554579653,15.479972544958574,17.909703327037793,8.22211517571117,7.557793831704233,19.875720883531873
points604,8.6279545788536,7.797278861455978,6.586609877965265,15.299265456748135,14.469247415930942,19.371760217156794,10.238061430266496,21.535011878729836,19.65798810514798,10.065048211227685,5.197375835886513,16.625328831951148,23.851817990008684,15.971410803085545,15.780931650693558,23.780921620578468,15.536083937260486,14.490008132363238,4.4847884451836055,24.192570142108437,10.249826678612285,11.382621741085309,4.792857543527538,9.041414121092577,21.421581046331653,14.832508950271963,20.13647007415809,15.074274054682267,19.748413337838176,15.485575125083539,8.220878612875305,8.711222654215335,4.863979597500967,23.745762250766106,16.19150668987939,11.025666774939268
points605,14.758544016591733,16.219270945471518,15.001848162858133,9.517197101510057,19.052634838571382,14.327430427570281,12.408649049841118,13.664270722760888,21.37199509112321,10.84982897632765,11.729169557463258,9.075977989227576,14.932652127242765,9.098194942026133,7.795884877123494,17.205522680961764,7.746042461205378,6.991525141834752,13.773263603349912,15.442023765320418,12.044647392658103,10.932285151307761,13.740415803390475,8.735769589458673,13.525784945563318,7.245302094467948,21.82864974440591,7.861106863136931,16.594476611980838,8.497646569721022,11.045472810111571,13.836244291446567,11.460310016657063,14.798203990903168,8.490065279041218,19.952360138449936
points606,17.74539657081955,17.403602324761753,18.011645869850998,11.44783922737225,17.301524312066295,12.183888935003017,13.379350798440992,13.614545115068909,20.035188482402386,14.300430312799767,14.212367204396783,11.500720366711318,13.678406349878953,9.02283785862699,11.798986269304702,14.705747600715675,10.023527870208527,10.699324912017175,16.047664032823153,12.312299623453578,14.11062468308059,14.430255964418759,14.998654223644456,11.045894539039228,13.47590104625291,10.338776731938204,20.50886692855979,7.300752348347481,19.509865747100832,11.117619823045183,13.599264695058187,11.776972517435318,13.968042635514236,13.539965570649187,9.628705003558347,17.450435075207448
points607,17.80449703051689,12.588221424961061,14.09859596915781,10.493328483873606,19.488695224694894,15.897700819415977,17.748876887835397,15.440698677406896,16.46101172924761,17.519202201768273,8.793216621784508,10.520110063060864,18.778052669807522,9.649052366146357,9.65967355192573,20.161075572391173,7.783834775735758,8.164989694585195,11.801591311797067,16.381266356359042,17.706612965559728,16.171602849152833,9.882774190205275,14.139497623833515,15.307867806584948,7.727381930984767,16.980206141847983,6.93654034602387,20.70243562736285,10.899932039138408,16.312882010825444,11.128381245908583,8.495348708271871,18.65584560408837,8.15946236364426,20.96394207441666
points608,15.567775512759233,16.513459330925624,13.509548069035072,10.410702680700325,19.02186975998044,18.088145395410027,11.058070192296164,15.004861693275593,23.01248480791504,11.927727992458637,12.650373386935632,10.513732321442998,14.621096977512272,10.367028355078293,9.337076890788678,16.278169040954086,9.313112398733365,8.47502310191624,14.249081906628387,16.993785074625993,9.04331573338495,5.676334638502466,14.05296272720219,4.7195736577157055,14.870643421780374,8.65306845404705,23.448248363734905,9.788809661820153,8.430470193137154,10.49129714141248,10.58314218432714,23.112939514201713,12.39061570321277,14.485657067091454,10.757901723017037,16.61212439860042
points609,15.9016100778352,10.588792323881929,11.569949176837351,11.138456285177957,21.101926391997168,18.075851735307506,15.607665129054595,18.107255558954492,19.30331615864967,15.804564052333,5.160095821789209,11.879753669837468,20.89551367018203,10.431476690074218,9.344263224510811,23.81845051013212,7.8442251926582856,8.115257650545265,10.100792847039381,19.01066795826485,15.67406234798276,12.985235597729735,7.7585726723333766,10.667946190755714,17.98291314355849,7.724178387919638,19.786314758349864,6.364577589629613,19.917230445277877,11.505908954911229,14.41082425988733,12.459601501043217,4.826331242164168,20.780047121960266,10.626081219390636,18.937287883042142
points610,16.242860984515925,12.192475332830654,9.420167666785007,5.060244712885533,24.89758178132235,25.01222390809098,13.759446739595068,17.231860872933968,17.511006309661393,13.1033129037189,9.015873719056998,4.3515227403759065,19.197160762054693,4.527926709331797,2.2515715924008277,19.93693205168148,2.1097755579066,1.9221163971816997,12.511072284177098,21.246108259158714,12.777795231229872,12.64045967579577,9.462331950397136,11.194765415114722,17.104731812023733,1.9413303316006725,18.016829386318395,2.9091163345358524,14.695734582730067,4.301429496774027,12.830247860414792,13.623713616684197,8.720205745463328,19.076287843896505,8.763628036225484,15.227111972053365
points611,18.704256888069008,14.07142136100696,12.472968644200144,6.788038474098667,23.58941368553488,21.230455122643956,16.031274773085958,14.53817624165383,17.052209531147895,15.015752042681951,10.335543880872182,5.096235444005689,17.20729528779277,6.349541565972822,1.7974525872325688,18.608451981348107,1.5923184140808282,0.9654384561505958,14.666533882587546,18.071667366625498,14.780116067759732,12.818525250609085,11.458531767083471,12.026462150361601,14.40247236950203,1.2888018277063051,17.563875234014287,3.8702771438187744,14.470131062208472,5.876889778769516,14.931956006781359,15.571472703549023,10.052914768848229,17.080088027210174,8.367751197560123,18.387163706203225
points612,15.394914842707664,14.432482502456967,12.883364069069332,9.00830354941498,20.70271078021848,17.680361027150006,11.141959088757115,16.490198720000308,24.122028881128166,11.470626074637556,10.033051072458113,9.709773015412821,16.824919696000865,8.44677681978665,8.834928783520926,18.91296418373398,7.79670070271809,8.143441249350031,12.963480300257238,17.644919593530783,11.451349861610495,9.682043649399871,11.842124575800076,6.5955413849056335,16.360708724594417,7.825141671449401,24.543662757782393,6.233648281143868,17.105636122479897,9.382630785035229,11.249620434824129,14.940975849197141,9.74743321220838,16.696495218493563,9.453190408130293,17.837459104321834
points613,16.083901079498354,12.677786559459904,11.561418181453774,14.544650589265972,16.45785387057014,17.324489229672785,14.50978687745868,16.12748688293893,19.248272885991987,14.553637052386073,8.886850393533416,14.465694823224146,18.683200254589476,13.700484642725867,11.281288387264004,20.06681671644532,10.580497030020648,10.021226059391605,12.044439812136865,19.01953887412212,15.355526836231743,14.9529306222186,9.977928549291155,11.518784738380202,15.996842266274943,10.120699364024318,19.73197244368173,9.819419189635985,22.389453557514173,14.265628693998256,14.18508224377898,8.915441899147485,8.589907618607231,18.56069124500249,14.05862933737098,15.038036633260251
