,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51
points676,17.056097825281803,16.993249545835063,16.643389430239733,14.268435263241463,18.68114276141287,11.277855116979435,13.074871743619237,17.388866766480742,12.906314395950464,18.707714786783015,12.940327959964403,14.171563348474447,10.439364207383598,16.23249768061524,12.458372760258175,14.949633966991538,13.735074716067563,9.861039515402213,11.64340834620966,8.958880289613646,10.343181087995532,8.57456017120634,8.752889352523175,11.26859719940579,8.43752890809135,10.044412205173009,11.30464348513411,12.676562057382236,15.400092617787454,8.646977537797115,12.534932105373358,18.636756560187155,10.915148167952076,11.919776111307778,19.172064534874774,21.23651586901618,10.915148167952076,15.400092617787454,9.257368001346546,12.534932105373358,15.400092617787454,19.172064534874774,13.209241371659274,12.534932105373358,18.91340082927757,18.606501423159468,14.206417949465612,16.04109992830618,10.915148167952076,18.293721198998995,11.216986699906034
points677,19.928394053786338,20.161761725563736,19.96395397994516,16.73077354026504,18.300457105231278,11.580776287695581,16.83989513388415,18.08529362523889,9.888752486364602,15.579520917998154,16.7227737199412,14.915414993600159,11.422302204562309,16.311192888983097,15.977674445319343,14.190518149762315,10.282201118717557,10.579505815568485,13.730536119140474,9.406818895885678,10.508339692772335,9.68301721413869,9.455109221130707,11.720251711913097,9.389607803628328,10.304529081702666,14.600295652103458,9.137662764408276,18.629418114235538,9.514984684464185,8.984767427770556,18.017314735907206,11.814057594248382,15.579837396340736,18.796226785427734,20.129871704900978,11.814057594248382,18.629418114235538,8.622821960408656,8.984767427770556,18.629418114235538,18.796226785427734,10.216180321526963,8.984767427770556,17.800072632753714,18.155822279095567,17.639635619026805,19.599563918752345,11.814057594248382,16.952405533983768,12.278935759366606
points678,13.855821684738041,11.879049075875088,10.674479296270157,13.099710808956605,20.876962228313538,12.826968885299708,12.770720353973726,18.916419564659655,16.780165372150652,20.137427453614738,13.506733721931889,6.558807962338791,13.548098243002931,23.69413180292814,12.16907481902634,22.718606535891215,19.941818147200923,10.305991440912516,11.979895361439732,9.543565626260191,12.586210357394918,9.216358461250186,9.1788322430414,13.040534428257015,12.479102492014489,10.145104081748833,11.616277158266294,16.496615889044044,10.121905125759206,9.403800156133384,16.367146321424176,17.79084864979756,9.255399192958297,12.146924702218449,21.33992096243161,17.723050454869586,9.255399192958297,10.121905125759206,8.486321102025306,16.367146321424176,10.121905125759206,21.33992096243161,18.96027375669036,16.367146321424176,18.26878213399971,18.01823891714419,12.18883443463097,12.199927044827218,9.255399192958297,17.975255901345992,9.160854727591447
points679,20.045878722977545,14.756615422574045,12.92562087203337,15.323314398931007,17.454231711779958,8.111250756017336,14.941324270061825,21.51995998304925,20.76533713446685,18.01592887008441,15.573210982533011,11.788649180831792,6.843820247218109,18.08193006942423,16.200011491239884,17.381446610830547,17.60097905357775,4.24308907423139,15.932010085804489,3.389006297629448,6.184904779787982,3.7641219547502547,3.3236122980764797,7.123155059492237,9.295983889726712,3.9366026215249574,13.22891345486317,13.72122587241584,16.559859770521342,3.911088470689256,13.582921400650932,23.6058367156426,13.247021381940774,12.735124317763395,17.960777794284304,16.567546734747413,13.24702138194077,16.559859770521342,2.846682872478384,13.582921400650932,16.559859770521342,17.960777794284315,13.958596614584405,13.582921400650932,23.744978686231445,24.21045251847263,15.232402828982652,14.990660721036386,13.24702138194077,14.144028478851212,15.38764875421275
points680,12.576738349329583,16.847113332596596,16.67901584684021,11.050407401719733,19.913531035147134,14.30452173825668,10.642503908145716,15.50412469843183,11.49271111405436,12.065698126684953,9.901913621923477,13.50512633370552,13.718485834985373,16.455541192067667,8.139053828528839,15.629746570644679,13.69802875252534,12.465274335057247,8.577724111497977,12.254658526439068,13.815294804267102,11.258175380301298,12.176942524567357,13.07355482237405,13.273364201222519,13.13741668816657,8.041322509221832,14.454002630488326,12.556861481675176,11.594237410291289,14.318030808325274,15.276418558879552,7.849335478919887,16.582031042679024,20.38875874891754,15.699299046294161,7.849335478919883,12.556861481675176,13.293406308861515,14.318030808325274,12.556861481675176,20.38875874891754,14.322270162283935,14.318030808325274,16.217992378444144,15.290559251622545,10.416429474420742,14.253832828868394,7.849335478919883,20.3194209514283,5.925485253350768
points681,18.740589766910947,14.214312438366049,13.199847259466752,16.20241394834771,15.51257607549258,6.208989019251531,14.70728147273388,23.469472202251744,20.983003683709892,16.31628894934949,15.964666830859091,11.205152352555652,4.742810539800858,18.829668700389984,15.450983733945984,17.97691705786121,17.315826020504083,1.8173447380954248,16.55371247124149,1.4539442889478162,5.190733478782274,1.4866243033820463,1.2909554355517507,4.779689350447626,8.47676144662339,1.8864564110401945,13.56406675154834,13.6532341061959,15.100606893031985,1.345396195861008,13.514713196116517,25.337394772996497,14.544925562844686,12.951168243360053,16.04384850447855,16.879154392600213,14.544925562844686,15.100606893031985,2.4698167005300355,13.514713196116517,15.100606893031985,16.04384850447855,14.569705048524892,13.514713196116517,26.032484881399206,26.157353449922113,15.349383382524659,15.059028377674952,14.544925562844686,13.334321823999064,14.274215253796307
points682,16.574612439253322,10.554899010426855,12.502536331651127,17.07360797845692,14.07807283198165,11.964710230867768,16.994466942895897,16.781883289284412,15.663267802893245,24.084983405636198,17.170758666081596,7.664427663073204,12.752418819034382,23.492445603645468,16.260670245378908,21.590299018972445,18.0409215443998,13.175230053528658,18.003323139802674,11.618835890966793,11.67272730132389,11.645915994375656,11.44717018292183,12.969809534835537,11.033934547656125,13.06293996276342,15.219170925459187,16.50728619484033,10.842528341534251,12.236062126152937,16.37785059402453,15.14118792413668,15.77081202332116,5.314863118814359,14.627613188382337,16.07374957926228,15.77081202332116,10.842528341534251,10.641794705963468,16.37785059402453,10.842528341534251,14.627613188382337,16.751684499541252,16.37785059402453,15.828547824558257,15.930271920097198,14.401129538773823,12.189197748568771,15.77081202332116,12.365129743474832,15.346552859939296
points683,15.524961065608258,17.368777810782554,15.185859946676848,13.384179750693585,21.32182260809363,10.76201196818647,13.66743598134445,18.418139851208828,14.407346058939108,14.65354162854449,12.81568619662975,12.341435492930614,11.840039587009116,17.811797964851234,11.725121818640622,16.817316873655457,15.250679968072056,12.479251819632825,9.744333406088245,11.986111184035456,10.727614009634644,11.697150784074784,11.658745298113324,11.86102185587257,9.560914006127115,12.688494119750066,12.007403715620066,13.887173563065272,13.972191570706967,11.428135054102501,13.74939735288926,15.951604388728954,7.957964239292264,15.043258697699795,21.77911619146055,19.266398289738955,7.957964239292266,13.972191570706967,10.98282894822152,13.74939735288926,13.972191570706967,21.77911619146055,16.177724457773788,13.74939735288926,15.777087881767772,15.5607495962824,12.7616349634802,14.823795593609306,7.957964239292266,19.947787345333275,7.718235278208591
points684,16.38518675380164,18.875860905486636,20.27939109020234,13.985089982825572,18.64786689192987,10.737609930492825,13.352187655552624,17.99910772909564,8.391496519509833,13.589207426586533,12.908980921084531,14.30986986428564,10.824106966924301,16.03431899266999,12.067670786477494,14.808489338938195,9.95419530725757,11.741453722287918,10.999302336276173,10.605306397204414,9.60576762152387,10.557929441973291,10.673247566616004,10.529255077629905,10.014278813523665,11.642276225696076,11.140016488887289,11.317271576558378,16.190659380572445,10.520991256624164,11.17131459266159,16.635750991691218,9.969696978167494,16.554895344299336,19.139212422654882,17.13035434336011,9.969696978167494,16.190659380572445,9.956505076190897,11.17131459266159,16.190659380572445,19.139212422654882,9.677729660400725,11.17131459266159,16.921315572259115,16.950002299074498,14.05399403248247,17.40790520535127,9.969696978167494,19.21675421727495,10.074647780062971
points685,18.733081470293566,16.24850372997163,14.500763065644849,14.888490883553265,19.09818551098361,4.396652767690541,13.914161617124286,25.74314259723649,18.85453896308429,13.309614443842545,13.858778877815546,10.951344977021696,3.7660205627246515,18.590511927106473,14.425391585168239,18.235932675504568,15.963074772248378,1.5523662033230397,11.455105932429417,1.2927277604190415,3.675774573750886,1.0775185405668357,1.0332662811256306,4.041720765855545,7.273651310266928,1.3710427785248034,12.596191059433439,12.765907536795654,16.611423207225478,1.009987625144557,12.624561998415736,26.2034241460942,10.18928814165325,17.70780792562693,19.58379638207394,18.172069841495382,10.18928814165325,16.611423207225478,1.9660102554379753,12.624561998415736,16.611423207225478,19.58379638207394,12.775917752074227,12.624561998415736,26.443388473926046,26.319556318951395,14.719133400374293,15.951260505118007,10.18928814165325,18.38038283898591,11.634062804382765
points686,18.770067248660933,15.194003224519564,15.676240801795059,16.401415130892378,18.878946092165187,7.88123280341718,16.332265559097127,21.903534553594813,15.2974514992193,16.231239505813754,15.332527322663164,10.416967071994177,7.992888728470335,19.388182654028938,15.425111383583015,18.781276256771566,14.7407597174828,7.481243268501881,11.904539309117,5.873781143004132,6.955991615814102,6.540785733651999,5.8164794056429505,8.523065478865476,5.580834676068379,7.310219737139267,13.848288153951382,13.475611601653805,14.656352361493406,6.268349086797667,13.336525265528993,20.61890757928441,10.825982247792641,16.08370140589892,19.367348905210022,23.572172941086453,10.825982247792641,14.656352361493406,5.012480068484323,13.336525265528993,14.656352361493406,19.367348905210022,14.368466772363805,13.336525265528993,20.95611276036762,21.710475546572834,16.005214618532317,15.237632862849418,10.825982247792641,18.20255481137389,11.370985888523622
points687,20.2065711066301,14.537756257778195,14.502064850366974,17.226275848783903,16.043824738246876,6.453889048731305,16.802344505880885,24.60566520350016,19.446476928260854,16.051313735098386,16.498273574469053,10.136011946037346,5.831843356079214,20.03996127260367,16.730236065435957,19.06799670895181,15.961721117461915,2.945266748457086,15.186448248533257,1.8752345587104509,5.341959853460024,2.113240455620785,1.6631707256228287,6.272263122116146,8.66276085686724,2.2133358930047176,14.655260308734956,13.346228842905933,16.075010281915535,2.122622027559079,13.20673064240721,24.932415297902402,13.58893337172087,15.257254668989354,16.568331890086032,17.893068955073144,13.58893337172087,16.075010281915535,1.9897525786224326,13.20673064240721,16.075010281915535,16.568331890086032,12.686980518984909,13.20673064240721,25.4031150423668,25.733485679829155,16.26953792474531,15.367730910257254,13.58893337172087,15.057414139821036,14.317017823256394
points688,20.054412262451915,14.701709815285527,15.48963249113026,15.474455965786953,17.45930726153625,4.736566671098024,15.677939701044977,24.472934310009258,17.897155944323465,17.81554706628651,15.84576778274324,11.34533101577377,4.318730527635824,18.494183865422468,16.26391816841875,17.833861865089624,14.934803501091144,3.5442822202777657,15.828347253178396,2.1775382982000786,2.8051145914358995,3.163931257601475,2.4094879123846558,4.511200869794571,7.067518078466273,2.6459190193702513,13.745596264576006,13.909943526628837,16.080853351160613,2.8957667346861915,13.772239800119717,24.376199127194045,12.775326205934714,12.382331453369089,17.96578870858233,16.942480596161182,12.775326205934714,16.080853351160613,0.8696449933008711,13.772239800119717,16.080853351160613,17.96578870858233,12.10046255099307,13.772239800119717,24.347806942578973,25.42933241272326,15.532012651269799,14.80089974699237,12.775326205934714,14.540732371412966,15.027680170540819
points689,5.515944525229206,5.349475765082648,7.249056487625011,6.970593014186687,20.021794637372327,11.429888316995285,7.568624800079859,14.358258444989088,20.8650269802914,15.982338722654788,6.403766886055161,5.563257618586754,13.589852722156055,21.848072456031513,4.062849014658412,23.734586022852543,23.503728117233152,19.14618017849604,10.113585793654734,18.69515733441291,11.958909272850478,18.317955370536463,18.652278857479455,11.308137096046055,13.657728152922683,19.54424311013458,5.66640152094166,28.62946683517929,1.0971179660962815,18.86837356468363,28.538619794293645,8.567866871312845,7.796003563062363,7.480365042607177,20.495643649744835,7.559047899420607,7.796003563062363,1.0971179660962815,17.299645046281423,28.538619794293645,1.0971179660962815,20.495643649744835,26.073306562408234,28.538619794293645,9.127187935909292,8.810656761682958,0.0,28.472059914967478,21.002947922705083,10.658689870024004,23.2536934892759
points690,19.16781105380463,19.618358876502455,19.898043445458804,17.043262794450776,17.073661343766112,9.825250884982228,16.693344525031073,18.852072326961565,11.033046003575308,14.740390931905125,16.072494676341613,15.281210952546461,9.233808853358203,15.545328607210811,15.31682524493289,13.817215892337396,10.350737881339851,9.212886018459658,13.408481578071674,7.974951388509833,8.99915738893655,8.063000675381343,7.998921912024432,9.543929381047231,7.14363354858361,9.384361772597963,13.972306201566443,9.586517891344139,17.776824246197226,7.9415100447267575,9.435051396057627,19.27187401008467,12.539569356761506,15.934459793492405,17.585053864848078,21.514505255408626,12.539569356761506,17.776824246197226,7.99658238728319,9.435051396057627,17.776824246197226,17.585053864848078,11.131172776640652,9.435051396057627,19.427208391359397,19.596450109787963,17.218927922561914,19.148227309852643,12.539569356761506,16.865074403391997,12.022234021093187
points691,19.341892510470316,14.394882644444161,13.989077546809826,15.347879797395024,17.72648406485224,4.867025512015489,14.61135405536012,24.722519932430224,20.237150202242788,17.14882276108214,14.849411123283478,11.016795536918162,3.929730311938848,18.59715833158725,15.261993477560726,18.169139040524414,16.495148578278897,2.1677137756434695,14.308241527204745,1.2426227828913499,3.296514261126745,1.6742612865077628,1.1935385983119784,4.197233551196582,7.188736303766394,1.7822014415521557,12.710333515543134,14.395162630959724,15.627142964694423,1.5633716336129313,14.25900350331794,25.6302629060019,12.103641800889074,13.38559450135808,18.229563103104926,17.65510102414692,12.103641800889074,15.627142964694423,0.7046761207597808,14.25900350331794,15.627142964694423,18.229563103104926,13.810134858744213,14.25900350331794,25.844023320929626,26.36996784425718,14.72699206539852,14.312998123550864,12.103641800889074,15.689117315475261,13.423628535183854
points692,15.446568055525157,14.8983816056212,14.95277886629248,14.54700215359268,20.8832483254246,9.905250156371661,13.59541312409095,19.397970581536136,13.226562149689254,16.607045953865075,13.87035691667995,9.641494099659178,11.042325306812169,20.37509200680772,12.214423233874157,19.572662285142552,15.493048245048458,11.415108456494456,10.535677975910783,10.731373379635112,10.368229003407265,10.300745387150618,10.164821843856716,11.31716547355708,7.363443193958135,11.584072807786923,12.929370898240352,15.023593816286864,12.154260543157783,10.191096528706822,14.889435174793281,16.892809984292224,9.3223407104928,14.493142982498355,21.346127008161634,22.737366503989676,9.3223407104928,12.154260543157783,10.372028435656938,14.889435174793281,12.154260543157783,21.346127008161634,15.7418340319473,14.889435174793281,17.179629831486473,16.823164024942617,13.3561878408544,13.681092675464274,9.3223407104928,19.78164798011674,7.9761866634522915
points693,12.22306507906419,15.816487106678261,11.932726219577885,7.841893135563316,22.210731620475688,11.253930999083474,8.499050418353963,15.78222150996294,16.757869296469686,9.101182203051414,5.322486327381405,13.533585584953478,11.52398777076318,14.939472465392948,7.823162252568432,15.600703322692768,18.633435938271553,12.753057033762468,3.5195284830637465,13.003468070499364,11.848784575256083,11.918273953495998,12.294262473830033,12.006491363566752,11.474782115953573,13.691106820798431,5.469864828937699,14.835981006228083,13.252120796004384,12.487731847545323,14.701225136531146,15.267329804672396,4.173260912013383,20.930855595557798,22.656705239673883,14.087614963965331,4.173260912013381,13.252120796004384,14.307330836647065,14.701225136531146,13.252120796004384,22.656705239673883,17.115926449025554,14.701225136531146,15.554992978775319,14.53716840819293,8.952311835798621,13.869742697256655,4.173260912013381,25.27380132114063,9.117459512559554
points694,15.227462155744773,15.982247322760971,14.593457150512783,12.395309726586799,20.539480013524077,9.810010072013192,13.43173244719111,19.111078972629077,15.559628664401002,8.985100155208642,10.292212968207865,11.52530247929098,10.594349585215983,17.150097797580173,10.731960910457289,17.650197305763793,15.866687259378198,11.66111846408958,8.014128574955107,10.439460419584243,9.058479699112828,10.505675142288714,10.273563909911553,9.545933580119325,8.797153426642435,11.471209117499495,8.801747178091857,15.187245287447007,13.96345695735254,10.417737434176164,15.053607597982591,16.704527865314525,7.2899043365933025,21.687822048612997,21.006736472747637,18.270292371724576,7.289904336593298,13.96345695735254,9.175971571188743,15.053607597982591,13.96345695735254,21.006736472747637,15.557695788969554,15.053607597982591,16.973799505307657,17.116862940675247,11.140843050327526,13.516536462106327,7.289904336593298,21.155112620306134,7.940497953936958
points695,17.130368028056093,16.878529343925518,16.166939472276134,13.229096554056632,19.88758828804827,14.406182871427022,12.04077757161736,14.69738769897385,13.052437506431021,21.467005645907104,13.581806431421953,13.593804323299405,13.623622180510297,17.53264783608901,13.779120755141342,15.539248868607022,14.230508988067179,11.53680915357366,13.333174453559662,10.96572414968871,13.039716740362069,10.41069449634685,10.555892082574447,14.06113366939893,13.078293051973732,11.503841410405846,11.787997009376378,12.19104941910673,15.829033560407373,10.710964060948035,12.047873933823368,17.210698078615685,10.27250500432033,10.561245170950365,20.363146374177948,16.02603870854481,10.27250500432033,15.829033560407373,10.30159361832194,12.047873933823368,15.829033560407373,20.363146374177948,13.199999665231648,12.047873933823368,17.06919754704989,16.58737947103361,14.345129759952817,16.529296708485823,10.27250500432033,17.408999585326253,13.171250302732053
points696,15.323837121967511,10.042476691555102,10.867832674803001,14.261045685477221,19.409305339639424,10.925038400223073,13.875791743280088,20.661593430444185,17.64065706641935,22.10264382736971,14.693075457525275,5.199989017535895,11.727138542402402,24.930070210558846,13.941149354943736,24.10530905985522,19.740760536152916,9.509557749716123,13.712955202618376,7.992305324005689,10.008541729030773,8.393701101797365,7.979621378231703,11.688080922319354,12.324545110537315,8.9575065767615,12.737580911779174,17.958510582195817,9.928894924216813,8.729106603113628,17.833694666641687,18.385797379150805,10.751885996279658,9.903059686229042,19.890954201948766,15.627255748070434,10.751885996279658,9.928894924216813,6.182095813439374,17.833694666641687,9.928894924216813,19.890954201948766,17.916064117754324,17.833694666641687,19.095054690249402,19.578990001000953,12.502655981705685,10.729950311176442,10.751885996279658,16.43592130223729,11.430439129135216
points697,11.647582167286917,9.141102556734864,9.232971779214585,11.736505460896222,20.113288101226818,14.723308882685187,10.741455068056151,15.677513564349596,16.763359468360346,21.4331786557522,12.646150210123777,6.159624274758167,15.331406477961178,24.146417308320167,10.258857554603841,23.125981653238878,21.44076303187853,13.335774861193343,13.38926658008271,13.03558632958508,14.753178858165255,12.29688776519352,12.406026532247747,14.49512140396808,15.140937003593605,13.661589438617987,10.054490013945227,19.300858308929133,7.038833372386457,12.715499327537872,19.180315491362656,14.262501571352123,9.938716140453794,7.92504495281362,20.585971974402767,13.333454678197256,9.938716140453794,7.038833372386461,12.437859841136204,19.180315491362656,7.038833372386461,20.585971974402767,20.450503092147418,19.180315491362656,15.174715335321393,14.50485364605613,10.067128329199377,9.38018145572432,9.938716140453794,16.69486793942643,8.697101854167705
points698,16.78025983005504,18.696242719607383,16.632864855474818,11.438000205127489,22.454311436780387,12.01133875356327,10.950129784856095,15.903138901937547,12.674726845846267,15.260690182574292,9.422275213181551,15.6330802879081,12.33236973038868,13.944054881800932,10.9605567997229,13.458126039110262,13.74601864616895,12.76475683497307,7.114625800203606,12.502968577984708,11.514455198412417,11.652918129549947,11.7347682839795,12.981936159072102,9.678986182731713,13.011207838040882,8.604885504292577,12.482969270157964,16.899853059219463,11.773114444197317,12.340723053873417,16.220897494594375,6.496216457959461,16.12215285454496,22.897183147060584,19.672693269227974,6.496216457959461,16.899853059219463,11.47796381997866,12.340723053873417,16.899853059219463,22.897183147060584,12.42292561080626,12.340723053873417,15.821514918253847,15.040730011797903,12.598992520097182,16.23576298738655,6.496216457959461,23.174321399469147,10.490152641406707
points699,18.178321741978156,19.513187563791302,18.431053053104357,15.054464159119252,19.68691819933457,10.166057229257508,14.40387384465785,18.730694510169506,11.059988100017312,14.688461880116778,14.675230510768774,14.570169109336476,10.367396985765227,16.052076744923696,13.708708198729688,14.542848635680059,11.876181015332275,10.409284462529198,12.02152116940471,9.36477115862454,9.24297009860865,9.501639266974607,9.143133120668201,10.138191571458163,8.000065144444795,10.26142064775142,12.336812800928476,10.005063595068505,17.467482008969764,9.10403533908014,9.85492945709054,18.24806818737217,10.370979218657686,16.623830076653647,20.16503175310191,20.84701842511568,10.370979218657686,17.467482008969764,8.276756991497134,9.85492945709054,17.467482008969764,20.16503175310191,11.964452409786594,9.85492945709054,17.982247651707254,18.198127269050293,16.036195827427917,18.727367688891942,10.370979218657686,18.531615518507802,10.386183234795102
points700,17.843733810162696,18.719489190473467,19.791076163080604,16.82868371268122,15.60388630113198,10.80100012621303,16.126385250745223,15.50459559521888,8.957910982582108,12.458814803181914,15.334900118297494,15.964836121026655,10.23115875855258,14.631586051205218,14.273747195534417,13.119562426286903,10.461967312231875,13.220926523992567,13.436767135716403,11.923697283738855,10.02983582179409,11.834527048335092,11.874916455996262,10.25152550269421,7.209041699066556,13.489649796309775,13.480724731459713,11.096772386577005,15.679985111165907,11.891770322696132,10.950113487203158,15.112783983776527,13.018380737807275,16.168265225269643,16.133995924399844,20.047622869454386,13.018380737807275,15.679985111165907,12.1282756022693,10.950113487203158,15.679985111165907,16.133995924399844,11.58888950301898,10.950113487203158,15.639107912666297,15.623545351704017,16.367659878162407,17.629623418420817,13.018380737807275,16.775405500698376,11.61999753680586
points701,19.43376021845052,19.781905383610088,20.4517253139279,17.29265983119435,14.80773838697267,11.481886121573345,16.62448766627229,15.464969114276332,9.48109298511081,14.344123280953413,16.285017739894716,17.474527995505195,10.49778506881072,13.702785077364915,15.235427996994327,11.578890991910473,9.774994366539644,11.75993454515898,15.809142650780133,10.721896339114192,10.504698912962343,10.632480442677403,10.621184676728387,10.861561784350714,8.377365514363952,12.152833641310345,13.558852215696472,8.755073146312883,18.234658630452277,10.415225116928736,8.600959911440137,16.23986447097654,14.821250189072513,14.240818358586377,15.347986692305582,19.20271511946765,14.821250189072513,18.234658630452277,11.252398806376224,8.600959911440137,18.234658630452277,15.347986692305582,9.90061402413725,8.600959911440137,16.846436954551574,16.832699047042563,17.88417381579451,19.98426867195455,14.821250189072513,14.696044905328773,13.9270554461211
points702,10.551394805100145,8.44124674473473,5.999143570574648,11.211639264404287,20.31989465747035,11.657532424544994,10.532655669895306,18.19667600760183,20.658283972780595,17.952645210207223,11.808660902655623,4.423688986944317,13.263476330662524,25.04406151294316,9.902263261079574,24.897539118092176,24.803444248531605,12.502460476701735,12.341356843605215,12.511978342460038,12.701909887759824,11.741268568101818,11.910797270722016,11.800283167898286,15.098012954937415,12.561961597808276,10.133684349486694,20.42065938088852,6.367657773047557,12.088762206243654,20.303681228134202,15.110630387733185,9.406268883071666,9.853216772723163,20.78994746404541,10.466373062414377,9.406268883071666,6.367657773047557,12.073216419013999,20.303681228134202,6.367657773047557,20.78994746404541,22.978334290912848,20.303681228134202,15.732776220581956,15.031665124589912,8.42635462980515,8.254189597481346,9.406268883071666,17.296959384942703,8.655681172595633
points703,17.022980575972564,15.0902949513741,17.98654364699491,15.907152543449735,15.638200715671418,14.617940209508115,16.696241997560705,12.30969401210345,12.330747656585755,16.851997782535047,15.518355527053822,16.291060259281682,13.91185936990281,15.413682800743182,12.829844410085668,12.786644021206934,12.338402053096829,16.012027202374497,16.094831168273526,14.921808170233454,14.166582316670134,14.135333137551404,14.197264161825306,14.195821924396364,8.830048481512183,15.945622379827878,13.57142442447543,15.872007794510845,12.381764323978114,14.229577307547064,15.740549910794734,12.83096141393384,14.508226142225983,10.935597040169755,16.167873356146163,20.698761541317435,14.508226142225983,12.381764323978114,16.029567804873608,15.740549910794734,12.381764323978114,16.167873356146163,14.132357854659334,15.740549910794734,13.328190849897773,12.607091692174018,13.982813883571227,12.827988266278295,14.508226142225983,14.14051468721476,11.068154128632912
points704,20.924906197453453,23.39014846315166,23.195405573550754,17.258172864037597,14.709109911203498,11.803474921912173,16.456378611358268,14.44855274380394,7.356023459673912,13.429100632993036,16.170243468296306,21.146619446148854,10.806590391909145,10.342529012592605,16.202638929266026,7.831446564299224,6.921991214150212,12.249352157063257,15.523066359717243,11.425558886125142,10.744192537140172,11.00291158593055,11.2259473224979,11.233831136001678,9.16368298274214,12.332687748317548,13.912183448905932,5.245400509389503,21.67783302277848,10.84557793269701,5.08011492715588,16.459979652365316,14.70228385248432,15.127571690274012,15.250614217765076,17.34374011274538,14.70228385248432,21.67783302277848,11.802907550311849,5.08011492715588,21.67783302277848,15.250614217765076,6.825509613874516,5.08011492715588,16.474377938567258,16.124731414969062,19.57742073372137,23.51334442766806,14.70228385248432,15.154164979152137,16.234314798452772
points705,19.024621207649112,15.986514024862682,14.521607322454708,14.358702386462376,18.561274613103084,6.156257190920667,13.174638822077284,22.970481851336224,19.998880127231896,16.991711857020366,14.460216762530218,13.409137716455335,4.4167510365511795,16.52735942262017,14.031706029332582,15.72770491772377,15.941399968787167,2.3428010613230135,14.917354512388847,1.6146180745720264,4.0234738777406,1.876716569007578,1.767024665858462,4.368596283278367,7.496552607232877,1.8365475402922966,12.337624786021811,13.963026777437554,16.357141491049322,1.7784297353929073,13.825492030938374,25.571249817667287,12.221843418893942,13.3036076447947,19.053722868043906,17.57608244300723,12.221843418893942,16.357141491049322,1.6384754998124147,13.825492030938374,16.357141491049322,19.053722868043906,13.57989692877937,13.825492030938374,25.640678341546415,25.995696644358336,14.086104176928085,14.747523027040588,12.221843418893942,14.814423552141202,12.499436709966865
points706,19.019814644229495,12.336258619521388,17.251001167468655,18.909443124221195,11.123393431296014,16.222869519502968,18.263617501888767,11.612322416572338,12.419111548257682,23.0139953002989,19.217067525490034,12.44397675462181,15.657999437376068,19.85305652319126,17.498167063136982,16.712671418908528,13.103252478158103,16.526859813602847,21.131898605072603,14.73467133147587,15.450154750099687,14.511645898072777,14.702652775793544,16.03483285423478,13.887670739865891,16.37926494231984,17.122982799109895,15.374967875816067,12.719796257766065,15.30692181572429,15.24192776401251,11.835061550450503,18.793871455443433,4.809289110663812,11.7105606589287,13.512196925597575,18.793871455443433,12.719796257766065,15.068724559597518,15.24192776401251,12.719796257766065,11.7105606589287,12.550808461022648,15.24192776401251,12.950224369670586,12.795373454748583,16.306998488169274,13.327776055097601,18.793871455443433,9.062270556748503,16.69377236637739
points707,12.744411025635445,15.010045904294536,14.638570076585841,11.969593566437945,21.76609274887589,11.231459387290073,10.846038358969711,17.67637429242781,13.888480307976337,16.3574365110201,10.9360193997933,11.825219950523335,11.437905719555758,18.022521390511713,8.75335603068025,17.34412539240882,15.819776793098992,11.825662335258597,9.417774437573934,11.369065878066737,10.871424769206994,10.598683056066792,10.593958088572986,11.279356988719439,8.260246690311977,12.127927253779122,9.21801220399313,16.036783490689103,10.609373252010837,10.284851772939186,15.905850137749725,16.421396857250432,7.914942941863989,13.567378981552293,22.217728697991344,21.657439400388483,7.914942941863989,10.609373252010837,10.98349058562002,15.905850137749725,10.609373252010837,22.217728697991344,17.590260003646343,15.905850137749725,16.88038286497033,16.181570053480826,10.958583075684873,12.6623016126583,7.914942941863989,20.662455116835755,5.683436436051547
points708,15.403153160980745,10.94044010719325,8.551933995158006,13.51769478369173,14.98029562248869,3.785399241733204,12.907524017272294,24.701783079393856,24.86185329937627,15.17753530672554,13.179555878426887,9.003376756699604,3.440429695040504,19.510061249970235,13.121826990243315,20.22387408451558,22.14893700295081,3.065292117334234,15.914978368483567,2.766747950171943,3.2248516018712623,3.150610721337532,2.9691948371768087,2.6641124175759168,9.746713140927952,3.0006466903571463,11.332619562860819,17.516204307008476,11.594053797969133,3.2076737493874083,17.38998039707496,23.854383652932327,14.037532147714748,10.605802117125165,15.518346468131254,10.697530996488325,14.037532147714748,11.594053797969133,2.967462965402667,17.38998039707496,11.594053797969133,15.518346468131254,19.046591484336396,17.38998039707496,24.361186016409594,24.83651791112256,11.364280971185554,11.174701863199227,14.037532147714748,12.916041743118866,14.531719443248651
