,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points576,15.646327622276873,10.083093510675218,14.195348045641747,20.459939946008312,18.942450079864987,20.578373265914124,10.131265293185063,16.939573538244595,20.95415784287504,18.536500930214633,16.64082710926093,9.807316457662118,10.031582266475459,16.939573538244595,18.536500930214633,16.097925803345447,16.783703809637665,15.024464918546482,9.643300082924387,16.17475482947546,15.935084062748656,13.307754729260232,8.621020618714327,8.90854692646654,9.024257116985812,10.52426171722356,8.514811625294248
points577,16.673739737098483,12.505417667091006,13.255696732353991,17.158760628118635,14.93856130446305,18.71722863131677,12.009798995304967,13.070035836760836,16.28900178073987,19.4942232188371,16.331241797375963,10.61817576806386,14.23583449614687,13.070035836760836,19.4942232188371,15.357263316851672,16.51366298863045,15.21234979575987,11.578602671823282,14.897422043425141,12.914194298263798,10.506798411138938,12.891335452288747,12.66932816198974,11.600404851738386,12.564700389387863,12.734028802059365
points578,17.248295919304667,10.109118077824643,13.738425822852543,12.094135503389264,13.31077961258723,14.881129258606464,11.758400470565718,8.703028897841419,13.811924819649573,20.029806996589446,11.794116576738238,12.814861349014443,19.14302412945138,8.703028897841424,20.029806996589446,14.46069631799886,12.740927018940551,15.629847331822509,15.567552756235107,13.055921687815255,9.229215403353521,9.113512593379323,18.643680938431814,18.30823337702356,10.210101346977442,11.03743514542079,18.060026437001238
points579,17.846956755797372,15.328432166638503,11.022710907630959,11.4665161726688,16.580906870345036,7.968514171776252,16.854752917033274,9.711179046639655,8.97135260921392,20.58786039907827,10.756935339283011,19.131900386606347,14.754273273208018,9.711179046639655,20.58786039907827,5.969623798841931,10.226113442756354,23.761479261248386,22.755603391804524,10.203586821375124,8.781563709841059,6.207348530982109,14.3643205231372,13.497194460660236,16.255577333341066,16.339188681770406,13.759100020348559
points580,16.846128943926594,6.968452896753983,11.61472051014626,18.987332902133637,23.435125335910723,12.028635291235059,5.996371002487704,15.848677201802014,12.74001694696501,19.65491918817156,16.547833187741006,22.61836929668609,3.2869621384524055,15.848677201802017,19.65491918817156,9.564864092895446,15.256851295805157,20.62961557362388,18.533705336347015,15.493503764305284,15.798208109498106,14.363785529973962,2.594896672452629,2.474929383181835,6.069927827631597,6.392041472431386,2.2604498695202326
points581,15.406378720691041,11.577523379373241,15.315055309900913,12.841323665894611,16.257499391287162,14.083962657961907,11.64275614775279,11.188245075745904,13.80660297946221,18.312827870627313,12.586750660797192,13.882339159351599,12.975107391088775,11.188245075745904,18.312827870627313,11.772335926898082,11.52465727997474,17.770632715995262,16.396482736921378,11.637567693615399,9.067168803034685,6.188459760653098,12.467978784976554,11.736543402267245,11.421568697724796,11.608583389380907,11.76945865659372
points582,15.731687982542716,14.692434324760896,13.191190722317941,18.531448144550527,15.174194255196879,18.212079356211973,14.634288548662484,15.886172917111752,18.948121541953732,18.616071258821897,14.961420159010183,10.461525804748684,13.941814908521396,15.886172917111752,18.616071258821897,15.469584435439751,14.740879111048766,14.819844010442846,12.103879795222255,13.12555924965665,13.227587138091907,11.109576862685271,12.96539888163393,12.473491026899133,13.991553619626819,15.079521322790418,12.708921753385214
points583,18.22288317355461,12.800361749076133,10.952821099474086,15.875456417371671,19.125258360712447,10.364058350169847,13.134280062723318,12.068685485532436,13.663806519690613,20.93828755870994,13.478829571013259,18.828612624012777,9.621799743270518,12.068685485532436,20.93828755870994,9.475044344512638,13.478868392737274,20.148586074925444,20.264607923701206,13.579972319018857,12.48667776918716,9.265188415904829,9.00602192047269,8.476151017740643,12.081616095183564,12.579002241282792,8.480881193234438
points584,13.538211974503332,10.04854107630297,15.461172606007398,22.328695252311523,16.96132451509892,19.971793672556945,10.015425344905863,18.516982043601516,21.795271110598307,16.571379715718283,18.692318974928273,10.736793014032433,11.42303230927056,18.516982043601516,16.571379715718283,18.942006875511957,18.438783681609813,12.44377055492968,10.274049050831094,17.906171517817626,17.949455298326797,16.415660737181028,10.26120581110266,10.553482698597946,9.377180672972868,10.19932923493927,10.061813106752766
points585,14.598616043542963,8.806897594205058,13.908208613688576,17.775706141540223,21.500046046464057,12.419312715678196,6.794839037865136,17.202399310000164,15.837097088073072,17.559856099454077,12.94956989051342,21.87458850168485,2.480243870048645,17.202399310000164,17.559856099454077,12.556596334196051,11.252140424570532,16.96279457531057,18.127461234252973,12.03397631985761,12.488717153791038,11.127504946436305,2.7996413634318458,1.864979852258878,7.685160364047797,7.10678535965305,2.2584718649261535
points586,6.913079433324543,11.937976568035698,20.733627808693853,15.50785150537591,16.357707506823374,16.60460967714352,11.579590091931857,19.59214419918565,18.50355599226949,10.395632896861086,10.934744784564428,13.9526223157024,11.307981436321107,19.59214419918565,10.395632896861086,15.286108197184095,11.15358901329465,13.862412177914154,13.775399661893283,7.615763499567227,10.326063371315497,8.818735686261805,11.578609212147294,10.37318121701794,12.243996185533614,11.939113105799482,11.063789533266606
points587,14.950814052991658,11.589796491305913,15.298344050696798,12.987152971140992,15.393588456657666,15.02591256421001,13.428802518225766,11.790221789806166,16.329991996468408,17.888164359393226,11.385378315282383,13.167587555696791,16.82258947665242,11.790221789806166,17.888164359393226,13.343747866244385,11.768108447592166,16.564114705759938,15.417000509539621,11.08158662420386,8.906282574892677,7.206291779854213,16.307699959909407,15.941821157928207,11.959184612877978,13.007474402382371,15.947208141003967
points588,18.418543758964148,6.88136841664484,11.993426602658799,20.460772509822238,23.064719720478685,15.112206065018052,6.516312850617108,16.539391459962186,15.711191142601233,21.12067639854192,15.958121125108955,18.0226404664402,4.69176693408722,16.539391459962186,21.12067639854192,12.232965165505755,15.541643448742203,17.901968277552857,15.327268614223982,15.437741875628705,16.031427692328432,14.79464971522495,3.453739177155394,3.855720818499854,5.292024818720378,7.109909436092521,3.0999903757949228
points589,11.009429401841864,11.337603255812514,17.219215734819027,11.834626811010182,16.31730622037659,13.259764150700889,12.144887272656888,16.4401430704749,16.585428718217273,14.214125603196505,6.477928173221868,15.39871703694272,12.942675110637449,16.4401430704749,14.214125603196505,13.121568312832455,6.92053557263584,15.349156048785272,17.253521719930855,4.046770548700345,6.6247219236994805,7.549461237531149,13.185969031625119,12.050413985394586,12.158825310439365,12.823329288695149,12.32196017613239
points590,18.35273269284285,6.927517535601255,10.506194877138377,17.353922394601007,17.830941012045642,15.91338563641556,5.757890825472308,13.286171630028177,15.261059128416635,21.059329326658,16.335903299975065,14.770452544679046,9.061926393453877,13.286171630028177,21.059329326658,14.841562206755913,15.30533111911484,15.505269915213978,14.494165764571482,14.859443778387098,13.990702579220047,14.425737283161991,7.83565523133704,7.730121855239681,6.292539480317916,6.7690826422635135,7.620396901513147
points591,5.6959494039794185,10.05130011558809,22.772052011193264,16.455107656294356,17.82358657501182,16.926589690175405,10.116503675025442,20.402807986805378,18.586790128198352,9.2610613452516,12.122280604668548,14.834837371249996,11.117313934180114,20.402807986805378,9.2610613452516,14.697700031905148,12.451202860697409,14.197152136856186,13.440590243425316,9.114380400943128,11.389116264484208,9.025398176050608,11.00984593027974,10.371989088119953,9.914897947999467,9.84981988861692,10.626131265580367
points592,13.323724325687163,13.292614573680037,14.713104624045675,19.646578785079292,16.151147558785915,20.694130495677953,12.997585604135425,17.343724986404656,20.407917571620395,16.37144086066484,16.522136888854813,8.891485076999194,12.011367229143232,17.343724986404656,16.37144086066484,16.515856025501666,15.918732951782893,15.167415880438035,9.522930466140584,15.527142811499349,15.31952128891326,13.564635385729586,11.405399764843189,10.9066473752834,12.73543898756969,13.018585585391923,11.072043627961234
points593,13.229826886042186,12.045325885094798,15.817389216452659,19.589497049018828,14.894397267605843,21.663294295679727,11.85976244900671,16.244785785521536,19.073454558435284,16.283912526615374,18.38407847553586,7.408335412011745,14.189479630333352,16.244785785521536,16.283912526615374,16.943323799195557,17.541268083401665,14.415577645910188,8.515149997957732,17.113256238224015,16.039720667484307,13.759445193279607,13.114787904138248,12.97825284656078,11.741207246206736,12.217496756189751,13.006417889646743
points594,13.318763609759454,13.215499177854143,16.51822637733177,11.239788726117443,16.784101746423524,11.616934498131801,13.682002632013607,13.896915550703255,17.485167630387625,16.366816632331386,5.7730332593152776,17.664897919582987,11.48085202740763,13.896915550703255,16.366816632331386,13.59736120601029,6.272772661574353,15.083657662524752,18.961810490526418,6.324101668547741,5.841300608016447,5.51575892250461,11.706262747369868,10.838247564826423,12.677125392602235,12.603535554313886,11.394994697183028
points595,18.20020035277542,10.705158336803438,11.07582173818858,12.79867145303477,19.303930268602425,11.332883671812079,12.071416458734655,9.47759447469855,12.202015269265365,20.91714332387402,12.915866963430986,16.256387367978583,11.276946089698688,9.47759447469855,20.91714332387402,7.142518852175639,12.23353144618836,22.9224892316948,19.257179420665672,13.429085325597736,11.56708749430003,8.363556357327553,10.791398214535345,10.40856623493127,10.64177499508257,10.588241699981182,10.35853990633625
points596,11.342991381805218,9.425229941502842,17.327646015932135,17.9223707019084,20.071470437559586,18.146907130797995,9.80067330153232,17.886162363421924,21.446757325204253,14.525061923918607,13.669436753621488,12.422426660840879,8.560122258665663,17.886162363421924,14.525061923918607,15.889824119943897,13.912008474514618,14.290528953527383,12.171648830590787,13.07273731177844,12.967363841488897,11.618882554706056,8.275637150167961,7.890064828803498,9.154869831774159,9.297401566814504,8.081043327009331
points597,12.7496292750054,11.924801746157595,16.258823961606176,18.56905063352551,14.478121563453497,21.55723474237153,11.033777839289899,16.238670342285314,19.443543944098057,15.836286935678048,17.819730152071724,7.375414034039296,13.309510220629775,16.238670342285314,15.836286935678048,17.465290350908536,16.092169846852432,13.846847319023949,8.625435530999725,16.601290347775112,15.318794783947006,14.691637377267789,12.460383794102677,12.024918679865259,10.805809697646096,10.664619666332896,12.365546586479525
points598,8.29302763099584,10.137123692383605,20.970608209520748,20.67618125197447,19.296703227797444,18.036172041799325,9.341374611793665,21.26389853049983,19.5932499136123,11.681978587152733,15.954596544832526,14.132991893005336,7.608521861047603,21.26389853049983,11.681978587152733,15.898811223800177,16.011288298373128,13.859833650399056,12.286796197666547,14.063289373446702,15.428503659584647,12.431558291506615,7.198169557354476,6.840726155336109,8.909359556234712,9.04627654302971,6.899163158636513
points599,23.43513798828014,16.62396186076676,4.506323538403485,17.587658809694922,11.487573101591083,13.898998189442924,16.34092165553366,11.04143197650456,12.1663077174789,25.796992783252804,16.565121330610573,15.25847597006885,16.084562640684315,11.04143197650456,25.796992783252804,12.13462536884634,15.741858591489487,20.296447359614533,16.588817178922735,16.9644767591197,16.132691303992612,16.502362724942493,15.06889973971447,14.236828216808606,16.428745212244795,17.22522032763533,14.32739001865855
points600,10.657984555407268,10.773647887583413,18.75137917220911,14.527631493881799,17.714021502452184,12.148389939217104,11.922818411428239,17.411197443468186,17.010292817255497,13.886519418885205,7.12855972297614,19.141634147254095,12.139184295249159,17.411197443468186,13.886519418885205,15.474488524009502,8.832190212408678,12.800664485411275,18.40917902282788,7.286488847231328,8.501732224032637,10.34922574748756,12.518826447714668,12.231723041436286,10.47401674856027,11.317641112360954,12.073493519672253
points601,15.364054551546038,6.728721723728228,13.011329555781144,19.038922720456544,21.91105950948419,11.908825807412548,4.551499596808908,16.337250073433065,14.673234683047095,18.273374568926037,15.304855243210426,23.59211803228645,2.3449217985634214,16.337250073433065,18.273374568926037,13.241657893812523,13.380641054943608,16.284631474692016,18.658288670659722,14.903957639041641,14.509797070886425,13.634155284487411,2.243658364264152,2.20133049088806,5.27938177929627,4.671275041766793,2.334941188637508
points602,12.441300058458394,3.365883573785805,16.299038377297755,16.240163493626454,23.25934384626834,12.873891097764092,1.710936562107707,16.02085286330247,15.444529552919146,15.548871828672187,13.17133370616165,21.214990125653696,1.8550161606514692,16.020852863302473,15.548871828672187,13.36873344348874,11.470579305907819,15.583112708821245,17.65477001866744,13.19905937649278,12.509703848320992,13.077413303493977,2.0143551762023515,2.111971833710372,1.552494796559405,0.0,25.20264012429554
points603,14.942051003922767,9.849707919811225,14.04478191866043,20.51673679819903,17.370520515394038,21.400897225137932,9.519090826307712,17.729696524759767,22.409090149418056,17.879995711887037,16.64256074159207,9.154871799426392,10.68571579154194,17.729696524759767,17.879995711887037,18.115463762857736,16.571223535109844,13.241712284010198,8.788002370900196,15.945425631407717,16.255747554579653,15.411545883304111,9.561357976697504,9.67530482538798,8.514109682089394,10.026630275169675,9.311972043212561
points604,19.748413337838176,15.299265456748135,8.052763954009729,8.6279545788536,14.469247415930942,6.586609877965265,16.625328831951148,6.563178928021014,7.797278861455978,22.360340325290313,10.238061430266496,19.371760217156794,15.780931650693558,6.563178928021014,22.360340325290313,5.197375835886513,10.065048211227685,24.47842287538096,24.192570142108437,10.249826678612285,8.220878612875305,7.431840712886708,15.536083937260486,14.490008132363238,15.971410803085545,15.485575125083539,14.832508950271963
points605,16.594476611980838,9.517197101510057,12.457336172684723,14.758544016591733,19.052634838571382,15.001848162858133,9.075977989227576,12.837083229230469,16.219270945471518,19.420336547173488,12.408649049841118,14.327430427570281,7.795884877123494,12.837083229230469,19.420336547173488,11.729169557463258,10.84982897632765,18.38412837785426,15.442023765320418,12.044647392658103,11.045472810111571,8.445913734121078,7.746042461205378,6.991525141834752,9.098194942026133,8.497646569721022,7.245302094467948
points606,19.509865747100832,11.44783922737225,11.201777837043075,17.74539657081955,17.301524312066295,18.011645869850998,11.500720366711318,14.31206931641423,17.403602324761753,22.137973525005876,13.379350798440992,12.183888935003017,11.798986269304702,14.31206931641423,22.137973525005876,14.212367204396783,14.300430312799767,15.976327260984826,12.312299623453578,14.11062468308059,13.599264695058187,12.396650283587434,10.023527870208527,10.699324912017175,9.02283785862699,11.117619823045183,10.338776731938204
points607,20.70243562736285,10.493328483873606,8.57969871901642,17.80449703051689,19.488695224694894,14.09859596915781,10.520110063060864,11.70524249057105,12.588221424961061,23.249650853499393,17.748876887835397,15.897700819415977,9.65967355192573,11.70524249057105,23.249650853499393,8.793216621784508,17.519202201768273,22.10014720929739,16.381266356359042,17.706612965559728,16.312882010825444,12.47557961020186,7.783834775735758,8.164989694585195,9.649052366146357,10.899932039138408,7.727381930984767
points608,8.430470193137154,10.410702680700325,21.126853509482864,15.567775512759233,19.02186975998044,13.509548069035072,10.513732321442998,18.45308764550679,16.513459330925624,11.810098358439415,11.058070192296164,18.088145395410027,9.337076890788678,18.45308764550679,11.810098358439415,12.650373386935632,11.927727992458637,16.101092874445406,16.993785074625993,9.04331573338495,10.58314218432714,7.918404433151381,9.313112398733365,8.47502310191624,10.367028355078293,10.49129714141248,8.65306845404705
points609,19.917230445277877,11.138456285177957,8.940053864696077,15.9016100778352,21.101926391997168,11.569949176837351,11.879753669837468,10.977093311603499,10.588792323881929,22.517706492345727,15.607665129054595,18.075851735307506,9.344263224510811,10.977093311603502,22.517706492345727,5.160095821789209,15.804564052333,25.224000217947058,19.01066795826485,15.67406234798276,14.41082425988733,9.425461185549747,7.8442251926582856,8.115257650545265,10.431476690074218,11.505908954911229,7.724178387919638
points610,14.695734582730067,5.060244712885533,13.226549232310754,16.242860984515925,24.89758178132235,9.420167666785007,4.3515227403759065,14.631098195487981,12.192475332830654,17.65038704441388,13.759446739595068,25.01222390809098,2.2515715924008277,14.631098195487981,17.65038704441388,9.015873719056998,13.1033129037189,20.00720939681401,21.246108259158714,12.777795231229872,12.830247860414792,11.036027516715246,2.1097755579066,1.9221163971816997,4.527926709331797,4.301429496774027,1.9413303316006725
points611,14.470131062208472,6.788038474098667,13.634571623338612,18.704256888069008,23.58941368553488,12.472968644200144,5.096235444005689,16.176487693023155,14.07142136100696,17.440086312236176,16.031274773085958,21.230455122643956,1.7974525872325688,16.176487693023155,17.440086312236176,10.335543880872182,15.015752042681951,19.373407574595497,18.071667366625498,14.780116067759732,14.931956006781359,12.053604187987347,1.5923184140808282,0.9654384561505958,6.349541565972822,5.876889778769516,1.2888018277063051
points612,17.105636122479897,9.00830354941498,13.108174100817244,15.394914842707664,20.70271078021848,12.883364069069332,9.709773015412821,13.715425154795362,14.432482502456967,19.89682387799623,11.141959088757115,17.680361027150006,8.834928783520926,13.715425154795366,19.89682387799623,10.033051072458113,11.470626074637556,19.066790520120225,17.644919593530783,11.451349861610495,11.249620434824129,8.293713439137756,7.79670070271809,8.143441249350031,8.44677681978665,9.382630785035229,7.825141671449401
points613,22.389453557514173,14.544650589265972,5.764149078574806,16.083901079498354,16.45785387057014,11.561418181453774,14.465694823224146,10.326096486915596,12.677786559459904,24.82223759810108,14.50978687745868,17.324489229672785,11.281288387264004,10.326096486915596,24.82223759810108,8.886850393533416,14.553637052386073,22.403968561780424,19.01953887412212,15.355526836231743,14.18508224377898,11.884833944808664,10.580497030020648,10.021226059391605,13.700484642725867,14.265628693998256,10.120699364024318
points614,5.9779884514113455,11.056852945037758,21.801325223299113,12.472907833432602,16.529010383745067,14.734667162541513,11.74775011223107,18.473072696438262,16.529818745492253,9.523969557146986,8.417059763549533,15.254655528898121,13.534151211382863,18.473072696438262,9.523969557146986,14.202075378165011,8.940606245451523,14.365655223490931,15.719850685380942,5.472166992124611,7.652027876170497,8.050928760584334,13.58042751646643,12.722989125490443,11.820643554167336,11.878044106500614,13.050618540822713
points615,17.300078861369567,10.435682776474637,12.242491763293385,12.153347832421295,19.770747061871084,10.08917733959762,12.393345884446136,10.001458175203,11.227457099753137,20.07807747838595,12.77464697997581,18.382342304833703,12.230115946112972,10.001458175203,20.07807747838595,5.900068805254899,13.126373657128667,23.289628030495667,20.55044166360002,11.961637537359605,10.555079853279627,6.645257970389209,11.40174326608903,11.272033301033774,10.8127747679278,12.084544485945855,10.907139566692239
points616,12.805511075377233,10.33639665118445,15.533073593216436,18.955506098511325,20.10286519238007,17.823083241592062,11.623461190358945,15.577030093160523,16.894237766105924,15.888378248377574,17.924487832335675,11.461906608929853,11.60775654930446,15.577030093160523,15.888378248377574,10.873338003636427,18.2213921951683,19.876988244699987,12.508375595119283,17.006091230107284,16.205731500451297,10.848675235970026,10.293844078426746,10.659467058154394,10.933936002271631,11.593335937409103,10.422241462180981
points617,14.552188197238477,12.964362469613269,15.932171887999607,11.726578799983699,15.778033642054353,12.055451232479516,13.31213897188528,13.607743976765995,16.601186685183325,17.51657747486217,5.907104000036871,16.425996498873666,12.254591754214381,13.607743976765995,17.51657747486217,13.5934240998388,5.734083438232781,14.866311611441024,18.505820904611063,6.030222019257301,5.691491152918555,5.335686484629062,12.851525220815121,11.796491741955977,12.692131527333009,12.74006236912497,12.233905812498081
points618,22.03855828321872,14.602718769554352,7.750632322698529,16.183478897083194,16.685122778742926,13.81196225278679,15.07832630919627,10.967905281273898,11.353970558069818,24.495143708203358,15.414327666413651,16.55653918928124,13.829542790749988,10.967905281273898,24.495143708203358,9.40694469820809,16.215429050818898,21.785863718427695,16.679321092700665,15.483871360451172,13.793481665100408,11.642205172903857,11.787327523263059,11.912583796583188,13.280305964876865,15.21803586862168,11.41270047871776
points619,14.515428219639668,10.67754629309269,15.650437118106149,18.254559729422372,19.003773076659023,19.586537812305345,10.559306721441647,17.64688722311465,17.688101830359383,17.482310943090006,13.532903760732164,11.199727903281003,9.995463958826688,17.64688722311465,17.482310943090006,13.331977243632691,13.444637186314692,16.81311622920234,10.6746555646256,11.862507087149732,13.164273944806704,10.459417914799982,8.73261191666152,8.55071284359034,9.80671969779753,11.336237357077215,8.333784809813583
points620,19.03693899076544,9.87066859456434,9.41895363711142,13.673618342471856,20.810219650174187,9.68367731823612,10.441534512645232,10.694550508660944,8.833893749590075,21.697125603422847,13.293969791252717,19.5782796722316,8.925876168840324,10.694550508660944,21.697125603422847,3.6013050259171497,12.800809527532758,25.638357541403547,20.972098974134216,12.591362983494255,12.531845136476582,9.443148000959718,7.757823565735189,7.798735702533193,9.894627494345125,10.612054572858991,7.610265058381886
points621,16.307314335924296,7.819752475538016,12.59269641687824,18.73512754027928,23.407916939263945,14.679801975807075,7.321896930194442,15.690770184419907,14.861826681188253,19.152652617557127,15.770493745640435,17.939509805088505,4.507623685345128,15.690770184419907,19.152652617557127,10.171297930895664,15.811500361447754,19.653354762971606,15.776901994534326,15.020371269706391,14.935425524624668,11.4393657611007,3.2729952186198283,3.5990275222819075,6.791640550233342,7.61303414107691,3.2196222255621194
points622,20.52946678788724,9.698264805158209,8.957945253164798,13.135692278867365,20.00405679140318,11.8046896336998,10.956637502134388,8.150523902673655,7.891181350735843,23.08841456826081,15.009640091398216,16.313863650601665,11.487650305953574,8.150523902673655,23.08841456826081,4.273209246164841,14.337558639872617,25.813855417175503,18.76657418637835,15.326052579008717,12.699600692908339,9.030597660578975,9.967425820677551,10.406008907435352,9.491772278126422,9.954524856103669,10.112070329953449
points623,13.65948193927607,11.619118369063935,17.29021862350684,11.522993003631152,16.138902916605478,11.591957131555716,11.859837099808603,12.8838912751516,16.403448760187278,16.684423884195393,7.189021779005009,16.974063397588452,11.500793719841539,12.8838912751516,16.684423884195393,13.58994101454989,7.619781381655243,15.457065746095639,18.987783088947836,8.173572621554035,6.587955861531861,5.0620216849061554,11.832454351063866,11.192531173726966,11.069354510323308,10.54872913457435,11.605665297647404
points624,12.672830277324248,10.76854713410318,14.646901309842555,19.872603102389142,13.332104448044253,21.369081997186463,10.14574792129576,16.448292340712026,19.81683547957613,15.76469724857778,19.149209369444385,8.525219301490544,14.630401785588681,16.448292340712026,15.76469724857778,20.019414277309902,18.562413768597807,11.789599189333492,8.821085287658143,17.799277233666075,17.222142931438718,18.36667119288447,14.016524863303541,13.696234759195518,10.166147618653804,10.182912129565729,13.6194152577069
points625,15.271297887829405,6.952080226839238,12.974112565967955,17.522573830193,23.253267414755616,11.297545469728165,5.289100327050713,15.200426304380699,12.920195350746276,18.186909631460225,15.086371617143469,22.679041554288844,2.2999868490345814,15.200426304380704,18.186909631460225,10.300075180205562,14.153340421976473,19.10508840713348,19.29392568568383,14.478940613824511,14.324679283108283,13.106110437968379,1.8712060457989315,1.7526842734295862,5.780974982468319,5.2065890480008035,1.8497569587495
points626,16.008200862425944,16.394152471901865,13.553868124322646,17.912705725831668,12.881978067187523,19.13169191582829,16.123945579933714,14.597919970658545,17.674913112653375,18.873828145600807,14.327969742559562,10.803761269572236,15.95159776984257,14.597919970658545,18.873828145600807,17.740397849718796,15.126344048869475,13.019583848637321,11.147624953806105,13.907610510208555,11.964435936883234,10.842170872539452,15.274073285332324,14.650395414455275,15.44175519135375,15.731734528779473,15.106637962017125
points627,25.24915335761044,12.136024306800522,2.760771215520482,16.6248244954241,14.121692245506374,16.034476550588952,12.371480465342145,9.607157426163232,11.399980824670974,27.487962673570852,16.642582750956404,12.44858343644981,14.93283072735413,9.607157426163234,27.487962673570852,10.32196797228173,16.285049934693383,21.30423047275281,14.368249940870545,17.112831846542772,16.379609463031677,17.74941468305018,13.117313351258622,13.497785438592233,11.008061648358874,12.77801822598659,13.042912285947647
points628,21.40191621564822,9.838935415833706,9.264723550637715,14.182894414265418,20.069274878628406,14.271442201887325,11.093701059067483,9.636076259516296,12.37934251291902,23.90168535863657,13.483778251003272,14.385368767919646,10.643728229578874,9.636076259516296,23.90168535863657,7.350648315458266,13.280059707837976,23.03686628247344,16.20153300546059,14.683741916440278,12.930894686950914,10.150305977528696,9.259103522088898,9.619479412986635,9.312879659068265,10.622398674988712,9.276629376502667
points629,15.323293567473,10.117607089761341,14.200064930263625,21.098013776983752,16.369621372456432,21.915928511872416,9.276067348247413,17.086769263862678,20.045842421227903,18.2353784207497,18.346148160016103,8.530553197335678,10.507103855938404,17.086769263862678,18.2353784207497,17.89628079046733,17.055078481040038,13.947876032570713,8.25244948368634,18.00031826318469,17.715196262969148,18.221248251705948,9.778249938987662,9.254506196961287,9.211210374309157,9.460532953693022,9.206287927230003
points630,14.659648178132226,9.824253537811016,16.821741656176158,12.750076156957798,16.927987075653604,11.870921969295983,9.983123305867885,12.691729744833925,15.110470887727871,17.616748396882844,8.619959039471883,18.74650255407404,11.8904124456328,12.691729744833925,17.616748396882844,13.666038307038107,9.441596661921357,15.219376447191227,18.697702800369242,9.536654484351331,7.672702445685716,6.08590671613375,11.427179716434077,11.295922787719823,8.64613703741206,8.690957753391041,11.267194572492903
points631,19.43652108734563,11.543558786134195,8.770477078785884,14.69977512498479,19.60230870675513,8.38618893339447,12.54077960400161,10.763857059891274,9.230085688314434,22.069603866535193,14.17286728900809,19.435440532235823,10.320435961374116,10.763857059891274,22.069603866535193,4.525612081230552,14.012224150027563,25.555985231208297,22.321286234260054,14.49189162687398,13.541738083149726,10.943116746524543,9.484030145566322,9.33851451384288,11.718201602163758,12.246999009201101,9.134719223316027
points632,21.802596346909063,12.697903538773533,7.021862617957222,18.51258754605884,16.531839652532287,15.434706112524733,12.876393490393804,11.8801450767791,12.916484513976716,24.275187176242945,18.08267428057776,14.812036487516478,12.642623323319752,11.8801450767791,24.275187176242945,9.356602789380483,17.150079128872637,22.18703725915655,14.991918440326973,17.89926248047285,17.198184285538716,14.07279702387822,10.880713452217188,10.829504268008415,12.496865108111368,13.592289614174897,10.745208095150868
points633,23.54647450897477,11.680718083676695,6.132175018713764,20.475722396134397,16.38847361560661,17.205879244088944,11.275752992361861,13.48194152250657,14.546860324500939,25.900777297634786,17.669967555810587,13.689777340986266,11.927667027010019,13.48194152250657,25.900777297634786,12.693490577918675,17.58639695898996,18.601779382168274,13.150172300244762,18.177483477207698,18.015447934110163,17.68702547025246,9.625679848041074,10.322218600407178,9.6319195541493,11.889819410047748,9.856673865605316
points634,17.46941983759196,10.62167243200892,11.899138688446225,0.0,17.70461965363325,24.959935238022013,13.722017872483558,30.15010572078277,26.49009185840665,8.509441742800384,23.7534666360021,9.504302244923423,6.997596745276428,30.15010572078277,8.509441742800384,22.251061079012278,22.70044276749195,6.54263745281916,5.087153252414401,22.529700515996343,27.014176538731423,23.867433991742967,7.227538851316201,7.665479860756806,15.076191700130419,15.860221885402472,7.43531948124134
points635,11.21665142575673,12.798859985539881,17.028882660777054,17.84876789161701,16.60982206737356,18.48500264136125,12.59514966115603,19.641833580392433,18.882550561609694,14.407291663956054,12.189933506652578,12.699066483611325,11.595425413910089,19.641833580392433,14.407291663956054,15.60112095215245,11.99224818738412,14.077469396396417,11.820081786995743,9.393954447500226,11.943218054538582,10.51978189103645,11.152091681084872,10.408393091080555,12.644833540030149,13.660128645971097,10.452762717581692
points636,18.747332190582085,8.399325955116804,10.984670506668323,20.198308724151858,18.771610571644974,17.462221840944558,7.891595390917623,14.611451289856305,15.989389659318352,21.427162962851504,18.360589630317676,12.684010475153327,9.355697542287249,14.611451289856305,21.427162962851504,13.490564309388487,16.897988141849822,17.014046661293527,12.883615643595098,17.002957846349393,16.576619882985586,14.387645218792686,7.773379356241384,7.993886026393336,7.389015263591198,8.620497957776548,7.60081825626765
points637,16.385537866447343,13.851669719366637,13.346342082471725,16.542713570019874,17.164558403177512,15.626042231256324,14.099542598572699,13.598985178295457,16.25126641889657,19.225570210795418,14.180147199624312,12.686731224871876,12.07840082289757,13.598985178295457,19.225570210795418,11.473195977240703,14.041078005787167,18.825136743999323,14.792958467497552,13.086508030545332,12.62559262149286,8.457052361985815,11.44379358801779,10.790779804435719,13.344973898478813,14.317490861686718,10.795066093130115
points638,17.663860033193522,9.057577344133973,11.577437875901799,12.425189781301066,21.874125257906158,9.61242299719562,10.882254424728849,10.536618468921288,9.51165258136769,20.417183209582717,11.205513570498466,19.324373131658863,10.114291825696466,10.536618468921288,20.417183209582717,4.518142349999417,11.672469646992548,24.21911797904461,21.04619244834169,11.56369252270162,10.671388183792061,7.496247111039922,8.83183748654802,9.359789763166251,9.044069386468557,10.04291565910445,8.839071940848696
