,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points674,11.620281081990536,15.424336885364127,19.432445802548006,17.081861428382926,7.066214466028375,18.958330560871634,18.800544285371863,10.342020048777599,21.591995268544743,15.352985152631424,9.755277259895902,21.591995268544743,10.321242416621905,15.824395483994502,21.532322633231303,17.680176393456414,8.833518338644426,8.658272060642798,16.480658178182523,18.228140582527306,15.628085144786121,9.755277259895902,9.99253566812661,21.591995268544743,14.995299085122268,6.908089480281849,8.599701630895384,6.491290632159904,8.068587875778576,14.47407795178724,18.952766714684515,12.130188432902493,13.675772926260212,13.224756583291104,18.18384514468719,9.272378565721109,12.130188432902493,18.18384514468719,7.027802138512898,9.755277259895902,21.591995268544743,9.755277259895902,17.735447378511985,21.591995268544743,18.952766714684515
points675,14.801230437063644,20.89103385330797,16.54544375316696,19.36902446371754,6.990675637114487,15.650635174069462,12.126309724107315,17.512540122359106,16.954742152227006,15.497753881287816,17.010034984343534,16.954742152227006,14.267587687207861,14.95043146912927,22.759228498290927,18.219314789239547,12.703150476156583,5.2647597304428535,16.896461742112145,15.80246264197352,15.540828846943741,17.010034984343534,1.9115624314988018,16.954742152227006,15.040236087880604,5.171523402716509,1.5625158092105904,1.8502337919386846,5.691140127610135,16.08412011654704,11.245320822358268,12.423399686704311,15.315159251772913,13.445402093244335,18.71611779016602,1.460547265318044,12.423399686704311,18.71611779016602,8.080139011631516,17.010034984343534,16.954742152227006,17.010034984343534,11.505001860604018,16.954742152227006,11.245320822358268
points676,16.643389430239733,17.056097825281803,18.707714786783015,12.906314395950464,11.277855116979435,13.735074716067563,13.209241371659274,16.993249545835063,15.384741316809453,14.268435263241463,16.484643899371786,15.384741316809453,11.919776111307778,13.074871743619237,17.388866766480742,18.68114276141287,10.402233315543612,10.439364207383598,15.692073106792403,18.083700225685117,12.940327959964403,16.484643899371786,9.861039515402213,15.384741316809453,11.64340834620966,10.343181087995532,8.958880289613646,9.257368001346546,11.26859719940579,12.458372760258175,16.576274917687304,10.915148167952076,11.623330077503693,11.30464348513411,19.172064534874774,8.57456017120634,10.915148167952076,19.172064534874774,8.43752890809135,16.484643899371786,15.384741316809453,16.484643899371786,12.676562057382236,15.384741316809453,16.576274917687304
points677,19.96395397994516,19.928394053786338,15.579520917998154,9.888752486364602,11.580776287695581,10.282201118717557,10.216180321526963,20.161761725563736,12.510486600305006,16.73077354026504,19.690379044801986,12.51048660030501,15.579837396340736,16.83989513388415,18.08529362523889,18.300457105231278,13.022313584944675,11.422302204562309,11.795531531600389,16.654887679838506,16.7227737199412,19.690379044801986,10.579505815568485,12.51048660030501,13.730536119140474,10.508339692772335,9.406818895885678,8.622821960408656,11.720251711913097,15.977674445319343,15.50450954246982,11.814057594248382,15.206773532665526,14.600295652103458,18.796226785427734,9.68301721413869,11.814057594248382,18.796226785427734,9.389607803628328,19.690379044801986,12.51048660030501,19.690379044801986,9.137662764408276,12.51048660030501,15.50450954246982
points678,10.674479296270157,13.855821684738041,20.137427453614738,16.780165372150652,12.826968885299708,19.941818147200923,18.96027375669036,11.879049075875088,20.804722592711816,13.099710808956605,11.310362956973687,20.804722592711816,12.146924702218449,12.770720353973726,18.916419564659655,20.876962228313538,8.342057425267368,13.548098243002931,18.210301845448242,22.81655373672793,13.506733721931889,11.310362956973687,10.305991440912516,20.804722592711816,11.979895361439732,12.586210357394918,9.543565626260191,8.486321102025306,13.040534428257015,12.16907481902634,21.286517199502516,9.255399192958297,11.328759476040462,11.616277158266294,21.33992096243161,9.216358461250186,9.255399192958297,21.33992096243161,12.479102492014489,11.310362956973687,20.804722592711816,11.310362956973687,16.496615889044044,20.804722592711816,21.28651719950252
points679,12.92562087203337,20.045878722977545,18.01592887008441,20.76533713446685,8.111250756017336,17.60097905357775,13.958596614584405,14.756615422574045,19.43908578173724,15.323314398931007,14.221734303417415,19.43908578173724,12.735124317763395,14.941324270061825,21.51995998304925,17.454231711779958,11.37061743284483,6.843820247218109,17.800718456622906,17.043000154500405,15.573210982533011,14.221734303417415,4.24308907423139,19.43908578173724,15.932010085804489,6.184904779787982,3.389006297629448,2.846682872478384,7.123155059492237,16.200011491239884,11.05705333343334,13.247021381940774,15.433162828992687,13.22891345486317,17.960777794284304,3.7641219547502547,13.24702138194077,17.960777794284315,9.295983889726712,14.221734303417415,19.43908578173724,14.221734303417415,13.72122587241584,19.43908578173724,11.05705333343334
points680,16.67901584684021,12.576738349329583,12.065698126684953,11.49271111405436,14.30452173825668,13.69802875252534,14.322270162283935,16.847113332596596,13.845292194067193,11.050407401719733,16.336790910894795,13.845292194067193,16.582031042679024,10.642503908145716,15.50412469843183,19.913531035147134,16.065815082141235,13.718485834985373,14.39668975591127,12.791419582369452,9.901913621923477,16.3367909108948,12.465274335057247,13.845292194067193,8.577724111497977,13.815294804267102,12.254658526439068,13.293406308861515,13.07355482237405,8.139053828528839,22.30131964838068,7.849335478919887,7.225288493753228,8.041322509221832,20.38875874891754,11.258175380301298,7.849335478919883,20.38875874891754,13.273364201222519,16.3367909108948,13.845292194067193,16.3367909108948,14.454002630488326,13.845292194067193,22.30131964838068
points681,13.199847259466752,18.740589766910947,16.31628894934949,20.983003683709892,6.208989019251531,17.315826020504083,14.569705048524892,14.214312438366049,19.158314542944854,16.20241394834771,13.673060466191984,19.158314542944854,12.951168243360053,14.70728147273388,23.469472202251744,15.51257607549258,12.014504732579526,4.742810539800858,17.192620220403764,16.43154345226439,15.964666830859091,13.673060466191984,1.8173447380954248,19.158314542944854,16.55371247124149,5.190733478782274,1.4539442889478162,2.4698167005300355,4.779689350447626,15.450983733945984,13.250949964055945,14.544925562844686,14.670483509398428,13.56406675154834,16.04384850447855,1.4866243033820463,14.544925562844686,16.04384850447855,8.47676144662339,13.673060466191984,19.158314542944854,13.673060466191984,13.6532341061959,19.158314542944854,13.250949964055945
points682,12.502536331651127,16.574612439253322,24.084983405636198,15.663267802893245,11.964710230867768,18.0409215443998,16.751684499541252,10.554899010426855,20.805982663191386,17.07360797845692,9.970657075522853,20.805982663191386,5.314863118814359,16.994466942895897,16.781883289284412,14.07807283198165,3.2211282613291234,12.752418819034382,14.4300806956189,24.35420049721101,17.170758666081596,9.970657075522853,13.175230053528658,20.805982663191386,18.003323139802674,11.67272730132389,11.618835890966793,10.641794705963468,12.969809534835537,16.260670245378908,15.673834051464826,15.77081202332116,15.494927131962346,15.219170925459187,14.627613188382337,11.645915994375656,15.77081202332116,14.627613188382337,11.033934547656125,9.970657075522853,20.805982663191386,9.970657075522853,16.50728619484033,20.805982663191386,15.673834051464826
points683,15.185859946676848,15.524961065608258,14.65354162854449,14.407346058939108,10.76201196818647,15.250679968072056,16.177724457773788,17.368777810782554,16.36632045569669,13.384179750693585,16.8645837855892,16.36632045569669,15.043258697699795,13.66743598134445,18.418139851208828,21.32182260809363,14.5285601703075,11.840039587009116,16.30666483643721,14.24703577528405,12.81568619662975,16.8645837855892,12.479251819632825,16.36632045569669,9.744333406088245,10.727614009634644,11.986111184035456,10.98282894822152,11.86102185587257,11.725121818640622,20.844011973698642,7.957964239292264,10.876715117244892,12.007403715620066,21.77911619146055,11.697150784074784,7.957964239292266,21.77911619146055,9.560914006127115,16.8645837855892,16.36632045569669,16.8645837855892,13.887173563065272,16.36632045569669,20.844011973698642
points684,20.27939109020234,16.38518675380164,13.589207426586533,8.391496519509833,10.737609930492825,9.95419530725757,9.677729660400725,18.875860905486636,10.995396091446429,13.985089982825572,18.389371752221006,10.995396091446429,16.554895344299336,13.352187655552624,17.99910772909564,18.64786689192987,16.706075073255995,10.824106966924301,11.050310743599137,11.690157371332063,12.908980921084531,18.389371752221006,11.741453722287918,10.995396091446429,10.999302336276173,9.60576762152387,10.605306397204414,9.956505076190897,10.529255077629905,12.067670786477494,18.301631499589025,9.969696978167494,11.225507283053819,11.140016488887289,19.139212422654882,10.557929441973291,9.969696978167494,19.139212422654882,10.014278813523665,18.389371752221006,10.995396091446429,18.389371752221006,11.317271576558378,10.995396091446429,18.30163149958902
points685,14.500763065644849,18.733081470293566,13.309614443842545,18.85453896308429,4.396652767690541,15.963074772248378,12.775917752074227,16.24850372997163,16.89456317044465,14.888490883553265,15.731148977812122,16.89456317044465,17.70780792562693,13.914161617124286,25.74314259723649,19.09818551098361,15.519965037444098,3.7660205627246515,16.238485328098477,13.262413576746951,13.858778877815546,15.731148977812122,1.5523662033230397,16.89456317044465,11.455105932429417,3.675774573750886,1.2927277604190415,1.9660102554379753,4.041720765855545,14.425391585168239,15.1020478053824,10.18928814165325,13.626199216067347,12.596191059433439,19.58379638207394,1.0775185405668357,10.18928814165325,19.58379638207394,7.273651310266928,15.731148977812122,16.89456317044465,15.731148977812122,12.765907536795654,16.89456317044465,15.1020478053824
points686,15.676240801795059,18.770067248660933,16.231239505813754,15.2974514992193,7.88123280341718,14.7407597174828,14.368466772363805,15.194003224519564,17.55955862103642,16.401415130892378,14.66426043850688,17.55955862103642,16.08370140589892,16.332265559097127,21.903534553594813,18.878946092165187,13.208674003876261,7.992888728470335,15.239394397181309,16.966958736882347,15.332527322663164,14.66426043850688,7.481243268501881,17.55955862103642,11.904539309117,6.955991615814102,5.873781143004132,5.012480068484323,8.523065478865476,15.425111383583015,16.519196679161407,10.825982247792641,14.64413961709406,13.848288153951382,19.367348905210022,6.540785733651999,10.825982247792641,19.367348905210022,5.580834676068379,14.66426043850688,17.55955862103642,14.66426043850688,13.475611601653805,17.55955862103642,16.519196679161407
points687,14.502064850366974,20.2065711066301,16.051313735098386,19.446476928260854,6.453889048731305,15.961721117461915,12.686980518984909,14.537756257778195,18.03303917405187,17.226275848783903,14.000304030567516,18.03303917405187,15.257254668989354,16.802344505880885,24.60566520350016,16.043824738246876,13.211983024928147,5.831843356079214,14.654089772675265,16.137728265671168,16.498273574469053,14.000304030567516,2.945266748457086,18.03303917405187,15.186448248533257,5.341959853460024,1.8752345587104509,1.9897525786224326,6.272263122116146,16.730236065435957,12.965959724538804,13.58893337172087,15.97305112223966,14.655260308734956,16.568331890086032,2.113240455620785,13.58893337172087,16.568331890086032,8.66276085686724,14.000304030567516,18.03303917405187,14.000304030567516,13.346228842905933,18.03303917405187,12.965959724538804
points688,15.48963249113026,20.054412262451915,17.81554706628651,17.897155944323465,4.736566671098024,14.934803501091144,12.10046255099307,14.701709815285527,17.335037643454427,15.474455965786953,14.166183677451048,17.335037643454427,12.382331453369089,15.677939701044977,24.472934310009258,17.45930726153625,12.24309940761064,4.318730527635824,15.121174652727284,14.601985795302959,15.84576778274324,14.166183677451048,3.5442822202777657,17.335037643454427,15.828347253178396,2.8051145914358995,2.1775382982000786,0.8696449933008711,4.511200869794571,16.26391816841875,11.892172368907053,12.775326205934714,15.498234250703945,13.745596264576006,17.96578870858233,3.163931257601475,12.775326205934714,17.96578870858233,7.067518078466273,14.166183677451048,17.335037643454427,14.166183677451048,13.909943526628837,17.335037643454427,11.892172368907053
points689,7.249056487625011,5.515944525229206,15.982338722654788,20.8650269802914,11.429888316995285,23.503728117233152,26.073306562408234,5.349475765082648,25.337349904668468,6.970593014186687,4.70408169317156,25.337349904668468,7.480365042607177,7.568624800079859,14.358258444989088,20.021794637372327,13.937590438813762,13.589852722156055,21.64013839729779,9.63571231657902,6.403766886055161,4.70408169317156,19.14618017849604,25.337349904668468,10.113585793654734,11.958909272850478,18.69515733441291,17.299645046281423,11.308137096046055,4.062849014658412,26.148890312733542,7.796003563062363,3.0747919551453786,5.66640152094166,20.495643649744835,18.317955370536463,7.796003563062363,20.495643649744835,13.657728152922683,4.70408169317156,25.337349904668468,4.70408169317156,28.62946683517929,25.337349904668468,26.148890312733542
points690,19.898043445458804,19.16781105380463,14.740390931905125,11.033046003575308,9.825250884982228,10.350737881339851,11.131172776640652,19.618358876502455,13.087144790784158,17.043262794450776,19.1405924217593,13.087144790784158,15.934459793492405,16.693344525031073,18.852072326961565,17.073661343766112,14.05788413034106,9.233808853358203,12.018140626700852,15.734011686684692,16.072494676341613,19.1405924217593,9.212886018459658,13.087144790784158,13.408481578071674,8.99915738893655,7.974951388509833,7.99658238728319,9.543929381047231,15.31682524493289,15.932066241962985,12.539569356761506,14.533879886739685,13.972306201566443,17.585053864848078,8.063000675381343,12.539569356761506,17.585053864848078,7.14363354858361,19.1405924217593,13.087144790784158,19.1405924217593,9.586517891344139,13.087144790784158,15.932066241962985
points691,13.989077546809826,19.341892510470316,17.14882276108214,20.237150202242788,4.867025512015489,16.495148578278897,13.810134858744213,14.394882644444161,18.78072266631444,15.347879797395024,13.855751970282006,18.78072266631444,13.38559450135808,14.61135405536012,24.722519932430224,17.72648406485224,12.36654843111756,3.929730311938848,17.212374258138137,15.660036631488412,14.849411123283478,13.855751970282006,2.1677137756434695,18.78072266631444,14.308241527204745,3.296514261126745,1.2426227828913499,0.7046761207597808,4.197233551196582,15.261993477560726,13.190260384406935,12.103641800889074,14.478048771504868,12.710333515543134,18.229563103104926,1.6742612865077628,12.103641800889074,18.229563103104926,7.188736303766394,13.855751970282006,18.78072266631444,13.855751970282006,14.395162630959724,18.78072266631444,13.190260384406935
points692,14.95277886629248,15.446568055525157,16.607045953865075,13.226562149689254,9.905250156371661,15.493048245048458,15.7418340319473,14.8983816056212,16.734888072977345,14.54700215359268,14.365165923575077,16.734888072977345,14.493142982498355,13.59541312409095,19.397970581536136,20.8832483254246,13.60835283483864,11.042325306812169,15.85534201484746,16.140200268750434,13.87035691667995,14.365165923575077,11.415108456494456,16.734888072977345,10.535677975910783,10.368229003407265,10.731373379635112,10.372028435656938,11.31716547355708,12.214423233874157,21.378937843955985,9.3223407104928,11.374934397922889,12.929370898240352,21.346127008161634,10.300745387150618,9.3223407104928,21.346127008161634,7.363443193958135,14.365165923575077,16.734888072977345,14.365165923575077,15.023593816286864,16.734888072977345,21.378937843955985
points693,11.932726219577885,12.22306507906419,9.101182203051414,16.757869296469686,11.253930999083474,18.633435938271553,17.115926449025554,15.816487106678261,18.111200161576637,7.841893135563316,15.294057120768914,18.111200161576637,20.930855595557798,8.499050418353963,15.78222150996294,22.210731620475688,17.561087966855798,11.52398777076318,19.174648606171832,11.44548702467462,5.322486327381405,15.294057120768914,12.753057033762468,18.111200161576637,3.5195284830637465,11.848784575256083,13.003468070499364,14.307330836647065,12.006491363566752,7.823162252568432,18.585331362883146,4.173260912013383,6.903639569700725,5.469864828937699,22.656705239673883,11.918273953495998,4.173260912013381,22.656705239673883,11.474782115953573,15.294057120768914,18.111200161576637,15.294057120768914,14.835981006228083,18.111200161576637,18.585331362883146
points694,14.593457150512783,15.227462155744773,8.985100155208642,15.559628664401002,9.810010072013192,15.866687259378198,15.557695788969554,15.982247322760971,17.192414393092246,12.395309726586799,15.461764650444861,17.192414393092246,21.687822048612997,13.43173244719111,19.111078972629077,20.539480013524077,20.521768848564264,10.594349585215983,15.59951238794147,9.056288233283945,10.292212968207865,15.461764650444861,11.66111846408958,17.192414393092246,8.014128574955107,9.058479699112828,10.439460419584243,9.175971571188743,9.545933580119325,10.731960910457289,19.211041401110514,7.2899043365933025,9.865453146877526,8.801747178091857,21.006736472747637,10.505675142288714,7.289904336593298,21.006736472747637,8.797153426642435,15.461764650444861,17.192414393092246,15.461764650444861,15.187245287447007,17.192414393092246,19.211041401110514
points695,16.166939472276134,17.130368028056093,21.467005645907104,13.052437506431021,14.406182871427022,14.230508988067179,13.199999665231648,16.878529343925518,15.900825660293286,13.229096554056632,16.368575990431708,15.900825660293286,10.561245170950365,12.04077757161736,14.69738769897385,19.88758828804827,7.260596223495808,13.623622180510297,16.901790058605,22.58873444655288,13.581806431421953,16.368575990431708,11.53680915357366,15.900825660293286,13.333174453559662,13.039716740362069,10.96572414968871,10.30159361832194,14.06113366939893,13.779120755141342,15.348527490303457,10.27250500432033,12.968149641643997,11.787997009376378,20.363146374177948,10.41069449634685,10.27250500432033,20.363146374177948,13.078293051973732,16.368575990431708,15.900825660293286,16.368575990431708,12.19104941910673,15.900825660293286,15.348527490303457
points696,10.867832674803001,15.323837121967511,22.10264382736971,17.64065706641935,10.925038400223073,19.740760536152916,17.916064117754324,10.042476691555102,21.521791217517787,14.261045685477221,9.452214934943582,21.521791217517787,9.903059686229042,13.875791743280088,20.661593430444185,19.409305339639424,7.266106568570632,11.727138542402402,17.609181610876046,22.610077820251856,14.693075457525275,9.452214934943582,9.509557749716123,21.521791217517787,13.712955202618376,10.008541729030773,7.992305324005689,6.182095813439374,11.688080922319354,13.941149354943736,18.864711608233982,10.751885996279658,13.133131327634596,12.737580911779174,19.890954201948766,8.393701101797365,10.751885996279658,19.890954201948766,12.324545110537315,9.452214934943582,21.521791217517787,9.452214934943582,17.958510582195817,21.521791217517787,18.864711608233982
points697,9.232971779214585,11.647582167286917,21.4331786557522,16.763359468360346,14.723308882685187,21.44076303187853,20.450503092147418,9.141102556734864,22.00492297687263,11.736505460896222,8.540251660299512,22.00492297687263,7.92504495281362,10.741455068056151,15.677513564349596,20.113288101226818,6.357752941244053,15.331406477961178,19.435698133706236,22.5185703268702,12.646150210123777,8.540251660299512,13.335774861193343,22.00492297687263,13.38926658008271,14.753178858165255,13.03558632958508,12.437859841136204,14.49512140396808,10.258857554603841,22.58501865350863,9.938716140453794,9.383727146704091,10.054490013945227,20.585971974402767,12.29688776519352,9.938716140453794,20.585971974402767,15.140937003593605,8.540251660299512,22.00492297687263,8.540251660299512,19.300858308929133,22.00492297687263,22.58501865350863
points698,16.632864855474818,16.78025983005504,15.260690182574292,12.674726845846267,12.01133875356327,13.74601864616895,12.42292561080626,18.696242719607383,14.369142848478191,11.438000205127489,18.207643452448192,14.369142848478191,16.12215285454496,10.950129784856095,15.903138901937547,22.454311436780387,14.583735527377906,12.33236973038868,16.91395538434277,14.564567776443091,9.422275213181551,18.207643452448192,12.76475683497307,14.369142848478191,7.114625800203606,11.514455198412417,12.502968577984708,11.47796381997866,12.981936159072102,10.9605567997229,16.20753171085115,6.496216457959461,10.09821535841027,8.604885504292577,22.897183147060584,11.652918129549947,6.496216457959461,22.897183147060584,9.678986182731713,18.207643452448192,14.369142848478191,18.207643452448192,12.482969270157964,14.369142848478191,16.20753171085115
points699,18.431053053104357,18.178321741978156,14.688461880116778,11.059988100017312,10.166057229257508,11.876181015332275,11.964452409786594,19.513187563791302,13.662862498885262,15.054464159119252,19.03418558021197,13.662862498885262,16.623830076653647,14.40387384465785,18.730694510169506,19.68691819933457,14.789346347203619,10.367396985765227,14.249188419450338,14.528833376863496,14.675230510768774,19.03418558021197,10.409284462529198,13.662862498885262,12.02152116940471,9.24297009860865,9.36477115862454,8.276756991497134,10.138191571458163,13.708708198729688,17.254055155730224,10.370979218657686,12.896453766435119,12.336812800928476,20.16503175310191,9.501639266974607,10.370979218657686,20.16503175310191,8.000065144444795,19.03418558021197,13.662862498885262,19.03418558021197,10.005063595068505,13.662862498885262,17.254055155730224
points700,19.791076163080604,17.843733810162696,12.458814803181914,8.957910982582108,10.80100012621303,10.461967312231875,11.58888950301898,18.719489190473467,12.419322665656278,16.82868371268122,18.23116301760543,12.419322665656278,16.168265225269643,16.126385250745223,15.50459559521888,15.60388630113198,16.739116883276033,10.23115875855258,11.598702781288633,11.678372230314942,15.334900118297494,18.23116301760543,13.220926523992567,12.419322665656278,13.436767135716403,10.02983582179409,11.923697283738855,12.1282756022693,10.25152550269421,14.273747195534417,16.949327139128325,13.018380737807275,13.47179099984309,13.480724731459713,16.133995924399844,11.834527048335092,13.018380737807275,16.133995924399844,7.209041699066556,18.23116301760543,12.419322665656278,18.23116301760543,11.096772386577005,12.419322665656278,16.949327139128325
points701,20.4517253139279,19.43376021845052,14.344123280953413,9.48109298511081,11.481886121573345,9.774994366539644,9.90061402413725,19.781905383610088,12.229575110232418,17.29265983119435,19.306060236306944,12.229575110232418,14.240818358586377,16.62448766627229,15.464969114276332,14.80773838697267,13.60718239250268,10.49778506881072,11.150262859232038,14.478510646856503,16.285017739894716,19.306060236306944,11.75993454515898,12.229575110232418,15.809142650780133,10.504698912962343,10.721896339114192,11.252398806376224,10.861561784350714,15.235427996994327,13.93663018761222,14.821250189072513,14.450999116207345,13.558852215696472,15.347986692305582,10.632480442677403,14.821250189072513,15.347986692305582,8.377365514363952,19.306060236306944,12.229575110232418,19.306060236306944,8.755073146312883,12.229575110232418,13.93663018761222
points702,5.999143570574648,10.551394805100145,17.952645210207223,20.658283972780595,11.657532424544994,24.803444248531605,22.978334290912848,8.44124674473473,24.391199138466842,11.211639264404287,7.8321741002332805,24.391199138466842,9.853216772723163,10.532655669895306,18.19667600760183,20.31989465747035,10.071491511347332,13.263476330662524,20.977856460921934,18.036224488359434,11.808660902655623,7.8321741002332805,12.502460476701735,24.391199138466842,12.341356843605215,12.701909887759824,12.511978342460038,12.073216419013999,11.800283167898286,9.902263261079574,23.237683691927547,9.406268883071666,9.020633669182182,10.133684349486694,20.78994746404541,11.741268568101818,9.406268883071666,20.78994746404541,15.098012954937415,7.8321741002332805,24.391199138466842,7.8321741002332805,20.42065938088852,24.391199138466842,23.237683691927547
points703,17.98654364699491,17.022980575972564,16.851997782535047,12.330747656585755,14.617940209508115,12.338402053096829,14.132357854659334,15.0902949513741,15.281900077464963,15.907152543449735,14.559333823983726,15.281900077464966,10.935597040169755,16.696241997560705,12.30969401210345,15.638200715671418,13.031963665525623,13.91185936990281,12.6153546168821,14.630156828025504,15.518355527053822,14.559333823983726,16.012027202374497,15.281900077464966,16.094831168273526,14.166582316670134,14.921808170233454,16.029567804873608,14.195821924396364,12.829844410085668,17.0220700587527,14.508226142225983,12.001572061702714,13.57142442447543,16.167873356146163,14.135333137551404,14.508226142225983,16.167873356146163,8.830048481512183,14.559333823983726,15.281900077464966,14.559333823983726,15.872007794510845,15.281900077464966,17.0220700587527
points704,23.195405573550754,20.924906197453453,13.429100632993036,7.356023459673912,11.803474921912173,6.921991214150212,6.825509613874516,23.39014846315166,9.038863357931126,17.258172864037597,22.95669214087871,9.038863357931126,15.127571690274012,16.456378611358268,14.44855274380394,14.709109911203498,15.401190576678983,10.806590391909145,9.916552989670228,12.575036471373778,16.170243468296306,22.95669214087871,12.249352157063257,9.038863357931126,15.523066359717243,10.744192537140172,11.425558886125142,11.802907550311849,11.233831136001678,16.202638929266026,11.323644477921631,14.70228385248432,15.43583815394098,13.912183448905932,15.250614217765076,11.00291158593055,14.70228385248432,15.250614217765076,9.16368298274214,22.95669214087871,9.038863357931126,22.95669214087871,5.245400509389503,9.038863357931126,11.323644477921631
points705,14.521607322454708,19.024621207649112,16.991711857020366,19.998880127231896,6.156257190920667,15.941399968787167,13.57989692877937,15.986514024862682,17.654515736931316,14.358702386462376,15.46608147679953,17.654515736931316,13.3036076447947,13.174638822077284,22.970481851336224,18.561274613103084,13.273954734908864,4.4167510365511795,18.19514583547165,14.417388732043783,14.460216762530218,15.46608147679953,2.3428010613230135,17.654515736931316,14.917354512388847,4.0234738777406,1.6146180745720264,1.6384754998124147,4.368596283278367,14.031706029332582,13.218351910910052,12.221843418893942,13.22533846166274,12.337624786021811,19.053722868043906,1.876716569007578,12.221843418893942,19.053722868043906,7.496552607232877,15.46608147679953,17.654515736931316,15.46608147679953,13.963026777437554,17.654515736931316,13.218351910910052
points706,17.251001167468655,19.019814644229495,23.0139953002989,12.419111548257682,16.222869519502968,13.103252478158103,12.550808461022648,12.336258619521388,16.940329884814656,18.909443124221195,11.77294369511008,16.940329884814656,4.809289110663812,18.263617501888767,11.612322416572338,11.123393431296014,4.841489020878998,15.657999437376068,11.564050716409014,23.1045109072803,19.217067525490034,11.77294369511008,16.526859813602847,16.940329884814656,21.131898605072603,15.450154750099687,14.73467133147587,15.068724559597518,16.03483285423478,17.498167063136982,12.823827778385073,18.793871455443433,16.754978207209028,17.122982799109895,11.7105606589287,14.511645898072777,18.793871455443433,11.7105606589287,13.887670739865891,11.77294369511008,16.940329884814656,11.77294369511008,15.374967875816067,16.940329884814656,12.823827778385068
points707,14.638570076585841,12.744411025635445,16.3574365110201,13.888480307976337,11.231459387290073,15.819776793098992,17.590260003646343,15.010045904294536,16.845218015106425,11.969593566437945,14.478142029217688,16.845218015106425,13.567378981552293,10.846038358969711,17.67637429242781,21.76609274887589,14.009394053256141,11.437905719555758,17.6721192165076,14.788215921714581,10.9360193997933,14.478142029217688,11.825662335258597,16.845218015106425,9.417774437573934,10.871424769206994,11.369065878066737,10.98349058562002,11.279356988719439,8.75335603068025,23.462435361469378,7.914942941863989,7.850786789376811,9.21801220399313,22.217728697991344,10.598683056066792,7.914942941863989,22.217728697991344,8.260246690311977,14.478142029217688,16.845218015106425,14.478142029217688,16.036783490689103,16.845218015106425,23.462435361469378
points708,8.551933995158006,15.403153160980745,15.17753530672554,24.86185329937627,3.785399241733204,22.14893700295081,19.046591484336396,10.94044010719325,23.235444798574672,13.51769478369173,10.360727422046681,23.235444798574672,10.605802117125165,12.907524017272294,24.701783079393856,14.98029562248869,12.175901900636207,3.440429695040504,19.906194616788298,12.181268633570417,13.179555878426887,10.360727422046681,3.065292117334234,23.235444798574672,15.914978368483567,3.2248516018712623,2.766747950171943,2.967462965402667,2.6641124175759168,13.121826990243315,14.00186937064562,14.037532147714748,12.298876231540886,11.332619562860819,15.518346468131254,3.150610721337532,14.037532147714748,15.518346468131254,9.746713140927952,10.360727422046681,23.235444798574672,10.360727422046681,17.516204307008476,23.235444798574672,14.00186937064562
points709,13.690205414473649,18.135328104574906,23.219124164203205,14.876286591090418,13.508844312346385,16.80592937451996,14.825407465882662,13.087876066192257,18.635385292416363,16.966118895101502,12.53339097384443,18.635385292416363,7.719768928984604,16.581890019857823,16.901667057300898,15.969787648395172,4.9227794529194995,13.675890312488617,14.706641883529159,24.79922278785074,17.509284350479415,12.53339097384443,11.443863557683354,18.635385292416363,17.003143695338494,13.180143502698028,10.094203961437174,9.600489686934269,14.168690141806403,16.47529963053927,15.337511262553782,14.450365727506886,15.713468289943501,15.162422150413438,16.495237638244298,9.936705239657451,14.450365727506886,16.495237638244298,12.771435018738334,12.53339097384443,18.635385292416363,12.53339097384443,14.079347264167911,18.635385292416363,15.337511262553782
points710,11.463641894054001,15.875153701677775,13.88883294228079,21.85950729165004,7.647395138395501,19.121211091648963,16.67938004317921,15.067497726222177,19.471184857446413,10.790335320211891,14.536268782177876,19.47118485744641,14.492378550831194,10.428034554486416,20.629947166826785,19.689175774023738,15.375759796454936,5.453966034990758,20.766938262565652,11.585483309363838,10.739012148878611,14.536268782177876,3.3256802379132466,19.47118485744641,12.517050857674157,5.618213110228235,3.4051386432600355,4.038040772354556,5.020198188052318,10.89740329151847,14.644212113475902,9.760150909586658,10.033910832712376,8.68576916843852,20.16726057831928,2.920794305586374,9.760150909586658,20.16726057831928,9.523526883067724,14.536268782177876,19.47118485744641,14.536268782177876,15.530260095520289,19.47118485744641,14.644212113475902
