,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33
points599,16.62396186076676,11.487573101591083,16.34092165553366,16.084562640684315,15.06889973971447,13.898998189442924,17.587658809694922,23.43513798828014,16.394826331124925,16.565121330610573,15.25847597006885,14.127650287112436,16.088024367256672,16.949529803111282,16.088024367256672,16.949529803111282,16.088024367256672,16.949529803111282,16.088024367256672,14.236828216808606,12.1663077174789,16.949529803111282,15.741858591489487,19.410261945265525,16.088024367256672,14.217613545248287,16.949529803111282,16.428745212244795,16.9644767591197,18.71477734728745,17.22522032763533,15.675299543119559,16.088024367256672
points600,10.773647887583413,17.714021502452184,11.922818411428239,12.139184295249159,12.518826447714668,12.148389939217104,14.527631493881799,10.657984555407268,14.280856496218819,7.12855972297614,19.141634147254095,24.489715615113305,13.33526143450086,13.8447743798726,13.33526143450086,13.8447743798726,13.33526143450086,13.8447743798726,13.33526143450086,12.231723041436286,17.010292817255497,13.8447743798726,8.832190212408678,17.85913407236908,13.33526143450086,22.740845790701187,13.8447743798726,10.47401674856027,7.286488847231328,7.485944467128233,11.317641112360954,11.062674433306947,13.33526143450086
points601,6.728721723728228,21.91105950948419,4.551499596808908,2.3449217985634214,2.243658364264152,11.908825807412548,19.038922720456544,15.364054551546038,14.252089269125367,15.304855243210426,23.59211803228645,15.411900456429185,7.283826035119643,18.422006690557115,7.283826035119643,18.422006690557115,7.283826035119643,18.422006690557115,7.283826035119643,2.20133049088806,14.673234683047095,18.422006690557115,13.380641054943608,19.812466937825825,7.283826035119643,16.095820671991948,18.422006690557115,5.27938177929627,14.903957639041641,16.352066803449585,4.671275041766793,3.681234565230047,7.283826035119643
points602,3.365883573785805,23.25934384626834,1.710936562107707,1.8550161606514692,2.0143551762023515,12.873891097764092,16.240163493626454,12.441300058458394,15.397310653370981,13.17133370616165,21.214990125653696,16.18941875390521,8.402175498416778,15.582338285332101,8.402175498416778,15.582338285332101,8.402175498416778,15.582338285332101,8.402175498416778,2.111971833710372,15.444529552919146,15.582338285332101,11.470579305907819,18.360049840117952,8.402175498416778,17.246008141483767,15.582338285332101,1.552494796559405,13.19905937649278,16.063199131116747,0.0,24.814571290626795,21.997944934103252
points603,9.849707919811225,17.370520515394038,9.519090826307712,10.68571579154194,9.561357976697504,21.400897225137932,20.51673679819903,14.942051003922767,10.18350283454437,16.64256074159207,9.154871799426392,16.322836602855347,11.115014052153956,19.921421826068823,11.115014052153956,19.921421826068823,11.115014052153956,19.921421826068823,11.115014052153956,9.67530482538798,22.409090149418056,19.921421826068823,16.571223535109844,11.040146477679768,11.115014052153956,15.072639699551496,19.921421826068823,8.514109682089394,15.945425631407717,14.65391657320635,10.026630275169675,8.826575351894357,11.115014052153956
points604,15.299265456748135,14.469247415930942,16.625328831951148,15.780931650693558,15.536083937260486,6.586609877965265,8.6279545788536,19.748413337838176,25.51954094899296,10.238061430266496,19.371760217156794,19.65798810514798,22.307192920741393,7.858862488617932,22.307192920741393,7.858862488617932,22.307192920741393,7.858862488617932,22.307192920741393,14.490008132363238,7.797278861455978,7.858862488617932,10.065048211227685,24.230524233906678,22.307192920741393,20.306617009461284,7.858862488617932,15.971410803085545,10.249826678612285,11.382621741085309,15.485575125083539,15.074274054682267,22.307192920741393
points605,9.517197101510057,19.052634838571382,9.075977989227576,7.795884877123494,7.746042461205378,15.001848162858133,14.758544016591733,16.594476611980838,18.348508255691232,12.408649049841118,14.327430427570281,21.37199509112321,14.101082888195469,14.079062127394517,14.101082888195469,14.079062127394517,14.101082888195469,14.079062127394517,14.101082888195469,6.991525141834752,16.219270945471518,14.079062127394517,10.84982897632765,16.21568943937345,14.101082888195469,21.650665749237913,14.079062127394517,9.098194942026133,12.044647392658103,10.932285151307761,8.497646569721022,7.861106863136931,14.101082888195469
points606,11.44783922737225,17.301524312066295,11.500720366711318,11.798986269304702,10.023527870208527,18.011645869850998,17.74539657081955,19.509865747100832,11.403097459765227,13.379350798440992,12.183888935003017,20.035188482402386,13.154548577267784,17.109573201015092,13.154548577267784,17.109573201015092,13.154548577267784,17.109573201015092,13.154548577267784,10.699324912017175,17.403602324761753,17.109573201015092,14.300430312799767,14.814351670318633,13.154548577267784,17.865327320038595,17.109573201015092,9.02283785862699,14.11062468308059,14.430255964418759,11.117619823045183,7.300752348347481,13.154548577267784
points607,10.493328483873606,19.488695224694894,10.520110063060864,9.65967355192573,7.783834775735758,14.09859596915781,17.80449703051689,20.70243562736285,16.83746992272957,17.748876887835397,15.897700819415977,16.46101172924761,14.634079910838343,17.169537526108865,14.634079910838343,17.169537526108865,14.634079910838343,17.169537526108865,14.634079910838343,8.164989694585195,12.588221424961061,17.169537526108865,17.519202201768273,19.39737938703425,14.634079910838343,15.112373137624568,17.169537526108865,9.649052366146357,17.706612965559728,16.171602849152833,10.899932039138408,6.93654034602387,14.634079910838343
points608,10.410702680700325,19.02186975998044,10.513732321442998,9.337076890788678,9.313112398733365,13.509548069035072,15.567775512759233,8.430470193137154,16.39142916873833,11.058070192296164,18.088145395410027,23.01248480791504,13.797804312526772,14.900122077872108,13.797804312526772,14.900122077872108,13.797804312526772,14.900122077872108,13.797804312526772,8.47502310191624,16.513459330925624,14.900122077872108,11.927727992458637,17.320184826273547,13.797804312526772,21.473176251928425,14.900122077872108,10.367028355078293,9.04331573338495,5.676334638502466,10.49129714141248,9.788809661820153,13.797804312526772
points609,11.138456285177957,21.101926391997168,11.879753669837468,9.344263224510811,7.8442251926582856,11.569949176837351,15.9016100778352,19.917230445277877,21.10814785861189,15.607665129054595,18.075851735307506,19.30331615864967,16.26023813716015,15.238836268764459,16.26023813716015,15.238836268764459,16.26023813716015,15.238836268764459,16.26023813716015,8.115257650545265,10.588792323881929,15.238836268764459,15.804564052333,21.55809326338554,16.26023813716015,18.294296640523104,15.238836268764459,10.431476690074218,15.67406234798276,12.985235597729735,11.505908954911229,6.364577589629613,16.26023813716015
points610,5.060244712885533,24.89758178132235,4.3515227403759065,2.2515715924008277,2.1097755579066,9.420167666785007,16.242860984515925,14.695734582730067,18.631896737354552,13.759446739595068,25.01222390809098,17.511006309661393,9.99595936378883,15.585075205170996,9.99595936378883,15.585075205170996,9.99595936378883,15.585075205170996,9.99595936378883,1.9221163971816997,12.192475332830654,15.585075205170996,13.1033129037189,22.34077472359706,9.99595936378883,17.585501100486738,15.585075205170996,4.527926709331797,12.777795231229872,12.64045967579577,4.301429496774027,2.9091163345358524,9.99595936378883
points611,6.788038474098667,23.58941368553488,5.096235444005689,1.7974525872325688,1.5923184140808282,12.472968644200144,18.704256888069008,14.470131062208472,18.041931971597755,16.031274773085958,21.230455122643956,17.052209531147895,8.897001479809182,18.082449081803617,8.897001479809182,18.082449081803617,8.897001479809182,18.082449081803617,8.897001479809182,0.9654384561505958,14.07142136100696,18.082449081803617,15.015752042681951,19.03986346206573,8.897001479809182,16.824545493941546,18.082449081803617,6.349541565972822,14.780116067759732,12.818525250609085,5.876889778769516,3.8702771438187744,8.897001479809182
points612,9.00830354941498,20.70271078021848,9.709773015412821,8.834928783520926,7.79670070271809,12.883364069069332,15.394914842707664,17.105636122479897,16.26656376821293,11.141959088757115,17.680361027150006,24.122028881128166,13.920772929313708,14.724734721022754,13.920772929313708,14.724734721022754,13.920772929313708,14.724734721022754,13.920772929313708,8.143441249350031,14.432482502456967,14.724734721022754,11.470626074637556,19.476791354014356,13.920772929313708,22.546714155711044,14.724734721022754,8.44677681978665,11.451349861610495,9.682043649399871,9.382630785035229,6.233648281143868,13.920772929313708
points613,14.544650589265972,16.45785387057014,14.465694823224146,11.281288387264004,10.580497030020648,11.561418181453774,16.083901079498354,22.389453557514173,21.01199248222666,14.50978687745868,17.324489229672785,19.248272885991987,16.023557475063498,15.42379179942151,16.023557475063498,15.42379179942151,16.023557475063498,15.42379179942151,16.023557475063498,10.021226059391605,12.677786559459904,15.42379179942151,14.553637052386073,20.500648287647,16.023557475063498,18.411045809970215,15.42379179942151,13.700484642725867,15.355526836231743,14.9529306222186,14.265628693998256,9.819419189635985,16.023557475063498
points614,11.056852945037758,16.529010383745067,11.74775011223107,13.534151211382863,13.58042751646643,14.734667162541513,12.472907833432602,5.9779884514113455,15.696917196620742,8.417059763549533,15.254655528898121,22.209440858564317,16.190941810085146,11.760017033077045,16.190941810085146,11.760017033077045,16.190941810085146,11.760017033077045,16.190941810085146,12.722989125490443,16.529818745492253,11.760017033077045,8.940606245451523,16.056685804183036,16.190941810085146,22.157324967344557,11.760017033077045,11.820643554167336,5.472166992124611,3.1163623135727967,11.878044106500614,14.543713452025285,16.190941810085146
points615,10.435682776474637,19.770747061871084,12.393345884446136,12.230115946112972,11.40174326608903,10.08917733959762,12.153347832421295,17.300078861369567,20.69114151861549,12.77464697997581,18.382342304833703,21.02952696944743,19.23276210861519,11.435786056097553,19.23276210861519,11.435786056097553,19.23276210861519,11.435786056097553,19.23276210861519,11.272033301033774,11.227457099753137,11.435786056097553,13.126373657128667,22.257249477644088,19.23276210861519,19.39177001394917,11.435786056097553,10.8127747679278,11.961637537359605,9.91091730251642,12.084544485945855,9.525583460409552,19.23276210861519
points616,10.33639665118445,20.10286519238007,11.623461190358945,11.60775654930446,10.293844078426746,17.823083241592062,18.955506098511325,12.805511075377233,16.536662943930633,17.924487832335675,11.461906608929853,17.198353250702024,15.250392156788726,18.337370776349974,15.250392156788726,18.337370776349974,15.250392156788726,18.337370776349974,15.250392156788726,10.659467058154394,16.894237766105924,18.337370776349974,18.2213921951683,14.596437451265999,15.250392156788726,16.250499692850504,18.337370776349974,10.933936002271631,17.006091230107284,12.216364045830794,11.593335937409103,10.019395561497117,15.250392156788726
points617,12.964362469613269,15.778033642054353,13.31213897188528,12.254591754214381,12.851525220815121,12.055451232479516,11.726578799983699,14.552188197238477,17.89884150058996,5.907104000036871,16.425996498873666,28.432206302205373,16.246253499214433,11.002778984205168,16.246253499214433,11.002778984205168,16.246253499214433,11.002778984205168,16.246253499214433,11.796491741955977,16.601186685183325,11.002778984205168,5.734083438232781,17.80889345673996,16.246253499214433,27.08840476157097,11.002778984205168,12.692131527333009,6.030222019257301,5.551588303759424,12.74006236912497,12.16258666686019,16.246253499214433
points618,14.602718769554352,16.685122778742926,15.07832630919627,13.829542790749988,11.787327523263059,13.81196225278679,16.183478897083194,22.03855828321872,16.70259389397029,15.414327666413651,16.55653918928124,16.941101785721408,16.6179826669723,15.52482513581794,16.6179826669723,15.52482513581794,16.6179826669723,15.52482513581794,16.6179826669723,11.912583796583188,11.353970558069818,15.52482513581794,16.215429050818898,19.84023862892802,16.6179826669723,15.341433617016547,15.52482513581794,13.280305964876865,15.483871360451172,15.68701991607743,15.21803586862168,10.090206072906604,16.6179826669723
points619,10.67754629309269,19.003773076659023,10.559306721441647,9.995463958826688,8.73261191666152,19.586537812305345,18.254559729422372,14.515428219639668,14.263702727126876,13.532903760732164,11.199727903281003,21.833194936363654,12.708940041056659,17.62617874561802,12.708940041056659,17.62617874561802,12.708940041056659,17.62617874561802,12.708940041056659,8.55071284359034,17.688101830359383,17.62617874561802,13.444637186314692,13.145107213047268,12.708940041056659,20.741791777083456,17.62617874561802,9.80671969779753,11.862507087149732,7.908297780598479,11.336237357077215,8.51505684168498,12.708940041056659
points620,9.87066859456434,20.810219650174187,10.441534512645232,8.925876168840324,7.757823565735189,9.68367731823612,13.673618342471856,19.03693899076544,22.717575085818027,13.293969791252717,19.5782796722316,19.42186708490905,16.180041523006626,12.978278205261619,16.180041523006626,12.978278205261619,16.180041523006626,12.978278205261619,16.180041523006626,7.798735702533193,8.833893749590075,12.978278205261619,12.800809527532758,23.218732671533463,16.180041523006626,19.82612912690057,12.978278205261619,9.894627494345125,12.591362983494255,10.940091601743285,10.612054572858991,7.358166580859821,16.180041523006626
points621,7.819752475538016,23.407916939263945,7.321896930194442,4.507623685345128,3.2729952186198283,14.679801975807075,18.73512754027928,16.307314335924296,15.682464632420086,15.770493745640435,17.939509805088505,18.620571784611396,10.553068720803905,18.113770967191194,10.553068720803905,18.113770967191194,10.553068720803905,18.113770967191194,10.553068720803905,3.5990275222819075,14.861826681188253,18.113770967191194,15.811500361447754,18.165181536090987,10.553068720803905,17.15994038530517,18.113770967191194,6.791640550233342,15.020371269706391,12.657910195652155,7.61303414107691,3.0532304906183962,10.553068720803905
points622,9.698264805158209,20.00405679140318,10.956637502134388,11.487650305953574,9.967425820677551,11.8046896336998,13.135692278867365,20.52946678788724,21.48139445182443,15.009640091398216,16.313863650601665,17.532631855829546,18.779001006146476,12.432489331205868,18.779001006146476,12.432489331205868,18.779001006146476,12.432489331205868,18.779001006146476,10.406008907435352,7.891181350735843,12.432489331205868,14.337558639872617,21.67266519732365,18.779001006146476,17.78386971123833,12.432489331205868,9.491772278126422,15.326052579008717,15.081893716784139,9.954524856103669,8.451375768562238,18.779001006146476
points623,11.619118369063935,16.138902916605478,11.859837099808603,11.500793719841539,11.832454351063866,11.591957131555716,11.522993003631152,13.65948193927607,18.115311412892588,7.189021779005009,16.974063397588452,26.378849896231948,16.808754471084843,10.79621739501492,16.808754471084843,10.79621739501492,16.808754471084843,10.79621739501492,16.808754471084843,11.192531173726966,16.403448760187278,10.79621739501492,7.619781381655243,18.13630448841196,16.808754471084843,25.220805373188853,10.79621739501492,11.069354510323308,8.173572621554035,8.467977017946115,10.54872913457435,11.103877225025709,16.808754471084843
points624,10.76854713410318,13.332104448044253,10.14574792129576,14.630401785588681,14.016524863303541,21.369081997186463,19.872603102389142,12.672830277324248,8.6462993228092,19.149209369444385,8.525219301490544,9.602981639544529,13.359637740394122,19.26787289367143,13.359637740394122,19.26787289367143,13.359637740394122,19.26787289367143,13.359637740394122,13.696234759195518,19.81683547957613,19.26787289367143,18.562413768597807,11.107936407745616,13.359637740394122,9.83144669962952,19.26787289367143,10.166147618653804,17.799277233666075,18.689977800850283,10.182912129565729,14.459707474698714,13.359637740394122
points625,6.952080226839238,23.253267414755616,5.289100327050713,2.2999868490345814,1.8712060457989315,11.297545469728165,17.522573830193,15.271297887829405,17.045024901782927,15.086371617143469,22.679041554288844,15.947438420529332,9.217748129343436,16.883493483096842,9.217748129343436,16.883493483096842,9.217748129343436,16.883493483096842,9.217748129343436,1.7526842734295862,12.920195350746276,16.883493483096842,14.153340421976473,20.606630474512816,9.217748129343436,16.226950287473688,16.883493483096842,5.780974982468319,14.478940613824511,14.824933071278952,5.2065890480008035,3.113092807921214,9.217748129343436
points626,16.394152471901865,12.881978067187523,16.123945579933714,15.95159776984257,15.274073285332324,19.13169191582829,17.912705725831668,16.008200862425944,11.202122107813393,14.327969742559562,10.803761269572236,17.46001749173819,14.90505405374773,17.279327896895428,14.90505405374773,17.279327896895428,14.90505405374773,17.279327896895428,14.90505405374773,14.650395414455275,17.674913112653375,17.279327896895428,15.126344048869475,12.649334675840548,14.90505405374773,15.485213102312132,17.279327896895428,15.44175519135375,13.907610510208555,14.207555173568231,15.731734528779473,14.957672091474812,14.90505405374773
points627,12.136024306800522,14.121692245506374,12.371480465342145,14.93283072735413,13.117313351258622,16.034476550588952,16.6248244954241,25.24915335761044,15.279660547061559,16.642582750956404,12.44858343644981,12.594558405614075,15.96649646000131,15.972621837791934,15.96649646000131,15.972621837791934,15.96649646000131,15.972621837791934,15.96649646000131,13.497785438592233,11.399980824670974,15.972621837791934,16.285049934693383,18.447782409943386,15.96649646000131,12.606742296538714,15.972621837791934,11.008061648358874,17.112831846542772,20.340471961163328,12.77801822598659,11.75634796279492,15.96649646000131
points628,9.838935415833706,20.069274878628406,11.093701059067483,10.643728229578874,9.259103522088898,14.271442201887325,14.182894414265418,21.40191621564822,19.087260924239363,13.483778251003272,14.385368767919646,20.595437559155254,16.96503023531776,13.494998313495879,16.96503023531776,13.494998313495879,16.96503023531776,13.494998313495879,16.96503023531776,9.619479412986635,12.37934251291902,13.494998313495879,13.280059707837976,18.796960702011955,16.96503023531776,20.06668383071631,13.494998313495879,9.312879659068265,14.683741916440278,14.012038109041537,10.622398674988712,7.311075898729939,16.96503023531776
points629,10.117607089761341,16.369621372456432,9.276067348247413,10.507103855938404,9.778249938987662,21.915928511872416,21.098013776983752,15.323293567473,12.098022901698746,18.346148160016103,8.530553197335678,13.69063745085277,11.054981455725322,20.51119527121406,11.054981455725326,20.51119527121406,11.054981455725326,20.51119527121406,11.054981455725326,9.254506196961287,20.045842421227903,20.51119527121406,17.055078481040038,10.418438536822672,11.054981455725326,13.645944486350155,20.51119527121406,9.211210374309157,18.00031826318469,18.357869956390562,9.460532953693022,10.369020088320388,11.054981455725326
points630,9.824253537811016,16.927987075653604,9.983123305867885,11.8904124456328,11.427179716434077,11.870921969295983,12.750076156957798,14.659648178132226,15.338499227425034,8.619959039471883,18.74650255407404,24.5751866065708,15.914772451064216,12.041236697740777,15.914772451064216,12.041236697740777,15.914772451064216,12.041236697740777,15.914772451064216,11.295922787719823,15.110470887727871,12.041236697740777,9.441596661921357,19.622543107370674,15.914772451064216,22.699708750665096,12.041236697740777,8.64613703741206,9.536654484351331,10.44070296447127,8.690957753391041,10.127300155723036,15.914772451064216
points631,11.543558786134195,19.60230870675513,12.54077960400161,10.320435961374116,9.484030145566322,8.38618893339447,14.69977512498479,19.43652108734563,24.82656215887508,14.17286728900809,19.435440532235823,19.256577419660246,16.590702231868622,14.019434216888135,16.590702231868622,14.019434216888135,16.590702231868622,14.019434216888135,16.590702231868622,9.33851451384288,9.230085688314434,14.019434216888135,14.012224150027563,23.195063197228126,16.590702231868622,18.700220115578624,14.019434216888135,11.718201602163758,14.49189162687398,13.37831305479508,12.246999009201101,8.856706959161968,16.590702231868622
points632,12.697903538773533,16.531839652532287,12.876393490393804,12.642623323319752,10.880713452217188,15.434706112524733,18.51258754605884,21.802596346909063,16.526390702069516,18.08267428057776,14.812036487516478,15.438473468680487,15.32556885494831,17.887978128554444,15.32556885494831,17.887978128554444,15.32556885494831,17.887978128554444,15.32556885494831,10.829504268008415,12.916484513976716,17.887978128554444,17.150079128872637,18.623143696520426,15.32556885494831,15.1642489854224,17.887978128554444,12.496865108111368,17.89926248047285,16.369743024195998,13.592289614174897,10.773443269837434,15.32556885494831
points633,11.680718083676695,16.38847361560661,11.275752992361861,11.927667027010019,9.625679848041074,17.205879244088944,20.475722396134397,23.54647450897477,11.963131827792985,17.669967555810587,13.689777340986266,14.547200834221385,12.04868934210445,19.87980792066902,12.04868934210445,19.87980792066902,12.04868934210445,19.87980792066902,12.04868934210445,10.322218600407178,14.546860324500939,19.87980792066902,17.58639695898996,16.845194126559413,12.04868934210445,13.192959296674896,19.87980792066902,9.6319195541493,18.177483477207698,19.404804361192422,11.889819410047748,8.034814063613748,12.04868934210445
points634,10.62167243200892,9.823669858897624,14.524996692242453,26.180864087497287,25.815785982116733,4.89222100740968,0.0,10.635590641217657,7.811290495448146,23.7534666360021,9.504302244923423,13.134667555262117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.340411202377982,3.8294525816981686,0.0,22.70044276749195,6.342184047542737,0.0,13.766864251652734,0.0,15.076191700130419,22.529700515996343,15.653315450243795,15.860221885402472,9.4917601740282,0.0
points635,12.798859985539881,16.60982206737356,12.59514966115603,11.595425413910089,11.152091681084872,18.48500264136125,17.84876789161701,11.21665142575673,12.320731506059794,12.189933506652578,12.699066483611325,21.957974745292216,12.779886507592735,17.214455489874005,12.779886507592735,17.214455489874005,12.779886507592735,17.214455489874005,12.779886507592735,10.408393091080555,18.882550561609694,17.214455489874005,11.99224818738412,13.67226681258873,12.779886507592735,21.22695814702296,17.214455489874005,12.644833540030149,9.393954447500226,5.106177762836508,13.660128645971097,11.766264086002755,12.779886507592735
points636,8.399325955116804,18.771610571644974,7.891595390917623,9.355697542287249,7.773379356241384,17.462221840944558,20.198308724151858,18.747332190582085,12.64932324545293,18.360589630317676,12.684010475153327,15.005985902514695,11.423953308153711,19.598339321314544,11.423953308153711,19.598339321314544,11.423953308153711,19.598339321314544,11.423953308153711,7.993886026393336,15.989389659318352,19.598339321314544,16.897988141849822,15.515157764559472,11.423953308153711,14.06456594229682,19.598339321314544,7.389015263591198,17.002957846349393,15.987615951752993,8.620497957776548,7.288099802761453,11.423953308153711
points637,13.851669719366637,17.164558403177512,14.099542598572699,12.07840082289757,11.44379358801779,15.626042231256324,16.542713570019874,16.385537866447343,17.342618823115927,14.180147199624312,12.686731224871876,21.703936347935663,16.207796514456167,15.88931070535906,16.207796514456167,15.88931070535906,16.207796514456167,15.88931070535906,16.207796514456167,10.790779804435719,16.25126641889657,15.88931070535906,14.041078005787167,16.002031217341163,16.207796514456167,20.38524008448683,15.88931070535906,13.344973898478813,13.086508030545332,8.913602129384502,14.317490861686718,10.673327333088459,16.207796514456167
points638,9.057577344133973,21.874125257906158,10.882254424728849,10.114291825696466,8.83183748654802,9.61242299719562,12.425189781301066,17.663860033193522,21.41147632935571,11.205513570498466,19.324373131658863,21.685431530547273,17.279928459611927,11.711601491040485,17.279928459611927,11.711601491040485,17.279928459611927,11.711601491040485,17.279928459611927,9.359789763166251,9.51165258136769,11.711601491040485,11.672469646992548,22.525110640333438,17.279928459611927,21.430730995310146,11.711601491040485,9.044069386468557,11.56369252270162,10.609311762949417,10.04291565910445,6.8621188088022,17.279928459611927
points639,10.537701854059241,18.150736046414405,11.209985548630431,11.212233638213824,10.233203648398442,14.448660846918333,14.198851284753966,19.86343607474437,18.07424799846607,13.230147806213745,13.196738653969646,20.881665410905377,16.880415970550025,13.511188423934183,16.880415970550025,13.511188423934183,16.880415970550025,13.511188423934183,16.880415970550025,10.169932889392028,14.024061988146222,13.511188423934183,12.83640758120826,17.793013534568757,16.880415970550025,19.82990252858497,13.511188423934183,9.651752683430635,13.498653759030516,12.94789726016722,10.579407203426712,8.3913910970456,16.880415970550025
points640,10.983641872598728,16.684996263212074,11.225770357273486,10.687395607572416,11.361957493553072,9.554921405731333,11.57120267312444,16.071839529317145,17.584385546131973,6.121119245428212,19.546778747847487,25.063919568135002,14.738994350183027,10.845131740334107,14.738994350183027,10.845131740334107,14.738994350183027,10.845131740334107,14.738994350183027,10.918184957662678,13.811910627313644,10.845131740334107,5.356976505310612,20.34611673698628,14.738994350183027,24.932980116619575,10.845131740334107,10.17017561277601,7.1972922869261895,10.109289264656475,10.113293087537546,10.171899959754642,14.738994350183027
points641,7.445901488730779,23.282102187719858,6.189814976344108,3.195662634720567,2.0994549246533007,13.650716772611737,19.45290394262758,16.460458037320286,17.007815782030555,17.216987945461646,20.16218815436533,15.05127419905783,9.13527179733957,18.842039034063486,9.13527179733957,18.842039034063486,9.13527179733957,18.842039034063486,9.13527179733957,2.1814083943383373,13.496801886687285,18.842039034063486,16.611128428026085,18.937319060194465,9.13527179733957,14.64444008623745,18.842039034063486,6.632626220724305,16.215617420558907,14.910671084357194,6.98559933154164,3.511300919689383,9.13527179733957
points642,11.131091493905085,18.31596375652896,11.248824252991485,9.327529135663582,9.61822383168379,9.85572147579828,10.486657992375722,15.721589108582641,20.466519116115688,7.361609761500145,19.444599337556483,25.605150716938464,16.729148600660356,9.744734380513648,16.729148600660356,9.744734380513648,16.729148600660356,9.744734380513648,16.729148600660356,9.099815332477418,13.398335658922912,9.744734380513648,6.450721219253518,20.360306746197686,16.729148600660356,26.000885244591178,9.744734380513648,10.870969063565417,7.900095682687488,7.667421816496697,10.127988612456262,9.500290624147494,16.729148600660356
points643,10.787773861330797,21.38273350164136,12.35870990320367,9.81073883972448,8.57105584232942,10.141760540747299,17.431565558375336,18.50218071086128,21.211945456777872,16.131908870781125,19.8649646889676,18.0506265682896,14.826826715139111,16.791154952644735,14.826826715139111,16.791154952644735,14.826826715139111,16.791154952644735,14.826826715139111,8.841714706428391,10.154839977713054,16.791154952644735,15.643631163501494,21.824978123478633,14.826826715139111,17.660264284300478,16.791154952644735,11.414115849262107,15.751820911646949,13.214150434105932,12.266037341977944,7.65266048814787,14.826826715139111
points644,10.497746932256938,18.094473636757876,10.371307792434424,10.321660814093859,9.656502341310576,20.917522119675237,19.09240642995341,12.896899312738578,11.937140894752561,15.208044060923726,9.806204092434468,18.46429003561264,12.211398055552943,18.476272165985133,12.211398055552943,18.476272165985133,12.211398055552943,18.476272165985133,12.211398055552943,9.471204093018146,21.940834086318702,18.476272165985133,15.22955167013206,11.075193045120399,12.211398055552943,17.40280869173328,18.476272165985133,9.985441474497108,14.068022801964325,11.428475066059224,10.677690023776163,9.59925375279308,12.211398055552943
points645,7.607374866920818,21.703907144345557,8.37489951609681,9.036831733264927,8.163447169386727,15.734997165823161,17.87787723703922,14.339718745757933,16.383975112892966,16.66504505428858,14.914027807229928,17.8609131733731,13.63376505910285,17.2439903236317,13.63376505910285,17.2439903236317,13.63376505910285,17.2439903236317,13.63376505910285,7.885349286442906,15.03138187133746,17.2439903236317,16.695250588220997,16.899203430269942,13.63376505910285,16.028394281814514,17.2439903236317,8.21983538311784,14.286559679790592,10.298626973043019,9.287561434120033,8.285022105954578,13.63376505910285
points646,11.149473186156008,17.669975080957883,10.94349832869404,10.833991925372658,10.01502945873825,15.922684416221266,15.681616495902771,18.535526935572523,14.99818716375287,13.988092646467294,13.469779008835205,19.414374783291237,15.170016229317822,15.015627063064635,15.170016229317822,15.015627063064635,15.170016229317822,15.015627063064635,15.170016229317822,9.83248352215186,15.578099832634413,15.015627063064635,14.156167082788015,16.620028886363496,15.170016229317822,17.734045242537672,15.015627063064635,10.017389967174335,13.818548458890373,13.222197121928307,11.240062275410514,9.204360048880247,15.170016229317822
points647,10.575782452825056,18.63137955176926,9.977751459217705,9.378084518634466,8.305265361107711,21.116356995205834,20.488762237289095,13.86752857818316,11.204152273218405,16.95141035993033,10.401406555478404,17.334793644013214,11.282943866331612,19.893038363852977,11.282943866331612,19.893038363852977,11.282943866331612,19.893038363852977,11.282943866331612,8.212570960974453,21.64599492445332,19.893038363852977,16.244276483280547,11.30200587854472,11.282943866331612,16.468848629515385,19.893038363852977,9.370378037458382,15.498364787217044,12.42642138765238,10.243807306186218,7.987806485704336,11.282943866331612
points648,11.829202625736121,17.512424045830976,11.284341503769863,10.239139689241426,9.321962958202956,20.035374614972014,21.432732193108496,12.173311112864868,13.507605039206158,18.234542716292598,10.961579076931839,15.596053061331615,11.519889956340078,20.850806232315904,11.519889956340078,20.850806232315904,11.519889956340078,20.850806232315904,11.519889956340078,9.0130977488805,20.941637993086854,20.850806232315904,17.793693286301178,11.65949842399944,11.519889956340078,15.081784364586417,20.850806232315904,11.45218792084827,16.90699819786455,13.545561053076282,11.601180110234095,10.217531695372715,11.519889956340078
points649,8.583984827397218,20.93962966284708,8.939848448885208,8.402342964080113,7.754972575278862,15.384629648294725,16.716645308777817,13.817420565912302,17.340744235679214,14.79631291896267,14.380128476969341,21.39675390959011,14.283209386060419,16.065784786616913,14.283209386060419,16.065784786616913,14.283209386060419,16.065784786616913,14.283209386060419,7.408862812539708,15.745697282374975,16.065784786616913,14.244166389659089,16.65597675560817,14.283209386060419,19.9892865334582,16.065784786616913,8.773051585808263,13.421315454567514,9.102155038885362,9.088140592595082,7.6903114158211245,14.283209386060419
points650,9.417604396370823,16.597743546746813,9.851386341683,13.169637478397151,12.545521789399087,17.993304977261904,16.496616724128536,12.06661549011538,14.000318025287827,15.885094970433853,10.46899349760314,14.791242429109035,15.538915945567696,15.842540066569093,15.538915945567696,15.842540066569093,15.538915945567696,15.842540066569093,15.538915945567696,12.341349400156584,17.5969680544321,15.842540066569093,14.462603753160463,13.79590067195126,15.538915945567696,15.826542992948644,15.842540066569093,9.391237690649007,14.470405144726026,13.614659112233396,9.457555023320042,12.7718822854639,15.538915945567696
