,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points605,14.758544016591733,15.001848162858133,18.348508255691232,16.219270945471518,14.327430427570281,10.942574318553197,13.664270722760888,19.680778604114902,12.408649049841118,10.942574318553197,21.37199509112321,10.84982897632765,16.594476611980838,9.517197101510057,19.052634838571382,9.075977989227576,11.729169557463258,12.044647392658103,14.932652127242765,19.680778604114902,17.205522680961764,7.795884877123494,10.932285151307761,13.773263603349912
points606,17.74539657081955,18.011645869850998,11.403097459765227,17.403602324761753,12.183888935003017,16.13727778616196,13.614545115068909,12.976475629463769,13.379350798440992,16.13727778616196,20.035188482402386,14.300430312799767,19.509865747100832,11.44783922737225,17.301524312066295,11.500720366711318,14.212367204396783,14.11062468308059,13.678406349878953,12.976475629463769,14.705747600715675,11.798986269304702,14.430255964418759,16.047664032823153
points607,17.80449703051689,14.09859596915781,16.83746992272957,12.588221424961061,15.897700819415977,10.032922269243397,15.440698677406896,18.222195506851744,17.748876887835397,10.032922269243397,16.46101172924761,17.519202201768273,20.70243562736285,10.493328483873606,19.488695224694894,10.520110063060864,8.793216621784508,17.706612965559728,18.778052669807522,18.222195506851744,20.161075572391173,9.65967355192573,16.171602849152833,11.801591311797067
points608,15.567775512759233,13.509548069035072,16.39142916873833,16.513459330925624,18.088145395410027,12.447205498290456,15.004861693275593,17.79163892183978,11.058070192296164,12.447205498290456,23.01248480791504,11.927727992458637,8.430470193137154,10.410702680700325,19.02186975998044,10.513732321442998,12.650373386935632,9.04331573338495,14.621096977512272,17.79163892183978,16.278169040954086,9.337076890788678,5.676334638502466,14.249081906628387
points609,15.9016100778352,11.569949176837351,21.10814785861189,10.588792323881929,18.075851735307506,5.6412867991898485,18.107255558954492,22.34461815838267,15.607665129054595,5.6412867991898485,19.30331615864967,15.804564052333,19.917230445277877,11.138456285177957,21.101926391997168,11.879753669837468,5.160095821789209,15.67406234798276,20.89551367018203,22.34461815838267,23.81845051013212,9.344263224510811,12.985235597729735,10.100792847039381
points610,16.242860984515925,9.420167666785007,18.631896737354552,12.192475332830654,25.01222390809098,9.00984837310156,17.231860872933968,19.954329340913898,13.759446739595068,9.009848373101555,17.511006309661393,13.1033129037189,14.695734582730067,5.060244712885533,24.89758178132235,4.3515227403759065,9.015873719056998,12.777795231229872,19.197160762054693,19.954329340913898,19.93693205168148,2.2515715924008277,12.64045967579577,12.511072284177098
points611,18.704256888069008,12.472968644200144,18.041931971597755,14.07142136100696,21.230455122643956,10.059925577477136,14.53817624165383,19.384845022387662,16.031274773085958,10.05992557747714,17.052209531147895,15.015752042681951,14.470131062208472,6.788038474098667,23.58941368553488,5.096235444005689,10.335543880872182,14.780116067759732,17.20729528779277,19.384845022387662,18.608451981348107,1.7974525872325688,12.818525250609085,14.666533882587546
points612,15.394914842707664,12.883364069069332,16.26656376821293,14.432482502456967,17.680361027150006,11.158534716696163,16.490198720000308,17.67110818567879,11.141959088757115,11.158534716696163,24.122028881128166,11.470626074637556,17.105636122479897,9.00830354941498,20.70271078021848,9.709773015412821,10.033051072458113,11.451349861610495,16.824919696000865,17.67110818567879,18.91296418373398,8.834928783520926,9.682043649399871,12.963480300257238
points613,16.083901079498354,11.561418181453774,21.01199248222666,12.677786559459904,17.324489229672785,7.807329897055212,16.12748688293893,22.25180078661449,14.50978687745868,7.807329897055212,19.248272885991987,14.553637052386073,22.389453557514173,14.544650589265972,16.45785387057014,14.465694823224146,8.886850393533416,15.355526836231743,18.683200254589476,22.25180078661449,20.06681671644532,11.281288387264004,14.9529306222186,12.044439812136865
points614,12.472907833432602,14.734667162541513,15.696917196620742,16.529818745492253,15.254655528898121,12.734146198419195,14.528455202393703,17.121236721392545,8.417059763549533,12.734146198419195,22.209440858564317,8.940606245451523,5.9779884514113455,11.056852945037758,16.529010383745067,11.74775011223107,14.202075378165011,5.472166992124611,14.603771820888765,17.121236721392545,14.71610813354567,13.534151211382863,3.1163623135727967,13.384299853216103
points615,12.153347832421295,10.08917733959762,20.69114151861549,11.227457099753137,18.382342304833703,6.21508462898362,18.326730285865974,21.942088066523137,12.77464697997581,6.21508462898362,21.02952696944743,13.126373657128667,17.300078861369567,10.435682776474637,19.770747061871084,12.393345884446136,5.900068805254899,11.961637537359605,20.219146723992075,21.942088066523137,23.073537584490808,12.230115946112972,9.91091730251642,8.39572155357648
points616,18.955506098511325,17.823083241592062,16.536662943930633,16.894237766105924,11.461906608929853,11.030539986790192,11.663131712416709,17.931830950742192,17.924487832335675,11.030539986790192,17.198353250702024,18.2213921951683,12.805511075377233,10.33639665118445,20.10286519238007,11.623461190358945,10.873338003636427,17.006091230107284,14.217840124922326,17.931830950742192,18.067067630388774,11.60775654930446,12.216364045830794,15.512398029266755
points617,11.726578799983699,12.055451232479516,17.89884150058996,16.601186685183325,16.425996498873666,12.074224116868015,16.186534484571965,19.24672189351752,5.907104000036871,12.074224116868015,28.432206302205373,5.734083438232781,14.552188197238477,12.964362469613269,15.778033642054353,13.31213897188528,13.5934240998388,6.030222019257301,14.528190831849763,19.24672189351752,15.328822671189764,12.254591754214381,5.551588303759424,13.052559337033774
points618,16.183478897083194,13.81196225278679,16.70259389397029,11.353970558069818,16.55653918928124,10.195473536985274,17.846756660692666,18.092001658368304,15.414327666413651,10.195473536985274,16.941101785721408,16.215429050818898,22.03855828321872,14.602718769554352,16.685122778742926,15.07832630919627,9.40694469820809,15.483871360451172,20.085164821926387,18.092001658368304,19.543250344751485,13.829542790749988,15.68701991607743,10.55485583215519
points619,18.254559729422372,19.586537812305345,14.263702727126876,17.688101830359383,11.199727903281003,14.141060427564483,12.588174772685765,15.737775855870094,13.532903760732164,14.141060427564483,21.833194936363654,13.444637186314692,14.515428219639668,10.67754629309269,19.003773076659023,10.559306721441647,13.331977243632691,11.862507087149732,13.377112041716849,15.737775855870094,15.592014905106298,9.995463958826688,7.908297780598479,16.779828092143706
points620,13.673618342471856,9.68367731823612,22.717575085818027,8.833893749590075,19.5782796722316,3.3209810190801443,18.820475519807175,23.898174609380757,13.293969791252717,3.3209810190801443,19.42186708490905,12.800809527532758,19.03693899076544,9.87066859456434,20.810219650174187,10.441534512645232,3.6013050259171497,12.591362983494255,22.754008821958237,23.898174609380757,25.38764754591775,8.925876168840324,10.940091601743285,8.926154036519952
points621,18.73512754027928,14.679801975807075,15.682464632420086,14.861826681188253,17.939509805088505,11.296626459496588,13.848767591411606,17.107285873558084,15.770493745640435,11.296626459496588,18.620571784611396,15.811500361447754,16.307314335924296,7.819752475538016,23.407916939263945,7.321896930194442,10.171297930895664,15.020371269706391,16.370230128008355,17.107285873558084,18.77379441121456,4.507623685345128,12.657910195652155,15.165686422104626
points622,13.135692278867365,11.8046896336998,21.48139445182443,7.891181350735843,16.313863650601665,4.977968393502074,20.97373053031438,22.704907609745437,15.009640091398216,4.977968393502074,17.532631855829546,14.337558639872617,20.52946678788724,9.698264805158209,20.00405679140318,10.956637502134388,4.273209246164841,15.326052579008717,23.75237217381001,22.704907609745437,24.71125779975256,11.487650305953574,15.081893716784139,6.105324545645719
points623,11.522993003631152,11.591957131555716,18.115311412892588,16.403448760187278,16.974063397588452,12.50646308134532,16.588469936312777,19.455677118718068,7.189021779005009,12.50646308134532,26.378849896231948,7.619781381655243,13.65948193927607,11.619118369063935,16.138902916605478,11.859837099808603,13.58994101454989,8.173572621554035,14.73760178032907,19.455677118718068,15.332329009003159,11.500793719841539,8.467977017946115,11.598622578122024
points624,19.872603102389142,21.369081997186463,8.6462993228092,19.81683547957613,8.525219301490544,19.866734587286192,8.494641265438858,10.315378900534753,19.149209369444385,19.866734587286192,9.602981639544529,18.562413768597807,12.672830277324248,10.76854713410318,13.332104448044253,10.14574792129576,20.019414277309902,17.799277233666075,11.122713283607059,10.315378900534753,8.859933603344091,14.630401785588681,18.689977800850283,17.54560370251241
points625,17.522573830193,11.297545469728165,17.045024901782927,12.920195350746276,22.679041554288844,10.248880500486575,15.659761665867508,18.42254527799664,15.086371617143469,10.248880500486575,15.947438420529332,14.153340421976473,15.271297887829405,6.952080226839238,23.253267414755616,5.289100327050713,10.300075180205562,14.478940613824511,18.426481393480685,18.42254527799664,18.64415746543014,2.2999868490345814,14.824933071278952,13.534201482204145
points626,17.912705725831668,19.13169191582829,11.202122107813393,17.674913112653375,10.803761269572236,18.04542290655726,14.797357967279359,12.782477075668709,14.327969742559562,18.04542290655726,17.46001749173819,15.126344048869475,16.008200862425944,16.394152471901865,12.881978067187523,16.123945579933714,17.740397849718796,13.907610510208555,13.391079326364423,12.782477075668709,11.154164382838788,15.95159776984257,14.207555173568231,15.254424964864373
points627,16.6248244954241,16.034476550588952,15.279660547061559,11.399980824670974,12.44858343644981,10.970700745036016,15.375934466985631,16.718465009390503,16.642582750956404,10.970700745036016,12.594558405614075,16.285049934693383,25.24915335761044,12.136024306800522,14.121692245506374,12.371480465342145,10.32196797228173,17.112831846542772,20.03643844043469,16.718465009390503,18.622118520549293,14.93283072735413,20.340471961163328,11.796011311756237
points628,14.182894414265418,14.271442201887325,19.087260924239363,12.37934251291902,14.385368767919646,8.111208718345315,16.68342381859052,20.393885698685015,13.483778251003272,8.111208718345315,20.595437559155254,13.280059707837976,21.40191621564822,9.838935415833706,20.069274878628406,11.093701059067483,7.350648315458266,14.683741916440278,18.9992622889988,20.393885698685015,21.613274235739727,10.643728229578874,14.012038109041537,10.426468500793984
points629,21.098013776983752,21.915928511872416,12.098022901698746,20.045842421227903,8.530553197335678,17.484933837294072,7.109824417433029,13.647276946248155,18.346148160016103,17.484933837294072,13.69063745085277,17.055078481040038,15.323293567473,10.117607089761341,16.369621372456432,9.276067348247413,17.89628079046733,18.00031826318469,10.880187420849062,13.647276946248155,10.997240792322398,10.507103855938404,18.357869956390562,19.54701424435583
points630,12.750076156957798,11.870921969295983,15.338499227425034,15.110470887727871,18.74650255407404,14.03217688936005,18.783630698890914,16.775261122878387,8.619959039471883,14.03217688936005,24.5751866065708,9.441596661921357,14.659648178132226,9.824253537811016,16.927987075653604,9.983123305867885,13.666038307038107,9.536654484351331,16.106907757621453,16.775261122878387,15.255723703069847,11.8904124456328,10.44070296447127,11.252084407273863
points631,14.69977512498479,8.38618893339447,24.82656215887508,9.230085688314434,19.435440532235823,3.4075242347745895,18.517077456987643,25.933948838270275,14.17286728900809,3.4075242347745895,19.256577419660246,14.012224150027563,19.43652108734563,11.543558786134195,19.60230870675513,12.54077960400161,4.525612081230552,14.49189162687398,22.334428563544066,25.933948838270275,24.45716996342593,10.320435961374116,13.37831305479508,9.182654635934961
points632,18.51258754605884,15.434706112524733,16.526390702069516,12.916484513976716,14.812036487516478,9.968696034798674,14.815642534927369,17.921915306629934,18.08267428057776,9.968696034798674,15.438473468680487,17.150079128872637,21.802596346909063,12.697903538773533,16.531839652532287,12.876393490393804,9.356602789380483,17.89926248047285,18.43041129133705,17.921915306629934,19.59392832817124,12.642623323319752,16.369743024195998,13.22817694055637
points633,20.475722396134397,17.205879244088944,11.963131827792985,14.546860324500939,13.689777340986266,14.440112220066746,13.52897941261702,13.517068574905924,17.669967555810587,14.440112220066746,14.547200834221385,17.58639695898996,23.54647450897477,11.680718083676695,16.38847361560661,11.275752992361861,12.693490577918675,18.177483477207698,16.703789830803263,13.517068574905924,16.234764006448387,11.927667027010019,19.404804361192422,15.794974200519865
points634,0.0,24.959935238022013,5.649556245893177,26.49009185840665,9.504302244923423,20.089870581730167,1.2750423966134534,7.42266684718606,23.7534666360021,20.089870581730167,13.134667555262117,22.70044276749195,10.635590641217657,17.972504620713895,12.845809525219348,13.722017872483558,22.251061079012278,22.529700515996343,4.0555158920878505,7.42266684718606,6.6133886818411804,6.997596745276428,15.653315450243795,28.538619794293645
points635,17.84876789161701,18.48500264136125,12.320731506059794,18.882550561609694,12.699066483611325,15.700170225277503,11.269587962573784,13.862254289211648,12.189933506652578,15.700170225277503,21.957974745292216,11.99224818738412,11.21665142575673,12.798859985539881,16.60982206737356,12.59514966115603,15.60112095215245,9.393954447500226,12.112151656772832,13.862254289211648,13.307722753388289,11.595425413910089,5.106177762836508,17.75655103621302
points636,20.198308724151858,17.462221840944558,12.64932324545293,15.989389659318352,12.684010475153327,14.977154148910941,12.133880931792676,14.179439066410346,18.360589630317676,14.977154148910941,15.005985902514695,16.897988141849822,18.747332190582085,8.399325955116804,18.771610571644974,7.891595390917623,13.490564309388487,17.002957846349393,15.176103949506707,14.179439066410346,15.432369137273344,9.355697542287249,15.987615951752993,15.744268042195658
points637,16.542713570019874,15.626042231256324,17.342618823115927,16.25126641889657,12.686731224871876,11.390589393262267,14.085899943385849,18.709808316951978,14.180147199624312,11.390589393262267,21.703936347935663,14.041078005787167,16.385537866447343,13.851669719366637,17.164558403177512,14.099542598572699,11.473195977240703,13.086508030545332,14.89876787141719,18.709808316951978,17.4632051001731,12.07840082289757,8.913602129384502,13.743419303297795
points638,12.425189781301066,9.61242299719562,21.41147632935571,9.51165258136769,19.324373131658863,4.746616046164997,19.90222100649991,22.637416673611888,11.205513570498466,4.746616046164999,21.685431530547273,11.672469646992548,17.663860033193522,9.057577344133973,21.874125257906158,10.882254424728849,4.518142349999417,11.56369252270162,22.036239988257698,22.637416673611888,24.464689561397027,10.114291825696466,10.609311762949417,8.078006958446146
points639,14.198851284753966,14.448660846918333,18.07424799846607,14.024061988146222,13.196738653969646,10.317372537194922,15.68095409483526,19.416039208221747,13.230147806213745,10.317372537194922,20.881665410905377,12.83640758120826,19.86343607474437,10.537701854059241,18.150736046414405,11.209985548630431,9.964496175814693,13.498653759030516,17.25745041706477,19.416039208221747,18.981976741985108,11.212233638213824,12.94789726016722,11.126978498232653
points640,11.57120267312444,9.554921405731333,17.584385546131973,13.811910627313644,19.546778747847487,11.3572084352453,18.20668005340046,18.943182181783538,6.121119245428212,11.3572084352453,25.063919568135002,5.356976505310612,16.071839529317145,10.983641872598728,16.684996263212074,11.225770357273486,12.2962156891706,7.1972922869261895,17.482125666863276,18.943182181783538,16.634691039291038,10.687395607572416,10.109289264656475,11.470359108764798
points641,19.45290394262758,13.650716772611737,17.007815782030555,13.496801886687285,20.16218815436533,10.010965882718368,14.343815668041186,18.386627861508288,17.216987945461646,10.010965882718368,15.05127419905783,16.611128428026085,16.460458037320286,7.445901488730779,23.282102187719858,6.189814976344108,9.51218067097291,16.215617420558907,17.815836158919893,18.386627861508288,19.437311833337457,3.195662634720567,14.910671084357194,15.076961401586912
points642,10.486657992375722,9.85572147579828,20.466519116115688,13.398335658922912,19.444599337556483,8.78238063773459,18.955461458831987,21.725263362340623,7.361609761500145,8.78238063773459,25.605150716938464,6.450721219253518,15.721589108582641,11.131091493905085,18.31596375652896,11.248824252991485,10.167903188320981,7.900095682687488,17.9201151238667,21.725263362340623,18.777211816551798,9.327529135663582,7.667421816496697,9.555348739300417
points643,17.431565558375336,10.141760540747299,21.211945456777872,10.154839977713054,19.8649646889676,5.312549373535867,17.958251600791783,22.44481245452913,16.131908870781125,5.312549373535867,18.0506265682896,15.643631163501494,18.50218071086128,10.787773861330797,21.38273350164136,12.35870990320367,5.234836408540868,15.751820911646949,21.355083438641273,22.44481245452913,23.743210967087496,9.81073883972448,13.214150434105932,10.973548600390636
points644,19.09240642995341,20.917522119675237,11.937140894752561,21.940834086318702,9.806204092434468,17.35662563817318,7.738198043746408,13.49197990919315,15.208044060923726,17.35662563817318,18.46429003561264,15.22955167013206,12.896899312738578,10.497746932256938,18.094473636757876,10.371307792434424,17.471704333539957,14.068022801964325,8.87332909078932,13.49197990919315,11.424651654279709,10.321660814093859,11.428475066059224,20.031204579781377
points645,17.87787723703922,15.734997165823161,16.383975112892966,15.03138187133746,14.914027807229928,11.280997030616952,14.375066760392345,17.784443631273724,16.66504505428858,11.280997030616952,17.8609131733731,16.695250588220997,14.339718745757933,7.607374866920818,21.703907144345557,8.37489951609681,10.478775532630321,14.286559679790592,16.190665620140457,17.784443631273724,18.464264137819168,9.036831733264927,10.298626973043019,13.941109555868687
points646,15.681616495902771,15.922684416221266,14.99818716375287,15.578099832634413,13.469779008835205,13.043382155385757,14.528555502365357,16.4467628888898,13.988092646467294,13.043382155385757,19.414374783291237,14.156167082788015,18.535526935572523,11.149473186156008,17.669975080957883,10.94349832869404,12.312924386437608,13.818548458890373,15.611673366488779,16.4467628888898,16.61787079741338,10.833991925372658,13.222197121928307,13.112712533785498
points647,20.488762237289095,21.116356995205834,11.204152273218405,21.64599492445332,10.401406555478404,17.394857556026174,7.98554397905591,12.784436764499763,16.95141035993033,17.394857556026174,17.334793644013214,16.244276483280547,13.86752857818316,10.575782452825056,18.63137955176926,9.977751459217705,16.863877803069897,15.498364787217044,9.185573434085157,12.784436764499763,12.036535938181888,9.378084518634466,12.42642138765238,20.435500204503928
points648,21.432732193108496,20.035374614972014,13.507605039206158,20.941637993086854,10.961579076931839,15.864623000617604,7.641148621545671,15.007925868994283,18.234542716292598,15.864623000617604,15.596053061331615,17.793693286301178,12.173311112864868,11.829202625736121,17.512424045830976,11.284341503769863,16.480248890148527,16.90699819786455,9.931510527682027,15.007925868994283,12.42272589682935,10.239139689241426,13.545561053076282,20.302870851787706
points649,16.716645308777817,15.384629648294725,17.340744235679214,15.745697282374975,14.380128476969341,10.842848558241913,14.48637739009762,18.70799880524742,14.79631291896267,10.842848558241919,21.39675390959011,14.244166389659089,13.817420565912302,8.583984827397218,20.93962966284708,8.939848448885208,10.090555744171139,13.421315454567514,15.434182169928553,18.70799880524742,18.85507561996079,8.402342964080113,9.102155038885362,13.650711386414256
points650,16.496616724128536,17.993304977261904,14.000318025287827,17.5969680544321,10.46899349760314,14.198410839462493,10.900903835750642,15.483534473768847,15.885094970433853,14.198410839462493,14.791242429109035,14.462603753160463,12.06661549011538,9.417604396370823,16.597743546746813,9.851386341683,14.961336190284285,14.470405144726026,13.473625699659877,15.483534473768847,13.951778616768392,13.169637478397151,13.614659112233396,14.934175243109049
points651,17.457481273307998,16.572218538360655,12.442932381200807,19.98738829098259,15.864673070938185,16.397056566594696,11.550715611259829,13.98021299817577,12.073985722899739,16.397056566594696,20.620920284206942,12.163290490561419,4.527584676430102,9.836285064244247,17.449235505937057,9.388724271022026,16.846005235942435,8.669951384425486,10.942092262105225,13.98021299817577,12.054527819730431,10.055944306947879,4.869755272320891,18.143084028429428
points652,17.019143713184988,12.645329155127902,16.887947845969066,11.132374052492654,17.173095557926892,8.930665776384057,16.159840994987263,18.270921104353803,16.16511359013159,8.930665776384057,15.821090201128442,16.62789998721807,23.439580066501954,10.505572186863217,18.84458583184047,11.160417870014443,8.116938963940841,16.374881640256703,20.319842789815155,18.270921104353803,20.841867952527494,11.107596252931272,16.651867696431367,11.68658972974974
points653,14.605841394151662,13.702514435314308,12.753165891279687,17.19559403412803,15.833320772292275,14.854204606689859,13.903218616537329,14.279676846401754,10.83204121675711,14.854204606689859,17.7878727647346,11.680683948332307,3.128973604056846,10.326234279840179,14.501166218493754,10.433573796762172,15.818871607006672,7.080910002653965,13.898693952441986,14.279676846401754,13.088518429727614,14.781804430025034,6.236160750336541,15.230745727439174
points654,19.64215698179203,19.497228416653773,12.046205854374636,20.875232424940343,11.65046459435551,16.97158412829135,8.762592167697717,13.597258711946383,16.415786216580308,16.97158412829135,18.16880259820409,15.679177463265471,14.838145387449414,10.513594478755591,18.63272334899794,9.978820348852125,16.551232678334344,15.66833313842012,10.001836202486922,13.597258711946383,12.351268232141448,9.048342354264221,12.954563582357466,19.0129753610138
points655,10.358974701669045,7.1628854949806735,25.294857577227308,8.97758215664141,19.291553447636712,3.848795355941637,20.279567590029846,26.385987523745285,10.854988898195419,3.848795355941637,19.781928114058417,10.542987801516434,19.20436238304927,15.769173842846477,13.917075037780261,16.428463817645856,6.644792573286072,11.599273703315594,22.601838085835148,26.385987523745285,22.323842158800378,14.96913672530753,13.211573224221993,6.227814737258565
points656,14.222107799270974,11.415263993457064,19.367004525873508,8.611619340670597,16.43536216807356,7.625367993343769,19.321405693742157,20.663918086355384,14.857687625298613,7.625367993343769,15.147251924386984,14.64146912340947,25.379604759105153,15.5493101027787,13.360757603956095,16.655025384763764,8.085448572432576,15.686216475393776,22.9894047117221,20.663918086355384,20.87356856889074,17.09584353099914,18.78436529281737,7.871798651954624
points657,19.331955046492787,16.11123835505124,14.227926792287077,16.74806663418254,17.512150708194433,13.628527674424872,12.00745742275709,15.703241871716402,15.493193348657128,13.628527674424872,18.795667397850224,14.994122941909444,15.950407263852416,5.662597915254247,24.500566935630896,4.934720082576733,12.343821338801769,15.021399190792925,14.372640148119599,15.703241871716402,16.586767581899764,2.633201225432957,13.124079596233285,16.776015037189627
points658,20.502940409864994,13.483410327570903,15.614931099015074,15.46869906694262,20.931140546004467,12.874151711852788,12.774756470158401,17.04209674620488,16.740400376271612,12.874151711852788,16.54242804863066,15.802303293528698,17.034645601790036,6.2259804102257394,23.492721837316115,4.746614940914141,12.217347440160939,16.463900494548923,15.727532365759354,17.04209674620488,16.714085800211677,1.980841841445687,16.056845349289645,16.746577871571663
points659,17.71319019461375,11.057835042185273,16.201765428505574,14.437759214388832,23.9884076061557,12.232589050176788,15.01567695586436,17.608559300606746,13.029322482979435,12.232589050176788,17.133142830776922,12.846789343156317,14.814273592614155,6.353249574777614,23.216992525576917,4.857956212094239,12.640998226031991,12.769862196117765,16.81933148498608,17.608559300606746,16.28760678894372,2.0201485489176276,14.663565322953737,15.405425735838723
points660,17.261576266265408,17.35953555434973,14.711649009697053,15.707068982126916,11.841570990159266,13.571333548501466,14.708604443369117,16.170171819616506,15.69155575082907,13.571333548501466,19.22868284228075,15.446773988852483,16.640631881236565,11.58858722077302,17.16246863255323,11.777783420118137,12.613013393057903,14.770336924253554,15.475090806919923,16.170171819616506,16.315778444220484,13.019762498823937,11.85989729740336,13.136830225627168
points661,19.413776180150233,14.541873288147183,12.87894761042707,16.643279938797804,20.895414343268293,15.556242422945818,12.268115132698195,14.401092091462735,14.92901024897297,15.556242422945818,15.09625567283422,13.684124691129453,12.758364333709736,2.6176281330250903,23.6141803433434,0.0,13.747507562788954,15.602717221614641,14.145854139588234,14.46301899843909,15.17371057149989,27.621669149684326,10.921727226656344,11.031088717476887
points662,18.616933178151303,14.667442671866478,15.12501622045641,18.38489455026063,19.500928804263086,14.30061936459094,11.27221252761312,16.56918911350253,13.452811489695828,14.30061936459094,19.217547748959408,12.774059322730292,14.52013435091522,5.5128623388125,23.192551522738743,3.7041903809566907,14.552503559644654,13.308026202003202,12.639185696171793,16.56918911350253,14.363340549152811,1.0993374781282046,13.120773307665623,18.349596010608092
points663,15.223164720229951,15.887841114480754,11.737652100877927,21.28268009805562,15.87222252138608,18.29190783044227,12.171506596116984,13.299416308064217,8.816830993885885,18.29190783044227,21.626671762123813,9.390029760799239,4.117030746366263,13.806130976431705,13.4354809551988,12.921104793194573,19.83905401966641,6.658978095096555,9.570335752158734,13.299416308064217,9.041497917437544,12.835887656634718,5.256576137846764,17.697861073901947
points664,14.307349863383585,6.8087711699658255,20.706433310475873,9.168733994151129,21.940099171339728,6.004200592317996,19.331081790888287,21.956849008484618,11.866294655541637,6.004200592317998,18.614938515269614,12.008162083163366,17.631288122408137,8.683249446011228,19.214024466644187,10.088892924730036,6.503132168857361,11.622538202459321,22.399402020031008,21.956849008484618,22.46644826560214,11.119749460801426,12.697740631417325,9.419105184856765
points665,18.023308627980953,15.333881028692355,17.062566033075324,13.814997004579604,14.140524871226967,10.41609667760959,13.64418097078382,18.439477474256552,16.408024779758087,10.41609667760959,16.172001004145553,16.350863795443367,23.932798185926515,13.101228111244637,15.992074154140761,13.571530546084961,10.389888295032039,17.013234438819662,17.478857092103816,18.439477474256552,18.55374477250585,13.131334433753839,17.21498499494549,14.26689054238737
points666,19.79988892624676,18.829802298610023,11.660923232493786,20.189246137197173,13.337353900563086,16.739903827168185,10.366343302792368,13.225351058986204,15.201200752990776,16.739903827168185,19.228915746288898,15.156234599815846,6.352554999230198,10.009916666063098,18.568110209500727,9.409813615735946,16.302592402057556,12.270777682875856,10.728318181919892,13.225351058986204,12.601568391433942,9.132642047482737,7.685287515032563,18.941537104994136
points667,19.015685620010522,17.289589405914594,11.534707861243525,16.7341074418858,13.624710553079346,15.503934510929998,13.346491167710115,13.10351721592307,17.24472939995493,15.503934510929998,15.266403511261327,17.28912530628861,10.200674676115899,9.845735516280687,18.57910388892343,9.194222484016542,14.67511043117271,15.266842900600356,14.38742339063074,13.10351721592307,14.23991517361283,9.792207339539306,13.255241441529181,14.835353685416186
points668,17.916840682989143,21.038089004685506,12.855958145865062,20.40732550028419,8.179750146413877,16.586172172496866,10.232811984900207,14.378900699163935,14.415337443435293,16.586172172496866,19.336951407605774,13.672633328593559,14.600501599335631,14.019779490701204,15.30268315228042,12.941862772067264,17.076420332166823,13.8604465053678,10.49736498329232,14.378900699163935,11.82257450889933,11.729570830701586,11.961241317157869,17.63632284259363
points669,16.178562013999098,11.937969788060585,19.301132575155343,10.53830377897902,16.569525196228764,7.421842868802421,16.747692587991974,20.600332860351916,15.51408123632323,7.4218428688024165,16.71805686927785,14.726203772076278,22.927469258643196,15.647552393450063,14.915574728174137,16.233043671775153,8.05687200206554,15.194291784922486,20.948982695285178,20.600332860351916,20.90233591190535,14.380415129659257,14.610177556473069,10.721317404455394
points670,18.085649703003575,19.986205041136113,14.158960432816764,19.958507999464516,9.348940194710634,14.886020680459806,9.528458553291477,15.636669658418539,15.28290430922911,14.886020680459806,18.71754578772358,14.947343966309816,11.08681565351827,11.720235102059597,17.969500870259015,12.315837751378364,15.243116732342807,14.008205750080323,10.972677438111697,15.636669658418539,13.668116952540428,11.890783114510253,10.731673842230238,17.538470207031555
points671,17.989438759451104,17.30781236258008,11.807926722405698,19.260634657990035,14.844677033346482,16.968414760599806,12.162127958623147,13.367251367500511,12.763871215331253,16.968414760599806,20.647294647734988,13.129875058644222,5.934813863487298,10.858060924323865,16.63123157514698,10.159174276717005,16.78193640761055,9.940759804650042,11.711748197347774,13.367251367500511,12.119024361390087,10.802466422164798,6.264946117628038,17.368376614911263
points672,18.45520557056407,14.340191183511994,16.918148474507138,12.340079689118543,15.232016341624439,9.355967737290841,14.689093602544945,18.30007332726665,17.930334608101102,9.355967737290841,14.747734282926695,17.8625951191647,22.00323185634112,10.342294698504888,19.07319635537304,10.684898800771542,8.313661943563124,18.098886630061344,19.040842907244887,18.30007332726665,20.643831681520705,10.39632436031329,17.755736743445656,13.06258551687095
points673,15.030379196795113,9.531051907511328,22.622702704379627,11.832808968702713,18.95584803717619,5.728511673790638,16.049049378638305,23.80659569378043,14.06052013638044,5.728511673790638,19.156035141437155,13.461086604200487,21.53925374601153,13.049638759347376,18.095220969642423,13.420449761540914,6.912673799948243,14.742749158032147,19.5780592389131,23.80659569378043,22.054172599592,10.06395398782846,14.085674165607058,11.37848258052321
points674,15.424336885364127,11.620281081990536,18.79301163206743,10.342020048777599,17.081861428382926,7.214387276184877,17.735447378511985,20.10985118110768,15.352985152631424,7.214387276184877,17.680176393456414,15.824395483994502,19.432445802548006,7.066214466028375,21.532322633231303,8.658272060642798,6.14146181475295,15.628085144786121,21.156853603778618,20.10985118110768,22.83053307357964,9.99253566812661,14.995299085122268,9.469411612466338
points675,20.89103385330797,14.801230437063644,14.357487850974044,17.512540122359106,19.36902446371754,14.525835765299947,11.505001860604018,15.828305257695456,15.497753881287816,14.525835765299947,18.219314789239547,14.95043146912927,16.54544375316696,6.990675637114487,22.759228498290927,5.2647597304428535,13.863192943792036,15.540828846943741,13.563037649005993,15.828305257695456,15.05725289325692,1.9115624314988018,15.040236087880604,18.642873031531384
