,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57
points574,19.29695321378048,14.534585047837922,11.45443462812157,8.771189654174123,15.982665936462388,18.850814611435673,13.108920867375856,9.863823733457567,15.4717939433108,19.978770076466965,20.1832495885408,23.699126573871986,11.097980787437326,19.595285163079954,19.582020817509967,12.837098227079501,20.32745398323803,15.927905141429171,18.30195732651006,8.67823453761659,14.998718704050228,9.389560668548746,8.473104105535844,15.339062058106,17.49406704010413,19.860385256677056,11.635529391731383,20.065515688757806,15.246449104138383,13.67080305557325,18.914135886715158,8.93983073638186,17.675577763050114,17.49406704010413,9.630662162376506,6.309846815982202,16.392291893135532,10.736133890130303,13.67080305557325,12.934112384628447,13.23041468762366,12.263341871450422,9.903140869475456,12.693611029460497,8.717167937425645,10.583089608220774,11.49571134414782,18.19675406720502,10.634124911576201,11.948009632464776,18.057990648465506,18.13260225388638,11.509655073045973,18.685524855743605,12.693611029460497,4.915894588234501,18.19675406720502
points575,11.069520257712714,11.823031322378489,16.62489830974045,15.760786508787339,16.2899252530715,4.63438078420779,26.698776908503163,15.912035161247505,15.70560660179587,14.503079443689948,13.14699129484233,16.01149460000582,15.426843381513894,4.541965488636352,4.4303052588207645,12.888592262444819,5.639026611357335,18.74750166674457,12.906506799525271,14.171355946457014,17.491338054575053,15.187385982052762,15.53176093320327,15.573619012856904,2.394644931183749,14.367263847836634,15.549888186645529,13.006858861090379,12.785000287975677,27.087596745772665,4.493977202733481,14.008303536068336,2.8968564248352893,2.394644931183749,16.02153643487718,13.056873629873479,7.192593707603544,23.643344811648145,27.087596745772665,13.33980850123112,12.995309402943345,26.619420164204623,12.156442810553285,20.672023610793403,23.749095814552184,14.216437877357043,12.64377276692533,3.513777760326935,13.237479796034217,13.633333746290713,13.70163436448645,11.73129120617475,26.740399407425745,12.839203232367067,20.672023610793403,13.83141870075518,3.513777760326935
points576,20.459939946008312,20.578373265914124,20.95415784287504,16.097925803345447,9.807316457662118,16.64082710926093,18.380448144935706,10.083093510675218,8.190870636924561,9.918251596098642,12.807601311870643,15.646327622276873,10.131265293185063,16.783703809637665,16.17475482947546,19.773623704523217,13.412050874344793,9.643300082924387,18.942450079864987,18.770778684968978,9.213458379938274,9.024257116985812,15.872231296932032,8.034961375165876,11.85475103688386,9.767841109324673,10.52426171722356,12.666388497361613,3.5318831542245173,18.87519916552735,15.935084062748656,7.678417003669408,14.215491946461542,11.85475103688386,7.9778275708912,15.94573751218628,18.02061823840475,17.612143959325305,18.87519916552735,10.031582266475459,20.551590357814252,17.87247526560261,20.627090935183535,14.283686394474303,15.794293224040304,8.621020618714327,8.90854692646654,15.163406910155269,8.514811625294248,9.269620988072205,18.446175758382743,19.788136047758822,16.596871831963313,19.053884014068768,14.283686394474303,14.195348045641747,15.163406910155269
points577,17.158760628118635,18.71722863131677,16.28900178073987,15.357263316851672,10.61817576806386,16.331241797375963,16.16677071841211,12.505417667091006,14.685258813570046,14.858804885485311,13.553208343552813,16.673739737098483,12.009798995304967,16.51366298863045,14.897422043425141,13.187943150668374,14.195610774720624,11.578602671823282,14.93856130446305,13.814498123208452,13.416068430075809,11.600404851738386,15.124250773014426,14.550023149639975,13.462518956183654,14.724121671085191,12.564700389387863,13.414369021279215,12.05045450247947,16.68971219359508,12.914194298263798,12.814743641164826,13.351453850408461,13.462518956183654,7.171543979215662,11.431183677747574,14.515154155440651,15.564762291964131,16.68971219359508,14.23583449614687,14.021298152988207,15.819602752555516,12.82887338615609,17.648117347860957,14.99240915492571,12.891335452288747,12.66932816198974,12.08745928643784,12.734028802059365,14.105799123225747,16.842508613676948,20.5957363607848,13.94013427176575,16.45618791384009,17.648117347860957,13.255696732353991,12.08745928643784
points578,12.094135503389264,14.881129258606464,13.811924819649573,14.46069631799886,12.814861349014443,11.794116576738238,18.764441264234073,10.109118077824643,18.498038407396166,17.48211063671401,14.455760681370514,17.248295919304667,11.758400470565718,12.740927018940551,13.055921687815255,8.768336314298555,15.854341664051876,15.567552756235107,13.31077961258723,11.182841597956509,18.822919177518646,10.210101346977442,14.218825338679578,18.374939971760423,12.493297432059293,17.355778196337134,11.03743514542079,14.319794455614069,18.023917390114143,19.254302258635235,9.229215403353521,17.271395664439925,11.700339728964874,12.493297432059293,6.752931150662506,7.089541582449852,9.624602654089571,14.205436510482922,19.254302258635235,19.14302412945138,10.187439722748316,16.553216363572012,7.360542933261623,21.088644241205834,13.294887530267475,18.643680938431814,18.30823337702356,8.335319036731962,18.060026437001238,18.898732325299083,18.650527383977902,21.015032815365593,16.942478305520613,17.85812070819462,21.088644241205834,13.738425822852543,8.335319036731962
points579,11.4665161726688,7.968514171776252,8.97135260921392,5.969623798841931,19.131900386606347,10.756935339283011,22.389164399431902,15.328432166638503,21.235580682245978,22.608435380893308,23.003518252807623,17.846956755797372,16.854752917033274,10.226113442756354,10.203586821375124,6.709176371191357,8.488469239900892,22.755603391804524,16.580906870345036,6.040198214789609,21.30898975797725,16.255577333341066,5.64385767484241,21.12119666996924,6.660250442418871,22.49842157950404,16.339188681770406,22.894762119451237,16.826904543698504,22.832865735824786,8.781563709841059,13.975243292677098,8.880927284912774,6.660250442418871,16.589504061093113,12.220669065176992,8.255984349350735,20.6340923622735,22.832865735824786,14.754273273208018,7.4347630284107495,22.28383562342647,8.456333084416713,24.016816433563665,20.833016713785085,14.3643205231372,13.497194460660236,7.879508573503243,13.759100020348559,15.41778324538277,12.237960279431302,11.162396046386862,22.488818714863385,11.762076920817966,24.016816433563665,11.022710907630959,7.879508573503243
points580,18.987332902133637,12.028635291235059,12.74001694696501,9.564864092895446,22.61836929668609,16.547833187741006,14.897942348691107,6.968452896753983,15.273185176501805,18.617296233031954,19.38427670525304,16.846128943926594,5.996371002487704,15.256851295805157,15.493503764305284,14.607201949745413,15.428107062185289,18.533705336347015,23.435125335910723,10.044042363241724,14.833865726813574,6.069927827631597,9.274620360672623,15.139821059644298,14.171934967919897,18.49457743105192,6.392041472431386,19.263999433621024,12.97090368292076,15.437041936213415,15.798208109498106,3.3128890525629457,13.777557676586175,14.171934967919897,9.900592648367416,13.116184684304075,14.482337698158886,14.435660474411526,15.437041936213415,3.2869621384524055,13.430121456979847,15.29489964151538,11.986259917481489,12.889717478949795,13.731089965816157,2.594896672452629,2.474929383181835,15.024036295545342,2.2604498695202326,3.2621174425298136,21.815150953295873,17.862230951242733,15.149860940607283,22.032924994606272,12.889717478949795,11.61472051014626,15.024036295545342
points581,12.841323665894611,14.083962657961907,13.80660297946221,11.772335926898082,13.882339159351599,12.586750660797192,20.57435356861445,11.577523379373241,17.002948280191383,17.4877466400316,17.162068139696746,15.406378720691041,11.64275614775279,11.52465727997474,11.637567693615399,9.315255126808047,10.671832205408807,16.396482736921378,16.257499391287162,11.177187653539196,18.381984769840223,11.421568697724796,11.503902886843223,16.875090521403614,9.334376861605548,17.361432140754452,11.608583389380907,17.034716907450424,13.510120729135572,21.04116592457371,9.067168803034685,12.59667551638919,10.35529025933175,9.334376861605554,7.612550412249548,13.966180287054673,11.389208115765705,18.92355900393007,21.04116592457371,12.975107391088775,11.690795410403064,19.604222069732636,11.492640546272199,22.994809120493933,18.5985940764145,12.467978784976554,11.736543402267245,8.170319022152748,11.76945865659372,13.40280511698797,17.548562067643484,20.15400973129392,19.92496160752029,16.636519955203248,22.994809120493933,15.315055309900913,8.170319022152748
points582,18.531448144550527,18.212079356211973,18.948121541953732,15.469584435439751,10.461525804748684,14.961420159010183,19.29130713667386,14.692434324760896,11.793840113673575,12.042709837825667,13.440137387006684,15.731687982542716,14.634288548662484,14.740879111048766,13.12555924965665,17.170578904031007,10.174770222694926,12.103879795222255,15.174194255196879,16.63955765141329,11.089263698309166,13.991553619626819,15.237681668544507,11.649400191277593,9.954262860467523,11.899062142880354,15.079521322790418,13.300938125749138,7.698037435425348,19.774458667322634,13.227587138091907,12.43088405123714,12.263216615248094,9.954262860467523,11.917145083850448,14.971347985560469,14.917677726857951,19.474862570075054,19.774458667322634,13.941814908521396,16.928701973524092,18.600316610128555,16.813238107118476,16.098752338593016,19.107280247196837,12.96539888163393,12.473491026899133,12.406563933119218,12.708921753385214,13.640211884911443,13.748572922533466,15.842385334956443,17.488745518264157,14.045038217098439,16.098752338593016,13.191190722317941,12.406563933119218
points583,15.875456417371671,10.364058350169847,13.663806519690613,9.475044344512638,18.828612624012777,13.478829571013259,21.091196220269964,12.800361749076133,16.075252820040575,17.63897277472911,19.474696076018226,18.22288317355461,13.134280062723318,13.478868392737274,13.579972319018857,12.096361394130087,11.836109909744781,20.264607923701206,19.125258360712447,11.025480120408938,18.65199541394614,12.081616095183564,9.183913157758163,15.944441926588079,9.387310487929199,17.513139673884705,12.579002241282792,19.35470663653549,11.899593923952523,21.5514267548998,12.48667776918716,7.6961248829276725,11.66056306569897,9.387310487929199,11.500863847721044,12.034021749762802,12.821374480798303,17.496138663985633,21.5514267548998,9.621799743270518,12.623619606785573,20.23665831324102,12.966976779651324,19.150535358488682,17.407088816019556,9.00602192047269,8.476151017740643,11.652150965302377,8.480881193234438,9.582114854249811,16.404673162013772,16.259346389448837,19.842797236058068,15.970951545746557,19.150535358488682,10.952821099474086,11.652150965302377
points584,22.328695252311523,19.971793672556945,21.795271110598307,18.942006875511957,10.736793014032433,18.692318974928273,15.217440970968727,10.04854107630297,6.955236011653838,9.027485056619783,9.944533605930706,13.538211974503332,10.015425344905863,18.438783681609813,17.906171517817626,20.71667265701842,15.98063803557988,10.274049050831094,16.96132451509892,19.66438080321145,8.899515781984418,9.377180672972868,18.744413011566667,6.795393351919683,14.956989701430187,8.874238991082198,10.19932923493927,9.794206782726977,4.334602387499333,15.752471848526616,17.949455298326797,9.674130080687213,15.889180447726577,14.956989701430187,8.672456165750173,15.367250607418157,20.34229862324011,15.174537915148475,15.752471848526616,11.42303230927056,21.794056151656964,14.870222734534527,19.892251845862784,11.085752333907891,13.16563761808245,10.26120581110266,10.553482698597946,17.214491490667232,10.061813106752766,10.670063079814579,18.19055216867262,19.092373072502028,13.53786993284096,18.698008404646675,11.085752333907891,15.461172606007398,17.214491490667232
points585,17.775706141540223,12.419312715678196,15.837097088073072,12.556596334196051,21.87458850168485,12.94956989051342,19.417569591010693,8.806897594205058,13.739197023200683,15.337386777732316,16.37257213441175,14.598616043542963,6.794839037865136,11.252140424570532,12.03397631985761,16.409345023579686,11.493617490849296,18.127461234252973,21.500046046464057,13.334392760343546,14.630929666139986,7.685160364047797,12.295912096214058,13.600949759033126,9.911666361744842,15.2042270339501,7.10678535965305,16.242707698079588,9.886101380442453,19.89911321079453,12.488717153791038,4.3697729925259905,10.17831037489746,9.911666361744846,10.951914769944263,16.205659518778553,12.905865690751176,17.880740028486542,19.89911321079453,2.480243870048645,14.972590217289161,19.610623317666903,14.810202861317313,14.453770460800222,17.75759069133641,2.7996413634318458,1.864979852258878,11.654227519137573,2.2584718649261535,2.801920106391575,20.88338074000034,16.809191942086915,20.036745883086446,20.404181734191578,14.453770460800222,13.908208613688576,11.654227519137573
points586,15.50785150537591,16.60460967714352,18.50355599226949,15.286108197184095,13.9526223157024,10.934744784564428,22.030062734807892,11.937976568035698,12.778113974598092,12.513519336926372,13.624838483504249,6.913079433324543,11.579590091931857,11.15358901329465,7.615763499567227,15.902326710713044,3.5574435097617205,13.775399661893283,16.357707506823374,16.167249423568084,13.220946619763417,12.243996185533614,15.052392612706724,12.636807292994083,3.9925282664236152,12.371370370725563,11.939113105799482,13.486227181586923,8.095260463511917,22.47833711289555,10.326063371315497,13.047011536229977,7.388316362476337,3.992528266423613,12.539456763753927,24.35787053099392,11.923643483573445,25.354032537536124,22.47833711289555,11.307981436321107,15.938986584394177,23.791956064435308,16.4496053497152,18.329225201697145,25.87935838529765,11.578609212147294,10.37318121701794,9.452157837106812,11.063789533266606,12.308454605810551,16.11690639405029,15.21905737358076,21.537132254882344,15.807213215926888,18.329225201697145,20.733627808693853,9.452157837106812
points587,12.987152971140992,15.02591256421001,16.329991996468408,13.343747866244385,13.167587555696791,11.385378315282383,21.113213610733848,11.589796491305913,16.047286423931784,14.815394902528043,15.580165703686497,14.950814052991658,13.428802518225766,11.768108447592166,11.08158662420386,11.906959873272221,10.755957849141573,15.417000509539621,15.393588456657666,13.858046293244321,17.142591058319187,11.959184612877978,13.09084099578781,15.916386504999117,8.80010114281022,14.680573501049322,13.007474402382371,15.44777879850584,12.151102738631169,21.573163761131248,8.906282574892677,14.916932784627008,10.27156943112286,8.80010114281022,9.89300662130596,12.913312579403556,9.910370314977794,19.087869342082033,21.573163761131248,16.82258947665242,12.651740614267549,19.652139478624736,12.736736241399113,21.694768352144038,18.51250108788744,16.307699959909407,15.941821157928207,8.006500528356542,15.947208141003967,16.29733391043892,16.16820328671969,17.869829366853203,19.63535034439373,16.094407114633402,21.694768352144038,15.298344050696798,8.006500528356542
points588,20.460772509822238,15.112206065018052,15.711191142601233,12.232965165505755,18.0226404664402,15.958121125108955,17.946989867125325,6.88136841664484,12.485183456808176,15.470725303768578,16.698363813411593,18.418543758964148,6.516312850617108,15.541643448742203,15.437741875628705,17.087763047469764,14.582886068772456,15.327268614223982,23.064719720478685,13.200629777532088,12.408066111325033,5.292024818720378,11.969083323963183,12.342944288948068,12.4110163344578,15.337990016761557,7.109909436092521,16.56953647033046,10.071280682630539,18.447260836446365,16.031427692328432,2.2357952376481807,13.289631995222914,12.4110163344578,7.808017085958716,13.58466722784164,16.395605840695126,16.181252598391172,18.447260836446365,4.69176693408722,16.233536559672554,17.487196904400477,14.640682829729432,12.153039627160219,14.596077121455277,3.453739177155394,3.855720818499854,15.261506470738459,3.0999903757949228,3.731538843898824,22.456578650224955,19.958223845901387,16.568874405757544,22.817334826909203,12.153039627160219,11.993426602658799,15.261506470738459
points589,11.834626811010182,13.259764150700889,16.585428718217273,13.121568312832455,15.39871703694272,6.477928173221868,25.32394253629329,11.337603255812514,14.567083341338806,14.544879035736463,15.803828492528618,11.009429401841864,12.144887272656888,6.92053557263584,4.046770548700345,13.945588883379289,1.6841564492467334,17.253521719930855,16.31730622037659,14.129423293692245,16.02933545593174,12.158825310439365,12.86646622077855,14.431471489210606,1.3953722211924249,14.409196500601396,12.823329288695149,15.672153573515098,10.014228472454697,25.730270437509237,6.6247219236994805,13.728917827504617,3.794098760390598,1.3953722211924249,12.65794925421965,20.3065788143164,8.106802231872438,28.186264370455625,25.730270437509237,12.942675110637449,14.140126954735607,26.327170540234476,14.692910548253522,20.241860449325692,27.79645374710085,13.185969031625119,12.050413985394586,5.683356815563153,12.32196017613239,13.451230367100877,16.20131289087175,15.10037137602439,24.87409762343429,15.893096508682477,20.241860449325692,17.219215734819027,5.683356815563153
points590,17.353922394601007,15.91338563641556,15.261059128416635,14.841562206755913,14.770452544679046,16.335903299975065,13.621504613000713,6.927517535601255,13.115677614279937,15.947429871358139,14.07235219239809,18.35273269284285,5.757890825472308,15.30533111911484,14.859443778387098,14.173976752005228,16.446878429836243,14.494165764571482,17.830941012045642,12.722407715415661,14.30431633959496,6.292539480317916,14.603454332600197,12.97544549963105,16.020367607837734,15.816212078877987,6.7690826422635135,13.935165461693446,12.932005878014865,14.176859215637467,13.990702579220047,8.921992427674695,13.081043549193774,16.020367607837734,3.3394600331207083,9.046739355251297,15.316497553397648,13.764784723291093,14.176859215637467,9.061926393453877,15.599556734362373,13.49336637439437,12.021868417127143,13.758440311079092,12.688493823010035,7.83565523133704,7.730121855239681,13.183587694580586,7.620396901513147,9.386659958547392,22.247580757274836,24.434078386295745,12.58342022005937,21.808451291391325,13.758440311079092,10.506194877138377,13.183587694580586
points591,16.455107656294356,16.926589690175405,18.586790128198352,14.697700031905148,14.834837371249996,12.122280604668548,21.36320039596745,10.05130011558809,13.230367957860471,12.42537165685404,14.217174768291732,5.6959494039794185,10.116503675025442,12.451202860697409,9.114380400943128,16.329208984670128,4.89920938704611,13.440590243425316,17.82358657501182,16.25567770431253,13.245848864452558,9.914897947999467,14.458170742734321,13.090500937193266,5.365960898423997,12.282942089981113,9.84981988861692,14.080449051559325,8.14105157472047,21.81996704680294,11.389116264484208,11.497057728933271,9.110954853478452,5.365960898423997,9.886892547017888,25.389046572963743,12.067194677168947,23.953496162327315,21.81996704680294,11.117313934180114,15.484232328693782,22.230850484601618,16.407686460688208,17.655540508609587,24.506214250484394,11.00984593027974,10.371989088119953,10.534585623473204,10.626131265580367,11.755725291429695,18.225206236779403,17.87595342588143,20.35068298538306,18.15579335637176,17.655540508609587,22.772052011193264,10.534585623473204
points592,19.646578785079292,20.694130495677953,20.407917571620395,16.515856025501666,8.891485076999194,16.522136888854813,16.68526223784129,13.292614573680037,8.296427409470715,10.49673796032703,12.386881053892807,13.323724325687163,12.997585604135425,15.918732951782893,15.527142811499349,19.185555923274066,13.163132241768484,9.522930466140584,16.151147558785915,18.19045082403326,8.290387238987549,12.73543898756969,16.29429083448097,8.140854166780235,12.085282195416562,10.348168970260387,13.018585585391923,12.244328959812675,3.7900132163902684,17.20160089390557,15.31952128891326,11.797506139320175,13.359021845740672,12.085282195416562,13.268536408092785,16.109800096706877,17.622786467456255,17.29261213567468,17.20160089390557,12.011367229143232,20.445450017850654,17.835170940261445,20.390789060324565,14.761296337103552,16.049033015947714,11.405399764843189,10.9066473752834,14.5366250680344,11.072043627961234,12.206371157803776,14.611770135026466,14.48878708770611,16.59657343821283,15.311659706664667,14.761296337103552,14.713104624045675,14.5366250680344
points593,19.589497049018828,21.663294295679727,19.073454558435284,16.943323799195557,7.408335412011745,18.38407847553586,14.387597606353584,12.045325885094798,9.758073743816437,11.909978062382496,11.956559573197211,13.229826886042186,11.85976244900671,17.541268083401665,17.113256238224015,16.681651375253143,14.91370560765483,8.515149997957732,14.894397267605843,16.77271195216138,9.40094493664761,11.741207246206736,16.725982158337604,9.607153362590664,14.566480129215819,11.765907842132263,12.217496756189751,11.81263763595604,6.987771221254536,14.933196266465428,16.039720667484307,13.439585178974154,15.148465645272728,14.566480129215819,9.004538458977004,15.200395239449096,18.600979422040094,15.520517110082613,14.933196266465428,14.189479630333352,18.975723016050054,15.189091618084554,17.463442258658834,15.208411896819102,14.257521105693916,13.114787904138248,12.97825284656078,15.269950591250295,13.006417889646743,14.71792658404281,16.00578112839098,18.759748464077287,14.046751502243156,16.314207768028144,15.208411896819102,15.817389216452659,15.269950591250295
points594,11.239788726117443,11.616934498131801,17.485167630387625,13.59736120601029,17.664897919582987,5.7730332593152776,26.747245101858038,13.215499177854143,15.282530716714962,13.592026015836003,15.32485928152244,13.318763609759454,13.682002632013607,6.272772661574353,6.324101668547741,13.389667958858015,6.4674298164540405,18.961810490526418,16.784101746423524,15.085309532363654,18.4628819771785,12.677125392602235,13.346960135355149,15.149196349532806,2.9301439831590583,13.453310261929992,12.603535554313886,15.191659658938493,9.614155930390316,27.135447712612265,5.841300608016447,10.813749252525866,4.97684756486545,2.9301439831590583,15.246524793667282,16.363050022033004,7.30021745913728,22.617103869706877,27.135447712612265,11.48085202740763,13.420724250230899,25.94383636457086,15.059151856903195,21.72706711790843,22.901319744526266,11.706262747369868,10.838247564826423,4.88565709057642,11.394994697183028,11.21532036033795,15.26100411308552,12.507568499303348,26.35473307014491,15.37046106972074,21.72706711790843,16.51822637733177,4.88565709057642
points595,12.79867145303477,11.332883671812079,12.202015269265365,7.142518852175639,16.256387367978583,12.915866963430986,20.46344654004445,10.705158336803438,17.4214982481599,19.18705765645537,21.822793138281124,18.20020035277542,12.071416458734655,12.23353144618836,13.429085325597736,9.121371128369002,12.303529783618703,19.257179420665672,19.303930268602425,9.472467217231097,19.36940449330161,10.64177499508257,6.828341393797823,17.294972860255047,9.330522587924111,19.066152577062553,10.588241699981182,21.71027840049582,12.464570587745795,20.931671260567448,11.56708749430003,9.028771518883232,11.56271887269255,9.330522587924111,11.921709348032246,12.025239552913979,11.116475272206923,17.776483128784935,20.931671260567448,11.276946089698688,11.269931501623473,20.236655365261377,12.449776094904319,22.679710094204392,16.928737958264747,10.791398214535345,10.40856623493127,10.715800505220269,10.35853990633625,10.900941438646159,16.99123036813247,15.837813616990195,21.040750782423483,17.422836296075346,22.679710094204392,11.07582173818858,10.715800505220269
points596,17.9223707019084,18.146907130797995,21.446757325204253,15.889824119943897,12.422426660840879,13.669436753621488,19.887834595913265,9.425229941502842,8.309559386887578,9.396572586788526,13.017092249076892,11.342991381805218,9.80067330153232,13.912008474514618,13.07273731177844,19.717748309136276,11.19717324159658,12.171648830590787,20.071470437559586,19.294118356029013,10.38366823350274,9.154869831774159,15.662073486840038,8.154027947244968,9.692476469234244,9.244501438264633,9.297401566814504,12.876546307453612,2.2560761387674586,20.363389545393215,12.967363841488897,7.925423782842323,10.960017316175692,9.692476469234244,10.790347517326197,18.498202939431273,15.208268777702045,19.056489343869387,20.363389545393215,8.560122258665663,20.43224544069469,20.112585766724436,21.79501220394742,15.85318638556932,18.060967524099762,8.275637150167961,7.890064828803498,12.141597882311187,8.081043327009331,8.236873879906051,18.7656453916517,16.971023046100758,18.560776492306243,18.92217878021557,15.85318638556932,17.327646015932135,12.141597882311187
points597,18.56905063352551,21.55723474237153,19.443543944098057,17.465290350908536,7.375414034039296,17.819730152071724,12.727617486764043,11.924801746157595,9.108201955230456,11.51804126383808,11.431108455641033,12.7496292750054,11.033777839289899,16.092169846852432,16.601290347775112,17.127107679389876,16.500904544418614,8.625435530999725,14.478121563453497,17.16589640383754,8.531877830803893,10.805809697646096,17.253105945402826,8.955212835944689,16.003849663501818,11.372723390456109,10.664619666332896,11.28551384889082,6.09819132377561,13.294355448213619,15.318794783947006,13.042112001814774,14.234957293612412,16.003849663501818,10.447979727468677,14.395891697941138,17.70247189496646,13.596519972691784,13.294355448213619,13.309510220629775,19.62918760112071,14.14109653072187,18.277796835756234,14.477618162412792,12.63320426495712,12.460383794102677,12.024918679865259,14.535885321999691,12.365546586479525,13.72123889205961,16.499235048671693,17.31394994814072,13.579496802573946,17.25742951392418,14.477618162412792,16.258823961606176,14.535885321999691
points598,20.67618125197447,18.036172041799325,19.5932499136123,15.898811223800177,14.132991893005336,15.954596544832526,18.618136259765553,10.137123692383605,10.51411901678633,11.359497731687537,13.008045148741864,8.29302763099584,9.341374611793665,16.011288298373128,14.063289373446702,18.56138823028431,10.784986508017369,12.286796197666547,19.296703227797444,17.3249446279056,10.319317326146528,8.909359556234712,15.671149386826196,10.365605355868688,9.98247779245871,11.213675166388041,9.04627654302971,12.867470407467447,6.527180069865804,19.109860400321406,15.428503659584647,7.222004986954482,12.78766023060206,9.98247779245871,9.520465438273272,23.012871355089842,17.13385467206107,18.853166929682125,19.109860400321406,7.608521861047603,18.215497969705332,19.008792717101453,17.88508455674467,13.549460477405702,18.48279357083725,7.198169557354476,6.840726155336109,14.647593719732589,6.899163158636513,7.400920414449343,19.332419086168187,18.242978937473936,17.105966422085217,19.169742643394457,13.549460477405702,20.970608209520748,14.647593719732589
points599,17.587658809694922,13.898998189442924,12.1663077174789,12.13462536884634,15.25847597006885,16.565121330610573,14.127650287112436,16.62396186076676,14.56099114445661,19.22487312502382,16.797360110943224,23.43513798828014,16.34092165553366,15.741858591489487,16.9644767591197,12.600433949574667,18.71477734728745,16.588817178922735,11.487573101591083,9.434531370611994,15.181485917946093,16.428745212244795,11.869771891335532,14.42535989902687,16.10479299943588,19.104088423681656,17.22522032763533,16.668847902958117,15.820518504410726,14.676559290913655,16.132691303992612,15.675299543119559,14.963409505437266,16.10479299943588,15.82392387583642,5.9256144057518,15.693627316511021,12.108323708914881,14.676559290913655,16.084562640684315,14.146252832143604,13.683365805329409,9.377616355029671,13.63938108089922,10.367558293519446,15.06889973971447,14.236828216808606,15.364615683570197,14.32739001865855,16.03841915988131,11.826755513966036,11.929226481289964,14.217613545248287,11.587460567242927,13.63938108089922,4.506323538403485,15.364615683570197
points600,14.527631493881799,12.148389939217104,17.010292817255497,15.474488524009502,19.141634147254095,7.12855972297614,24.489715615113305,10.773647887583413,15.558486339205817,14.094934019087885,13.435200559520116,10.657984555407268,11.922818411428239,8.832190212408678,7.286488847231328,15.043443429186476,7.485944467128233,18.40917902282788,17.714021502452184,14.580800621139959,16.297652791704106,10.47401674856027,15.242634211443098,15.426030422064333,4.859720339228014,13.957819173153686,11.317641112360954,13.295985582850546,14.005977078623623,24.906667122035582,8.501732224032637,11.062674433306947,6.4364267879232555,4.859720339228016,13.85188011211307,17.129444156491314,8.926894820014882,21.54209693823628,24.906667122035582,12.139184295249159,13.143243015445705,23.539959279209757,11.038715172134607,16.001349238897465,21.858986322226688,12.518826447714668,12.231723041436286,7.594576960329821,12.073493519672253,11.98386403487962,17.645778918730485,13.904490739829923,22.740845790701187,17.591997768025646,16.001349238897465,18.75137917220911,7.594576960329821
points601,19.038922720456544,11.908825807412548,14.673234683047095,13.241657893812523,23.59211803228645,15.304855243210426,15.411900456429185,6.728721723728228,14.793979310895958,16.5699552399571,15.682937212568733,15.364054551546038,4.551499596808908,13.380641054943608,14.903957639041641,15.671865513824839,16.352066803449585,18.658288670659722,21.91105950948419,12.097900660665754,15.196320436648685,5.27938177929627,12.987742334172301,14.659089737125006,14.567873845442227,16.44071913362789,4.671275041766793,15.550877460121344,13.460106805097567,15.944454956340968,14.509797070886425,3.681234565230047,12.933537662466218,14.567873845442227,9.492339804550626,11.751395617051543,13.952928889493323,12.606307746199212,15.944454956340968,2.3449217985634214,13.911976597688295,15.139265369560666,11.538425155472986,11.832244828255813,12.785522694357127,2.243658364264152,2.20133049088806,13.712143051647145,2.334941188637508,2.650969350736819,22.800862821226993,18.27115050245799,16.095820671991948,22.830083619908912,11.832244828255813,13.011329555781144,13.712143051647145
points602,16.240163493626454,12.873891097764092,15.444529552919146,13.36873344348874,21.214990125653696,13.17133370616165,16.18941875390521,3.365883573785805,14.74577663685329,15.753128673883047,15.555013326694624,12.441300058458394,1.710936562107707,11.470579305907819,13.19905937649278,14.730688855722443,16.063199131116747,17.65477001866744,23.25934384626834,12.917327432250072,15.44092481317477,1.552494796559405,13.116073440387616,14.610733619421392,13.652175009225404,15.62129236204357,0.0,13.116073440387618,13.991165929389044,12.086879671968909,16.89098348998271,24.814571290626795,17.880752602100525,17.073217164850607,20.6946809486747,13.200107807789719,16.559249022486625,15.044388493749668,12.086879671968909,25.766652989032853,13.220591969744458,12.563861445505188,11.052273849894114,18.24017545907769,14.375494978822706,25.43788213884077,25.293237215763178,16.136728282646605,25.20264012429554,25.696986567342062,1.7544895333359738,7.050515098210421,9.415235695134001,1.362109224097193,18.24017545907769,11.337983237481764,16.136728282646605
