,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39
points606,11.44783922737225,17.74539657081955,17.301524312066295,13.379350798440992,20.035188482402386,11.500720366711318,18.011645869850998,11.798986269304702,12.183888935003017,19.509865747100832,11.776972517435318,12.312299623453578,17.403602324761753,14.814351670318633,10.023527870208527,16.89981741009596,10.699324912017175,13.614545115068909,14.814351670318633,10.338776731938204,14.300430312799767,9.02283785862699,10.419159081802011,10.64716610294385,11.117619823045183,16.047664032823153,14.11062468308059,13.47590104625291,7.300752348347481,13.599264695058187,16.047664032823153,13.47590104625291,14.430255964418759,9.628705003558347,17.988065297559285,18.13456260889113,11.045894539039228,19.05531514391206,17.586249764698323
points607,10.493328483873606,17.80449703051689,19.488695224694894,17.748876887835397,16.46101172924761,10.520110063060864,14.09859596915781,9.65967355192573,15.897700819415977,20.70243562736285,11.128381245908583,16.381266356359042,12.588221424961061,19.39737938703425,7.783834775735758,12.027866502699956,8.164989694585195,15.440698677406896,19.39737938703425,7.727381930984767,17.519202201768273,9.649052366146357,9.362019658514097,8.465467305406815,10.899932039138408,11.801591311797067,17.706612965559728,15.307867806584948,6.93654034602387,16.312882010825444,11.801591311797067,15.307867806584948,16.171602849152833,8.15946236364426,18.582703373245515,19.606204631817505,14.139497623833515,18.42386262193706,20.45120146573583
points608,10.410702680700325,15.567775512759233,19.02186975998044,11.058070192296164,23.01248480791504,10.513732321442998,13.509548069035072,9.337076890788678,18.088145395410027,8.430470193137154,23.112939514201713,16.993785074625993,16.513459330925624,17.320184826273547,9.313112398733365,15.999217217344514,8.47502310191624,15.004861693275593,17.320184826273547,8.65306845404705,11.927727992458637,10.367028355078293,9.43299594717723,8.59983610867538,10.49129714141248,14.249081906628387,9.04331573338495,14.870643421780374,9.788809661820153,10.58314218432714,14.249081906628387,14.870643421780374,5.676334638502466,10.757901723017037,18.336214446708542,17.003521826816364,4.7195736577157055,17.699881073306873,17.75989032846437
points609,11.138456285177957,15.9016100778352,21.101926391997168,15.607665129054595,19.30331615864967,11.879753669837468,11.569949176837351,9.344263224510811,18.075851735307506,19.917230445277877,12.459601501043217,19.01066795826485,10.588792323881929,21.55809326338554,7.8442251926582856,10.004948559971972,8.115257650545265,18.107255558954492,21.55809326338554,7.724178387919638,15.804564052333,10.431476690074218,9.374861567265253,8.450387405810044,11.505908954911229,10.100792847039381,15.67406234798276,17.98291314355849,6.364577589629613,14.41082425988733,10.100792847039381,17.98291314355849,12.985235597729735,10.626081219390636,17.46876599606276,17.135557603174767,10.667946190755714,17.634893655766078,20.9409675183867
points610,5.060244712885533,16.242860984515925,24.89758178132235,13.759446739595068,17.511006309661393,4.3515227403759065,9.420167666785007,2.2515715924008277,25.01222390809098,14.695734582730067,13.623713616684197,21.246108259158714,12.192475332830654,22.34077472359706,2.1097755579066,11.62747127483066,1.9221163971816997,17.231860872933968,22.34077472359706,1.9413303316006725,13.1033129037189,4.527926709331797,2.7371420676215936,2.1639157590307003,4.301429496774027,12.511072284177098,12.777795231229872,17.104731812023733,2.9091163345358524,12.830247860414792,12.511072284177102,17.104731812023733,12.64045967579577,8.763628036225484,23.63177302855733,19.00105231154991,11.194765415114722,23.587824287654918,25.16838077039281
points611,6.788038474098667,18.704256888069008,23.58941368553488,16.031274773085958,17.052209531147895,5.096235444005689,12.472968644200144,1.7974525872325688,21.230455122643956,14.470131062208472,15.571472703549023,18.071667366625498,14.07142136100696,19.03986346206573,1.5923184140808282,13.528490736717995,0.9654384561505958,14.53817624165383,19.03986346206573,1.2888018277063051,15.015752042681951,6.349541565972822,2.327836175891953,1.3133238419045254,5.876889778769516,14.666533882587546,14.780116067759732,14.40247236950203,3.8702771438187744,14.931956006781359,14.666533882587546,14.40247236950203,12.818525250609085,8.367751197560123,22.352888896699035,19.39757564667259,12.026462150361601,21.750972407857933,25.12323321100189
points612,9.00830354941498,15.394914842707664,20.70271078021848,11.141959088757115,24.122028881128166,9.709773015412821,12.883364069069332,8.834928783520926,17.680361027150006,17.105636122479897,14.940975849197141,17.644919593530783,14.432482502456967,19.476791354014356,7.79670070271809,13.893793542937459,8.143441249350031,16.490198720000308,19.476791354014356,7.825141671449401,11.470626074637556,8.44677681978665,8.195042846043986,8.058060118184173,9.382630785035229,12.963480300257238,11.451349861610495,16.360708724594417,6.233648281143868,11.249620434824129,12.963480300257238,16.360708724594417,9.682043649399871,9.453190408130293,19.662138692592503,18.310363832767905,6.5955413849056335,19.636194685058772,19.995450073048445
points613,14.544650589265972,16.083901079498354,16.45785387057014,14.50978687745868,19.248272885991987,14.465694823224146,11.561418181453774,11.281288387264004,17.324489229672785,22.389453557514173,8.915441899147485,19.01953887412212,12.677786559459904,20.500648287647,10.580497030020648,12.118483828176897,10.021226059391605,16.12748688293893,20.500648287647,10.120699364024318,14.553637052386073,13.700484642725867,11.133050106951432,10.626917239253403,14.265628693998256,12.044439812136865,15.355526836231743,15.996842266274943,9.819419189635985,14.18508224377898,12.044439812136865,15.996842266274943,14.9529306222186,14.05862933737098,14.538646218571381,13.697403877638928,11.518784738380202,14.338541860539816,17.93731543242827
points614,11.056852945037758,12.472907833432602,16.529010383745067,8.417059763549533,22.209440858564317,11.74775011223107,14.734667162541513,13.534151211382863,15.254655528898121,5.9779884514113455,23.452009594320078,15.719850685380942,16.529818745492253,16.056685804183036,13.58042751646643,16.015768818619847,12.722989125490443,14.528455202393703,16.056685804183036,13.050618540822713,8.940606245451523,11.820643554167336,14.222281810015115,12.94377483542276,11.878044106500614,13.384299853216103,5.472166992124611,14.392720385239752,14.543713452025285,7.652027876170497,13.384299853216103,14.392720385239752,3.1163623135727967,13.731554878898491,16.250021737714693,14.025012473140999,3.466505968302269,16.23410700958867,12.37987181620542
points615,10.435682776474637,12.153347832421295,19.770747061871084,12.77464697997581,21.02952696944743,12.393345884446136,10.08917733959762,12.230115946112972,18.382342304833703,17.300078861369567,14.140094091597609,20.55044166360002,11.227457099753137,22.257249477644088,11.40174326608903,10.651116225432537,11.272033301033774,18.326730285865974,22.257249477644088,10.907139566692239,13.126373657128667,10.8127747679278,12.347792095520921,11.524046248074088,12.084544485945855,8.39572155357648,11.961637537359605,18.20308652477186,9.525583460409552,10.555079853279627,8.39572155357648,18.20308652477186,9.91091730251642,9.376464904455807,17.741945926341945,18.3872146349228,8.540080324285878,17.250406183831526,16.87701333234672
points616,10.33639665118445,18.955506098511325,20.10286519238007,17.924487832335675,17.198353250702024,11.623461190358945,17.823083241592062,11.60775654930446,11.461906608929853,12.805511075377233,17.478203349641912,12.508375595119283,16.894237766105924,14.596437451265999,10.293844078426746,16.384468951609247,10.659467058154394,11.663131712416709,14.596437451265999,10.422241462180981,18.2213921951683,10.933936002271631,11.725636506919773,10.604509569757276,11.593335937409103,15.512398029266755,17.006091230107284,11.51827570572658,10.019395561497117,16.205731500451297,15.512398029266755,11.51827570572658,12.216364045830794,10.069453656992742,16.622632222766693,17.693094179973084,11.564734824320844,17.128231487983157,16.992572991529467
points617,12.964362469613269,11.726578799983699,15.778033642054353,5.907104000036871,28.432206302205373,13.31213897188528,12.055451232479516,12.254591754214381,16.425996498873666,14.552188197238477,15.897306166350097,18.505820904611063,16.601186685183325,17.80889345673996,12.851525220815121,16.08797517275297,11.796491741955977,16.186534484571965,17.80889345673996,12.233905812498081,5.734083438232781,12.692131527333009,12.332119987534956,11.68054431299077,12.74006236912497,13.052559337033774,6.030222019257301,16.056077834246867,12.16258666686019,5.691491152918555,13.052559337033774,16.056077834246867,5.551588303759424,13.141744822985336,16.138107578974246,14.615785732945866,2.4571362816253486,15.355329415140622,14.115679137495981
points618,14.602718769554352,16.183478897083194,16.685122778742926,15.414327666413651,16.941101785721408,15.07832630919627,13.81196225278679,13.829542790749988,16.55653918928124,22.03855828321872,8.741030159085604,16.679321092700665,11.353970558069818,19.84023862892802,11.787327523263059,10.77911593529334,11.912583796583188,17.846756660692666,19.84023862892802,11.41270047871776,16.215429050818898,13.280305964876865,13.108296473975006,12.102438615218752,15.21803586862168,10.55485583215519,15.483871360451172,17.721584998674658,10.090206072906604,13.793481665100408,10.55485583215519,17.721584998674658,15.68701991607743,13.017230961743646,14.277916142879002,14.7405029346266,12.980638013387003,14.762235151931135,17.2158064598874
points619,10.67754629309269,18.254559729422372,19.003773076659023,13.532903760732164,21.833194936363654,10.559306721441647,19.586537812305345,9.995463958826688,11.199727903281003,14.515428219639668,19.40416905736321,10.6746555646256,17.688101830359383,13.145107213047268,8.73261191666152,17.187659151651115,8.55071284359034,12.588174772685765,13.145107213047268,8.333784809813583,13.444637186314692,9.80671969779753,9.439684934888863,8.462462495080972,11.336237357077215,16.779828092143706,11.862507087149732,12.44626345727093,8.51505684168498,13.164273944806704,16.779828092143706,12.44626345727093,7.908297780598479,9.303351287381963,18.11244061349666,18.460447651996343,6.768594718681988,18.264876471011583,17.923047952378784
points620,9.87066859456434,13.673618342471856,20.810219650174187,13.293969791252717,19.42186708490905,10.441534512645232,9.68367731823612,8.925876168840324,19.5782796722316,19.03693899076544,12.393589459981884,20.972098974134216,8.833893749590075,23.218732671533463,7.757823565735189,8.229433833449919,7.798735702533193,18.820475519807175,23.218732671533463,7.610265058381886,12.800809527532758,9.894627494345125,9.124689131018826,8.51346354138016,10.612054572858991,8.926154036519952,12.591362983494255,18.698403498824458,7.358166580859821,12.531845136476582,8.926154036519952,18.698403498824458,10.940091601743285,12.157512763855728,17.738113036059474,15.60162511656952,9.091133604230613,18.176233363634317,19.9227719983205
points621,7.819752475538016,18.73512754027928,23.407916939263945,15.770493745640435,18.620571784611396,7.321896930194442,14.679801975807075,4.507623685345128,17.939509805088505,16.307314335924296,15.542252579522824,15.776901994534326,14.861826681188253,18.165181536090987,3.2729952186198283,14.328181560143253,3.5990275222819075,13.848767591411606,18.165181536090987,3.2196222255621194,15.811500361447754,6.791640550233342,4.653752543833155,3.536148586860782,7.61303414107691,15.165686422104626,15.020371269706391,13.710869123435382,3.0532304906183962,14.935425524624668,15.165686422104626,13.710869123435382,12.657910195652155,7.430453049331234,21.48728951209043,20.336404472812134,11.116960696507773,21.305175456139672,24.454953327215826
points622,9.698264805158209,13.135692278867365,20.00405679140318,15.009640091398216,17.532631855829546,10.956637502134388,11.8046896336998,11.487650305953574,16.313863650601665,20.52946678788724,9.247883134384656,18.76657418637835,7.891181350735843,21.67266519732365,9.967425820677551,7.2756466621793265,10.406008907435352,20.97373053031438,21.67266519732365,10.112070329953449,14.337558639872617,9.491772278126422,11.444658189908928,10.708566668085579,9.954524856103669,6.105324545645719,15.326052579008717,20.858512969967354,8.451375768562238,12.699600692908339,6.105324545645722,20.858512969967354,15.081893716784139,9.769670502057426,18.422541085010355,17.993366903200105,12.334847399282165,18.582458290105233,18.5743436279838
points623,11.619118369063935,11.522993003631152,16.138902916605478,7.189021779005009,26.378849896231948,11.859837099808603,11.591957131555716,11.500793719841539,16.974063397588452,13.65948193927607,16.102945428596925,18.987783088947836,16.403448760187278,18.13630448841196,11.832454351063866,15.887914267259292,11.192531173726966,16.588469936312777,18.13630448841196,11.605665297647404,7.619781381655243,11.069354510323308,11.215601444550343,11.121547622349683,10.54872913457435,11.598622578122024,8.173572621554035,16.459292767850535,11.103877225025709,6.587955861531861,11.59862257812202,16.459292767850535,8.467977017946115,11.191485765419435,17.44305595540385,16.569229709275476,4.560149893389826,16.991680262477292,15.506789571689902
points624,10.76854713410318,19.872603102389142,13.332104448044253,19.149209369444385,9.602981639544529,10.14574792129576,21.369081997186463,14.630401785588681,8.525219301490544,12.672830277324248,11.666759837332478,8.821085287658143,19.81683547957613,11.107936407745616,14.016524863303541,19.34140068315389,13.696234759195518,8.494641265438858,11.107936407745616,13.6194152577069,18.562413768597807,10.166147618653804,15.061484634765558,13.54857247459827,10.182912129565729,17.54560370251241,17.799277233666075,8.339698997280683,14.459707474698714,17.222142931438718,17.54560370251241,8.339698997280683,18.689977800850283,9.149455155629138,17.258056633793693,18.614595107631395,18.40048385285164,17.90244209051154,11.705289184963924
points625,6.952080226839238,17.522573830193,23.253267414755616,15.086371617143469,15.947438420529332,5.289100327050713,11.297545469728165,2.2999868490345814,22.679041554288844,15.271297887829405,13.135180727974202,19.29392568568383,12.920195350746276,20.606630474512816,1.8712060457989315,12.363740383212303,1.7526842734295862,15.659761665867508,20.606630474512816,1.8497569587495,14.153340421976473,5.780974982468319,2.7969028452431806,1.9084239143849628,5.2065890480008035,13.534201482204145,14.478940613824511,15.527628138659674,3.113092807921214,14.324679283108283,13.534201482204145,15.527628138659674,14.824933071278952,9.679048066548193,22.31636301587634,18.084137331917802,13.20281627662836,22.324294805780063,25.34291978769418
points626,16.394152471901865,17.912705725831668,12.881978067187523,14.327969742559562,17.46001749173819,16.123945579933714,19.13169191582829,15.95159776984257,10.803761269572236,16.008200862425944,10.347896395864147,11.147624953806105,17.674913112653375,12.649334675840548,15.274073285332324,17.174315495867244,14.650395414455275,14.797357967279359,12.649334675840548,15.106637962017125,15.126344048869475,15.44175519135375,15.73770339306618,14.521741673351016,15.731734528779473,15.254424964864373,13.907610510208555,14.662479148791489,14.957672091474812,11.964435936883234,15.254424964864373,14.662479148791489,14.207555173568231,12.769536187516684,12.650088398146705,14.988602212927544,12.347466112201575,12.582706334263952,11.883918928969138
points627,12.136024306800522,16.6248244954241,14.121692245506374,16.642582750956404,12.594558405614075,12.371480465342145,16.034476550588952,14.93283072735413,12.44858343644981,25.24915335761044,3.5460380105798674,14.368249940870545,11.399980824670974,18.447782409943386,13.117313351258622,10.82566672011834,13.497785438592233,15.375934466985631,18.447782409943386,13.042912285947647,16.285049934693383,11.008061648358874,14.53386837581813,14.10411323124653,12.77801822598659,11.796011311756237,17.112831846542772,15.24289743213352,11.75634796279492,16.379609463031677,11.796011311756237,15.24289743213352,20.340471961163328,11.516057621131727,16.216021761494133,16.2441278034709,17.295077773652682,17.053485812814703,14.739007784927049
points628,9.838935415833706,14.182894414265418,20.069274878628406,13.483778251003272,20.595437559155254,11.093701059067483,14.271442201887325,10.643728229578874,14.385368767919646,21.40191621564822,10.36854319551455,16.20153300546059,12.37934251291902,18.796960702011955,9.259103522088898,11.816533728359875,9.619479412986635,16.68342381859052,18.796960702011955,9.276629376502667,13.280059707837976,9.312879659068265,9.717379335228856,9.589595843910239,10.622398674988712,10.426468500793984,14.683741916440278,16.554548916996392,7.311075898729939,12.930894686950914,10.426468500793984,16.554548916996392,14.012038109041537,10.431475753049074,18.17155294524938,17.33048087478372,10.502467190907568,18.762847268818717,18.685812414168673
points629,10.117607089761341,21.098013776983752,16.369621372456432,18.346148160016103,13.69063745085277,9.276067348247413,21.915928511872416,10.507103855938404,8.530553197335678,15.323293567473,13.248868506787577,8.25244948368634,20.045842421227903,10.418438536822672,9.778249938987662,19.573097946651053,9.254506196961287,7.109824417433029,10.418438536822672,9.206287927230003,17.055078481040038,9.211210374309157,10.070201020937718,8.89468106364507,9.460532953693022,19.54701424435583,18.00031826318469,6.9504738592553394,10.369020088320388,17.715196262969148,19.54701424435583,6.9504738592553394,18.357869956390562,9.930007449840796,18.42755309812771,17.832768113200682,16.376948863451315,18.86536697332516,16.847327337445694
points630,9.824253537811016,12.750076156957798,16.927987075653604,8.619959039471883,24.5751866065708,9.983123305867885,11.870921969295983,11.8904124456328,18.74650255407404,14.659648178132226,13.82216657315974,18.697702800369242,15.110470887727871,19.622543107370674,11.427179716434077,14.579746782682468,11.295922787719823,18.783630698890914,19.622543107370674,11.267194572492903,9.441596661921357,8.64613703741206,11.019556483990314,11.094706312232073,8.690957753391041,11.252084407273863,9.536654484351331,18.661441389722004,10.127300155723036,7.672702445685716,11.252084407273863,18.661441389722004,10.44070296447127,8.857964813337095,19.700268951364745,18.906561475432454,6.5780423388885785,19.4351669051376,16.08769225359031
points631,11.543558786134195,14.69977512498479,19.60230870675513,14.17286728900809,19.256577419660246,12.54077960400161,8.38618893339447,10.320435961374116,19.435440532235823,19.43652108734563,11.86878744062539,22.321286234260054,9.230085688314434,23.195063197228126,9.484030145566322,8.630280145618288,9.33851451384288,18.517077456987643,23.195063197228126,9.134719223316027,14.012224150027563,11.718201602163758,10.087585149831995,9.912938317805576,12.246999009201101,9.182654635934961,14.49189162687398,18.394039628393486,8.856706959161968,13.541738083149726,9.182654635934961,18.394039628393486,13.37831305479508,12.81292051435664,16.635023242500637,14.945147036240199,10.90573997469499,16.337405844368064,18.673447686997147
points632,12.697903538773533,18.51258754605884,16.531839652532287,18.08267428057776,15.438473468680487,12.876393490393804,15.434706112524733,12.642623323319752,14.812036487516478,21.802596346909063,9.706621389385054,14.991918440326973,12.916484513976716,18.623143696520426,10.880713452217188,12.359985952370206,10.829504268008415,14.815642534927369,18.623143696520426,10.745208095150868,17.150079128872637,12.496865108111368,12.80364909251636,11.47592734672823,13.592289614174897,13.22817694055637,17.89926248047285,14.680821921737325,10.773443269837434,17.198184285538716,13.22817694055637,14.680821921737325,16.369743024195998,10.807489449511356,15.479375891352397,16.953853119859502,14.667214927530635,15.552229153798812,17.72415686316842
points633,11.680718083676695,20.475722396134397,16.38847361560661,17.669967555810587,14.547200834221385,11.275752992361861,17.205879244088944,11.927667027010019,13.689777340986266,23.54647450897477,7.105689346121809,13.150172300244762,14.546860324500939,16.845194126559413,9.625679848041074,14.009515049810604,10.322218600407178,13.52897941261702,16.845194126559413,9.856673865605316,17.58639695898996,9.6319195541493,11.214060556702329,10.659238264544834,11.889819410047748,15.794974200519865,18.177483477207698,13.390062962343013,8.034814063613748,18.015447934110163,15.794974200519865,13.390062962343013,19.404804361192422,9.860879786007674,17.536295913870372,17.90200866767404,16.45912753793447,18.4411387425222,18.742081243822525
points634,10.62167243200892,0.0,17.70461965363325,23.7534666360021,13.134667555262117,13.722017872483558,24.959935238022013,6.997596745276428,9.504302244923423,10.635590641217657,19.983674337585914,5.087153252414401,26.49009185840665,6.178922234472369,7.227538851316201,26.09305297123667,7.665479860756806,1.2750423966134534,6.178922234472372,7.43531948124134,22.70044276749195,15.076191700130419,6.305645663240842,7.339846293037727,15.860221885402472,28.538619794293645,22.529700515996343,1.0971179660962815,9.4917601740282,27.014176538731423,28.538619794293645,1.0971179660962815,15.653315450243795,14.194212198917558,12.375686968731351,13.56159959914874,14.00461196994455,12.95132760653272,17.174357866666924
points635,12.798859985539881,17.84876789161701,16.60982206737356,12.189933506652578,21.957974745292216,12.59514966115603,18.48500264136125,11.595425413910089,12.699066483611325,11.21665142575673,21.895070840882905,11.820081786995743,18.882550561609694,13.67226681258873,11.152091681084872,18.396139996913806,10.408393091080555,11.269587962573784,13.672266812588724,10.452762717581692,11.99224818738412,12.644833540030149,11.844847954295195,10.431685382614122,13.660128645971097,17.75655103621302,9.393954447500226,11.123479187340884,11.766264086002755,11.943218054538582,17.75655103621302,11.123479187340884,5.106177762836508,12.25770296125173,15.625314253858653,15.501271301094992,5.2569730674732735,15.403023029721739,15.155800327161575
points636,8.399325955116804,20.198308724151858,18.771610571644974,18.360589630317676,15.005985902514695,7.891595390917623,17.462221840944558,9.355697542287249,12.684010475153327,18.747332190582085,11.248333217564797,12.883615643595098,15.989389659318352,15.515157764559472,7.773379356241384,15.46899089355952,7.993886026393336,12.133880931792676,15.515157764559472,7.60081825626765,16.897988141849822,7.389015263591198,9.169502838690464,7.849947728857181,8.620497957776548,15.744268042195658,17.002957846349393,11.990523461958496,7.288099802761453,16.576619882985586,15.744268042195655,11.990523461958496,15.987615951752993,4.8682540595522354,20.901916675039146,22.902787724988087,15.100821914059265,20.702803960774336,19.325792965218486
points637,13.851669719366637,16.542713570019874,17.164558403177512,14.180147199624312,21.703936347935663,14.099542598572699,15.626042231256324,12.07840082289757,12.686731224871876,16.385537866447343,15.912302221543259,14.792958467497552,16.25126641889657,16.002031217341163,11.44379358801779,15.733944122182795,10.790779804435719,14.085899943385849,16.002031217341163,10.795066093130115,14.041078005787167,13.344973898478813,12.525133035514317,10.84065627469715,14.317490861686718,13.743419303297795,13.086508030545332,13.948756339261848,10.673327333088459,12.62559262149286,13.743419303297795,13.948756339261848,8.913602129384502,10.35260584806858,15.157944020385706,17.409479580212185,7.761217546892874,14.697026298936622,16.043484137542134
points638,9.057577344133973,12.425189781301066,21.874125257906158,11.205513570498466,21.685431530547273,10.882254424728849,9.61242299719562,10.114291825696466,19.324373131658863,17.663860033193522,12.557358604161408,21.04619244834169,9.51165258136769,22.525110640333438,8.83183748654802,8.915154822959027,9.359789763166251,19.90222100649991,22.525110640333438,8.839071940848696,11.672469646992548,9.044069386468557,9.78602088757277,9.289233868229573,10.04291565910445,8.078006958446146,11.56369252270162,19.783592507914776,6.8621188088022,10.671388183792061,8.078006958446146,19.783592507914776,10.609311762949417,11.592324299655257,18.909434579764827,16.16773657576272,7.610359192194393,19.033906023490932,19.774139247695395
points639,10.537701854059241,14.198851284753966,18.150736046414405,13.230147806213745,20.881665410905377,11.209985548630431,14.448660846918333,11.212233638213824,13.196738653969646,19.86343607474437,12.107827982142636,16.017253021974046,14.024061988146222,17.793013534568757,10.233203648398442,13.480574996637678,10.169932889392028,15.68095409483526,17.793013534568757,9.872284253167876,12.83640758120826,9.651752683430635,10.697615322832306,10.177191558555682,10.579407203426712,11.126978498232653,13.498653759030516,15.548888029525544,8.3913910970456,12.154680237421156,11.12697849823265,15.548888029525544,12.94789726016722,8.3967440826397,18.562792184259408,19.368535414045336,9.981022777279003,18.421139717662545,17.541219468640136
points640,10.983641872598728,11.57120267312444,16.684996263212074,6.121119245428212,25.063919568135002,11.225770357273486,9.554921405731333,10.687395607572416,19.546778747847487,16.071839529317145,11.785694621341293,21.105985210686953,13.811910627313644,20.34611673698628,11.361957493553072,13.265931329517521,10.918184957662678,18.20668005340046,20.34611673698628,11.174947733455186,5.356976505310612,10.17017561277601,10.866758402776908,10.800089061045556,10.113293087537546,11.470359108764798,7.1972922869261895,18.08265413618051,10.171899959754642,6.280852825096531,11.470359108764798,18.08265413618051,10.109289264656475,13.064835330950519,18.200685801351487,14.692820823927828,6.1845264886492926,17.898380403954572,15.98902836310541
points641,7.445901488730779,19.45290394262758,23.282102187719858,17.216987945461646,15.05127419905783,6.189814976344108,13.650716772611737,3.195662634720567,20.16218815436533,16.460458037320286,14.158866109502569,16.846991455030423,13.496801886687285,18.937319060194465,2.0994549246533007,12.94712076255146,2.1814083943383373,14.343815668041186,18.937319060194465,2.160847159135623,16.611128428026085,6.632626220724305,3.5517346004210246,2.672040231631237,6.98559933154164,15.076961401586912,16.215617420558907,14.2074930875179,3.511300919689383,16.41935361423272,15.076961401586912,14.2074930875179,14.910671084357194,8.7415041846738,21.473660915610502,19.023212293004256,14.014110884135881,21.46551987197954,25.50291150301249
points642,11.131091493905085,10.486657992375722,18.31596375652896,7.361609761500145,25.605150716938464,11.248824252991485,9.85572147579828,9.327529135663582,19.444599337556483,15.721589108582641,14.343119516510463,20.793199657366706,13.398335658922912,20.360306746197686,9.61822383168379,12.847497775774997,9.099815332477418,18.955461458831987,20.360306746197686,9.666672061318195,6.450721219253518,10.870969063565417,9.588803903422368,9.327875129973133,10.127988612456262,9.555348739300417,7.900095682687488,18.83381913883727,9.500290624147494,6.111983432409972,9.555348739300417,18.83381913883727,7.667421816496697,12.998960356602849,17.190665806690482,14.758803377030764,4.7137755288331515,17.191725117992767,17.767352632918826
points643,10.787773861330797,17.431565558375336,21.38273350164136,16.131908870781125,18.0506265682896,12.35870990320367,10.141760540747299,9.81073883972448,19.8649646889676,18.50218071086128,12.206753085181694,20.4957632665395,10.154839977713054,21.824978123478633,8.57105584232942,9.565898239617963,8.841714706428391,17.958251600791783,21.824978123478633,8.490194878114508,15.643631163501494,11.414115849262107,9.678421474445035,9.20348631105588,12.266037341977944,10.973548600390636,15.751820911646949,17.833434860821683,7.65266048814787,15.331944378840841,10.973548600390636,17.833434860821683,13.214150434105932,13.620652152729553,16.59463516724017,14.136096311748384,11.54376729398825,16.644035143531127,20.186183184295206
points644,10.497746932256938,19.09240642995341,18.094473636757876,15.208044060923726,18.46429003561264,10.371307792434424,20.917522119675237,10.321660814093859,9.806204092434468,12.896899312738578,17.336684612312098,9.290637725305963,21.940834086318702,11.075193045120399,9.656502341310576,21.490351545972572,9.471204093018146,7.738198043746408,11.075193045120399,9.495561868185847,15.22955167013206,9.985441474497108,10.156704821915595,9.236648845634054,10.677690023776163,20.031204579781377,14.068022801964325,7.580847788489206,9.59925375279308,14.188209430009843,20.031204579781377,7.580847788489206,11.428475066059224,9.671596907904387,17.73388701919913,18.091600658860422,10.50084017995587,18.084659763679376,16.534809550942743
points645,7.607374866920818,17.87787723703922,21.703907144345557,16.66504505428858,17.8609131733731,8.37489951609681,15.734997165823161,9.036831733264927,14.914027807229928,14.339718745757933,16.088720800265115,14.679662185725162,15.03138187133746,16.899203430269942,8.163447169386727,14.499728646384204,7.885349286442906,14.375066760392345,16.899203430269942,7.710473810163858,16.695250588220997,8.21983538311784,9.15637892143535,7.899347540205832,9.287561434120033,13.941109555868687,14.286559679790592,14.23884366152882,8.285022105954578,14.341934278388065,13.941109555868687,14.23884366152882,10.298626973043019,6.483795534254244,20.356354586953348,21.284607950345176,10.574399688686936,19.865034389033077,18.47100878388169
points646,11.149473186156008,15.681616495902771,17.669975080957883,13.988092646467294,19.414374783291237,10.94349832869404,15.922684416221266,10.833991925372658,13.469779008835205,18.535526935572523,11.55591756521159,14.484496471655145,15.578099832634413,16.620028886363496,10.01502945873825,15.052869326852617,9.83248352215186,14.528555502365357,16.620028886363496,9.500569028826286,14.156167082788015,10.017389967174335,10.915349758049771,9.54465164365723,11.240062275410514,13.112712533785498,13.818548458890373,14.39282100449649,9.204360048880247,11.946418523174042,13.112712533785498,14.39282100449649,13.222197121928307,6.9086491829075625,18.75980487859994,20.859060483938684,11.025911501336031,18.052444035630767,17.217367176095834
points647,10.575782452825056,20.488762237289095,18.63137955176926,16.95141035993033,17.334793644013214,9.977751459217705,21.116356995205834,9.378084518634466,10.401406555478404,13.86752857818316,17.11709382135459,9.083880205108724,21.64599492445332,11.30200587854472,8.305265361107711,21.192048680202312,8.212570960974453,7.98554397905591,11.30200587854472,8.139983780370438,16.244276483280547,9.370378037458382,9.339886233079252,7.940415468908508,10.243807306186218,20.435500204503928,15.498364787217044,7.82898110056955,7.987806485704336,15.622126339289762,20.435500204503928,7.82898110056955,12.42642138765238,8.79213468888499,18.136191870419996,18.972499105396594,11.846006967158713,18.70486794127529,18.543280921089885
points648,11.829202625736121,21.432732193108496,17.512424045830976,18.234542716292598,15.596053061331615,11.284341503769863,20.035374614972014,10.239139689241426,10.961579076931839,12.173311112864868,17.94260106561769,10.207934703685188,20.941637993086854,11.65949842399944,9.321962958202956,20.479417122635695,9.0130977488805,7.641148621545671,11.65949842399944,9.120057798670867,17.793693286301178,11.45218792084827,10.194985909663442,9.111768080679546,11.601180110234095,20.302870851787706,16.90699819786455,7.483489428684261,10.217531695372715,17.10008959333918,20.302870851787706,7.483489428684261,13.545561053076282,11.405145312586582,16.064216905264733,16.35522124010323,13.066033400592897,16.605644615475295,17.42250549854783
