,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points608,15.567775512759233,16.513459330925624,12.650373386935632,16.101092874445406,13.509548069035072,15.884291696390044,15.004861693275593,10.410702680700325,19.02186975998044,10.513732321442998,8.430470193137154,14.249081906628387,14.870643421780374,18.088145395410027,14.249081906628387,14.870643421780374,23.112939514201713,11.058070192296164,10.367028355078293,10.49129714141248,16.50203943437379,23.01248480791504,11.927727992458637,21.473176251928425,14.249081906628387,15.986623841696641,10.757901723017037,14.870643421780374,16.61212439860042,9.04331573338495
points609,15.9016100778352,10.588792323881929,5.160095821789209,25.224000217947058,11.569949176837351,22.77875144990756,18.107255558954492,11.138456285177957,21.101926391997168,11.879753669837468,19.917230445277877,10.100792847039381,17.98291314355849,18.075851735307506,10.100792847039381,17.98291314355849,12.459601501043217,15.607665129054595,10.431476690074218,11.505908954911229,24.146020882017037,19.30331615864967,15.804564052333,18.294296640523104,10.100792847039381,18.380026087237823,10.626081219390636,17.98291314355849,18.937287883042142,15.67406234798276
points610,16.242860984515925,12.192475332830654,9.015873719056998,20.00720939681401,9.420167666785007,19.366366843895594,17.231860872933968,5.060244712885533,24.89758178132235,4.3515227403759065,14.695734582730067,12.511072284177098,17.104731812023733,25.01222390809098,12.511072284177102,17.104731812023733,13.623713616684197,13.759446739595068,4.527926709331797,4.301429496774027,20.211120678839887,17.511006309661393,13.1033129037189,17.585501100486738,12.511072284177102,18.49985106294567,8.763628036225484,17.104731812023733,15.227111972053365,12.777795231229872
points611,18.704256888069008,14.07142136100696,10.335543880872182,19.373407574595497,12.472968644200144,18.302628744201524,14.53817624165383,6.788038474098667,23.58941368553488,5.096235444005689,14.470131062208472,14.666533882587546,14.40247236950203,21.230455122643956,14.666533882587546,14.40247236950203,15.571472703549023,16.031274773085958,6.349541565972822,5.876889778769516,18.86437028859231,17.052209531147895,15.015752042681951,16.824545493941546,14.666533882587546,14.733715280249065,8.367751197560123,14.40247236950203,18.387163706203225,14.780116067759732
points612,15.394914842707664,14.432482502456967,10.033051072458113,19.066790520120225,12.883364069069332,17.18972733734325,16.490198720000308,9.00830354941498,20.70271078021848,9.709773015412821,17.105636122479897,12.963480300257238,16.360708724594417,17.680361027150006,12.963480300257238,16.360708724594417,14.940975849197141,11.141959088757115,8.44677681978665,9.382630785035229,19.173070386212448,24.122028881128166,11.470626074637556,22.546714155711044,12.963480300257238,17.377946948659325,9.453190408130293,16.360708724594417,17.837459104321834,11.451349861610495
points613,16.083901079498354,12.677786559459904,8.886850393533416,22.403968561780424,11.561418181453774,20.58452938777939,16.12748688293893,14.544650589265972,16.45785387057014,14.465694823224146,22.389453557514173,12.044439812136865,15.996842266274943,17.324489229672785,12.044439812136865,15.996842266274943,8.915441899147485,14.50978687745868,13.700484642725867,14.265628693998256,20.342791621343363,19.248272885991987,14.553637052386073,18.411045809970215,12.044439812136865,17.512954381350003,14.05862933737098,15.996842266274943,15.038036633260251,15.355526836231743
points614,12.472907833432602,16.529818745492253,14.202075378165011,14.365655223490931,14.734667162541513,15.593618064196171,14.528455202393703,11.056852945037758,16.529010383745067,11.74775011223107,5.9779884514113455,13.384299853216103,14.392720385239752,15.254655528898121,13.384299853216103,14.392720385239752,23.452009594320078,8.417059763549533,11.820643554167336,11.878044106500614,14.91849581665518,22.209440858564317,8.940606245451523,22.157324967344557,13.384299853216103,15.524772744919254,13.731554878898491,14.392720385239752,10.35143794350552,5.472166992124611
points615,12.153347832421295,11.227457099753137,5.900068805254899,23.289628030495667,10.08917733959762,22.19748884318679,18.326730285865974,10.435682776474637,19.770747061871084,12.393345884446136,17.300078861369567,8.39572155357648,18.20308652477186,18.382342304833703,8.39572155357648,18.20308652477186,14.140094091597609,12.77464697997581,10.8127747679278,12.084544485945855,23.390863318338898,21.02952696944743,13.126373657128667,19.39177001394917,8.39572155357648,21.618769604448975,9.376464904455807,18.20308652477186,19.90336861765027,11.961637537359605
points616,18.955506098511325,16.894237766105924,10.873338003636427,19.876988244699987,17.823083241592062,17.319387204440346,11.663131712416709,10.33639665118445,20.10286519238007,11.623461190358945,12.805511075377233,15.512398029266755,11.51827570572658,11.461906608929853,15.512398029266755,11.51827570572658,17.478203349641912,17.924487832335675,10.933936002271631,11.593335937409103,18.315540387255925,17.198353250702024,18.2213921951683,16.250499692850504,15.512398029266755,12.12340901379287,10.069453656992742,11.51827570572658,18.60764106754746,17.006091230107284
points617,11.726578799983699,16.601186685183325,13.5934240998388,14.866311611441024,12.055451232479516,16.262125349232267,16.186534484571965,12.964362469613269,15.778033642054353,13.31213897188528,14.552188197238477,13.052559337033774,16.056077834246867,16.425996498873666,13.052559337033774,16.056077834246867,15.897306166350097,5.907104000036871,12.692131527333009,12.74006236912497,15.539636894424968,28.432206302205373,5.734083438232781,27.08840476157097,13.052559337033774,17.859490809383264,13.141744822985336,16.056077834246867,14.366279665545752,6.030222019257301
points618,16.183478897083194,11.353970558069818,9.40694469820809,21.785863718427695,13.81196225278679,18.165317384366478,17.846756660692666,14.602718769554352,16.685122778742926,15.07832630919627,22.03855828321872,10.55485583215519,17.721584998674658,16.55653918928124,10.55485583215519,17.721584998674658,8.741030159085604,15.414327666413651,13.280305964876865,15.21803586862168,19.81202474636703,16.941101785721408,16.215429050818898,15.341433617016547,10.55485583215519,16.8789512066707,13.017230961743646,17.721584998674658,16.581539005364345,15.483871360451172
points619,18.254559729422372,17.688101830359383,13.331977243632691,16.81311622920234,19.586537812305345,14.168400697027927,12.588174772685765,10.67754629309269,19.003773076659023,10.559306721441647,14.515428219639668,16.779828092143706,12.44626345727093,11.199727903281003,16.779828092143706,12.44626345727093,19.40416905736321,13.532903760732164,9.80671969779753,11.336237357077215,15.806448758338192,21.833194936363654,13.444637186314692,20.741791777083456,16.779828092143706,10.099790970585186,9.303351287381963,12.44626345727093,19.746751480389836,11.862507087149732
points620,13.673618342471856,8.833893749590075,3.6013050259171497,25.638357541403547,9.68367731823612,25.12924306229406,18.820475519807175,9.87066859456434,20.810219650174187,10.441534512645232,19.03693899076544,8.926154036519952,18.698403498824458,19.5782796722316,8.926154036519952,18.698403498824458,12.393589459981884,13.293969791252717,9.894627494345125,10.612054572858991,25.736798769854914,19.42186708490905,12.800809527532758,19.82612912690057,8.926154036519952,19.47494101855618,12.157512763855728,18.698403498824458,14.555944006890636,12.591362983494255
points621,18.73512754027928,14.861826681188253,10.171297930895664,19.653354762971606,14.679801975807075,17.049839101070834,13.848767591411606,7.819752475538016,23.407916939263945,7.321896930194442,16.307314335924296,15.165686422104626,13.710869123435382,17.939509805088505,15.165686422104626,13.710869123435382,15.542252579522824,15.770493745640435,6.791640550233342,7.61303414107691,19.031986639729023,18.620571784611396,15.811500361447754,17.15994038530517,15.165686422104626,14.133390489018737,7.430453049331234,13.710869123435382,21.214248589843837,15.020371269706391
points622,13.135692278867365,7.891181350735843,4.273209246164841,25.813855417175503,11.8046896336998,23.45069924328718,20.97373053031438,9.698264805158209,20.00405679140318,10.956637502134388,20.52946678788724,6.105324545645719,20.858512969967354,16.313863650601665,6.105324545645722,20.858512969967354,9.247883134384656,15.009640091398216,9.491772278126422,9.954524856103669,25.051106771194494,17.532631855829546,14.337558639872617,17.78386971123833,6.105324545645722,19.678351865996788,9.769670502057426,20.858512969967354,17.066341256104913,15.326052579008717
points623,11.522993003631152,16.403448760187278,13.58994101454989,15.457065746095639,11.591957131555716,15.824263206552732,16.588469936312777,11.619118369063935,16.138902916605478,11.859837099808603,13.65948193927607,11.598622578122024,16.459292767850535,16.974063397588452,11.59862257812202,16.459292767850535,16.102945428596925,7.189021779005009,11.069354510323308,10.54872913457435,15.543191454198938,26.378849896231948,7.619781381655243,25.220805373188853,11.59862257812202,19.508766283275342,11.191485765419435,16.459292767850535,15.359254543866275,8.173572621554035
points624,19.872603102389142,19.81683547957613,20.019414277309902,11.789599189333492,21.369081997186463,8.368238837737243,8.494641265438858,10.76854713410318,13.332104448044253,10.14574792129576,12.672830277324248,17.54560370251241,8.339698997280683,8.525219301490544,17.54560370251241,8.339698997280683,11.666759837332478,19.149209369444385,10.166147618653804,10.182912129565729,8.981782492888282,9.602981639544529,18.562413768597807,9.83144669962952,17.54560370251241,9.431455368577412,9.149455155629138,8.339698997280683,14.402934031356706,17.799277233666075
points625,17.522573830193,12.920195350746276,10.300075180205562,19.10508840713348,11.297545469728165,18.111215627249404,15.659761665867508,6.952080226839238,23.253267414755616,5.289100327050713,15.271297887829405,13.534201482204145,15.527628138659674,22.679041554288844,13.534201482204145,15.527628138659674,13.135180727974202,15.086371617143469,5.780974982468319,5.2065890480008035,18.9005668230344,15.947438420529332,14.153340421976473,16.226950287473688,13.534201482204145,16.34851710754493,9.679048066548193,15.527628138659674,14.842989411233601,14.478940613824511
points626,17.912705725831668,17.674913112653375,17.740397849718796,13.019583848637321,19.13169191582829,10.213244726957816,14.797357967279359,16.394152471901865,12.881978067187523,16.123945579933714,16.008200862425944,15.254424964864373,14.662479148791489,10.803761269572236,15.254424964864373,14.662479148791489,10.347896395864147,14.327969742559562,15.44175519135375,15.731734528779473,11.30756536807071,17.46001749173819,15.126344048869475,15.485213102312132,15.254424964864373,11.129037268313562,12.769536187516684,14.662479148791489,17.348966456850718,13.907610510208555
points627,16.6248244954241,11.399980824670974,10.32196797228173,21.30423047275281,16.034476550588952,17.380004920019246,15.375934466985631,12.136024306800522,14.121692245506374,12.371480465342145,25.24915335761044,11.796011311756237,15.24289743213352,12.44858343644981,11.796011311756237,15.24289743213352,3.5460380105798674,16.642582750956404,11.008061648358874,12.77801822598659,18.878224780965624,12.594558405614075,16.285049934693383,12.606742296538714,11.796011311756237,14.121492306885647,11.516057621131727,15.24289743213352,13.036691112214257,17.112831846542772
points628,14.182894414265418,12.37934251291902,7.350648315458266,23.03686628247344,14.271442201887325,20.276697279293025,16.68342381859052,9.838935415833706,20.069274878628406,11.093701059067483,21.40191621564822,10.426468500793984,16.554548916996392,14.385368767919646,10.426468500793984,16.554548916996392,10.36854319551455,13.483778251003272,9.312879659068265,10.622398674988712,21.91051726068126,20.595437559155254,13.280059707837976,20.06668383071631,10.426468500793984,17.005928523482485,10.431475753049074,16.554548916996392,16.92038179435543,14.683741916440278
points629,21.098013776983752,20.045842421227903,17.89628079046733,13.947876032570713,21.915928511872416,10.781025433893408,7.109824417433029,10.117607089761341,16.369621372456432,9.276067348247413,15.323293567473,19.54701424435583,6.9504738592553394,8.530553197335678,19.54701424435583,6.9504738592553394,13.248868506787577,18.346148160016103,9.211210374309157,9.460532953693022,11.148483638892815,13.69063745085277,17.055078481040038,13.645944486350155,19.54701424435583,6.852998961166139,9.930007449840796,6.9504738592553394,14.609712342240721,18.00031826318469
points630,12.750076156957798,15.110470887727871,13.666038307038107,15.219376447191227,11.870921969295983,14.278700746905143,18.783630698890914,9.824253537811016,16.927987075653604,9.983123305867885,14.659648178132226,11.252084407273863,18.661441389722004,18.74650255407404,11.252084407273863,18.661441389722004,13.82216657315974,8.619959039471883,8.64613703741206,8.690957753391041,15.465532610860144,24.5751866065708,9.441596661921357,22.699708750665096,11.252084407273863,20.062995760082014,8.857964813337095,18.661441389722004,16.12470055143009,9.536654484351331
points631,14.69977512498479,9.230085688314434,4.525612081230552,25.555985231208297,8.38618893339447,25.04157396956391,18.517077456987643,11.543558786134195,19.60230870675513,12.54077960400161,19.43652108734563,9.182654635934961,18.394039628393486,19.435440532235823,9.182654635934961,18.394039628393486,11.86878744062539,14.17286728900809,11.718201602163758,12.246999009201101,24.793524515824878,19.256577419660246,14.012224150027563,18.700220115578624,9.182654635934961,19.619917701058597,12.81292051435664,18.394039628393486,15.267212029197891,14.49189162687398
points632,18.51258754605884,12.916484513976716,9.356602789380483,22.18703725915655,15.434706112524733,18.39504513031139,14.815642534927369,12.697903538773533,16.531839652532287,12.876393490393804,21.802596346909063,13.22817694055637,14.680821921737325,14.812036487516478,13.22817694055637,14.680821921737325,9.706621389385054,18.08267428057776,12.496865108111368,13.592289614174897,19.863399693926755,15.438473468680487,17.150079128872637,15.1642489854224,13.22817694055637,14.49869899093494,10.807489449511356,14.680821921737325,17.873541833383783,17.89926248047285
points633,20.475722396134397,14.546860324500939,12.693490577918675,18.601779382168274,17.205879244088944,13.865458414173943,13.52897941261702,11.680718083676695,16.38847361560661,11.275752992361861,23.54647450897477,15.794974200519865,13.390062962343013,13.689777340986266,15.794974200519865,13.390062962343013,7.105689346121809,17.669967555810587,9.6319195541493,11.889819410047748,16.45803745913557,14.547200834221385,17.58639695898996,13.192959296674896,15.794974200519865,11.692208703073126,9.860879786007674,13.390062962343013,16.51145435935839,18.177483477207698
points634,0.0,26.49009185840665,22.251061079012278,6.54263745281916,24.959935238022013,8.14219997343839,1.2750423966134534,17.972504620713895,12.845809525219348,13.722017872483558,10.635590641217657,28.538619794293645,1.0971179660962815,9.504302244923423,28.538619794293645,1.0971179660962815,19.983674337585914,23.7534666360021,15.076191700130419,15.860221885402472,6.704341289736844,13.134667555262117,22.70044276749195,14.834152312889236,28.538619794293645,0.0,13.539488602594695,27.441501828197364,9.765837473687288,7.0041984346708395
points635,17.84876789161701,18.882550561609694,15.60112095215245,14.077469396396417,18.48500264136125,12.589007785227826,11.269587962573784,12.798859985539881,16.60982206737356,12.59514966115603,11.21665142575673,17.75655103621302,11.123479187340884,12.699066483611325,17.75655103621302,11.123479187340884,21.895070840882905,12.189933506652578,12.644833540030149,13.660128645971097,13.490741194886583,21.957974745292216,11.99224818738412,21.22695814702296,17.75655103621302,10.978432251818745,12.25770296125173,11.123479187340884,16.521577377052402,9.393954447500226
points636,20.198308724151858,15.989389659318352,13.490564309388487,17.014046661293527,17.462221840944558,13.321429881353385,12.133880931792676,8.399325955116804,18.771610571644974,7.891595390917623,18.747332190582085,15.744268042195658,11.990523461958496,12.684010475153327,15.744268042195655,11.990523461958496,11.248333217564797,18.360589630317676,7.389015263591198,8.620497957776548,15.644607414285174,15.005985902514695,16.897988141849822,14.06456594229682,15.744268042195655,11.88607753543691,4.8682540595522354,11.990523461958496,23.493513171891312,17.002957846349393
points637,16.542713570019874,16.25126641889657,11.473195977240703,18.825136743999323,15.626042231256324,16.95465376404124,14.085899943385849,13.851669719366637,17.164558403177512,14.099542598572699,16.385537866447343,13.743419303297795,13.948756339261848,12.686731224871876,13.743419303297795,13.948756339261848,15.912302221543259,14.180147199624312,13.344973898478813,14.317490861686718,17.703373056797012,21.703936347935663,14.041078005787167,20.38524008448683,13.743419303297795,14.784679281882347,10.35260584806858,13.948756339261848,21.78182020111861,13.086508030545332
points638,12.425189781301066,9.51165258136769,4.518142349999417,24.21911797904461,9.61242299719562,23.685061350464288,19.90222100649991,9.057577344133973,21.874125257906158,10.882254424728849,17.663860033193522,8.078006958446146,19.783592507914776,19.324373131658863,8.078006958446146,19.783592507914776,12.557358604161408,11.205513570498466,9.044069386468557,10.04291565910445,24.801147529318445,21.685431530547273,11.672469646992548,21.430730995310146,8.078006958446146,20.347383528084713,11.592324299655257,19.783592507914776,14.845815414135194,11.56369252270162
points639,14.198851284753966,14.024061988146222,9.964496175814693,20.381496077051306,14.448660846918333,18.041832548873142,15.68095409483526,10.537701854059241,18.150736046414405,11.209985548630431,19.86343607474437,11.126978498232653,15.548888029525544,13.196738653969646,11.12697849823265,15.548888029525544,12.107827982142636,13.230147806213745,9.651752683430635,10.579407203426712,19.243032060333285,20.881665410905377,12.83640758120826,19.82990252858497,11.12697849823265,16.998276394767935,8.3967440826397,15.548888029525544,19.866633902978354,13.498653759030516
points640,11.57120267312444,13.811910627313644,12.2962156891706,15.977886469006478,9.554921405731333,16.988468988958967,18.20668005340046,10.983641872598728,16.684996263212074,11.225770357273486,16.071839529317145,11.470359108764798,18.08265413618051,19.546778747847487,11.470359108764798,18.08265413618051,11.785694621341293,6.121119245428212,10.17017561277601,10.113293087537546,16.863464608235553,25.063919568135002,5.356976505310612,24.932980116619575,11.470359108764798,19.192404050372048,13.064835330950519,18.08265413618051,11.761915804872293,7.1972922869261895
points641,19.45290394262758,13.496801886687285,9.51218067097291,20.630711274641403,13.650716772611737,18.352225376189413,14.343815668041186,7.445901488730779,23.282102187719858,6.189814976344108,16.460458037320286,15.076961401586912,14.2074930875179,20.16218815436533,15.076961401586912,14.2074930875179,14.158866109502569,17.216987945461646,6.632626220724305,6.98559933154164,19.704629283856786,15.05127419905783,16.611128428026085,14.64444008623745,15.076961401586912,13.56133417217546,8.7415041846738,14.2074930875179,18.06039921514204,16.215617420558907
points642,10.486657992375722,13.398335658922912,10.167903188320981,18.67680429307567,9.85572147579828,19.596793802554174,18.955461458831987,11.131091493905085,18.31596375652896,11.248824252991485,15.721589108582641,9.555348739300417,18.83381913883727,19.444599337556483,9.555348739300417,18.83381913883727,14.343119516510463,7.361609761500145,10.870969063565417,10.127988612456262,19.03545104395633,25.605150716938464,6.450721219253518,26.000885244591178,9.555348739300417,20.7407740485332,12.998960356602849,18.83381913883727,13.57278411336693,7.900095682687488
points643,17.431565558375336,10.154839977713054,5.234836408540868,24.27587532937769,10.141760540747299,23.111765558781038,17.958251600791783,10.787773861330797,21.38273350164136,12.35870990320367,18.50218071086128,10.973548600390636,17.833434860821683,19.8649646889676,10.973548600390636,17.833434860821683,12.206753085181694,16.131908870781125,11.414115849262107,12.266037341977944,24.069746584629968,18.0506265682896,15.643631163501494,17.660264284300478,10.973548600390636,17.28560012637633,13.620652152729553,17.833434860821683,14.353812733083318,15.751820911646949
points644,19.09240642995341,21.940834086318702,17.471704333539957,13.506940184064097,20.917522119675237,10.911002848258084,7.738198043746408,10.497746932256938,18.094473636757876,10.371307792434424,12.896899312738578,20.031204579781377,7.580847788489206,9.806204092434468,20.031204579781377,7.580847788489206,17.336684612312098,15.208044060923726,9.985441474497108,10.677690023776163,11.581772596696013,18.46429003561264,15.22955167013206,17.40280869173328,20.031204579781377,9.157793121602278,9.671596907904387,7.580847788489206,18.09100936177809,14.068022801964325
points645,17.87787723703922,15.03138187133746,10.478775532630321,19.331601928982778,15.734997165823161,17.065671859754143,14.375066760392345,7.607374866920818,21.703907144345557,8.37489951609681,14.339718745757933,13.941109555868687,14.23884366152882,14.914027807229928,13.941109555868687,14.23884366152882,16.088720800265115,16.66504505428858,8.21983538311784,9.287561434120033,18.71819945857539,17.8609131733731,16.695250588220997,16.028394281814514,13.941109555868687,14.211664397557074,6.483795534254244,14.23884366152882,22.59869127883225,14.286559679790592
points646,15.681616495902771,15.578099832634413,12.312924386437608,17.99560015950319,15.922684416221266,15.280359126805669,14.528555502365357,11.149473186156008,17.669975080957883,10.94349832869404,18.535526935572523,13.112712533785498,14.39282100449649,13.469779008835205,13.112712533785498,14.39282100449649,11.55591756521159,13.988092646467294,10.017389967174335,11.240062275410514,16.846413040945492,19.414374783291237,14.156167082788015,17.734045242537672,13.112712533785498,15.371056212115496,6.9086491829075625,14.39282100449649,23.64509897348067,13.818548458890373
points647,20.488762237289095,21.64599492445332,16.863877803069897,14.103178447995074,21.116356995205834,10.87227355533073,7.98554397905591,10.575782452825056,18.63137955176926,9.977751459217705,13.86752857818316,20.435500204503928,7.82898110056955,10.401406555478404,20.435500204503928,7.82898110056955,17.11709382135459,16.95141035993033,9.370378037458382,10.243807306186218,12.202072002410716,17.334793644013214,16.244276483280547,16.468848629515385,20.435500204503928,8.65982538647052,8.79213468888499,7.82898110056955,19.815475984201694,15.498364787217044
points648,21.432732193108496,20.941637993086854,16.480248890148527,14.788614039513957,20.035374614972014,12.42241557467344,7.641148621545671,11.829202625736121,17.512424045830976,11.284341503769863,12.173311112864868,20.302870851787706,7.483489428684261,10.961579076931839,20.302870851787706,7.483489428684261,17.94260106561769,18.234542716292598,11.45218792084827,11.601180110234095,12.593573154089754,15.596053061331615,17.793693286301178,15.081784364586417,20.302870851787706,8.410209645513632,11.405145312586582,7.483489428684261,16.28941490925009,16.90699819786455
points649,16.716645308777817,15.745697282374975,10.090555744171139,19.348466598718538,15.384629648294725,17.509520389601274,14.48637739009762,8.583984827397218,20.93962966284708,8.939848448885208,13.817420565912302,13.650711386414256,14.35050862656638,14.380128476969341,13.650711386414256,14.35050862656638,17.97057171774714,14.79631291896267,8.773051585808263,9.088140592595082,19.11438569263413,21.39675390959011,14.244166389659089,19.9892865334582,13.650711386414256,15.036357859506083,6.366756893492899,14.35050862656638,23.955444447279387,13.421315454567514
points650,16.496616724128536,17.5969680544321,14.961336190284285,15.355988502481873,17.993304977261904,14.110304189537946,10.900903835750642,9.417604396370823,16.597743546746813,9.851386341683,12.06661549011538,14.934175243109049,10.753621427658665,10.46899349760314,14.934175243109049,10.753621427658665,14.605275506105274,15.885094970433853,9.391237690649007,9.457555023320042,14.14365462935816,14.791242429109035,14.462603753160463,15.826542992948644,14.934175243109049,12.626387064834844,8.96090848892842,10.753621427658665,15.516538135139344,14.470405144726026
points651,17.457481273307998,19.98738829098259,16.846005235942435,12.004843308225935,16.572218538360655,11.883055356847748,11.550715611259829,9.836285064244247,17.449235505937057,9.388724271022026,4.527584676430102,18.143084028429428,11.405501750188106,15.864673070938185,18.143084028429428,11.405501750188106,26.38260530278185,12.073985722899739,9.84253213332854,9.524093009217559,12.220311322697029,20.620920284206942,12.163290490561419,19.726397683126436,18.143084028429428,12.344050378964852,10.1056677900494,11.405501750188106,15.241175932906135,8.669951384425486
points652,17.019143713184988,11.132374052492654,8.116938963940841,22.640896204838185,12.645329155127902,19.44657956026553,16.159840994987263,10.505572186863217,18.84458583184047,11.160417870014443,23.439580066501954,11.68658972974974,16.02929937122767,17.173095557926892,11.686589729749745,16.02929937122767,7.3216124957013164,16.16511359013159,9.746986141598018,11.676683400648557,21.1285019816001,15.821090201128442,16.62789998721807,14.630826672046577,11.686589729749745,16.90446693338009,10.318195668665565,16.02929937122767,16.405182825397347,16.374881640256703
points653,14.605841394151662,17.19559403412803,15.818871607006672,12.050062560986465,13.702514435314308,13.445978925800341,13.903218616537329,10.326234279840179,14.501166218493754,10.433573796762172,3.128973604056846,15.230745727439174,13.765493482609545,15.833320772292275,15.230745727439174,13.765493482609545,24.054771819398244,10.83204121675711,10.681161982177843,10.097692906159459,13.26852219813499,17.7878727647346,11.680683948332307,16.45741866615139,15.230745727439174,14.991649225289652,10.365798497142393,13.765493482609545,12.18198007582613,7.080910002653965
points654,19.64215698179203,20.875232424940343,16.551232678334344,14.454874924058279,19.497228416653773,11.301053524835327,8.762592167697717,10.513594478755591,18.63272334899794,9.978820348852125,14.838145387449414,19.0129753610138,8.608502868139576,11.65046459435551,19.0129753610138,8.608502868139576,16.005470902140033,16.415786216580308,9.720827189989226,10.181872013053841,12.521132746473805,18.16880259820409,15.679177463265471,17.219435511231296,19.0129753610138,10.821148379062048,7.80702740598024,8.608502868139576,21.792783205560173,15.66833313842012
points655,10.358974701669045,8.97758215664141,6.644792573286072,23.558277202031118,7.1628854949806735,24.594562167075317,20.279567590029846,15.769173842846477,13.917075037780261,16.428463817645856,19.20436238304927,6.227814737258565,20.162140299518157,19.291553447636712,6.227814737258565,20.162140299518157,9.014787149412447,10.854988898195419,16.16559787674571,15.24362962514361,22.630857481847848,19.781928114058417,10.542987801516434,20.2894047610677,6.227814737258565,22.57023874767375,16.658418364827654,20.162140299518157,10.627671339078702,11.599273703315594
points656,14.222107799270974,8.611619340670597,8.085448572432576,23.22224092692943,11.415263993457064,20.768858510308842,19.321405693742157,15.5493101027787,13.360757603956095,16.655025384763764,25.379604759105153,7.871798651954624,19.200928284703547,16.43536216807356,7.8717986519546255,19.200928284703547,3.161873353424984,14.857687625298613,15.023790687707836,16.37415129452177,21.160638570181046,15.147251924386984,14.64146912340947,14.971655586374172,7.8717986519546255,18.715960641646532,15.518461080499891,19.200928284703547,11.087387808405197,15.686216475393776
points657,19.331955046492787,16.74806663418254,12.343821338801769,17.80878908898279,16.11123835505124,14.68760120398484,12.00745742275709,5.662597915254247,24.500566935630896,4.934720082576733,15.950407263852416,16.776015037189627,11.863697508734042,17.512150708194433,16.776015037189627,11.863697508734042,15.737980205959268,15.493193348657128,4.263030677818269,5.2461395636872705,16.814882069148222,18.795667397850224,14.994122941909444,17.988637241268226,16.776015037189627,12.947042114044718,6.522270441111478,11.863697508734042,20.05817078840393,15.021399190792925
points658,20.502940409864994,15.46869906694262,12.217347440160939,17.86630711541701,13.483410327570903,15.451791160244763,12.774756470158401,6.2259804102257394,23.492721837316115,4.746614940914141,17.034645601790036,16.746577871571663,12.633439100604337,20.931140546004467,16.746577871571663,12.633439100604337,13.26109374373381,16.740400376271612,4.742644920249662,5.175392205546709,16.943951269376544,16.54242804863066,15.802303293528698,15.825141696706707,16.746577871571663,13.773705683763396,8.018920866813872,12.633439100604337,17.52842258123608,16.463900494548923
points659,17.71319019461375,14.437759214388832,12.640998226031991,16.594991629764774,11.057835042185273,16.101700180002712,15.01567695586436,6.353249574777614,23.216992525576917,4.857956212094239,14.814273592614155,15.405425735838723,14.881493112614432,23.9884076061557,15.405425735838723,14.881493112614432,12.906434604274788,13.029322482979435,5.124240732177218,4.9546844750264505,16.51160697781831,17.133142830776922,12.846789343156317,16.60215651790644,15.405425735838723,15.218963210065438,10.224671912124444,14.881493112614432,13.053286872609378,12.769862196117765
points660,17.261576266265408,15.707068982126916,12.613013393057903,17.927742141353942,17.35953555434973,14.74553939231034,14.708604443369117,11.58858722077302,17.16246863255323,11.777783420118137,16.640631881236565,13.136830225627168,14.573443095625324,11.841570990159266,13.136830225627168,14.573443095625324,14.055442099084626,15.69155575082907,11.020116020184007,12.324360675116985,16.54016607221886,19.22868284228075,15.446773988852483,17.762641676146238,13.136830225627168,14.024137536091011,7.185064266295948,14.573443095625324,23.29346539698428,14.770336924253554
points661,19.413776180150233,16.643279938797804,15.073085048391473,14.237503280749571,14.541873288147183,12.734808004780726,12.268115132698195,2.6176281330250903,23.6141803433434,0.0,15.34664614509988,11.031088717476887,16.9936656847457,7.812851095966015,11.031088717476887,16.9936656847457,12.223966655639058,15.649657347408805,26.72644597738609,26.944295193719643,14.211460388898809,18.160095428135026,16.093790888553066,20.816031716045455,11.031088717476887,13.973387201755084,22.170255027474383,16.9936656847457,9.82496728700185,15.602717221614641
points662,18.616933178151303,18.38489455026063,14.552503559644654,15.391335358273112,14.667442671866478,14.006765990784913,11.27221252761312,5.5128623388125,23.192551522738743,3.7041903809566907,14.52013435091522,18.349596010608092,11.126112107162943,19.500928804263086,18.349596010608092,11.126112107162943,15.698562460550594,13.452811489695828,4.282162040953177,3.952877702020575,14.560876690439338,19.217547748959408,12.774059322730292,18.80967973238751,18.349596010608092,12.833119796461173,7.490319923820581,11.126112107162943,17.316463557204948,13.308026202003202
points663,15.223164720229951,21.28268009805562,19.83905401966641,9.10921944228319,15.887841114480754,9.963553177189727,12.171506596116984,13.806130976431705,13.4354809551988,12.921104793194573,4.117030746366263,17.697861073901947,12.028268900129252,15.87222252138608,17.697861073901947,12.028268900129252,23.728832768463914,8.816830993885885,13.314284348866664,12.448251115772324,9.165843824571668,21.626671762123813,9.390029760799239,21.333227367776157,17.697861073901947,13.245055760111294,14.3997682215753,12.028268900129252,10.400616882991374,6.658978095096555
points664,14.307349863383585,9.168733994151129,6.503132168857361,21.39424454155551,6.8087711699658255,22.411116358843508,19.331081790888287,8.683249446011228,19.214024466644187,10.088892924730036,17.631288122408137,9.419105184856765,19.210635183787527,21.940099171339728,9.419105184856765,19.210635183787527,10.194571476500103,11.866294655541637,9.304368037467016,9.55256260809924,22.77542482182967,18.614938515269614,12.008162083163366,18.78429291108322,9.419105184856765,20.60462497215638,12.987119313994356,19.210635183787527,9.380221754583928,11.622538202459321
